group,ARNT,ARNTL,BHLHE40,DUX4,E2F2,E2F4,ESR1,ESRRA,ETV1,FOSL2,FOXA1,FOXP3,GATA2,GLIS1,GRHL2,HES1,HNF1B,HNF4G,HSF1,HSF2,JUN,KLF4,KLF9,MECOM,MEIS1,NFYA,RELA,RXRG,SPDEF,TEAD4,TFAP2C,VEZF1,YY1,ZBTB7A,ZFP42,ZNF143,ZNF263
healthy,0.540173027369814,0.347230556103983,0.269688368559392,0.208758138215854,-0.438855075592841,-0.194159633371895,0.100560419694846,-0.367401514764435,0.367052011853159,0.0891843218307226,-0.386308126508165,0.374054266245486,-0.117386889170272,-0.337472899437033,0.148317376316927,0.0861383593054208,-0.278991030403266,0.368640505050441,0.368333343548451,0.478997284791532,-0.390637502733874,0.348588779535548,-0.304137926498925,-0.26079480976269,-0.241439262926561,0.0317561775014931,0.17017338938031,0.410556955176436,-0.127545912591705,-0.276500820790683,-0.393389332726036,-0.289145528203054,0.280046859028761,0.292848461963428,0.318015926078039,-0.180448259949509,0.373675998789858
healthy,-0.0514074160384317,-0.0216959471290136,0.0085888579421412,-0.065351840245489,0.0243288046667086,0.0732386278654617,0.116228931593862,-0.063194210678461,-0.115253779711547,-0.0187165207174329,-0.140709965343577,0.101061870649129,0.0421317256951526,-0.0867420531264332,0.0315033133080587,0.0860248199468843,-0.0199696332971701,0.0626215500895779,0.0366587598810148,0.0536997097942729,0.0249823838707203,0.0845695609566265,-0.0923604922950415,0.0531246471685771,0.0212410614076042,-0.194865386559413,0.0440903615249766,-0.0029596096078757,-0.132852527610909,0.0557139677890415,-0.0944992058221693,0.109203574425852,-0.0322980872384683,0.177457375395711,0.101257261331114,0.129444938137461,-0.0434475914866221
healthy,0.195124434637405,-0.171977289063954,-0.0861161635567869,-0.0729402083786063,-0.348492368735999,0.228630549727807,-0.298955017793011,0.266908829891096,0.352113212767628,0.198035641753339,-0.0257733299813551,-0.329920747273355,0.0853522847309343,-0.411246552818444,-0.0207420839835569,0.337400964978794,-0.346911267590868,-0.17002312037112,0.320541164295696,0.120828964619518,-0.143808555472568,0.377220928253124,0.10196558232336,-0.204635747968303,0.0067961856665867,-0.387103849204537,-0.2946832708395,0.384427128855493,-0.354923011095007,0.277951382238533,-0.269520302725024,0.127800453850815,0.0532855455462889,0.0822959833128839,0.125959148759859,-0.388782316262931,-0.116018279929273
healthy,0.252574288981836,0.33105549689535,0.329240649261209,0.347478357724889,-0.253619019591706,0.273063552158688,-0.366360578048477,-0.248213731905866,0.332187903253268,-0.0649739548001116,0.0460899475283391,0.351029657846988,0.320547780419291,-0.363731458476848,0.287779646897538,0.191442099849129,-0.306535282117436,0.226804420987667,0.318414683077741,-0.167114760188221,-0.267647773357697,0.272605171127476,-0.35373682670386,0.0785232876610982,-0.205292101153124,-0.28396059276513,0.0527802238897058,0.396708203788335,-0.365708341960931,0.0755462319847919,-0.297027276685682,0.124458808280154,0.175169573241094,-0.0111016749953761,0.194930453280321,-0.335208364477425,-0.100522349123855
healthy,0.157477745952701,0.164473493891576,0.106431039419532,-0.0756089634247658,-0.264272044901537,0.224726122426116,0.0660049516743859,0.199996245102189,0.255569265086027,0.127236126804875,-0.0760538211703945,0.0233371600912434,0.114172968637815,-0.105933725677695,0.177201621860626,-0.160607971504263,0.13008096926595,-0.146357987645195,0.162670117133014,0.0865660870773588,-0.0519774317992406,0.300269498300066,0.0635308825198491,-0.176103416606658,-0.102345019270377,-0.0118678355867774,-0.0067642955111566,0.369587042623946,-0.262789443230904,-0.292059959337799,0.0028650664596135,-0.163745781055277,0.178458388880913,0.204713984316802,0.307992186630851,-0.38713726002229,0.135981671950628
healthy,0.326905979137222,0.278445810143918,0.265477447528536,-0.323945694900892,-0.27431616096014,0.217912738179673,-0.0686448828609499,-0.117315748241181,0.132222517616296,0.122014277669663,-0.364051752152524,0.153544991973349,0.0561716567548473,0.105874934431023,0.227752259449183,0.279341269788359,-0.0223443518336517,-0.145886178308538,0.0052884793118779,0.0632089160782228,-0.148519883145131,0.2136250667057,0.226035083895725,-0.271819408775051,-0.309776362880023,0.0715630278198945,0.0564982361545848,0.425617236412713,-0.142936428891554,-0.0251887530571718,0.0134634991246614,-0.0983109341403291,0.377905039593001,0.0397689430325485,0.0043087411126655,0.317603733654377,0.442673108934487
healthy,-0.0410794565998102,-0.241834993090408,-0.386135287671945,-0.204584977360072,-0.324690168266296,0.243981800850568,0.221179221127792,0.0668991715530807,0.251002442444603,0.0709026779166215,-0.252685075553917,-0.233653914869259,-0.175864170839018,0.0867426378767178,0.194373135041475,-0.0751962934369407,0.0555268926073706,-0.0006962619762679,0.0226865360600647,-0.179751633539847,0.061677206731071,0.385206938370254,0.139484482579017,-0.12579133037908,0.127415941657038,0.0421818713955678,-0.254541774157298,0.284190929980043,-0.0372500157303364,-0.143197879785779,-0.168495398256849,0.153525765767087,0.362404358647478,0.0087032747033496,0.265681965777586,0.0502469059540051,0.376329598172837
healthy,0.0948179459343044,0.102941571203999,0.0799725879512945,0.271711395876714,-0.203537285182169,-0.170363691719298,-0.329546220773435,-0.147381271796724,0.0230041965944316,0.270832143444911,0.127191516984259,0.0178431253642296,0.189643150759228,-0.108430991401356,0.217571500749612,-0.320855166479597,0.005533900207959,0.284622954509891,0.207869143992496,0.0169475018174139,-0.338759297413924,0.273987444197014,0.0694402465518984,-0.190695844343483,-0.267355134838348,-0.407933590569096,0.191198870018941,-0.0229719176978486,0.208151005170792,0.291008307143026,0.0002063378269608,-0.146257224862127,-0.165973298450574,-0.123521761665085,0.370884367293534,0.254285270611881,-0.271026125713371
healthy,0.145127759889162,-0.192995711560776,-0.257030779759108,0.311036367065149,0.0582120894967792,0.134692612883264,-0.339115135823983,-0.0435676247857986,-0.249315373201185,0.117583613988893,-0.219651670974119,0.249745682800243,0.234306268442771,-0.279289029523977,0.0115436242855542,0.105613655858054,-0.317928653363268,0.331992348626167,0.293905524729813,0.28775235735691,-0.377000526685776,0.168846085889951,-0.460921371596734,0.159037035019123,0.0068566128031729,-0.259262910250139,-0.318662899282887,0.224957383998948,-0.375319045827276,-0.249949962288867,-0.349612471663222,0.338738181768754,0.312285264255312,0.156297802548758,-0.154623747222596,0.202075698914764,-0.113415136711676
healthy,0.387796130209705,0.265506078592772,-0.179657313424173,-0.236629538921477,-0.235315017306796,-0.010504108141682,-0.22403517055783,0.319966088736386,-0.261266624177568,0.0162519053615468,0.0800458822249031,0.216732426082092,-0.108579057999709,-0.347175552487386,0.355309660237985,0.24824464650045,-0.22316398217676,0.22994032044093,0.281863011798521,0.475140851931983,-0.113044982249656,0.220869017883227,0.231919208410747,0.363730145675404,-0.236170217023432,-0.181738402147319,-0.225593947150839,0.441963295341559,-0.360482385571623,-0.214989765665348,-0.274001382659212,0.275278830617329,-0.223735281456772,0.448752454793768,-0.21456100282316,0.216599013867319,-0.106228903975657
