group,ARID3A,ATF2,BCL6,CLOCK,DUX4,E2F2,EHF,ELK4,ESR2,ESRRA,ETS2,ETV1,ETV5,FOSL1,FOXA1,FOXA2,FOXP3,GATA2,GATA4,GMEB1,GMEB2,HNF4G,HOXA1,HSF1,IRF2,JUND,KLF1,KLF3,KLF4,KLF9,MAFK,MECOM,MEF2C,MNT,MXI1,MYB,NFYA,ONECUT1,PAX5,PBX3,PRDM1,RELA,RUNX1,RUNX3,RXRA,SOX17,SPI1,SPIB,STAT2,TCF3,TCF4,USF2,YY1,ZBTB7A,ZBTB7B,ZFX,ZNF143,ZNF263
healthy,0.0017074784026869,0.151459265422606,-0.052474534071765,-0.113886725859825,0.0939857583492171,-0.0929289017415207,0.0464644788160311,-0.0935973414411794,-0.100244928927057,-0.0011753221997127,0.0237971195231079,0.11779091493221,2.57990740114787e-05,-0.139007892313895,-0.120039916792646,-0.0081257581744082,0.0080351372502266,-0.0563047576013703,-0.0502785499791085,-0.0032350339737929,-0.105112603868308,-0.001175713433504,0.25941161182005,0.0658921205077738,0.0395312235938294,0.0400956509955346,-0.0797814790055913,-0.113388606996697,0.0434515538546334,-0.0427246302922242,0.0680420731503525,-0.0480488974241806,0.0144107390043675,0.0774620103502811,-0.0510442168649683,0.0792085450634517,0.0499522162847016,-0.0113142129708156,0.0659403205108663,0.0458237496469072,-0.0560679270203126,0.147663202192038,0.0245423751831682,0.0362405897092336,0.0686100440123964,0.0437101817469227,0.0495390957572683,-0.179525103308647,0.0918303619678846,-0.0851713504553005,-0.0145078544094853,-0.0429948498828453,0.0048506506822743,0.0716743547377589,-0.0610658716359705,0.0318651763023484,-0.065901688968499,0.0344757452546286
healthy,0.402907095004022,-0.0221683199054466,0.5699349185947,-0.182201022140907,-0.0980258807178129,0.356179473552701,-0.45809722101386,0.563396100640806,0.211489436779924,0.311658460366154,0.214430828281278,-0.413947288418819,-0.44338175628314,0.462297832229871,0.353371336798145,0.578310092358705,-0.236972487333262,-0.282726445710946,-0.11099698811333,0.126857916670339,0.405260358775441,0.330630623762808,0.307228304673878,-0.314619501296273,-0.152240988520995,0.31390655075832,-0.214176966695853,0.212000698353655,-0.308514175337895,-0.572795152685292,-0.352812494998438,-0.264987152220259,0.323658313813399,-0.43474361142842,-0.260377366117893,0.577446420915051,0.160434499175382,0.594629206446229,-0.207292966248135,-0.246055868669656,-0.397993759105561,0.240166310001856,0.289059735157066,-0.306073580771965,-0.218862790817578,-0.250168772665317,0.356030634776193,-0.13847133135187,0.0096474930978386,0.120065011275516,-0.403847256178041,-0.579569312073362,-0.408301578409142,-0.178654639032056,0.248503690611684,0.319495721607067,0.339537837806825,-0.429443761479077
healthy,0.122845637919715,0.0870783818596619,0.23822357467037,-0.0965655862188186,-0.115906412415661,-0.0347980190116248,0.0937409788803969,0.0506067605239579,-0.190721046776722,-0.0292096626011115,0.05878470532394,0.0122531434067412,-0.0841446215321973,0.0629741284419362,-0.0360142622432835,-0.152873775045846,0.187379835745702,0.0482714398154064,-0.16025502981387,0.153504026940341,0.115529621369008,-0.223142481331033,-0.18039969227849,-0.218595631160215,-0.0287412383693582,0.201307964618939,-0.105969456247375,0.125726377787877,-0.0991033067676651,-0.0608122768447993,0.100852981924657,0.116791854086018,0.252031024367759,0.155531828984937,-0.0083222526587801,-0.0283418559965666,0.0570057536524636,-0.168693351173776,-0.0867763957653722,-0.0047840590952637,-0.139273681449078,0.175944936340244,0.0597216690493146,-0.0653897866725183,-0.119792927344423,-0.186885823379242,0.251484683113204,0.278119856629561,-0.110980696484565,0.102690717148839,0.0461929225488693,0.115340246119802,0.171305876674987,0.0204356986814453,0.100588340675615,-0.0169650485726059,0.124363982507532,0.0610483331505647
healthy,0.108952388083247,0.220384545668071,0.208541672034282,0.155101517434138,-0.0702967453923863,-0.0673754239251286,-0.129534904838224,-0.0897129595759715,0.183983303130607,0.17765835683534,-0.0436715387533853,-0.121690202397543,-0.0641375135851721,0.033783613186372,-0.185908924326363,0.0208370363062801,-0.102473269602576,0.03850977389665,0.231577929220573,-0.125668822343305,-0.0979324924062969,-0.281316243581371,0.100935611110195,-0.0520742173043382,0.105690922023595,0.0454876847418592,-0.040462248612858,-0.0272119796166,-0.131870572224568,0.0369240617360911,0.0084869491381613,0.0981348360384757,0.103439289667263,-0.134897717762555,-0.170461966689961,-0.0725337732025081,0.123553754271903,-0.0890611139227154,-0.108408015401098,0.0430903602592138,-0.0717143874929223,-0.143748308323506,0.0710451106070921,-0.0200030460504835,0.236038793637788,-0.0820045858630246,0.10215185180734,-0.140329843392088,0.0366023494943585,-0.0458928431206108,0.0271394868892391,0.0392389411998045,0.0101899687828006,0.0980248308275007,0.113749981513499,-0.0182333637191077,0.0728660855181034,0.0519656843258441
healthy,-0.136100643892604,0.0071430817330771,-0.0824059792806529,0.106803590077228,0.0002849212792934,-0.0641490342863114,0.023617961917724,0.0543879563501063,-0.134888922885265,0.0309616127644731,0.089530873025557,0.172928097661641,-0.0529295518023886,-0.0027021335499914,-0.0971719046395606,0.0311034647509723,-0.0224242140797998,-0.0859960303635015,-0.132846712559694,0.0511569390180437,-0.0852933582062493,-0.0121529415934651,0.0404775824978581,-0.0399681756165076,-0.0595413867470571,-0.0238738110584416,0.120115836901092,0.0009489260601146,0.0091547877950195,0.0017334441641454,-0.0301225306959232,0.0195941917625759,-0.0315590237303301,0.0359548599742464,0.0385346184384594,-0.160150176695048,-0.15369723602501,-0.033427302468215,0.0594128535235508,0.228255671259017,0.104965529177961,0.0053209174218985,0.0920687418319699,0.0871418020121503,0.0067206048424435,-0.0036413927659984,0.195853555509989,-0.0719392933308371,0.0376694000876923,-0.0050513914869248,-0.0867268437780449,-0.139599898247093,0.0757108662641528,0.112211437489843,0.0859031570538147,-0.133210329110649,-0.11669133947437,-0.0134767263862013
healthy,0.291235045732514,-0.0894770555774973,0.0303586699722643,0.055727314657465,-0.106518260213749,0.10569195495116,0.118687483171878,-0.0577340560094669,0.0308630381195589,-0.133636096558716,0.304284230139114,-0.138164678647191,0.0640225609948847,-0.056886288272525,-0.115725661711169,-0.210214205050083,-0.228918751448689,0.0934905382815011,0.049009560184988,0.146331150138493,0.0954328922104442,-0.36708343009588,0.189256098844416,0.0407894325078037,-0.15768479907121,0.12645689888765,-0.149539790054261,0.0984483698570353,0.0427425176739232,0.077887319426898,-0.293477874302398,0.291632101508043,0.0649239849177091,0.0198527887764896,0.0580130681760554,-0.247172585885883,0.21827336416962,-0.155323926892384,-0.221031292123976,-0.0595261726179392,-0.112538484269755,0.377868323458244,-0.306988501907588,-0.22290925862986,0.0997897745040954,-0.217951427054326,-0.292608644091103,-0.190737009574771,-0.218659688707974,0.208722563082552,0.0685833367948891,0.301558495896288,0.0236409154997873,-0.27606107636497,-0.0778765881897215,0.0924174145638531,-0.244672207623763,-0.107312371764808
healthy,-0.187935875472624,-0.0488420919307384,0.0371624612516488,0.0312636578783712,-0.183688737043864,-0.0266625912472147,0.0060167794407431,-0.221441078632841,-0.277597686746443,-0.118801899937811,0.0020055931469143,-0.184042665246261,0.262614726178318,0.0508476850776528,-0.041055671478012,-0.0095560614647096,-0.0104998700044341,0.231351068299947,-0.248811526284849,-0.0651227892409846,0.0145110562982629,0.0873022899245083,0.128004033200124,0.129301769942245,0.346495710146326,0.094498830039907,-0.0529712542920327,-0.0325613946204923,0.170711369622653,0.240671177629726,0.202210979635956,0.0501398286728595,0.120689517017259,-0.0253648545050936,-0.0490780440656695,-0.0863584813847839,-0.311220865974126,-0.0316175860807679,-0.0576902969906548,-0.251406999769091,0.174722555916482,0.0096740375321752,-0.0646508849711224,-0.210351328291079,0.203036812108215,-0.0364546048468555,0.181565167829484,0.0007078564047933,-0.159739595348357,-0.104172867572082,0.0186402186595572,-0.0338591313626134,-0.0011797606746555,-0.0891899070039572,0.212828825707855,-0.134964621180591,-0.243856531451296,0.178733742210311
healthy,0.037345864092041,0.108098915736241,0.117302177287002,0.0314192014530185,-0.0976947021084309,0.0231650665935404,-0.0745909980297762,0.0070275220943869,0.130030356705846,-0.0567617607176447,0.0587290270065638,0.0836063468401477,-0.0705032982394573,-0.0194997321654216,0.0520451349955366,0.0144042526825777,0.122413116935934,0.225714918456515,0.203273929538626,-0.057372038820235,0.0489124590732565,0.0468423906490095,-0.0757127366785173,0.0034324756378643,0.0163536680580755,0.115646664450334,0.22259674640139,0.101897954686522,0.0522207752329496,0.0608488229753415,-0.0608829309706286,0.0287861917233789,-0.0045427386994061,-0.180915022945843,-0.0673118099327802,-0.0936793622707304,0.0425294824599024,-0.136368706035647,-0.0459912845983875,-0.102997379693486,0.0037062958990944,0.1467985803515,-0.0247126770339037,-0.0644040236429772,0.190811123073769,-0.0258784054335759,-0.0039864914865464,0.0442103372183031,-0.0311278490446783,0.0513881576283711,-0.018096204097673,-0.0093054261534674,0.138869746512493,0.019443629294669,-0.0702739458786248,0.0077676974687481,-0.0179408055210145,-0.0587277519413194
healthy,0.0358294983802821,0.196714545796991,0.235698352287929,-0.0165721859755347,-0.0355244119074364,-0.12790659801509,0.0048409437179585,0.130198051664888,-0.18698217608377,0.211195522900373,0.174853225006982,0.057489080740121,-0.185496484410614,0.041126339806179,0.0489800760031706,0.125766146279429,0.142064755494392,-0.134588261899058,0.156741019720236,0.0242971343671922,0.10099452299736,-0.0638569186949904,0.208970584457623,0.0175829597059611,-0.103802796310143,0.194640911176868,-0.0817087199652264,0.0170278453346661,-0.155968785475766,0.0131623361640294,-0.0580523784204533,0.203236039282715,0.0594078998651954,-0.169534868628782,-0.150637049784538,0.0196857364402091,0.0570589405932495,0.0215573942813561,-0.140240672075104,-0.113778917403231,-0.0288978701575462,0.0255697263170498,-0.0370645265581706,0.0934526582692507,0.0797413889129855,0.0243341261020248,-0.133217931048447,-0.0766205131949787,0.0264849221759051,-0.291315489168335,-0.0038742645168106,0.0628158746660864,0.122288954985012,0.271838307934172,0.0374330138136545,0.112740066183351,-0.0917560596818194,-0.032176294436921
healthy,0.0187775196041101,0.0288165497733296,-0.0075221716475554,0.0409904784809601,0.0499679098124325,0.0661107188729398,0.0744654452089993,-0.128554172097172,-0.0709350806258354,-0.0529533263359382,0.0348704133844526,0.0339137636286755,-0.0936044216272912,-0.066411887645299,0.0330042275379986,0.0092492558519267,0.12081508370676,-0.0634211587167574,-0.125528398744898,-0.0309899147774025,-0.0117374681019096,-0.0365458276639301,0.0831661564642817,0.0248325755981152,0.0325065094734777,0.0299591530937056,-0.0386101235638793,-0.0058158135781602,0.0171246927402052,-0.0191422142709963,0.0283797014008178,0.214204430483452,0.053121423239814,-0.04486583917803,-0.153167436492497,0.0020251217598936,0.0597908472432267,0.0595678425617528,-0.0034440089188198,-0.103550775533474,-0.0230349178377914,0.031002488115599,0.0391329398339442,0.0051541671027663,0.102965509421727,-0.0184915415957862,-0.0743357372174273,0.0199325702384755,0.0481079863996523,0.125674354165011,-0.0348273421881481,0.0136597056379951,-0.0031529026946857,0.0751587431487043,-0.0346883665702724,0.0646568357611306,0.0248874349048645,-0.0797365627759154
