group,ARNTL,ASCL1,ATF1,ATF2,BACH2,BATF,BCL11A,BCL6,BHLHE40,CDX2,CEBPD,DUX4,E2F1,E2F3,E2F6,E2F7,E2F8,EGR1,EHF,ESR1,ESRRA,ETV4,ETV5,FOSL1,FOXA1,FOXA2,FOXG1,FOXP1,GATA1,GATA4,GLIS1,HES1,HNF4G,HOXA4,HOXA6,HOXB13,HSF1,IRF4,JUND,KLF1,KMT2A,LHX2,MAF,MEF2A,MEF2C,MITF,MXI1,MYB,NFAT5,NR2C2,ONECUT1,PAX5,PAX6,POU2F2,PRDM1,RARA,RFX2,RUNX3,RXRA,SIX5,SMAD3,SOX17,SPDEF,SRF,STAT5A,STAT5B,TAL1,TBP,TCF12,TEAD4,TFAP4,TP63,TP73,ZBTB33,ZFP42,ZNF143
healthy,0.0399952472154135,0.12393341235311,0.155583842038469,0.106284730816545,0.0172090954692332,-0.0905893228667776,0.0040574591205884,-0.0274938483249556,-0.0644259078801174,0.107339883733126,-0.0194542807260363,0.135504315076678,0.0678967496109819,0.0196046826480822,0.0593167551425924,0.0158324716106839,-0.0324897533491171,0.0213096295228957,0.164608866536131,0.0638286132289906,-0.156829289697997,-0.0122993292237209,-0.0281356703715072,-0.0683823487985857,-0.0874731702244681,0.0374498568394571,-0.0605708621387306,0.0581198263780791,-0.0020764335241425,-0.112330854820294,0.0208828938667436,-0.0114153340270531,-0.0596366405722236,0.148328038646517,0.0920333032809059,-0.110356027135712,0.0639583591406589,0.0081217148779786,0.0831966664763869,-0.165181169964826,-0.0332747704434551,0.0534548055824187,-0.0366124402255033,0.0263990575999474,0.0265474083347041,-0.0480324310020778,-0.151491013796515,0.0815805637299444,-0.137346813462358,-0.0862853886465149,-0.0704737504461903,0.0824096758072516,0.0853253110326646,0.0012601607705161,-0.134598544032248,0.0382750217671699,-0.0624827682672787,-0.0900173409755498,0.0550703206914215,0.162083655408101,-0.0609215042902015,0.0194763337612703,-0.129086804211089,-0.0572506551673881,-0.0043009073330737,0.050773460295432,-0.0384372873129968,0.0979963153931953,-0.0219486686072332,0.0943969917255325,-0.183809631600716,-0.0133841190247567,-0.170387438104872,0.194332111519512,0.0485035499161695,-0.0335727137128409
healthy,-0.641550650197353,0.641443717501105,-0.624674623882571,0.134031518424936,-0.379457558169053,0.413357555683081,-0.42918931385864,0.627933098675141,0.516676062251136,0.384294889330364,0.432893354094197,0.0043338971444919,0.377723306995419,-0.0349286885469005,0.521231951974046,0.227691090280161,-0.479814909496176,-0.367246009811302,-0.522060097169127,-0.0211887024738113,0.446077530952304,0.447627866918599,-0.588523847378549,0.570807936600132,0.440048287774192,0.629454086470051,-0.46497873159603,0.489716004248784,-0.424673232296402,-0.336441943371409,0.420000928160335,0.569613165017914,0.385349241200268,-0.0071862383961384,0.409036300827801,-0.4447347392339,-0.472369127912592,-0.529248743620353,0.47014160170454,-0.366787425820496,0.476541083352421,0.510669319337751,0.224894736309309,0.599336466233659,0.389910097536797,-0.361171239341684,-0.0600609574857956,0.662211160837972,0.344717600939669,-0.429767472834906,0.630348754186936,-0.379751717148387,-0.163235959020954,0.230012304881477,-0.511401669091366,0.40817150804435,0.252707697323115,-0.467555501043553,-0.0513439485709522,-0.507443579044033,-0.339251917903852,-0.428514080161642,-0.602015126512089,-0.320607927644205,0.260723134438435,-0.328837531158908,0.251806482706459,-0.378859758493476,-0.581408797110947,-0.101185872780812,-0.302633602454165,-0.129715756945325,-0.0056829347557801,-0.476317134229244,-0.0911368331437385,0.422701486689721
healthy,0.0992923115886918,-0.116242389218767,0.294474633436848,0.241690241304392,-0.290616458147989,0.26315187557597,-0.311272677101386,0.171825391589407,0.217539520513432,-0.167846295732755,0.245799945050479,0.0989955376409711,0.02418787451867,-0.294679776718683,0.225723255868265,-0.38968573340193,0.249869076014159,-0.348230265040301,0.331590751545226,0.362233801332292,-0.240211614116324,-0.349916428848492,-0.284391955103167,0.286774922258656,-0.203721410954522,-0.356431893448049,-0.116159876032073,0.281362672641409,-0.268830811459602,-0.378866704654953,0.253913817720998,-0.279368224068017,-0.325303565830954,0.183751624215842,-0.256163099837825,-0.244948144556906,-0.261635296880763,-0.288675574764854,0.37501217635777,-0.231634801439799,-0.314528642889571,0.248173908695265,0.171120268542345,0.287795624054273,0.267176900734055,-0.275455115967022,0.256769640141116,-0.126752791295074,0.239878370251833,0.156007932812038,-0.343639044424353,-0.289544926405873,0.281317085245446,0.351041525780865,-0.322896209418625,0.125962191880581,-0.162080629828303,-0.174052107945231,-0.275996352325595,-0.107673212431065,-0.16673601470407,-0.269793275356876,0.285375731108054,-0.403688357946002,0.250064304037371,-0.229323520464462,0.362525332729477,-0.348948380495212,-0.372628525391342,-0.245429889363748,-0.0806974407122628,-0.287386363207013,0.393753838649201,-0.28979611295763,0.0440066530082224,0.296193278264663
healthy,-0.130016082981602,0.210039359728284,0.244995496434397,0.319233042144739,-0.208712250278171,0.224933016977086,-0.168567379743892,0.338561544163355,-0.262733177169624,0.18760224393616,-0.0193594821562581,-0.220101989539693,0.111864416248279,-0.223673899851741,0.154597036011285,-0.105086149535643,0.213533790414434,-0.150229656493954,-0.187839309337248,0.105948732611885,0.230675938031166,0.238439127153758,-0.268861915136344,0.123521205467549,-0.281461109601244,0.257661980461019,-0.22305950925816,0.149234719710583,-0.354737626845217,-0.0444415638018284,0.167248937704687,0.273072168549149,-0.279925220962672,0.0026996642439141,-0.131847717735662,-0.0437222272599394,-0.184070918190058,-0.200033536596485,0.156107976561699,-0.11639747215387,-0.216683047317477,0.174441541796943,0.193708317794624,-0.0259206536510501,0.266873681350043,-0.25447020639365,-0.241017564772116,-0.256490825843687,0.305125952435961,-0.219005913441183,-0.197828968918974,-0.233553928398181,0.1697569818912,-0.0628171191291134,-0.259230371890501,-0.305623391545853,-0.311705512897141,-0.219060904649588,0.270029321684094,0.0957935723326607,-0.200437391093991,-0.139225558454311,0.25590905516819,-0.265448829272851,0.402221393312641,-0.148146783950698,0.148577929079851,-0.194727499903106,-0.197515478036556,-0.245516068161244,-0.190011608478198,-0.147950478806318,0.264161660189225,0.143634166737048,-0.165582276575841,0.280802620626482
healthy,-0.124571990683938,0.0786834580403035,0.207991425246103,0.0925219616680937,-0.0340882361821622,0.313339755917808,-0.176216101215377,0.190565045532576,-0.309234470183683,-0.0674289448459262,0.144215494918833,0.28189325297204,0.0922971771850594,-0.195892530225864,0.182224410533964,-0.122786088277445,-0.127686333118133,0.072284744795156,0.0202974485898406,-0.127472286520874,-0.0872795267190987,0.176311675509967,-0.200736170052791,0.134825107139913,-0.0899100242869325,0.119360844938529,-0.0585556822680902,0.375734694577718,-0.13362310393943,0.0457167264712176,-0.148974511672426,-0.0607415886976986,0.17459468046319,0.0494875021742793,-0.200313339133423,0.0362288443783973,-0.157758315572736,-0.106796238567644,0.164539112660764,-0.0508425380250287,0.158187333220995,0.0198467418345506,0.325786814439767,0.0223035132106562,0.189314472954708,0.0853987611362794,0.165627692498248,-0.0983255400386716,0.0102053293086803,-0.0543354798226126,-0.0337417082524481,-0.0481460486823592,0.209486409171073,0.175904773639697,-0.240561423936085,0.124797344061583,0.127146452132623,-0.10503110081444,-0.166981946118908,0.170108448675405,-0.205204694995818,-0.234620955299818,-0.160856017839569,-0.0335088881330383,-0.105909616316941,-0.224822456749581,0.0810882466713606,-0.081269084045722,0.086101559315915,0.0868297444175511,-0.266844497171912,0.0498689460107222,0.0865669151074293,-0.214015948061093,-0.0757293305508344,0.0500108141042538
healthy,-0.241084248318319,-0.0759457976592866,-0.22992451809581,0.0800561563099435,-0.263169439617444,0.0851142401417103,-0.437742547697414,-0.034820913957637,-0.149815118798164,-0.0312855795741705,0.345440504215824,-0.0221597314819091,-0.0270793835456486,-0.101055190659931,-0.123374651104949,0.0166544065534386,0.15751405481999,0.0664153028604838,0.146929348864671,-0.0143756066797584,-0.133139415049644,-0.0670861645055392,-0.154830608239768,-0.0273349498866221,0.278769635014367,0.179471462948628,-0.17439208192178,-0.0547444399560281,-0.0804927488091065,0.288321427008251,0.0693543157816789,0.0574598323288714,-0.222747363353471,-0.0424240126015981,0.037834467061616,0.011638917111834,0.198798667484748,-0.0495905187463962,0.4238248307119,-0.125717342563872,0.055063897882245,0.295743499494022,0.208531485636821,0.0046321399301443,-0.191685404327653,-0.316401778722712,-0.0021936110933557,-0.288800613897576,0.529661241667543,-0.33417428801791,-0.294167507058019,-0.187926449395834,0.201833517783808,-0.124865454760627,-0.163306891882056,0.354534406515464,-0.192058105241572,-0.077734762046101,-0.145662165757345,0.270612809298297,0.2395827960651,-0.198021319864287,0.187053264397508,0.0419235285171917,0.123608920250841,0.0939312789052955,0.249496640375363,-0.107689266927701,-0.187415316713887,0.108573100523568,-0.298224622720973,-0.137292368090463,-0.114365937585634,0.252595382259666,-0.0869138531260653,-0.0603136564697419
healthy,0.0109124997007969,-0.397367529427407,0.687956835976049,0.325086886247935,-0.492529220366615,-0.643485466227639,-0.597312685235558,0.549321154293343,0.332713902167847,0.218191324662709,0.662553006027419,0.16750100347191,-0.316931846148952,-0.452751398876613,0.0666483852693835,0.516114300365112,0.663609054385561,0.659326191599764,0.524738695289935,0.513356840763297,-0.6822072393595,0.614444136378744,0.106895561585226,0.546211678572148,-0.243243138491958,-0.55389736384529,-0.379590715398689,-0.658035465828702,-0.597488693295248,-0.516055631011881,-0.616262886328877,0.631399579462241,0.454511479473516,0.667598570405207,0.645186877471312,-0.56662861349622,0.29645624187165,-0.648883046724808,0.642312079163038,-0.612977402547992,-0.598251394887239,0.48279010773042,0.499921558873606,0.603707644737638,0.703856230701403,-0.640669337272595,-0.43773204444971,-0.548558452701352,0.605819741453921,-0.626412684437683,0.475925793402499,-0.505905832903076,0.500038897580067,-0.636797159959409,-0.390033860273646,0.631458248815471,0.332831240874307,-0.608283854289585,0.624007240955249,-0.197891728445097,-0.233328017796072,0.10930100506766,0.553193331606529,0.0221183461677444,0.633629014884984,-0.122794956310581,-0.669065304235959,-0.609046555881576,-0.601830225434275,-0.557710871805246,-0.627468732795824,-0.666190505927685,-0.133942133424298,0.674404215379897,-0.362693941668423,-0.57941853250038
healthy,-0.260651772852861,0.263199221958286,-0.191878805872715,0.202316192506803,-0.180093951086535,0.137775480526024,-0.209677372737777,0.205594801555026,-0.261050772795895,-0.0077529627153448,0.217663961452012,-0.262431660919622,0.12159409510526,-0.13974961237158,0.127323658974611,-0.206305093628213,0.183986044121097,0.196893213729346,-0.0674380509300748,0.214427872649389,0.230457691438234,0.204843401347716,-0.249277214901534,-0.128142683631566,0.0453383494057991,0.183611050073181,-0.163007088406137,0.25173287676092,-0.0778374674555449,0.15479362044785,0.216551374509011,0.0682260091345243,-0.0915074910641988,0.223626209912601,-0.200782168738403,-0.135234935076712,-0.15695007157528,-0.23185426968949,0.20858392775036,0.211598001248463,-0.280588433396145,-0.070764044163432,-0.11837620685057,0.346482261974927,-0.149663262548788,-0.232911784284868,-0.0799013468305605,-0.137066914366866,0.168449993645554,-0.176887673526215,-0.252971926131796,-0.20242696480715,0.196043907126263,-0.0196689869676585,0.13154853961404,-0.315788293097263,-0.125055180336632,-0.197355915590143,0.250695131726227,0.0961376476976723,-0.140790495431779,-0.159919585111204,-0.122732727659957,0.219904354761716,-0.17965509821958,0.007585862857173,0.0979511126373432,-0.147534582947082,-0.221328390736145,-0.21597413471726,-0.177787816142489,-0.210553823261484,-0.065921913907057,0.16913737813255,-0.126706252456389,-0.281740716361792
healthy,0.194965259634693,0.196663548993401,-0.186844323786003,0.206456265255505,-0.0473825424501911,0.172257048153065,-0.230378233609103,0.278355786111275,0.0248139163953061,0.242299824516631,0.137386113593066,-0.100482968319477,0.0304545883765888,-0.252242285605189,0.105860881996886,0.148804853592359,0.0550860608542728,0.0803379970117432,0.0726904734386333,0.103471847963794,0.297138862323328,0.195998982493159,-0.356821271872501,0.095399535474656,0.0439409946069164,0.141612061600165,-0.278159827829384,-0.0896056219432961,-0.224319451138891,0.15891227498043,0.0863866830862729,-0.246557306040356,-0.0486966804917207,0.232238537828958,0.0570989608329054,-0.308176553953882,-0.0456145706351622,-0.0618352257257018,0.215426715932221,-0.168878803608152,-0.251094903478005,0.250361190055691,0.178126283001361,0.301793332235186,0.176127385668223,-0.104109748008667,-0.21299411461292,0.0346769136520073,0.216389023723563,-0.240858985372334,0.045985428102175,-0.134033936965244,0.217201948961618,0.205069278805186,0.0354419558278527,-0.13978636234336,-0.0893269551220436,0.0889393385832575,0.0954462844643394,0.258126436657404,-0.302139917399941,0.0817698580818757,0.0294652361057028,-0.320243101381644,-0.106290128447981,0.0766652243812208,-0.0143909550778797,-0.0903064787643708,-0.246616529827825,0.0565810362106792,-0.258749688265483,-0.0762718902267827,0.221750524851359,0.172113099697298,0.221287854762761,-0.143632900086479
healthy,-0.24062587077903,0.297275106815281,-0.253312322144727,0.104040867209343,-0.135538717825312,0.0876899788941046,-0.282743546213045,0.137781018251655,0.077930086123454,-0.108656279013671,0.169959474173186,0.33864091727409,-0.0101140570777721,-0.246287068462251,0.216256005814981,0.110381574339184,0.223183401216467,0.287508360119842,0.335546500004914,0.161001221444437,-0.153788758525982,0.278245660473881,-0.275837568124922,0.206632807028188,-0.15243345017267,0.282063988702436,-0.333641801035186,-0.189032447262751,-0.210657675828977,-0.334993668006907,0.109702170633339,-0.117675207721753,-0.145964614061758,0.203878625122209,-0.222545053769769,-0.385261871226799,-0.127016049800539,-0.154585188431509,0.152621505334851,-0.187061919854103,-0.227116208253304,0.281299204127068,0.0412390849462069,0.284235529324618,0.180916708191893,-0.230342022854783,0.0672189589524774,-0.242892674226812,0.237028040905027,-0.294045120259583,0.265026602436622,-0.204108832402477,0.223038536354531,0.197725271420313,-0.297322968935227,-0.227498009353927,-0.310663340479961,-0.21419924199781,0.188345747443422,-0.110032149141348,-0.259048518875913,0.273453776928649,0.136658666438766,0.0554796373224714,0.130778835283755,0.104790280921125,0.182189740609351,-0.173855742965814,-0.263806603824293,0.127940128047251,-0.395455060855564,-0.135375367553322,0.218768012507505,-0.0611261081995555,0.221609199845826,-0.198823398982899
