group,BACH2,BARX2,BCL11A,CEBPA,CEBPB,E2F8,ETS2,ETV5,FOSL2,FOXD2,GATA1,GMEB1,GTF2B,HNF4A,HOXA4,HSF2,JUN,JUND,KLF3,MECOM,MXI1,MYB,NANOG,NR2C2,ONECUT1,PAX5,PBX1,SREBF1,STAT3,STAT5A,TCF21,TFAP4,ZBTB33,ZNF143
healthy,-0.129803537245317,0.160697291026764,-0.196977640026216,-0.105930564459322,-0.14044877589956,0.065240270838345,0.219621686462825,-0.204273200193877,-0.304251912564753,-0.0313606530102078,-0.0625229966990521,0.150036903514777,0.254983605729809,0.141689135349131,0.182190046261581,-0.0310161759003389,0.253553127016219,0.259010266661033,0.22950297415747,0.239029505945445,-0.166455462000748,-0.218817994486722,0.145987585257131,-0.154322381251415,-0.14320348244859,-0.200130042567798,-0.14283882151955,0.0806200332323153,0.172357920897727,0.0741411811855826,0.109472626843231,-0.20460738751358,0.304510872283919,-0.087376148951874
healthy,-0.756682065368801,0.742260045272566,-0.76100635413144,0.758008606546373,-0.753371524338562,-0.321463470533795,0.720268888756258,-0.582346777438085,-0.750652223663571,-0.255964778089016,-0.719436397738551,0.717621430833718,0.758725684207062,-0.684514295705331,0.0344134283485872,0.666944843124349,-0.544215974100961,0.787629268392693,0.722154423542152,0.182212568265009,0.342676430555125,0.584005910063592,0.613546479989643,-0.73172600795383,0.583318829376786,-0.749145550657828,-0.748561584568747,0.724482113723092,0.740708976745475,0.678183284382308,0.775263390871315,-0.722413447411638,-0.732652914446836,0.429900881289775
healthy,-0.681450433721683,0.474927640768942,-0.701176640215164,0.664884694862924,-0.746207759133383,0.614808186324816,0.112669875852142,-0.733165313267995,-0.786744055470228,0.630704955426908,-0.642816310097152,0.724526731604474,0.699550367119505,0.0416003525522782,0.491807141229914,0.24980934807486,0.697135937425069,0.79042058868917,0.646477384872286,0.688758357022941,0.23706856589914,-0.612527169721503,0.722360197099506,0.246219516562491,-0.695122195074838,-0.644181133860584,-0.731059940432005,0.705999562665472,0.647795833304295,0.617266526961082,0.705512957738654,-0.131663486530387,-0.675607029944645,0.635032535569116
healthy,-0.595648452208524,0.361575039689614,-0.513725435173604,0.462612473633071,-0.50137149104107,0.53100931682093,0.557986285140181,-0.557614559107099,-0.479885439059951,0.3282861978009,-0.624202814382223,0.407204668792536,0.622416116364171,0.449231542971734,0.103701106639865,0.640455055743609,0.413208360222671,0.516254665997152,0.414502679244817,0.454691204447116,-0.326812335679314,-0.562658370037279,0.489709865099979,-0.519393826274672,-0.467876562401093,-0.191240002010128,-0.473036315083169,0.514044648440962,0.641198795078733,0.609781395551007,0.298196210679408,-0.540064838765017,0.468408527059565,0.368452201116805
healthy,-0.189386717370952,-0.332639046531172,-0.407245725129446,0.30136948709059,-0.298897185512961,-0.0943829905892132,0.295395575189689,-0.304668176546863,-0.33014909966076,0.292970817873168,-0.341039956420692,0.100858182851342,0.101890292437108,0.37151988900926,0.12834800854432,-0.0784403285182697,0.404993289501567,0.477767098322567,0.392597121216885,0.329389161714062,0.353473375879026,-0.226373211631039,0.301527104368579,-0.111403976107973,-0.273197236701351,0.202933120673638,-0.336976847673522,0.338985260105581,0.449777252646416,-0.182792209319532,0.348484589470809,-0.275034307738812,-0.396638733516102,0.223370570975893
healthy,-0.187977065021811,-0.0014188138084504,-0.323678723501159,-0.198392209349028,-0.224824185113864,0.313389695956915,0.474314711030937,-0.0732318119798712,0.0370993536580002,0.204214600829632,-0.347483266287383,0.267651342665238,0.311266730110196,0.339327714321771,-0.0462953690831419,0.0629953330951992,0.045570197581045,0.422890592773545,0.35399930007434,0.393242639042888,0.131150944560392,-0.550142426793677,0.301124838812754,-0.277635587983964,-0.338255721666498,-0.316910456148255,-0.236710691909105,0.187819419043094,0.234871488824076,0.322722337896944,0.215712247544038,-0.464519640886672,0.202848335680754,-0.198833618089435
healthy,-0.886119197368826,0.876865292820884,-0.873742100035954,-0.907865873056488,-0.86408333716404,0.890572638932523,0.90439565885101,0.0676113401033978,-0.885830012851703,0.885367317624306,-0.879872811798965,0.911856619392788,0.774898832083254,0.78820131987092,0.829149847495561,0.858878015855823,-0.898207110184575,0.782417629528456,0.871081602478421,0.882648983163348,-0.790341285297631,-0.895257428109918,0.852573793382538,-0.863794152646917,0.847657656591444,-0.88617703427225,-0.876402597593487,0.891324518677043,0.884210579555813,0.861885534833904,0.354829402510133,-0.89016778060855,0.889994269898276,-0.764719537080518
healthy,-0.343460110800179,-0.293100337750893,-0.370863973973206,0.339434939086783,-0.390712261182079,0.381194025051683,0.363602688668148,-0.312683283460717,-0.254391285749969,-0.315262700063486,-0.349501196749636,0.311670682092411,0.409499492011442,0.410900352702743,0.349504912149856,0.0753333000533736,0.126757999690731,0.283188888430542,0.395370444207965,0.327689165716125,-0.283445405854068,-0.453640768750763,0.245219201073407,-0.254574424019149,-0.327691797457948,-0.475822172489484,-0.131083344780238,-0.266995935804828,0.339473795980751,-0.200575880879352,0.29894466229703,-0.33657810593425,0.267435281880849,-0.309603216678296
healthy,-0.418351124758453,0.482464446134017,-0.580377166556744,0.516290522542508,-0.476136634658465,0.368890170512268,0.557255902122161,-0.458505676104923,-0.550815595191754,0.551925845561398,-0.479532374226571,0.496531114804154,0.493295454833378,0.393408100503504,0.507366520870767,0.238600283046527,0.413102581500117,0.579856410268602,0.436134833963905,0.459683738506399,-0.569620835953872,-0.426084381095802,0.41702836583035,-0.45487226269419,-0.325364813441478,-0.546613764203611,-0.35449957788393,0.249079008626252,0.534532529991766,-0.191407768557355,-0.480875067886216,-0.531761417155101,0.499006261680725,-0.477113853096718
healthy,-0.399874766293463,0.312686233182713,-0.469939138425582,0.358885994806269,-0.434691559215265,0.550003523461634,0.571788256903854,-0.351807631465769,-0.622267725075695,0.367660357268482,-0.539322093214428,0.375309816476824,0.598313631802442,0.271665330235327,0.136983080920885,-0.249300266553221,0.521157620739747,0.542955072688249,0.505700481083438,-0.0700748623032248,0.190496106404089,-0.535122927763833,0.374713991753783,-0.414854381275142,0.452319862143366,-0.380026843245582,-0.421806702046701,-0.382250240204645,0.500607687132409,0.50702292247386,0.41072321781582,-0.475808601606577,-0.0465258067166789,-0.495867819928093
healthy,-0.0221890320098569,-0.0076276065420608,-0.0562130258724752,0.0779598189923934,-0.327110718003785,0.0823051203788547,-0.21491592879761,-0.110498863921823,-0.316103432605588,0.131389579924521,-0.544266241913745,0.305509985434672,0.352890405220942,0.038069059672424,-0.295423692954053,-0.16030145450895,0.352947206546255,0.0789092125726287,0.315884341779379,0.179561161027653,-0.0237551256934928,0.0974954176626185,0.165807125826809,-0.538172271155141,-0.167040526033611,0.186681612879417,-0.0967001991082334,0.318338970480415,0.466736490098723,-0.0062724892095883,-0.339680039848096,-0.266528047319714,-0.119534331884148,-0.59952175973094
healthy,-0.268460309706964,-0.217485986772899,-0.162241514865456,-0.150794395194758,0.142959906995666,-0.214961788227957,0.310379836536103,0.151617220769011,0.366889193807127,0.149458928856411,-0.295503967407007,-0.201454818530518,0.292390974940985,0.143030487970433,-0.179290535059735,0.236022779619495,-0.231370007467118,0.465763852484763,0.0043295855837087,-0.0700367583032634,-0.0063727190637944,0.448421364026981,0.103456849855246,0.0637290480320171,-0.179271961119007,-0.346760614240137,-0.379393170705251,0.0461952479847366,-0.178265253531546,0.299610665701979,-0.112080730535281,-0.325359719733276,0.443350678208223,0.117255430422116
healthy,0.593534996229934,0.0063826766172701,-0.273452646326385,0.564326002714271,-0.252858045630899,-0.240676396421,0.0677175976195613,0.229113346585041,-0.088029863216172,0.109366783160386,-0.0549633474507071,0.262110071651907,0.181439954833383,0.0481619266418466,0.0849844509136972,-0.305288307952933,-0.448157798745024,0.47107928477787,0.239989592500702,-0.0266283238197642,-0.210287305638127,0.296520058365391,-0.131747391279094,-0.0473276105631478,0.463548233938208,-0.171229892858888,0.0184072967553231,-0.363338307664378,0.171934144453835,-0.13823158163978,-0.351021835514004,-0.384177175804958,-0.535362862795943,0.25682342623308
healthy,-0.0885170922810481,0.567333640971308,-0.299569304374689,-0.102732690035905,-0.0029956978599813,-0.199432083111684,-0.198482321667973,-0.123088986780274,-0.309274980142268,0.498906507666691,-0.313056687472907,0.0419768550454016,-0.0220612437579272,-0.329368310482851,0.422270102654135,-0.28553238891984,-0.0400571039730727,0.15943277395263,0.01672774567088,0.309589480255221,0.332396758737443,-0.601567435808523,-0.304557960071423,0.126233024662904,-0.0195134557065926,-0.533258300249195,-0.0698729669019903,-0.0927775333211439,0.0323130805179857,0.328622757382007,-0.0329440072376924,-0.326111572712884,0.474522394008653,0.237586774456633
healthy,-0.135094974424836,0.0983109980933303,-0.257596418622391,0.167697230349169,-0.174495454955913,-0.185476885775736,0.152956529882329,-0.165795358633223,-0.0346680682513368,0.24911682392746,-0.317699857620631,0.188856712720023,0.235068087364957,-0.0201594346041679,0.115166140912892,-0.0089127271948403,0.149123030175411,0.193707768609163,0.2121405762804,0.21746263264158,-0.212725562159542,0.110858428180625,0.202882459447908,-0.208195560816738,-0.0588754605742674,0.190493327924922,-0.231410434794801,-0.156275699804448,0.198591913797386,-0.115729763312528,0.235943729004746,-0.107432481017892,0.223562428080452,0.161807816995131
mild,-0.460110508161378,-0.273704163366148,-0.392931109041178,0.112224099595786,-0.341432832884772,0.364243604296242,0.302142972467978,-0.23489796783748,-0.45056351232572,0.437057999628054,-0.510445066960582,0.318138515737937,0.303378157651329,0.040782510886471,0.404240588689451,0.0949155405588828,0.488757286492548,0.339385216514687,0.23908125446815,0.284763469877077,0.29110864037579,-0.449584648562189,0.320250403107394,-0.413369477486179,0.174761045004887,0.0937819926808069,-0.225407474241166,0.0152084201296967,0.47089964770164,0.296732174091777,0.316772619975588,-0.520869527560019,0.139752676924517,-0.0677568848924673
