group,ASCL1,ATF2,BACH1,ELK1,ELK4,ETV1,FOSL1,GATA2,GATA4,GRHL2,HES1,HNF1B,HOXA1,HOXC6,HSF2,IRF1,IRF2,IRF3,JUND,KLF4,KMT2A,MAF,MAFK,MEF2A,MXI1,MYC,NANOG,PRDM14,SIX5,SMAD3,SRF,STAT2,TAL1,USF2,ZNF143
healthy,-0.149889921106305,0.153086627851402,-0.0219541401826986,0.0293234873147471,-0.197118156717416,0.0807220632206888,-0.175477330073428,0.0735710768144668,-0.0717481285555149,0.1060458611348,0.0775618732846723,-0.231190081737966,0.164467927746537,0.10218661399272,0.015589694189325,-0.120049983404084,-0.0042472795149591,-0.0041722304695442,0.0894727067645478,0.0805790020453598,0.0179501238760909,-0.0224831841438683,0.175652467285919,-0.149563171385894,0.0862104360073895,-0.038432341740067,-0.131195284738262,-0.0534765838853148,0.0085419158771162,0.08456963910324,-0.0957928133583089,0.0357097158637085,-0.0879745725049141,-0.218534416941488,-0.313781539137232
healthy,0.35416495391802,0.0638732410520696,0.0880802677175011,0.27489035281411,0.340588201024407,-0.144538438236642,0.270015905266795,-0.211111290420418,-0.206787799408008,-0.191663359520888,0.298295305152074,0.203963274439325,0.257374716031903,0.130707607866601,0.141652974136067,0.138629467344447,-0.217521965672428,-0.20408963017357,0.293485742981804,-0.167715267248996,0.112081406630977,0.163687820512436,-0.206409642877232,0.268846223025405,-0.0361479850535512,-0.186831713555624,0.285276035275735,0.187668772864165,-0.246652388502944,-0.136086036453627,-0.131869625285674,-0.0365416988969519,0.168221600857934,-0.379791718166786,0.0408684531505459
healthy,-0.059255282865946,-0.0319983529315999,0.0542246479796025,0.0379718805257689,0.0346476072571644,0.0017898785773809,-0.0630033358720742,0.13685297799325,-0.0523885367995626,0.0124123639634859,0.15275481360705,-0.0707279663123618,0.0349676791217262,-0.0299501224406014,-0.0785607787484494,-0.222683288584597,0.0452562113903619,0.08153916790535,0.047117905375347,0.103203329571147,0.0526492978562468,-0.097134124580905,0.346571520525521,-0.103316444574179,0.114700563332623,-0.0102320894882184,-0.0572584474270348,-0.0360477782632492,0.101367447833304,-0.18288963701609,0.0951738851723864,0.110350339280944,-0.0735620363274637,-0.129327388658702,-0.16265065555583
healthy,0.25590454947386,0.24524431957005,0.060429636108463,0.0933605661531639,-0.0003985088494229,-0.0918076580032774,-0.104207227762183,-0.0828400270737954,0.081006260003193,-0.152164730519348,-0.0625328575612375,0.0510696417803795,0.202069573005566,0.0676468180986722,0.167619830244863,0.096289937105313,0.0238506719107409,-0.0302796407422233,0.164508223039509,-0.156812582248324,-0.0729488648857678,0.14869130989688,0.0845840351078803,-0.0296915092804341,-0.151655189919026,-0.122028207872217,0.140752096526021,0.20159631420144,0.0412687113558557,-0.0755323769565894,-0.102962596698216,-0.113318863149857,0.0173498485773458,0.0334145297516519,0.0221849592837564
healthy,-0.118715788699655,0.131113148418632,0.0223837343189314,0.027913959596386,0.0544757049112223,-0.0443921356633257,-0.0175758533712833,0.0077468926198333,0.140792991553483,-0.0745048827919466,0.00159981389242,-0.0653649384041953,-0.0588094848130994,-0.0453863246265574,0.0702512044395135,0.046764643430917,-0.097486732519806,0.0687600282735267,0.130093212528793,-0.0608172444537587,-0.0491001757511312,-0.0083011667342888,-0.0309862831330029,0.152810226508803,0.0908352285886179,-0.0505686803178557,0.0312523347079415,0.0978404666836895,-0.0886784228506005,-0.117947743575122,0.0014951097242184,-0.176999535575289,0.0817336185138147,0.0377234671143997,0.0649872452947192
healthy,0.107075952875639,0.0019482363958663,0.0397462238727317,-0.113823234856804,0.19393207377836,-0.308933056060914,0.193458773411003,-0.0550129124663287,-0.0918202712673297,0.133448689624203,0.173701234820155,0.085931534138581,-0.220546964203247,-0.228075742139815,0.0910167613413509,0.0253931150579873,0.0782486584079893,-0.136453596607658,-0.120900726396589,0.0317551525540933,-0.234922086988566,0.154174842920341,-0.256143554622636,0.160349761666562,0.124026710218206,0.214625206118636,-0.0023775088220742,0.540002698198897,0.12846252528902,-0.228240846919126,-0.105788135597016,-0.0864488624470879,0.106118345155637,0.0524262709237942,-0.201097621200445
healthy,-0.331775109879911,0.0491046585973011,-0.277025539972908,-0.260090806043801,-0.0834597102240903,-0.196904218157781,0.0823064487737211,0.383550479204383,-0.0742943165922084,-0.158300308555947,0.154294242465191,0.281942075629745,0.390287953993382,0.169590131175352,0.173717593208252,-0.0342943536557171,0.0828527305133697,0.180333672055107,0.187313938728395,-0.0206980081355744,-0.295659817092032,0.22889204891276,0.0938997612484856,0.126130383887752,-0.3552652246848,-0.433080023599189,0.240121173561092,-0.0937783653063415,-0.610075307245332,-0.579058644027507,0.550045013855059,-0.151077249998371,-0.225614358474868,0.252200069804433,-0.254627988647316
healthy,0.0766759915030731,0.0883009250766247,-0.0792325235242424,0.236818445640219,0.0944920001646143,-0.0137226586827014,-0.011989048149921,-0.103553799020123,-0.0154065074268492,-0.0821766821643066,-0.113878806516517,-0.136975684345818,-0.0704014969765345,0.0113778960856477,-0.10778226272279,0.0524426446045821,-0.0684037785688112,0.0700356109449063,-0.0203857460764577,-0.074939643266711,-0.0001182043781756,-0.126558883258743,0.0064749910535531,-0.0163221887542425,-0.137835323270479,-0.145624251001873,-0.0713155678900562,-0.152919747923008,-0.0894731453337643,0.0302360035635031,0.264177605863491,0.0616814279445799,0.0051085548834982,0.0585156763557832,0.0241887384342476
healthy,0.0598475718903222,-0.116900361553236,0.112327310023381,0.030936726556433,-0.0969757503381146,-0.153026948598734,-0.173980670676916,0.0728005442270339,-0.0298877940944071,0.0438799145472437,-0.141748363946922,-0.258778198161347,0.0418529110491603,0.0481371324495558,-0.0199196321053336,-0.147012484301969,0.142914629526272,-0.0892271174255976,-0.0528155988466386,0.21844298300239,0.141970795797519,-0.184666314483105,0.214095635309564,-0.0554568348122004,0.135744490137643,0.111327568004722,-0.0982602974366528,0.169803924672798,0.0507832052646259,0.0740502533637531,0.136837839420318,0.117484924849057,0.13280643600192,-0.151141936666449,0.0651270089354796
healthy,-0.109722727122426,0.245475659087308,-0.0949017245627552,-0.0393165212870059,-0.0338535008306078,-0.0600911891496465,-0.126483037799578,-0.288410701946919,0.140305392189332,-0.0128622124256085,-0.0774838471209691,-0.137003346235069,0.0656116718139488,-0.0900217521575702,0.129712230752839,-0.0275328820043357,-0.0392946527233943,-0.138555848654353,0.169889379863297,-0.10942040518913,-0.0697004503027746,-0.124931918603472,0.238151930709322,-0.0346282324429565,-0.118726545646281,-0.018663937481267,-0.0416482556644688,-0.0933878160183171,0.032342017797234,0.002937771208241,-0.0669632756782547,0.0040308389715152,-0.0950361504771607,0.116363386776074,-0.0580869182478771
