group,AR,ASCL1,ASCL2,ATF1,BATF,CEBPA,DUX4,E2F2,EBF1,ELK3,ESR1,ETV5,FOXM1,FOXP2,GLIS1,GMEB2,HOXC6,MAF,MEF2A,MYB,MYBL2,MYC,PBX1,PGR,PRDM14,RARA,RELA,RFX2,RFX5,RUNX3,RXRG,SMAD3,SOX17,SP4,SPDEF,SPI1,STAT2,STAT5B,TAL1,TBP,TCF12,TEAD4,TP63,TP73,ZBTB33,ZBTB7A,ZNF143
healthy,-0.374337506690132,-0.488545636137482,-0.265855251656032,0.390763923572491,-0.290590881875166,0.0430326515349979,0.0378383595821223,-0.507003328292955,0.491451725846104,-0.188279407318448,0.0894787364332879,0.284924845306732,-0.495114986034654,0.387608662436691,-0.272470370185876,-0.352115218879451,0.160794742617554,-0.378908165522127,-0.386501432918284,0.101300708712564,0.161818616423332,-0.218706634631184,0.423901484110291,-0.149436704793368,0.190791395237533,-0.426586376966502,-0.0867328150924139,-0.211201026728391,-0.0487043900667387,0.403132355848584,0.449337188713178,0.374071065523515,-0.138348210353384,-0.565943190350372,0.0528872498540779,0.36217865979711,0.299158977454023,0.487492236648145,-0.359009536991893,0.0934579968066971,0.56285505290139,-0.245377131065687,0.595319694382603,-0.245454664658695,-0.0361547620677912,0.271999215428591,-0.181730920926861
healthy,0.279815698989854,0.159521685706904,-0.226343307133381,-0.193130886248237,0.318850602755758,0.324876571992121,0.048078541928819,0.406744866444094,0.298269175806832,-0.0606955953633259,0.169068755858981,-0.363598563958896,-0.135289121441907,0.429110227918262,0.233122738002474,0.24925182353169,0.165667048595007,0.189371072977978,0.362883101435665,0.357173941342996,0.386172583265106,-0.33711483351458,-0.226199480129182,-0.12303961757936,0.357183984500141,0.519580711312341,0.317582916487381,-0.086234069853002,-0.335231441754023,-0.28666835496739,-0.371038669680523,-0.254762743694132,-0.285654220942475,0.415031370476516,-0.389071158335654,0.0219978119022081,-0.276739569894842,0.0899069423599107,0.138792009766678,-0.375688126796451,-0.298004231325413,0.287251457673313,0.350741823833703,-0.0048196661448682,-0.23622779738598,-0.0653336602412981,0.36906136690576
healthy,-0.335633632974791,0.0683842421957548,-0.201809483032247,-0.291952413920862,-0.186070827746413,0.0505632410598561,0.0642943599517843,-0.342561123003474,0.312887862625349,-0.212795610038031,-0.153211558059451,0.208284084676631,-0.324396311941809,-0.238565675841976,-0.385586079462943,-0.359198499675065,-0.312325111851089,-0.257652166281184,-0.261346723105625,0.348533336593465,0.308178450573775,0.13698384155348,0.28120393012761,0.251899229510298,-0.206271620713757,-0.015366063877682,-0.0884927552351405,-0.398834856546964,-0.296682208189533,0.38836914801839,0.407328641566452,-0.349648535043231,0.111816619016767,-0.286768387385446,-0.287014989814286,-0.0765600870265617,0.257797641555963,0.357752370172973,-0.177878968316458,0.248618924449834,0.166165352946576,0.14434865332813,0.330495298442538,0.1636268709963,0.252785743963838,0.215235092648119,-0.161548892764184
healthy,-0.299418720530775,-0.281670140860172,-0.314596664547216,-0.297535326017785,-0.429001351572405,-0.486662238731257,0.518198830706995,-0.410441131269425,0.482346449365277,-0.389351454645247,-0.443571311741242,0.236654237994457,-0.0247966780830534,0.498152536149644,-0.508106620460556,-0.264518747666747,-0.212813184627094,-0.446275478705216,0.445734633825857,0.198265565825791,0.516901365838183,0.458095555384225,0.427240001804944,0.416699700685747,0.470154265436255,-0.195863208338406,0.0233736650666069,0.286855865172276,-0.106890406401231,0.566253331855841,0.489366118531123,0.482948747363561,0.257235059820811,-0.489642944730391,-0.416217207552956,0.014589946790693,0.485342604793375,0.550810163070059,-0.346687368384063,0.402411907968571,0.609610689704446,0.211598882483706,0.531402464054132,-0.315452011556699,-0.479376598169392,0.0473439997149978,-0.480744647975734
healthy,-0.149232891800593,0.123089888134328,0.0538419735766767,-0.396581077112822,-0.371121878559609,-0.20824073208163,-0.0165743500245484,-0.470532364586103,0.295129391192431,0.186082241847572,0.0581284723632198,0.0098948482019384,0.100874863107335,0.0036047227687823,-0.0747939217694517,-0.367842930538229,0.0106623360035412,-0.300102144000136,0.064455611293235,-0.050112916244721,0.279535444037429,0.0969014047460239,0.473975949201262,-0.17852351204475,0.16223155610966,-0.0641080062792535,0.0211385549907397,-0.516320159264949,0.0420268315726607,0.40375490852959,0.414563269425277,0.297261620499209,0.274998316998052,-0.42471945110693,-0.224579217270806,0.211696351330929,0.249211034726932,0.455531682912894,-0.377225817007619,0.265350108827169,0.218646352546464,-0.446508855904444,0.188556128820064,-0.359580944295084,0.290354790035209,0.352749470232062,-0.465210467450748
healthy,-0.0818102639495911,0.02223458732776,-0.0351365268111486,-0.0739998140100947,-0.394774153191887,0.0623681224335327,-0.19659448389375,-0.160870073753822,0.183178146497679,-0.173047656992822,-0.150225186336282,0.13965378433484,-0.0934209596929823,-0.0911639076271332,-0.417649113431353,0.0854845347544617,0.11755566992269,-0.0405534517691865,-0.0398500913579684,-0.134341838542656,-0.0131118978150955,0.34021648069785,0.397640084419686,0.032952960161397,0.156219496706514,-0.0370471476296814,0.0953105846783444,0.239310506479517,0.313467789238392,0.077422134816917,0.343166395258332,-0.0165447165385032,-0.110154638730022,-0.16583558829869,-0.0838258639339773,0.285816276952594,0.336006816147127,0.163893473730401,0.0268221768755557,0.238932581482445,-0.136126484362164,-0.178706034032322,-0.153595017560178,-0.0743357473408257,0.201098090108863,0.0033698312238956,0.210966131699087
healthy,-0.348349048207234,-0.185797724417305,-0.0484010878734155,0.167929222442531,-0.231827910734197,-0.172381891219417,0.128606952724583,0.0728618527126685,-0.0366044069580311,-0.218759038739702,0.347828606402144,0.414445157453727,-0.0826924201421556,0.477707750205837,-0.154629042979108,0.151506392148565,0.256230848706218,0.143526284470511,0.0651130525035435,-0.0831550350800138,-0.0804949991873291,-0.0927542950405717,-0.0436592847603689,-0.059792980718174,-0.0922916801027135,0.0330191411896299,-0.0061874747938536,0.243104149844491,0.187012088629183,-0.218643385005238,0.0552824850740564,-0.0371826756303539,-0.235933618307689,0.0113340659775262,0.109524086537932,0.361013132131103,-0.0495576252180611,0.18313768852462,-0.242410227437704,-0.0046839762458144,-0.0703174705544484,-0.378476846035251,-0.121725555523942,-0.200370094959838,0.136240099199244,0.250216854514061,-0.0767362528172311
healthy,-0.0468052623132965,-0.250444451749617,0.115507847678691,0.247850962616201,0.0318560009313892,-0.0963845429079788,0.219645593772592,-0.241386263118645,0.058025487736846,-0.294702743532472,-0.1838050126367,0.224854136954711,0.19025754336063,0.235863488313781,-0.223349830078371,-0.347219011554062,0.0616357626260191,-0.121486412371646,-0.058681369231773,0.173582626650478,0.280641802625258,0.0877060508211581,0.310842080167974,0.182946266902971,0.0585065393828434,0.0863835053736608,0.256164699564462,0.326920418900237,0.178823979310854,0.228242139181324,-0.25751358501563,-0.296017279154292,0.267781565394173,0.271942361763588,0.1421291194594,0.35702442449971,0.365552116214635,-0.0216402384548617,-0.166880405014553,0.0304809295116585,0.242227910955254,0.190722729390381,0.332768207785491,0.321757624145548,0.049259657743115,0.0171482666006903,0.258598454289649
healthy,-0.184504037710951,-0.116904441552565,0.0667123320607989,0.155135423311308,-0.232549331519607,-0.192570739675679,0.328691426053396,0.0048213960063446,0.509318407504274,-0.381592854884841,-0.356635200874093,0.210846177274438,-0.070773341593999,0.36462707203564,-0.37108874505594,-0.385653278235703,0.0714649904751055,-0.0808470084767079,-0.157503414845998,0.398727813041914,0.320768971221331,0.329384617519602,0.373984624637563,0.114006294370846,0.558387823560553,-0.0056344000572364,-0.431956175896811,0.249742182895468,0.323424315508374,0.472931339418483,0.368380197008812,0.0299242072749641,-0.297559652310765,-0.318628279601067,-0.480199028579174,0.34507010101369,0.303112603874743,0.66161124754915,-0.144498882551607,0.221301232897171,0.294012416170837,-0.277373707640305,0.495860463171558,-0.202137451391256,-0.208470750479568,0.269343796330201,0.204377284955872
healthy,-0.254221564735556,-0.12860464692903,-0.0266376616708886,0.156215485223511,-0.0827798913634346,-0.277135909532323,-0.132870218138577,-0.0847719812232036,0.220884347825907,-0.241747347056708,-0.028848906132626,0.167004863454855,0.100772267200282,0.257635867017018,-0.204734700864826,-0.227829237348963,-0.0232852660832756,-0.343129888595868,-0.145385672354886,0.0572655880685589,0.208683163006962,0.305402843685344,0.210540694016629,-0.100640264996634,-0.0107736798560674,0.215506484462823,-0.024294660292617,0.115614307426484,0.0556782313805094,0.323964710161358,0.312701946668818,0.0329945319435753,-0.081010380691106,-0.29932607242826,-0.207729864073699,0.121187211781437,0.206693563754809,0.483773038382743,-0.360999771821783,0.224280885659866,0.263240432277877,-0.212171777849755,0.303290431062187,0.0457252161680333,0.0350398208046573,0.427537448641076,0.0664133728573671
