group,ARID3A,ATF1,BACH2,BCL6,CEBPA,CTCF,DUX4,E2F1,E2F6,ELK1,EPAS1,ESR1,ETS2,ETV5,ETV6,FOSL1,FOXA2,FOXG1,GATA2,GATA4,GLIS1,GMEB1,GMEB2,GRHL2,HNF4G,HOXA1,HOXC6,HSF1,HSF2,JUNB,JUND,KLF1,KLF10,KLF4,KLF9,LHX2,MEF2A,MNT,MXI1,MYB,MYC,MYOD1,NR2C2,ONECUT1,PAX5,PBX3,PGR,POU2F2,PRDM1,RARG,RFX2,SOX17,SP1,SPIB,SRF,TCF12,TCF21,TCF3,TCF4,TFAP2C,TFAP4,TP63,USF2,YY1,ZNF143
healthy,-0.0611898341676954,0.138437928270111,0.0577837162127582,0.10087849238858,0.0921932049993306,-0.0756428256236503,0.0132671235867173,0.004927198414129,0.0433883566024912,0.151683586990814,-0.0567448254947254,0.0168730561319989,0.0893335834128339,-0.217625238861538,0.188626116904985,-0.0693831890538548,0.108802436815027,-0.087227772292613,-0.0233073146650694,-0.0350826080710779,0.0798330159871135,-0.0083281920721591,-0.191247480677988,0.0249827618195038,-0.0739186426668711,0.29915904857899,-0.0280331699968581,0.0162170471607715,0.159613040586253,-0.0908361680192406,0.0695856867524509,-0.0272084770888148,-0.131376691117391,-0.0137945193033815,-0.119143245981037,0.0985430006041949,0.116271440443954,-0.1182887419809,-0.069995674490407,0.0593509813221864,0.132379502826513,-0.0024686795185905,-0.17183126678072,0.0397201517538075,0.0218669473803384,0.0301149321099202,0.0145596230162746,0.128154531022883,-0.175896241760316,0.0371096963553364,-0.0369436075560099,-0.0696615285459463,0.153688022803766,-0.020048514748041,-0.196438074550954,-0.0675059589632683,-0.0030343535132245,0.0738604939929544,-0.0008637629228743,0.0118984524733057,-0.17976784600791,0.0846033955209992,0.143064123724497,-0.137366334421173,-0.0231409069717294
healthy,0.55599241575871,-0.679585329389667,-0.374761899241105,0.65667641114358,0.596128353199427,-0.493254989828213,0.0004769737409941,0.370487515340409,0.5292060415867,0.576605138304207,0.293372459430513,-0.0088661001267154,0.366306605689678,-0.602838393981038,-0.342944944988905,0.603748230019223,0.653557777078329,-0.506316253303488,-0.463364985483402,-0.327931149969614,0.423995521888507,0.30851708839197,0.527666192104528,-0.33677594456905,0.369766728347098,0.45509514004266,0.256686592039275,-0.488946547091655,0.397071862100577,-0.0266151047396907,0.46723358911278,-0.359015689211855,-0.226769130571279,-0.445841564393416,-0.520287577875333,0.55984706576811,0.657160286675102,-0.586363744973327,-0.0826728727707883,0.688808672195623,-0.504954049907927,-0.474832985619381,-0.454752676197482,0.673618206342731,-0.364118813112041,-0.414067821351473,-0.0850431126806202,0.27971044010153,-0.544287054044167,0.59466329812112,0.293607195327898,-0.416716383466257,0.447612698877709,-0.25147123902356,-0.327511191019931,-0.609111296356111,0.50582285030026,0.293894144771009,-0.235534254501804,0.456797481680068,-0.316632243701549,-0.125357671460957,-0.651714548890813,-0.31150338812581,0.433360426419732
healthy,0.352817236236565,0.362878117223023,-0.340019645165237,0.309837002205862,0.499920724460008,-0.208216777450029,0.259206457921041,-0.069098635590431,0.241934924150171,-0.269456423152284,-0.35080285274255,0.436548447225011,-0.0383006523609545,-0.387377308972445,-0.24083848328822,0.325413196952921,-0.396322491559217,-0.202227345362721,0.0678631125115002,-0.315100278718204,0.308556770106574,0.39737061965106,0.353170065860691,-0.138523861002109,-0.208695850932644,-0.391554730637732,0.390790510456014,-0.323707947617294,0.203412979031027,-0.385254137282802,0.457397040475972,-0.339179070535656,0.156957941919438,-0.302977264553521,-0.182138580223468,0.325286615242893,0.366715660239853,0.269674224777902,0.25042152958104,-0.345036853139847,0.0034502525357033,-0.294840222848566,0.23374878135485,-0.426036984902412,-0.282993120774247,-0.270961664376693,-0.39738785007956,0.433850590067153,-0.410615638777495,0.387355799091115,-0.178453858719546,-0.325307899889864,0.388120469741552,0.509541497508041,-0.378820092569879,-0.389376263912836,0.377018893397113,0.312987355191917,0.331732597376868,0.0651589487915763,-0.0985286579376021,-0.229517303443288,0.408853743000458,0.226347692919497,0.329579807368953
healthy,0.264061056204039,0.207516593713757,-0.142355089646131,0.344567579540814,0.18669307501665,0.213313959855735,-0.151393389518018,0.0878169580522092,0.143854961339792,0.195499850681589,0.280575851528793,0.0764604641772044,0.0860352056365894,-0.29630635860251,0.0606344533681208,0.0309613270277896,0.183005820496797,-0.217333220088351,0.0343199329358803,-0.0062424714298346,0.136311439629013,0.0497436704353918,-0.254406728298516,-0.243963423776765,-0.32046920881748,0.232416038193132,0.186989136596285,-0.13480415916073,0.171425963643139,0.134661713892406,0.167131015961099,-0.0625170924569182,-0.305363701340418,-0.208297930031155,0.108954192049731,0.163813852886052,0.0002644006443345,-0.277411494430331,-0.21977973638317,-0.17606617179879,-0.192618416164018,-0.187523031417507,-0.161791025889948,-0.154149164272268,-0.24484095840215,-0.147577291776998,-0.184460544970103,-0.0686713531639056,-0.18230082928664,0.138445745530763,-0.271049151342349,-0.181673282923708,0.165572858048339,-0.132418417970235,-0.258300907578329,-0.0269141681282357,0.161466139546548,-0.222966667091809,0.166371790205465,0.1784557331387,-0.201467329234621,-0.0927749331818965,0.160215966710081,0.113375320424558,0.177669766337164
healthy,0.103283657480261,0.202163196065034,0.0135344531634228,0.13706249674818,0.198584823084163,-0.0700195817018358,0.369310938740082,0.0941097814522827,0.208051744301705,0.239939787915404,0.0499110261928869,-0.0760133617204529,0.183445655588161,-0.300350709067731,0.159483197091734,0.228096147815243,0.128788858918963,-0.0987618562510861,-0.221469148210343,0.0632964947880196,-0.219163123138457,0.10332902813491,0.139871678863021,-0.168538335654522,0.109850092536862,0.254622575865104,-0.202796837703919,-0.196813468316136,0.0589174880223144,-0.183918917238518,0.209886829012542,-0.0986898962825494,-0.166335080391074,-0.113058747438917,-0.283830233749485,0.130412284250203,0.105735923778528,-0.111547095704944,0.218273717623131,-0.104591879860365,-0.252951388247807,-0.123861113429352,-0.0403229758787461,-0.123822214247924,0.127235283293252,0.279568416922766,0.224097410443389,0.242497285995617,-0.236468123900583,0.106054292124175,0.0850678672043385,-0.197822807112356,0.133577749102716,0.184863119249924,-0.178974711697454,-0.0126648137782621,0.108842582635248,0.240129852270229,-0.19345568816159,0.296101342792752,-0.26856543526247,0.222336325621996,-0.334920263884351,-0.098895576583626,0.0777665682266202
healthy,0.22565437342095,-0.230303671621223,-0.247129703203163,0.0949468924980882,-0.163874583276736,-0.0770665982857012,0.065416996219258,0.171433646337043,-0.266897127524051,0.215828645705181,-0.225274838873989,0.210789270331643,0.407630646062467,-0.19211827914642,0.116380051775083,0.109959592355658,0.0385543843954595,-0.247087532697945,-0.0592706450837499,0.0457760834140239,-0.178887283134306,0.234562892648231,0.0632768430794498,-0.23116816697819,-0.294603149452207,0.051679954144529,0.116896640464002,-0.0690120317890834,0.0365934559028275,-0.352450539984853,0.168154889556352,-0.241194204593744,0.236713588414343,-0.124961749586924,0.0199571915943683,0.200278271906083,0.297671053706809,0.0805351223398729,0.026430364145315,-0.488144683149731,0.47866686210201,-0.0977617737213826,-0.217599806924333,-0.297544542191155,-0.23406738921192,-0.0316911346712473,0.0990374315042239,0.0851211647823189,-0.139626542776447,0.228290029997069,0.0460501916979402,-0.285357266183184,0.527721702296725,-0.275141461294149,-0.142726074909962,-0.122705627557767,0.267055266918618,0.088083642773876,-0.0599242879146273,-0.134724221544867,-0.312725924069597,-0.102990916368401,0.158634898003413,0.0562132834554526,-0.105384092539517
healthy,-0.239773053841828,0.591572177521364,-0.438904633283075,0.55151295920102,-0.525544338022424,0.310808295630811,0.237851608777045,-0.222829401906915,0.0977607958718868,-0.082680363393734,-0.154064958830859,0.512385350609056,0.465222608109813,0.125185057251076,-0.298813820377917,0.471802101816497,-0.410374085351434,-0.34737397746973,0.314884088192474,-0.438089474770742,-0.313253771167809,0.443329779492881,0.405948939141629,-0.134151800886735,0.301725100779105,0.490783650032242,0.203323823218957,0.12431167313072,0.450782657319921,0.427492414110419,0.588777348336224,-0.463883419125266,0.532182057337133,-0.334913697352646,0.165360726787468,0.490608973208171,0.445134773341617,0.460273431427794,-0.333050477895886,-0.455440705961822,-0.405541359885463,-0.490084942735957,-0.657308888980185,0.47028823600788,-0.479254979643538,-0.326063404933035,0.441291883212049,-0.647643438048241,-0.344288020244471,0.248565120653416,0.268711181029635,-0.0544409435022121,0.295960765584753,-0.346151239701231,0.129901331501,-0.638851371236654,-0.0232902432095025,-0.444086712397189,0.309352655430217,0.267954248125327,-0.593318945762077,-0.560363251620631,0.49928458880371,-0.394886073617115,-0.545865075222715
healthy,0.0996615447453466,-0.132486044614756,-0.092430532462058,0.245840604958108,0.164235794311137,-0.091931103428584,-0.236993509851462,0.0998156569362228,0.0921559861723701,0.213425829342388,0.0572456173750887,0.0415798726147189,0.138547169994898,-0.231437866249451,-0.0146633171260601,-0.147255672768762,0.0211790191497831,-0.109106309587204,0.0742961990732114,0.11432206829695,0.194093518107243,0.119372695716572,0.0684174320256778,-0.137837912479989,-0.093570776436245,-0.274150067710729,-0.151683953878804,-0.1354858779858,0.121231664319106,-0.009518639366386,0.249632261489123,0.129093248436765,-0.117970786934916,-0.0079638599825006,0.0586324718943939,-0.291831531640385,0.120557947279233,-0.210416218460744,-0.217147025717654,-0.198341148069068,-0.0373449689365317,0.0741417764851733,-0.106381332903009,-0.180477170608224,-0.054114486004567,0.182839293010174,0.130951441046394,-0.164912149726886,0.0918292931594855,0.210599663183419,-0.0048131735907801,-0.0743575025126839,0.142747464389535,-0.0252635354030367,0.28273130764822,-0.163323071456612,0.187956035025278,0.054081894302569,-0.0030422025836414,0.126443232667166,-0.120108957784565,-0.142782694467409,0.140446335029895,0.207673549138322,-0.135225609965559
healthy,0.066321838034064,-0.177851503017529,-0.0312989764824699,0.267215988961122,0.159618495540902,-0.164537590192097,-0.0730363053446566,-0.0130827961533549,0.0322758997036451,0.211761408945643,-0.193172854106319,0.0874115726147825,0.181605045545348,-0.296204171968234,0.133618873029253,0.0707989479049326,0.143180627445286,-0.299527160356596,-0.122958361867447,0.18528606959918,0.119242330503955,0.0967855534826915,0.131463334095134,-0.261357513356862,-0.0422242897151634,0.212371167540543,-0.243652663696022,-0.0201330599233711,0.189829321668175,-0.268827584908727,0.250080571838342,-0.198290157625398,-0.0520012201136238,-0.2441113978644,0.0423530127280686,0.219739762994884,0.269850277349061,-0.244797454043124,-0.222463879112984,0.0153405421239378,-0.0429784787342329,-0.171920431179822,-0.252309095803216,-0.0080112774053267,-0.201414548348567,-0.112252376972437,-0.189968355585702,0.290839717776074,0.0243807327265351,0.22186970351421,-0.0803785403414799,0.11753546366387,0.303105495265302,-0.079626155341922,-0.30371988832412,-0.215383911228597,-0.269611882391368,-0.234143210293932,0.170896183550254,0.0537764064167625,-0.28235297236621,-0.0326728462037529,0.0864735757801365,0.15606636557079,-0.117945535961114
healthy,0.182911516372223,-0.175571075033543,-0.0635154754392323,0.0663175755073691,0.0717410241245585,0.131197332804187,0.293635543337303,-0.0340273693829537,0.115065485487094,0.193369144321405,-0.229019627174521,0.0957964990252603,0.227206503601021,-0.242255999605072,0.102715788849187,0.114740608039409,0.230638700708022,-0.317778195318285,0.0981941681635547,-0.333880593873551,0.0334622345255995,0.141392507456398,0.125003026249127,-0.0907485173684866,-0.0967381369679621,0.231366488168219,0.281714194054272,-0.0689323651004308,-0.0640536045082237,-0.197100372787194,0.140410660261752,-0.246937516230885,-0.200461067768161,-0.0863692735565241,-0.227771685987042,0.282632124698073,0.194147007984733,-0.207426717053491,0.0717514424082775,-0.158324214703721,0.21739113052362,-0.298549617728795,-0.240180974067133,0.256081927121877,-0.0941956289710674,-0.162984086774763,0.11298720898836,0.170046751574359,-0.260641456671991,0.170584861631884,-0.224499717520886,0.235401643445456,0.251607492896446,0.0920772953121212,-0.0246715224657191,-0.180543609684954,0.0747724785262458,0.0981133789360661,0.232041689911688,0.108089370389379,-0.384753520042747,-0.0497737877311111,0.123617679686504,0.0750383824044125,-0.170567893897908
