group,AR,ARNT,ARNTL,BHLHE40,CEBPA,CEBPB,E2F2,ESRRA,FOXD2,GATA1,GTF2I,HNF1B,JUN,KLF4,MAFK,MECOM,MEF2A,MEIS1,NFYA,PGR,RARG,RELA,SPDEF,SRF,TCF21,TEAD4,TFAP2C,TP63,TP73,USF2,YY1,ZBTB7A,ZEB1,ZNF143
healthy,-0.388616351194148,0.555178122017941,0.419858990106171,0.477036647607976,-0.076859487093639,0.394260729035248,-0.617728081859747,-0.285549562310059,0.174583062508651,0.465067151129438,-0.306332013770079,-0.47733065181072,-0.436484301939751,0.399883713820957,0.485713734278028,-0.364678189035339,-0.489335686778313,-0.29710877562305,0.32215414044685,-0.0982440158719162,-0.585418544930271,-0.172966886589161,0.165614813840455,0.0692904557499575,0.0116636534004801,-0.364667858714774,-0.465059936302377,0.69112649616501,-0.224622643405008,-0.511187222567016,0.348489483554523,0.381344822151179,0.463146192492837,-0.296556961599986
healthy,-0.404944185664704,0.0943117319010791,0.391662541127015,-0.363127383074795,-0.414598928806104,0.375914879541065,-0.343585854874069,-0.383564915463279,-0.112414900103297,0.359732673542743,0.266005507339259,-0.402545344564248,0.153531228496383,0.366575023655006,0.357976652282121,0.221079043156539,-0.361934635135454,0.353273661177281,-0.152020069563367,0.0209811627428853,-0.47196951240046,-0.184847965610611,0.247465995368925,0.272134937710797,-0.330224363925205,0.0554248802489685,-0.321371233768117,0.146019593020207,0.219564735350969,0.159194625730016,0.060859609356698,0.450311192112278,0.473803430770201,-0.168260454730771
healthy,-0.449812801675721,0.172720576230007,-0.26637741268925,-0.0642795752914844,-0.221964965428489,0.348775033267269,-0.504208176800435,0.466719331486382,-0.553252645213702,0.506596804343515,0.278586588489906,-0.535908172337671,-0.283589763028415,0.525482594753091,0.221073278383671,-0.305365551829194,-0.488223927293764,-0.111693860037419,-0.505867048652192,0.498156538771752,-0.452790881758167,-0.279297181370538,-0.505867048652192,0.325145382611216,-0.403899939956865,0.378634838662121,-0.247410040255214,0.465281000052395,-0.168326017041555,-0.488007197025487,-0.0405287842941666,0.187086744897151,0.532744851751884,-0.379991812198088
healthy,-0.287379318102634,0.153620475270137,0.48070001177726,0.384129494450777,-0.291805160053986,0.314872723248562,-0.466742528826198,-0.166097179368657,-0.0482823563022072,0.125690279156643,-0.105735541275918,-0.317118518491797,-0.394322758821358,0.295378684893627,0.288165886679226,0.154910560381839,0.454076222964257,-0.379119789415282,-0.27749973861376,0.314531394096408,-0.223162597413662,0.0072215915062478,-0.386689032048214,0.398887856629868,-0.253096916925835,0.141977524667205,-0.318549756053018,0.535135143582582,-0.319055628960453,-0.413235290464474,0.34130966897794,0.0359507127829155,0.210286919249768,-0.501117748083605
healthy,-0.0528736378245389,0.326117360904687,0.103965944397068,0.491247532004536,-0.574962460463914,0.583339687103439,-0.656010403857521,0.52164028296749,-0.371218343846228,0.397239602914026,0.125447693192853,0.381959533672863,-0.433133010575137,0.426776210174465,0.493560746211736,-0.35336017034941,-0.0655458824129741,0.164659341130157,-0.0114365349657347,-0.213542805361627,-0.553432626308712,-0.226769293298334,-0.149512242627791,0.212366957104732,-0.378726739538258,-0.602202115621212,-0.389059694476776,-0.0011601469150442,-0.229753599679097,0.15595995660159,0.354901775757094,0.519867293053339,0.459078216268347,-0.472888247378744
healthy,-0.259450465211908,0.386113142215138,0.355571635741317,0.257317707793887,0.258515413930116,0.47486947062616,-0.434914414169352,-0.284402676383331,-0.181336911502633,0.325303290316109,-0.0115358012068303,-0.232523089535126,-0.291925111414378,0.285253678111703,-0.100060993345949,-0.122701841798335,-0.110294026474777,-0.402429261772704,0.337301364066747,0.122334125002124,-0.076075352038851,0.195488755059647,-0.170210851868723,0.122743866575044,-0.456220975961202,-0.0692253134351594,0.046636995953661,-0.0661364923469917,0.0815595853994753,0.0096972172257781,0.213864088675991,0.0136895710132058,0.169611998800609,0.213023593141796
healthy,-0.386863591762549,-0.104861156061891,-0.27951400870802,-0.0608217853317037,0.0629629899532765,0.0950810592768689,-0.210358886470735,0.189930636973027,0.0335069588078558,0.065972250502514,0.125868109511375,0.183159800737243,-0.0654514169459152,0.361400617884386,0.0137731540522792,-0.0951968000672241,-0.10364587776316,-0.0135416724715687,0.0115162086403511,-0.26331029805828,-0.0150463027461874,-0.178125076356788,-0.0892361493639268,0.290914476558016,-0.0049189835900997,-0.128530147689547,0.0352430706631851,-0.0400463134629295,-0.342187646685408,-0.0359375154053168,0.312615874749632,0.119270884461124,0.357465431012306,0.0559606721367816
healthy,-0.105481019991097,0.0493304515891609,0.134584686786206,0.195399938817694,-0.20598146460009,0.146646386661451,-0.366717332601554,-0.201929910057847,0.280462696437058,0.193711328585533,0.16013491824478,0.331360889964577,-0.309084740081864,0.47183251016766,0.411162639259967,-0.39660402243776,-0.243133664744982,-0.431869043010675,-0.343806778345121,0.199892878468553,-0.120791055262272,0.0572578083076583,0.265413823014991,-0.18217673163951,0.0022409968350851,0.346128097094838,-0.39458348690387,0.471958311861209,0.462315519549427,-0.348298330477301,-0.254220864001448,-0.0310964519554221,0.260711213874883,0.337264011099374
healthy,-0.472578731493813,0.0273737059789354,-0.440583985438083,-0.294475350978176,-0.550385210760649,0.594979225263605,-0.0713964513266041,-0.415468870848882,-0.381810957213234,0.587798578955384,-0.350203858635531,-0.441627713462215,-0.589424982070712,0.482129991225352,0.514356251541729,-0.0477886797856218,-0.425659850785441,-0.140896600212818,-0.315920146519071,0.358877015645006,-0.513140508421936,-0.448461289025158,-0.510999834962292,0.442659526219066,0.321672720261918,-0.309652468980569,-0.546789531909975,0.633782034010755,-0.449959510411508,-0.594565293199853,0.125583521602289,0.114095629646155,0.490788176979305,0.234293110883053
healthy,-0.68137253815152,0.473038494965169,0.568354241590477,-0.0860409378371085,-0.59389884250724,0.588976275883458,-0.586917261687848,0.453880940925126,-0.338265367937096,0.385117919630399,-0.302917813960251,-0.492247129599229,-0.353083119617399,0.246760873548659,0.438243030468451,0.478560909348037,-0.600766860557377,-0.382208392779932,-0.202816432946564,-0.366731822248263,-0.645428166140402,-0.227585377119623,-0.419997659556529,-0.555760156907452,-0.415380009723272,-0.385759787124252,-0.310912172322221,0.526830343468035,-0.287755315462307,-0.240864642091392,-0.336801406795885,0.67616939635805,0.613619859293447,0.400846325418825
