group,ARID3A,ARNT,ARNTL,ATF2,BARX2,BHLHE40,E2F2,E2F4,ESR1,ESRRA,FOXA1,GATA2,GRHL2,HINFP,HNF1B,HNF4G,JUN,KLF3,KLF4,MECOM,MEF2A,MEIS1,PAX5,RARA,RELA,SMAD3,SPDEF,STAT2,TCF7L2,TEAD4,TFAP2C,ZFP42,ZKSCAN1,ZNF143,ZNF263
healthy,-0.289983456267921,0.333186897028976,0.265158276800374,-0.007260360839404,-0.269128992312111,0.0433700089070166,-0.124184203464495,-0.196867866651891,0.0336830319174145,-0.268290185530171,-0.241142812614776,-0.104943763687631,0.12535132220727,-0.0804058501899753,-0.142026471500201,0.20864795411943,-0.16069720366837,-0.231113554371539,0.203232995064318,-0.145340003423088,-0.102778344210103,-0.275641906439956,0.212980886229736,-0.2674046353454,0.119476171217147,0.117085877466898,-0.25172117152116,0.292394849470836,0.137698565201166,-0.216998792878049,-0.258271303516441,0.222361770045529,0.224048013677317,0.0154345126694568,0.0347756813452862
healthy,0.338086230023576,-0.272444335407897,-0.454489208502361,-0.0351017341931882,0.234477966628167,0.293020673877138,0.311578700853015,-0.126181975579257,0.0987043795367454,0.239236717034793,0.178087783540715,-0.276646803678169,-0.102651376779871,-0.2330966004404,0.263279236993237,0.359730621156726,-0.281572679736104,0.138284764858859,-0.243664153453087,-0.260909125627288,0.468459150563215,-0.287959681362039,-0.154110788285578,0.25184570347638,0.210877851390674,-0.152209743416408,-0.409456866602082,0.0534203323968654,-0.458313591702976,-0.19364236900109,0.184313534143913,-0.150752684898958,-0.101464475860999,0.335716871815137,-0.367719287541893
healthy,-0.0628623853392791,-0.104434272059402,-0.11258050640638,-0.0324236587759138,-0.150309370599096,0.19817284502277,-0.247755859380746,0.308013222071889,-0.0003916602306971,0.18650798199714,0.0367349058288226,0.0845095335295885,0.217553253888467,0.0271318836776899,-0.206150798625843,-0.0858188174074701,-0.112628258650216,0.0934830525432232,0.149691575944462,0.0031356924155788,-0.130483006283148,0.181679151128225,0.109989488022061,-0.229419916059924,-0.006820535635277,-0.160260547931854,-0.075871428113286,0.125981094622036,-0.0407657232382398,0.0092329422614,0.0359359740569432,0.0259664304765561,0.148644125884347,-0.0491018186700862,0.0050107715094939
healthy,-0.0873629900055106,0.13966193884219,0.239023125546715,-0.0983847058529149,-0.179960509360901,0.195323470040228,-0.195878662582874,0.183340190897851,-0.287406657986369,-0.107716728338531,-0.0408879024498648,0.273135037448485,0.215967068880857,0.0373263210622289,-0.0086006494717053,0.0719209014170682,-0.179188628989642,-0.262202473164853,0.207735820564598,-0.019499310217527,0.311009652420449,-0.225123795335325,0.0255464041840385,-0.187419169753808,0.108873870824663,0.191165068461783,-0.174903162847751,0.348407200393417,0.063867543489632,0.0455984305118843,-0.0769252404858851,0.0914299404758799,0.258725974916453,-0.240560400395044,0.148643428228185
healthy,-0.137389282623679,0.0212616726015743,-0.008844507250245,-0.0972574951669444,-0.0108193242698764,-0.0480207913389232,-0.108927599291206,0.165687959033912,0.166253494718777,0.0669119370299336,-0.0827326524643828,0.0264169549335985,-0.0688170580031119,-0.0631815835487698,-0.1652275775283,0.0704772738161484,0.0799753878624812,-0.0389516919884191,0.127631907897852,-0.0302687561084786,0.005476128189537,0.0329279725132073,-0.0421333775199568,-0.0993760827128841,0.0688576841228775,0.0768398553256596,-0.189859854296082,0.0973954517079153,-0.0193339416854169,0.0670489604621466,0.0062557764455337,0.201906719025731,0.0578037188891959,-0.0903649796605613,-0.0533072831178229
healthy,-0.009178635883347,-0.0408513935089812,0.126346293004571,-0.128834866818013,-0.0323622326215663,-0.146804308899495,0.162866921695353,0.178520158712375,0.163545623644473,0.104940248990239,-0.0285378010035051,-0.113310906362728,-0.195713941423434,0.0875525514365744,0.0142635139783468,-0.197825458598476,-0.0888453170539472,0.169244565407725,-0.04907122822611,0.0434692438841612,0.11788945125759,-0.0943503439745932,-0.177766045435575,0.246713545028792,-0.0016267300685274,0.241790262635964,0.0788263835193078,0.116058033299645,-0.297433049417052,-0.103195015406786,0.048090880966269,0.108753907561489,-0.215978042475753,0.245410006364607,0.0476491860469999
healthy,-0.0779261739585174,0.0873806683121883,-0.150038714743038,0.035234140448463,0.0924308951098014,-0.227260205892587,-0.0981858047163837,0.0091021529491862,0.298726787435552,-0.0239592155049549,-0.253098575554793,-0.0963066505591323,0.031299661431718,0.102179007300543,0.0077515108986618,0.065418054099313,-0.0808623523292227,0.0761644669360943,0.216572516623219,-0.001702983455009,-0.0486818373862931,0.0718189229474505,-0.0459805532852443,0.106407104154358,-0.0786308567674867,0.168771532748138,-0.0496214144649188,0.0509133329480291,0.0248987925835805,0.0007634063763833,-0.0617184693522244,0.239239813645064,0.0217277199432189,-0.172177499658156,0.151976592467704
healthy,-0.112137538477858,-0.124191460158029,-0.0592828319777441,-0.0548828341885847,0.0708190045022821,0.087075821787708,-0.138630065162721,-0.169072386735146,-0.187182850401782,-0.0428115118340726,-0.0371254460231312,0.0530195383425121,0.162184725266953,0.114825468099767,0.188039754519124,0.263183775722949,-0.0269063463582926,-0.101446089598623,0.146099541905713,-0.0792883872681133,0.104752217723499,-0.0844930871515906,0.120278048498636,-0.0051222839622782,0.0839032042914154,-0.0954384276882621,0.137174419660084,0.218835467968629,-0.042034650818701,0.0962307911225925,-0.0131193175137132,0.0994250803678377,0.126110596349942,0.0577523635754389,-0.173981433342767
healthy,-0.165292699971794,0.153602644915531,-0.0589905223948767,-0.0326446311650572,-0.0960579324602591,-0.135775047173072,-0.0609947218968426,0.109080805011839,-0.141072658137482,-0.0386300796554681,-0.0978976404264265,0.13270886192465,0.0307379075393263,-0.0002173910970402,-0.230360417538959,0.246356535074925,-0.159030499565019,-0.15364454760649,0.0035981886878771,0.169062812233707,0.0060269692350798,0.0144733295043865,0.103784499030588,-0.0111973125125915,-0.201144629625204,-0.0371158695009964,-0.207269854543529,0.194858478003126,0.0846298289016005,-0.183630196012142,-0.167964875792652,-0.10638840195201,0.148850023564455,0.0719863404175421,-0.0310183993464518
healthy,0.01144546513261,0.145942347858535,-0.0015964299728673,-0.108568678439422,-0.114486493613131,-0.0412863730569189,0.170193388949924,0.174838533228517,-0.0645281711112854,0.0744133155800391,-0.20418555522834,0.128545592327389,0.0544008561353961,0.0100464165158897,0.10718576480331,0.13296364161386,0.104185999752007,-0.107266138390446,0.0158897677821065,0.204712673380958,0.0517220119604362,-0.113710896759152,0.160031947518063,-0.0669331677298319,-0.0737187629840771,-0.0221846069093086,-0.0602315715734259,0.124824389525689,-0.192530024312057,-0.226342499393787,-0.0811421954054609,0.0781805419559428,0.0037967164549183,0.0392636005211581,-0.146208030725966
