group,ARNT,BHLHE40,E2F2,E2F4,EPAS1,ESR1,ESRRA,ETS2,ETV1,ETV5,FOXA1,FOXG1,FOXP1,GATA2,GLIS1,GMEB1,GMEB2,GRHL2,HINFP,HNF4A,HNF4G,HOXA1,HOXC6,HSF1,HSF2,JUNB,KLF1,KLF10,KLF4,KLF9,MECOM,MEIS1,MNT,MXI1,MYB,NFAT5,NRF1,PAX5,PBX3,POU2F2,PRDM1,RUNX3,RXRG,SETDB1,SPIB,STAT2,TEAD4,TFAP4,VEZF1
healthy,0.0371163939299404,-0.0846701473074343,-0.117965770185879,-0.26035765435675,-0.224712344644727,-0.0474257788506346,-0.09922403356332,0.378556223755155,-0.0116686223344495,-0.0988968270936638,0.0740021933941348,0.069292666868054,0.0369227510202314,-0.0068706082963435,-0.0410610827742201,0.069667220274816,-0.0067705789349238,-0.162713465170017,-0.0071935706284478,-0.007811969029105,-0.109245985646274,0.201353140697897,0.0420927278876326,0.0919119357479661,0.096435513930601,-0.0444294508101436,-0.0766519683119729,0.119812620421287,0.0602724855796406,0.0262736146207013,0.0683644684735707,-0.267689363394714,-0.0869251402668017,-0.07394380067566,0.0037416206420852,-0.0300028225384137,-0.172257328937408,-0.0046994949282306,0.103379430057388,-0.056788379361488,-0.120916162327203,0.108623321060597,0.0195429746737016,0.0399306429575848,-0.15488205027431,-0.0425756997173132,0.0368078726892467,-0.033692532417558,-0.0557658949709475
healthy,-0.359902773298301,0.310332540490855,0.21708335293324,-0.199308889005492,0.509296971886401,-0.0585356070107815,0.228404050055941,0.244817981633486,-0.336282984064298,-0.522381998937428,0.302126025956594,-0.217369673920373,0.413900113693495,-0.301477498015422,0.198502497194609,0.128329938858108,0.466049792494027,-0.166084523553538,-0.164485804030693,-0.262505729486067,0.188700647546333,0.357776838088616,0.141617880020846,-0.233485175848077,0.213867863707116,-0.137313513660048,-0.274970131166509,-0.23193323637619,-0.256468395385446,-0.571445698556449,-0.154665904201984,-0.315435627335853,-0.337287476605443,-0.235464227714482,0.50709312006451,0.399786978448589,0.167035392016978,-0.260472903123787,-0.219208310424818,0.0955105743296391,-0.343907305070482,-0.3168728729529,-0.362479887809748,0.187261747329413,-0.195553473757139,0.036969326637472,-0.143637093538715,-0.0973050631011069,-0.0847541709727521
healthy,-0.211844980707907,0.0176430032409331,-0.144451888280531,0.0289351631411986,-0.122863999636537,0.150229605894966,-0.106804663459384,0.175045513916556,0.100415504667843,-0.231590745070107,0.0954626016994484,0.0065386349367129,0.219138452970203,0.0466026010858322,0.128113560556901,0.144703003615744,0.157847497603576,-0.310664428884742,0.318603757399778,-0.0025650703039563,-0.254929787479302,-0.22726878515501,0.310897763097544,-0.0393936751926784,0.192098528044195,-0.115934868308292,-0.205996368037665,0.0966681617989241,-0.128384751352901,-0.235696693027137,0.25761898148938,0.277401684699427,0.0970885993062586,0.216602864914373,-0.116029739200124,0.133887607229935,0.0547344245905838,-0.121955671073625,-0.173375350296014,0.139820192684725,-0.155793261738954,0.0142719318656173,-0.17482479856482,0.225508798187063,0.247683349153707,-0.0957968868007779,-0.178137134877719,-0.179447546240961,-0.176759040532396
healthy,-0.181153312927717,-0.143005634997467,0.011153451208553,-0.176219552358989,0.258482834560006,0.0868001919742307,0.230170768106021,0.205055405655209,-0.189758441028572,-0.152336839627559,-0.253770568024832,-0.0947914835834686,0.178342335251019,0.0683093337365973,0.150756403876109,0.0839714736969067,-0.0237977569178719,-0.204356788999547,0.0247532902585033,0.0373252283692302,-0.27057794279781,0.235105348372468,0.0845649933950673,-0.0984065847221909,0.175288434300406,0.0810706220203391,-0.166087268858398,-0.220082689732402,-0.0451926870731106,0.123683954572115,0.141170039056159,0.0956620611105427,-0.205735052163668,-0.135046838547791,-0.0931386802334266,0.154443814063587,-0.127162107641981,-0.0239501621437091,-0.0539033805301634,-0.0428295570999963,-0.176895334578202,-0.0667568848072565,-0.105684329467319,0.173037075966218,-0.306010606234284,-0.0988054262121652,-0.246168047333596,-0.181705203691736,-0.158937923905918
healthy,-0.060565193765762,-0.139218873126968,-0.0602123993277016,-0.0135348877135285,0.0608342657722161,0.0429529734998145,-0.0231003008575287,0.112835635962852,0.0573919775320751,-0.0812896110081434,0.0008123009574666,0.0282953171290646,0.151513680512641,0.0017138389977233,0.0197317084104783,0.0775331308882276,0.0842384453956177,-0.0249605287775815,0.0861394244393523,0.0972660568190971,-0.0070458621226919,0.0501120650188876,-0.058166034025489,-0.0596347933303494,0.015439161224204,-0.031689334266637,-0.142032419513327,0.0464475434979303,-0.0469277478639869,-0.112866503685711,0.0931380897421738,-0.0124330317594971,-0.0157307931673185,0.114686481814008,0.0067966285367296,-0.0481276500189328,-0.0418643670323931,-0.0597447998786362,-0.0430611179580912,0.0591858147813846,-0.0789294119203887,0.0156866043390028,-0.0173095590204657,-0.02879707876793,0.014837348056721,-0.0937053110067776,0.0049215755154428,-0.0981779079732556,0.0041859067237749
healthy,-0.0560708441189159,0.0859231287434965,0.231711611033953,-0.102151623867954,-0.0577858766287662,0.191804948320375,-0.0085215677833183,0.0379879700931826,-0.130010183199834,-0.193777235706703,0.168952140126621,-0.307526766922519,-0.0182222204171587,-0.0246964681418433,0.0846154164547357,0.195770960999404,-0.0682904507515988,-0.0518475765634097,-0.124982994155335,0.0163142467499503,-0.0293270559184389,0.176605472701827,-0.222439716527575,0.0978961994528884,-0.0179756844938677,-0.0143098025040629,-0.168544819905531,-0.0134415672959512,-0.114607047470742,-0.0099257506507582,-0.0285660102421929,-0.14362325374677,-0.018018560306614,0.0271511084215664,-0.145273972537501,0.106085479687423,0.0013720260078801,-0.201173313405432,-0.0290698010419614,0.111498551046638,-0.241155008791315,-0.0780125412918123,-0.0923223437958752,0.106589270487192,-0.0995469182436193,-0.278103240425401,0.298973042279641,-0.182511615907624,-0.0133129398577124
healthy,0.0130589701355937,-0.0558300925062995,0.0590648832738319,-0.224039212417983,0.220085579257666,0.200197606390615,0.0195285516706584,-0.186659407993164,-0.127714331784797,0.13729889702193,0.0602629539284735,0.0741605735223163,-0.10507079641207,0.145805198669885,0.0416928587815284,-0.119447644267769,-0.0202473940634434,0.322999848491381,-0.055470671309907,0.0402551739959584,-0.0524754946733029,0.0842243670213059,-0.120166486660554,0.216730981424669,0.046604948465559,0.255548470635057,-0.0420522799779208,-0.111779992078063,0.0330667500681087,0.0791924702718111,-0.0733219240640671,0.101476584448145,-0.0168927962304468,-0.0033545978329965,-0.0058705462077439,0.10507079641207,-0.120406100791483,-0.0119807065464162,0.305028788671756,-0.0796716985336677,-0.0442088071562758,-0.0847035952831625,-0.271962038603648,0.118249573613128,-0.0738011523259238,-0.212777348264352,0.0197681658015867,-0.0403749810614226,0.246562940725245
healthy,-0.0853985673269938,-0.011599593183372,0.050261594352905,0.163843997627379,0.032050524601066,-0.0656752403074742,-0.0304460757429734,0.245698625663459,-0.0025619806586791,-0.10572878291861,0.0590038786033551,0.0236580956167947,-0.0264008348296662,0.0737335732717911,0.177230058962734,0.0518061580753454,0.0704129424998757,-0.155086742093015,-0.0247826754273584,0.155988486161968,-0.161658505360997,-0.101819071522831,0.0713936403924118,0.0383641514158943,-0.0096381973982996,-0.149663355097396,-0.0458642918789476,-0.0895137792935367,-0.0465632144489939,-0.0069227216813961,0.12546408696526,0.234731451031067,-0.0505206763608319,-0.0688909144995359,-0.0780506611824669,0.0709359918820591,-0.166879543635097,-0.181085085774114,0.0296689873116548,-0.0522742076882062,0.115277152613431,-0.156396335454252,0.043135105617829,0.12149386006398,-0.122800931945821,-0.0735937887577818,-0.0948859487389273,0.0018502930991912,0.210388931350752
healthy,-0.0976752195629385,0.0468538757154396,-0.122745257184126,-0.0728244870156789,-0.145010752920337,-0.03358701809505,0.09519228533364,0.150594033321883,0.0990150472961793,-0.227737844017909,0.267083065166569,-0.0184221287710216,-0.0400219981144858,-0.104787431994143,0.0012924613551996,-0.060732208776491,0.0856624401983012,-0.320906111877139,0.177367171783232,0.0717686062701654,-0.0638967728266602,0.171082693090311,-0.102240939498289,0.0718871478555285,0.0231987044728112,-0.165518447188163,-0.0159903458325985,-0.0755975560155125,-0.0752917947376329,0.0067338624930773,0.0311770965618767,-0.150650712784201,-0.139690406173023,-0.104929798113819,0.0093892222742707,0.0127289759620559,-0.0626113159159587,-0.120839294439072,-0.0610850694468592,0.056889108796855,0.0644724879083034,-0.0532597700146724,-0.116020990465911,0.120389282437615,-0.0813819707683766,0.004159933305433,0.0353284392145284,-0.0745462454344585,0.0135378008412012
healthy,-0.18755209046571,0.0541892926357369,0.163651100355191,0.14081769634979,-0.226293497310666,-0.0376657734644818,-0.173158187734519,0.232444775406941,0.240233172873147,-0.127335159485063,0.0792870930109039,-0.138780752447267,-0.1316524797561,-0.141534132960321,0.135180737472476,0.147227384581133,0.222758700586439,-0.217784692099235,-0.0270012435115669,0.146211318221081,-0.214596959182939,0.209535604824442,0.1706593703198,-0.109939670776396,-0.13628335738608,-0.202493341565006,-0.010217080441977,-0.0909442539015731,-0.107521259293249,-0.175982657286208,0.13729979604001,-0.213244243697533,-0.204344854478473,0.0855002482588412,-0.175246498646159,0.155991077454792,-0.228305115683513,-0.117827212966016,-0.0644487000278024,-0.0024089514002558,-0.151238612462773,-0.172406640947528,-0.125129470996001,0.171759460544236,-0.083447792111417,-0.050877480852222,0.311442882454825,-0.180462459969842,-0.085883185922982
