group,ARID3A,BCL11A,CTCF,E2F3,E2F6,E2F7,EGR2,ELF1,EPAS1,ESR1,ETS2,ETV4,FOSL1,FOXO3,FOXP3,GATA2,GLIS1,GMEB2,HINFP,HNF4G,IRF2,IRF4,KLF3,KLF4,MAF,MEF2A,MEIS1,MITF,NANOG,NFE2,NFIC,NFYA,NR2C2,OTX2,PAX5,PBX3,RBPJ,RUNX3,SOX17,SPDEF,SPI1,SRF,STAT1,TAL1,TCF3,TCF7L2,TFAP2A,TFAP4,THAP1,USF2,XBP1,YY1,ZBTB7A,ZKSCAN1,ZNF263,ZNF384
healthy,-0.256464073888364,0.182439151259599,0.0777318910138684,0.241493698552113,-0.187349121628027,0.0018320435856029,0.144689802913569,0.307868184358506,0.102524491156755,0.0774149324074834,0.140178512532787,-0.281255290412057,-0.351853054184866,-0.0343387160526637,0.422782194754545,0.0656415629535464,-0.25531769048093,-0.250320486216676,-0.231841296529836,0.124539508711774,0.0558495581470756,0.1419826092069,-0.141256296979089,0.232082298834933,-0.0135882605539811,-0.311696702591658,-0.227086159737836,0.163592478903597,-0.252173822164314,-0.292789161972242,-0.358893940865822,0.0043825369280429,0.209498053754999,-0.076113803272459,0.215765310627944,0.29545686762637,0.20896163777096,0.278916424919612,-0.113894217163717,-0.054824592814434,0.218145476055208,-0.0038833908133939,-0.197591230935506,-0.158250358140364,-0.0633625335006727,0.0671141181142177,0.224539981969548,0.23836911305537,0.123942015823331,-0.295827117533918,-0.0856984848219818,0.408980088167418,0.128949805872527,0.264949546856292,0.192918419485526,0.0360882915418853
healthy,-0.375889210614307,0.518596677608643,-0.0989613753953996,-0.55034257575939,-0.345670718856473,0.400079417525748,-0.217778359182961,0.350735884534823,0.389952609684335,0.0881056496999436,-0.470370248900666,-0.547844253483755,-0.379747459854084,0.499570744614064,0.57352820597185,0.481259935286021,-0.455676740341465,-0.219755426101282,-0.442803689691318,-0.35743243779127,0.32390071713706,0.380029640950723,-0.505410109066322,0.455787243778353,-0.405830769064229,-0.228302949409806,0.427986408286593,0.427776496737553,-0.183143553338543,-0.392271682490772,-0.358561387083057,0.486372256094494,0.514484435394527,-0.488480592699376,0.501111345447202,0.536057944910356,0.340768759407502,0.417178287531723,0.395982543835758,0.239314234556783,0.517139291711018,0.539247625866438,-0.566678117410961,-0.433386457854073,-0.465983022557307,0.450781752954659,0.416580714332651,0.528250584717431,0.0700138230985955,-0.0840611039603932,0.228832751165902,-0.361284689558217,0.222408858017976,0.598471095723421,0.16618030118693,-0.309156529932448
healthy,-0.656797712814121,0.479533416100003,0.0337880697975806,0.512336029997862,-0.626612091679807,0.275889482064778,0.588998504083309,0.544517148810183,0.651516014965616,-0.63311387778511,-0.0261773370783059,0.14520689314462,-0.624391504109007,0.597006427845328,-0.579728954278789,0.10617518309138,-0.609780195063142,-0.461561924719374,-0.297471392872956,0.0880317028250863,-0.26494820478216,0.624669582744642,-0.500603850822611,0.565172991525766,-0.533307896677641,-0.587842181940779,-0.118378535473641,0.599311550423247,-0.554311870943125,-0.108426531076457,-0.493951406045922,-0.583764518556219,-0.160356509440332,0.351863214757563,0.430393654292481,0.561443796483964,0.638320021769351,0.413072734447383,0.374518708929723,-0.644316618589082,-0.511177462569618,0.456572226277929,-0.610440309062955,-0.58878160948337,-0.552896891886383,0.349986380429523,0.493710823681705,0.207752357834062,-0.570943600338419,-0.639771598983225,-0.438745668090117,-0.284474556519491,-0.0846442402689022,0.590413707668623,-0.0926969574809089,0.530368480885616
healthy,-0.508145707859905,0.404347295489252,-0.563439886006353,0.500063720506896,-0.526309844719489,0.229120527625872,0.343741709207081,0.468863123713003,-0.16848848036787,-0.457783683036881,-0.298530083234231,-0.430799585217889,-0.1218235140594,0.278954483409475,0.475368842240498,0.400180784749128,-0.465461507745994,0.197398477036516,-0.332863486995,0.299812922847318,0.0577576374725069,0.410001545833575,-0.440279977619737,0.451959047017747,-0.410513795811358,0.431029910755345,-0.480636819861541,0.406247078506238,-0.45405958830789,-0.303259292377798,-0.466280935138865,-0.415775560855466,0.455856288566854,0.0931174970000992,0.330560806859048,0.575443447501462,0.466470476259224,0.32501452880089,0.294039425540171,-0.478113650768279,-0.126468048080307,0.463928094196554,-0.449300179137558,-0.494157343081986,0.329619601453491,0.291430315799317,0.396085891215332,0.447403387361318,0.445264937847103,-0.580813127307875,0.278323676755194,0.0254027093698922,-0.294832276909489,0.510050092785731,0.236645223818324,-0.310160947637138
healthy,-0.345103215618782,0.2309103689494,0.296863181739719,0.267869004345172,-0.162886377578174,0.188183107748033,0.222120353496416,0.248586406366086,0.016914812773427,0.142807432339371,-0.0559570146869735,-0.146893691855262,-0.377988964839599,-0.172948408912153,0.214239091753012,0.211392611327861,0.179115489891626,-0.200629253840814,0.210832761044692,-0.232433874025991,0.113281277519605,0.189503760358431,-0.218746400350361,0.18760735022775,-0.132685995217236,-0.0302321264491588,0.203775297102924,-0.285059589485893,-0.185205216651688,-0.234603522627788,-0.22345923608209,0.0044512813374292,0.268904382477611,0.211301742995503,-0.298645284998402,-0.0949116564103939,0.271308205317792,0.323448398115726,0.0266753808483149,-0.266975383626651,-0.110756249978944,0.109005890808482,-0.264488998002694,-0.223732263395192,-0.0726041494836727,0.0997657568540059,0.28350145449488,0.173350101842257,0.165749609872497,0.0162056737738129,0.238429072381438,0.203005907683094,0.212003280306586,0.252995104170536,0.201266599115405,-0.0728559906092925
healthy,-0.109608084412772,0.284695774337867,0.253878735086584,0.273919847002828,0.160107038002463,-0.155849490241658,-0.297912132275252,0.0926941043506176,0.151116533921955,0.0636202298152973,-0.0719557265479891,0.0263693280669183,0.264844825845183,0.194970332321706,0.241528677189859,0.0272356281075783,-0.232094458454379,0.24538476883426,-0.0407266665456611,-0.2973733359085,0.0480690876219865,-0.168019949349467,-0.190406410156278,0.121102406903479,-0.256657233997482,-0.181827926826815,-0.153842209659641,0.197516409270475,-0.291076813661752,-0.16158608685237,0.452198056589866,0.232696642628984,0.11181609305299,-0.0825943136326793,-0.103480596320299,0.172520483707042,0.0828161709601654,0.260957040296855,-0.350481754254814,0.0330144832568589,0.0301197733648975,0.262974885513514,-0.190480362598773,-0.118323907992582,0.241222302785235,0.147418911797187,-0.15190888152012,-0.0762977913859312,0.221667164062532,-0.159399207481436,0.120975631287773,0.0877181614341438,-0.165463307766056,0.324492753035015,0.327239558041985,0.216300329664297
healthy,0.252850819080953,0.49727521463473,-0.104197085408446,0.0930974516588568,-0.279989714165026,-0.548008095594894,0.372041127041199,0.0724672423337044,0.279118015179457,-0.381455476085353,-0.520288067853773,-0.472402736913138,-0.438057796881687,0.561025467112736,-0.530922795477725,-0.428817787634647,0.567534152871658,-0.457525740892746,-0.24657458638485,-0.490998981938628,0.326073533868817,0.500122764654258,-0.471821604256091,0.36942603008449,-0.479434442063401,-0.514592967814717,0.228559474016407,0.558933389547369,-0.4182411732764,-0.230302871987547,0.254826670114911,0.369135463755967,0.381281136288239,0.293123312214278,0.447820825520069,0.312358803162519,0.533131099574502,0.457293287829928,0.155162419431428,-0.500820123842714,-0.121921631448366,0.31724031748171,-0.103383499688581,0.460896310303616,0.228501360750702,-0.338567885995318,0.146212976512911,0.421437402890156,-0.460257064380865,-0.329676556342506,-0.463976313385963,0.253025158878067,-0.239600994500291,0.581074543780842,-0.0470136319550656,0.095421982287043
healthy,-0.093612683878757,0.314661206333102,0.292548234307304,0.235927593022103,-0.31103230105173,0.0812667363781183,-0.0766631469452774,0.226903769043787,-0.0433104116461776,-0.354159047302688,-0.112628495321939,-0.167446172757025,-0.116537789194828,-0.0370743271746775,0.0023080048734861,0.0850642474238248,-0.253785675934302,-0.0309664824465852,0.216369945374935,0.286232970333215,-0.244341113814782,0.0919820518872176,-0.199084904705978,0.273590177324834,0.241947408773788,-0.208127669663344,-0.13939768786171,0.0858048086539155,-0.305536001540688,0.0254950235638057,-0.153078353369705,-0.192479471142992,0.22837883660083,-0.169921075601653,0.178783901258039,-0.335222415362095,0.191143200596369,0.214801725461906,0.114194541679994,-0.123222868022182,0.365093581356209,-0.0760312634638373,-0.265384852047784,-0.366993113148695,-0.0898030630267724,-0.0794466945960735,0.232465430457947,0.333839258129626,0.0141403723847874,-0.241863416399474,-0.212633759630253,-0.180823316838432,-0.0424029524449448,0.188766107725527,-0.297990660705801,-0.218078359583723
healthy,-0.525157783062076,0.406696019443474,0.263687214178507,0.431919491906887,-0.579103666429114,-0.495572593526484,0.238444909020224,0.482382733763428,0.323945730278808,-0.612936324447072,-0.347774671064878,-0.565832847724894,-0.483270730889101,-0.459544797831457,0.188310698154511,0.414167898864069,-0.539503673420072,-0.473367377386605,0.207287591474549,0.479616337675308,0.343626344815275,0.340830246258481,-0.438604449182404,0.487736244250821,-0.271447784277193,-0.368641930921936,-0.0006201955861442,0.442294327646383,-0.346918030840023,-0.514237371264713,-0.613916706919089,-0.413528623191333,0.313711505809547,0.32470905743836,0.498066858719933,0.458582397645264,0.510958209445914,0.0334519994670546,-0.448661788570129,-0.496761094284993,0.479044800948569,0.403475721392629,-0.476398219764018,-0.148150316508222,0.0326614437560534,0.523169897800472,0.454065457729244,0.438169086136879,-0.382026039573045,-0.524106105388052,-0.281274260801944,0.276464084384934,-0.285041696570904,0.5060237032264,-0.310222617658059,-0.435281854654336
healthy,-0.423731847270461,0.443463453523368,-0.406137252133829,0.512185831069544,-0.36105087484828,-0.431322439399618,0.226357628208956,0.446198401283586,0.393371808045105,-0.387546004393541,-0.257228359810931,-0.516779666887198,-0.493072017248359,0.318514276135647,0.171087400117628,-0.237507869769207,-0.317873702099066,-0.326691698166228,0.354351227161241,0.227315004795587,0.299486191595595,0.20416533403988,-0.368860770697375,0.358215455097549,-0.0947998064610089,-0.403927758396937,-0.0177543598992296,0.335901071978736,-0.449680227767737,-0.499722124886924,-0.510092621991542,-0.304188689797862,0.406313890055139,-0.253030408822542,0.25212811145265,0.522350848703225,0.444777069644355,0.444996505925585,-0.504979126972746,-0.352566279898632,0.437237987045723,-0.407107458759772,-0.399927617261889,-0.44746086768327,0.250466806000626,0.424621295663714,0.354827945972507,0.361528824585827,-0.342792744165596,-0.310125522999962,-0.337573976543791,-0.26866852238499,0.361249432726053,0.421099407263451,-0.0147378046119322,-0.371781758761956
