group,ARID3A,BCL11A,BCL6,BHLHE40,EHF,ELF1,ELK1,ETV7,FOS,FOXA2,FOXO3,GATA1,GLIS1,GMEB2,HES1,HNF4A,HNF4G,HOXA4,HOXA6,HOXB13,HOXC6,IRF4,JUNB,KLF10,MAFK,MAX,MEF2C,MITF,MNT,MXI1,NFE2,NFYB,NR2C2,NRF1,ONECUT1,PAX5,PGR,PRDM14,SMAD3,SP1,STAT1,STAT2,TCF12,TCF21,TCF4,TFAP2A,TFAP4,THAP1,TP63,ZKSCAN1,ZNF143
healthy,0.0878879309704517,-0.196837189017945,0.210569167282025,-0.531063712686116,0.354820154985813,-0.344731618542421,0.356535013952018,-0.383816582131324,0.305461306712304,0.338158167259095,-0.326690484807081,-0.303010952721742,0.194649380756452,-0.0780280598645995,-0.0431867846074258,0.287057482402657,-0.216373275915801,0.58557035988129,-0.234207708680901,-0.536482663961132,-0.190503106741952,-0.0565586936040866,-0.508906657485619,-0.525193405131303,-0.25412327343926,-0.277858617517091,0.316291279808999,-0.270665849715112,-0.456029742315458,-0.431088466003749,0.547129320329452,-0.637298814971095,-0.55198150136681,-0.491588873386054,0.0511696361497071,-0.209235850455497,-0.0613052032075168,0.41227896168683,-0.388018012811595,0.608504370443425,0.629600528135743,0.0176588816583804,-0.419077528621285,-0.0895494026530353,0.196454412679608,-0.42799041984747,-0.634806225173299,-0.493116494585663,-0.189254556426919,-0.298210717249218,0.220889951515704
healthy,0.77030374928874,-0.783867492293079,0.703709326501269,0.85857637352057,-0.644635802255739,-0.708207866006615,0.874351052200831,-0.323472457568513,-0.609971304652332,0.696831825904409,-0.611559452101858,-0.723854389708881,0.662156386413993,0.67093837490606,0.817388712592794,-0.718224339175602,0.440449023927221,0.257303869041257,0.768953550409468,-0.830564168497139,0.606923914175592,-0.78204806632771,0.362124748376075,0.0337701107569793,-0.796007740764064,0.666057393966383,0.801952408021099,-0.747213444864626,-0.840641871266723,0.309126294698521,0.821090742679351,-0.815028637498037,-0.83856928301149,0.285814979145689,0.683894093737024,-0.679801603161957,-0.250242379864877,0.766518905605292,-0.739713905485685,0.809040577415119,0.769202216033437,-0.587647906596535,-0.839598270057028,0.736849829088579,0.175962705397021,-0.814632930899316,-0.746549587089726,-0.554113196299136,0.27266208151525,-0.733084770735068,0.582050007224402
healthy,0.61617324412055,-0.575400521937587,0.305045305607513,0.492299201037374,0.639907472119135,-0.673743475436663,-0.464588383747798,0.0038995457430145,0.666655581004704,-0.728669926049022,-0.545156674044474,-0.68014279315858,0.598687606204963,0.605963294285115,-0.624793274923756,0.227268948069786,-0.326810331874744,0.598267450111927,-0.367637029334052,-0.610811438712594,0.685196536356531,-0.658728382223784,-0.692343781196088,0.346076146072579,-0.36048440936324,-0.314559847836937,0.468229587244908,-0.55535083443185,0.412313888517976,0.292001877727812,0.311006326168411,-0.588337790975018,0.144486215678285,-0.1535040061943,-0.700004687016124,-0.630893265023955,-0.689323853286442,0.66024853653161,-0.0430639838619635,0.574508810058897,0.780046550395592,-0.574844307834679,-0.732142932730636,0.586827603056393,0.710082610190128,-0.696760571340418,-0.359003224757007,0.576766141221855,-0.571213854600078,-0.550425758438296,0.640881938622759
healthy,0.696031504839384,-0.335435637567305,0.666999966983868,-0.439222805399406,-0.236561827871164,-0.508095211583671,0.502183274852267,-0.651842808422864,0.502069514187619,0.524592230734065,-0.384365357059406,-0.612462380785257,0.3661858171046,-0.475053739507517,0.307785019804068,0.583195683958648,-0.451498275968117,0.337215954642235,-0.225965777109443,-0.181313711281994,0.669639317770296,-0.342583953455642,0.320888514110068,-0.540155217976074,-0.604494367911966,-0.181381990651135,0.376882822560138,-0.387630937047245,-0.551580096437378,-0.18750157935799,0.248255631719923,-0.0119221291403504,-0.629761869157155,-0.370614902809978,-0.357764541774938,-0.474459553946124,-0.517371615665116,0.0462681448908216,-0.613913934707682,0.609006663714808,0.491150902268235,-0.337570157458769,-0.367375279319071,0.278887858503463,0.621481172377246,-0.64532376530748,-0.478103685322839,-0.49358828624115,-0.477105106727395,-0.528725802870396,0.521363345882375
healthy,0.29283930046789,-0.395943933153354,0.380892525544524,-0.59038583869728,0.320917762087175,-0.418657955680507,0.402254786935796,-0.367341333534379,-0.0237162650503196,0.531128441904216,-0.0818368168760893,-0.39269640432986,-0.27502287601953,0.434880698383947,-0.0361394969738374,0.358060271140772,0.308238267818106,0.403855184810985,-0.409200734786737,-0.078821973982516,-0.189503660885072,-0.149063951627871,-0.533723806494781,-0.533841058935715,-0.399297101109194,0.428989252944824,0.343364468637711,0.389361216014425,-0.353153928100692,0.454443736460213,0.636156336435581,0.314724230705357,-0.364018318205056,-0.411151071032781,-0.30938931460253,0.221477058301841,0.280383887086837,0.50572439932553,-0.130044290466126,0.391999745733902,0.520259084661841,-0.0130252350585064,0.0334699751115602,0.11266035682317,-0.649258806992173,-0.495213375616845,-0.544442190725499,-0.567608082892268,0.214756450613341,-0.452237137868618,0.102161086342455
healthy,0.314662048975861,-0.498960957618538,0.238150713895842,-0.398257766933658,0.177088581180404,-0.226143996840761,0.172900923745983,-0.0637699412820563,0.357577666142142,0.231066331018063,-0.0112930310762825,-0.185810243656604,-0.0837216625422914,0.12652183050612,0.179754408218857,0.214368178190586,-0.328327036393444,-0.0640113350690028,-0.0344983207692757,-0.218146515725401,0.0468513854317148,-0.277854744157531,-0.213423593806882,0.32820109180895,-0.141645676027424,-0.254229639182891,-0.2957493705377,-0.339955919695043,0.298047859204713,0.092170445085421,0.392107473057541,-0.284655751720199,-0.565994962715393,-0.298352225283906,-0.40818639834459,-0.34483627234418,0.146714945553302,0.348215785361432,0.176385390583647,0.498415197752398,0.379932829889802,-0.285002099327557,-0.191120906969428,0.435212007100564,0.0726595298709143,-0.0420445004568659,-0.305761965004961,-0.136649874175835,-0.224622166444794,-0.610054576524161,-0.0602644836803106
healthy,-0.35614537626026,-0.877381684363845,0.842050490193522,0.483649931326646,0.558302258125151,-0.687946345408071,0.141960853826747,-0.251134822064996,-0.311562150883306,-0.702113518193225,-0.735305180147014,-0.864428840674561,-0.589932639812822,0.718015446829622,0.798045516766982,0.7435163578429,0.672507018332005,0.897851803408516,0.882239000747326,-0.653424703968328,0.513661207553156,-0.909416842416805,0.645560477442692,0.672391367941922,0.530777465285423,0.366843037342927,0.816838705155452,-0.851302521400153,0.66308151154025,-0.615549201216182,0.432069857349677,0.478098712602667,-0.917685845307732,-0.733454773905688,0.754040543340442,-0.843900896434848,0.67551392847416,-0.0403041609438872,-0.158845810778849,0.657067691255939,0.442362742067054,-0.856564614148925,-0.920461454669721,0.152427214129249,0.573278983640885,-0.388874436653717,-0.925839197808576,0.617573083042632,-0.873333920710944,-0.725012295429637,-0.823951204145549
healthy,0.41470303576455,-0.485388597690047,0.305347445555768,-0.512041076249705,-0.0601103892400964,-0.238800342895319,0.368222762995572,-0.044755581036563,0.482276359269176,0.227187398028009,-0.378941326286695,-0.174157670782406,0.524398697356184,0.179129674578248,0.233260475336536,0.466847776521989,-0.383015560113948,0.42145409958907,-0.271737673288602,-0.268365760795499,-0.0687273791530438,-0.252223767429939,-0.261953998264649,-0.427882650064091,-0.437611802773947,-0.4429351212547,-0.505911936448716,-0.434276392508078,-0.0651852769506779,-0.272231916525727,-0.204929818431066,0.115209654153896,-0.348216000060311,0.17616036470959,-0.637442090640602,-0.465285419589178,-0.0561886330709147,-0.238911697791062,-0.261806295159506,0.473598070257327,0.267305347991634,-0.188177452379709,-0.631018930789855,0.164313466748733,0.138348985864438,-0.357039373874084,-0.292720447253361,-0.17519698314268,-0.466060899395635,-0.543010828782513,-0.457586221963555
healthy,0.342822597255916,-0.692484682234776,0.638674507593299,0.18593260093294,0.434805233193144,-0.528274756535836,0.48809859642919,-0.506993808756997,0.686300790918188,0.500780303392646,0.310084575932559,-0.646238752863316,0.571747284062254,0.492236265013173,-0.495596148395806,0.291385525823221,-0.361110798724478,0.669881405527345,-0.139881908340958,-0.60221449403348,-0.61223914225725,-0.29694210831866,-0.741532347308434,-0.147997730674561,-0.553098392746317,-0.692675276395306,0.29793061597863,-0.572160477148477,-0.708536622073598,-0.510055253488492,0.773366075920149,0.144843479836089,-0.715361457012493,-0.754256963793181,-0.122560235356291,-0.618425748194882,-0.573360092866647,-0.352127300215375,-0.681109186137457,0.805234138318491,0.674758684954231,-0.0982732457936484,-0.711629948178389,-0.717153137750177,0.57651588610344,-0.256711085103735,-0.785078431810783,0.280623734593861,-0.374251708516073,-0.603868870472625,-0.289404484843664
healthy,0.57219612101927,-0.653633335366122,0.300997125009781,0.270477120006782,0.512217143462655,-0.466074216957893,0.391931719796318,0.0229907375468094,0.582297489159878,0.621200166516053,-0.690424041484643,-0.515964514200251,0.242067152409168,0.360026930522116,-0.297768587319973,0.506492226413423,-0.337732646158673,0.477828870188598,-0.207494117970129,-0.607256283090214,0.663363464311045,-0.267312908181572,-0.553248385280686,-0.538839485944107,-0.484437671218042,0.324022605504136,0.39330782540563,-0.420480932750629,-0.508626026372397,0.393746173297714,0.731459264167149,-0.726323628260267,-0.685908486536492,-0.749571452298919,0.586157258002281,-0.211835382747536,0.334701529160213,0.689532299542089,-0.523123495226898,0.683701823550952,0.592825479565689,-0.286284283840479,-0.598745553307515,0.295485561543127,0.677943238953582,-0.53368199301592,-0.776021476175208,0.288690820182683,-0.273583203663983,-0.580741169249748,-0.477727301544497
