group,ARNTL,BHLHE40,CEBPA,DUX4,E2F2,ESRRA,ETV1,ETV5,GATA2,GATA4,GMEB1,GRHL2,HNF1B,HNF4G,HOXC6,HSF1,HSF2,JUN,JUND,KLF4,KLF9,MECOM,MEIS1,MXI1,NANOG,NRF1,PGR,POU2F2,RARA,RELA,RUNX1,SOX17,SPDEF,TCF12,TEAD4,TFAP2C,TP73,VEZF1,ZNF143
healthy,0.204434077267665,0.195140882838957,-0.138375804465706,-0.239686784812172,-0.351878992162866,0.0182833866037351,0.102265682969016,0.0868219176523112,-0.0282286869534544,-0.130417512311315,-0.333801132807675,0.20395725755852,-0.395597863711868,0.192355638421429,-0.0620096348173567,0.0090284017632321,0.212621539264334,-0.152554378632875,0.0835975589138841,0.131730690143915,-0.0826147416631794,-0.0520351895178279,-0.341870798348683,0.198283835205727,-0.203264925249467,0.205558508941664,0.127460489159896,0.251219186063574,-0.179419818505617,0.0851787409464819,-0.127593049905664,-0.289325369433118,0.0878849136573811,0.249303478318984,-0.0480345053336837,-0.172638022151435,-0.0982471216080617,-0.176607566507671,-0.295010618563212
healthy,-0.409023733205417,0.38668533468576,0.390779032781233,0.196939654696446,0.44559937168486,0.409955009555611,-0.0196335841169906,-0.398048587379134,-0.382367824043842,-0.334834377329741,0.390857840015897,-0.349191404286215,0.372869300631623,0.335993744333404,0.290518142152638,-0.430072094820889,0.468860340231645,-0.294844359117623,0.373045303455705,-0.374586998129249,-0.135412144632379,0.181027948636336,-0.392525025828829,0.0725613485165483,0.253846584010433,0.207853030661656,-0.291174643944639,0.475559780777637,0.40306515571977,0.345876171560197,0.278756199906376,-0.388023631639363,-0.42515369777829,-0.366502351561401,0.161921322228462,0.281757404565887,-0.087525416343458,-0.306110040949033,0.291727045132375
healthy,0.134229851799247,0.274490164831092,0.256874240583045,0.0878747457296414,-0.18261394428517,-0.0671342453008417,-0.0181191272565225,-0.133998917561429,-0.147543839613228,-0.168501121695233,0.0730777692279583,-0.0595131908086398,0.0191879843611326,-0.25112278744711,0.107681961828659,-0.137177632994432,0.319858970539666,0.238496997140479,0.194341045468852,-0.0665489348371885,-0.114239775321256,0.1442334826789,0.24807481493863,0.0029144215314541,0.116696259650578,0.0788666256232287,-0.0803031129614862,0.316714288702994,0.026032893141601,0.18504852580497,-0.0751619057954278,-0.288404514270141,0.122622149007978,-0.0646174440037633,-0.0734774112601359,-0.0557802781337122,0.0159417633459649,-0.134875928519057,0.205832944174911
healthy,0.170743091379253,-0.054168080912308,0.0116396908762567,-0.0591487533651763,-0.16614291942443,0.161122425138762,-0.0520300524805522,-0.0145590929229113,0.020620553003094,-0.0344073332208886,-0.0025191637706133,0.052317577655929,0.0047894699426267,-0.131263899479664,-0.0397737580367071,-0.0522468794745086,0.12001053809437,-0.00721854403063,0.0519920774573893,0.0018487718723442,-0.0434773616255174,0.0855392590897963,-0.0441759173707523,0.0636173401333561,-0.0148570064024968,0.0189584243296997,-0.037281084441826,0.167346866169419,-0.193677581432038,-0.0235795460313441,0.0315566094076138,-0.166992855847106,-0.0528571346339694,0.160576923742202,-0.188244209766874,-0.089657990857347,0.0195381494173471,-0.144314437493067,-0.184580370298063
healthy,-0.0676422403889013,0.104059703450867,-0.0324835272599194,0.0572346833547362,-0.343228439183663,0.148584866873191,0.124431527482003,-0.0704086959837086,0.0212954736556733,-0.0864990571801539,-0.0474876383050384,0.328166406966436,0.064304997970782,-0.0609570840154987,-0.0852671967125239,0.0119340080935068,-0.0486913455726501,-0.180554826407092,-0.0336197651379613,0.165872406041483,0.0411702989263875,-0.0444857068178094,0.0292388183022091,-0.14748162651138,-0.17424787773568,0.0717692467646387,0.169799250887914,0.338700618296943,0.0523463470513241,-0.0800636288178855,0.0710745437367579,-0.123342398823941,-0.117665913334982,0.162500832164987,-0.233420357782942,0.025439961694265,-0.100422043220085,-0.239050295711771,-0.178653186567458
healthy,-0.23072612022479,-0.0947380228449299,0.0435921503780903,-0.0387392004328043,0.258493433824774,-0.439962112104912,-0.175370841174974,0.128223377467403,0.0748831276339992,0.232456302379197,-0.0583936477112124,0.148785115387756,0.30849991804359,-0.371219021140818,0.126841341722115,0.313384517662432,0.415074918798544,0.0456704789416149,0.220429426427836,0.0767399084826303,-0.0649767798109046,0.368760896494619,-0.476190438435591,-0.117209291069841,0.0954765152279082,0.061020570616378,0.0862137107671233,0.256235757111098,0.269328172072184,0.396992405306761,-0.217106210704434,-0.256446754934806,0.237741797863084,-0.0227772150692877,0.198137506353077,-0.443591274672691,0.0098641482583529,-0.0426110104978477,-0.195985328551254
healthy,-0.275877021197608,0.118373792243227,-0.310079047359951,0.230602813684406,0.274949508623714,-0.161387187857563,-0.238776518241847,0.272804635796584,0.326832243225912,-0.515754960620954,0.190661803471093,-0.258022404150148,0.382309089051949,0.161213279249958,0.272224940437901,-0.100635114267503,0.393439239938678,-0.242138751322213,0.217501698578152,-0.180343226086522,-0.0084055827009147,0.317557117486972,0.153329422371858,-0.324977218078124,0.244109715541737,-0.264283114023933,0.116634706167175,-0.36619355808054,0.0810993806798601,0.240631543389635,-0.268630829214061,-0.148923737645862,0.250022608200312,-0.163068304397746,-0.266138139171721,0.207530938408791,0.0160575614355406,-0.379468581794399,-0.121851964395329
healthy,-0.0383055670048419,-0.0134956552664626,0.0368587256005887,0.0982764781033691,-0.0034608805238576,-0.0382693727683018,0.0025770605768934,0.153846386585346,0.0776811841309819,-0.183647545413082,-0.104745965870559,0.182823275812562,0.0525074739125082,0.215055326185011,-0.145025665529076,0.0288941374470926,0.0306973528726627,-0.0940136013553237,-0.101567369456468,0.13566930070726,0.182660092395683,-0.182689480878343,-0.122448814444236,0.0238238508070009,-0.139033199238337,-0.0832779886393736,0.282141188935691,0.198050995441311,-0.0439402671882434,0.146978607539992,0.134917110227371,0.202790274960908,0.102520329675797,0.223696622820825,0.0144804787880448,-0.0352980424950815,0.187358228039555,-0.126749432191067,0.208569288061796
healthy,0.0958878563934368,0.266964338172743,-0.0453418227336802,-0.0532132989403058,-0.271092576330757,0.020184855384015,-0.08006575260091,-0.0663394888009266,-0.171235960819598,0.0338698719360965,0.07808956832076,0.031467378389077,0.0799574418163633,-0.0581181925953979,-0.214420699523231,-0.147485253769037,-0.0671042731388524,-0.0162714898498737,0.0872457918271356,-0.0522321716263306,0.0927229929815394,0.150350072472557,-0.132121621262569,-0.196308762115196,0.0618647892379286,0.0091563163707236,-0.0070281595850772,0.289055156912431,0.0926754619127564,0.0475816798525751,-0.0075823121043555,0.0425378611328801,0.0425557994294348,0.097839725691803,0.112020436656099,-0.0026632256814112,0.122540775524979,-0.132124484579966,-0.232364459597045
healthy,0.267901238427096,0.335934260966886,-0.100750231843447,-0.146933081249607,-0.204890128385642,0.0540138848113503,-0.0302498263120879,0.207943216146243,-0.229729183025728,0.0672647696505426,-0.255962619732998,0.15908584056688,-0.309816745389153,0.0406550502523764,-0.121184113353065,-0.100851392153732,0.268199206508739,0.105668014846843,0.243973401971753,-0.161157991039378,0.111484496288223,0.103089476550786,-0.591772997616593,-0.268284792783594,-0.185811395990565,0.169336496697117,0.170075918236013,0.301413669137942,0.0058370577019136,0.241654790260959,0.0572528019248892,-0.171613946430843,-0.0221797809982433,0.275478049216281,-0.165203798266676,0.1218678768637,0.240485413763344,-0.204208227707418,0.0218698510739652
