group,ARNTL,ASCL1,ASCL2,ATF1,BACH2,BCL6,CEBPA,CEBPB,DUX4,E2F4,E2F7,ESR1,ETS2,FOS,FOSL1,FOXA2,FOXK1,GLIS1,GMEB2,JUND,KLF3,KLF5,KMT2A,LHX2,MAF,MEF2A,MYB,MYC,ONECUT1,PAX5,PGR,PRDM14,TAL1,TCF4,TFAP4,THAP1,TP63,USF2,ZBTB33,ZNF143
healthy,0.205881343604834,0.0386255022170965,-0.145980580690458,0.0895747151925651,0.0257444838713482,-0.0186125245095852,0.0646055622435578,-0.0980982958655045,0.0892659209210433,-0.0759544479542623,-0.0766655590769709,-0.0396217967382071,0.105560152826174,0.0256827605221162,-0.105778586688538,0.0117488170648421,0.0424632122025558,-0.0389094984146414,-0.143036921713046,0.0473901068546893,-0.088441249043456,0.0092472739056658,-0.0224793375590452,0.0245887826706734,0.0488550461402905,-0.0133708330096339,0.0856471995647035,0.103155926851271,-0.0200188138537806,0.0530817807654716,-0.0027554377125603,0.153672088897291,-0.0536639640941706,-0.0095252564315796,-0.149586886366807,-0.136485270568348,0.113627759607321,0.0824506113280618,0.189221076594335,-0.0340659297292044
healthy,-0.635350996526451,0.644474574181824,0.0649424896592934,-0.671265340182019,-0.298745134811241,0.639824255389557,0.527677393467533,-0.368867997192317,-0.0464813462781628,-0.2450082344118,0.310166438457022,0.0358200718153717,0.279815259231042,-0.515742098132525,0.53264287743256,0.632231018936236,0.104200181125162,0.344461272959779,0.498909545825116,0.393973203705805,0.264086723243266,-0.446831559607231,0.545850167095449,0.479008955508239,0.132846361050254,0.61823690467081,0.661294066536849,-0.409548472896063,0.645312362621537,-0.285737797522783,-0.0531156519748307,0.420481004071014,0.187583773893824,-0.304674052964779,-0.229874601772274,-0.62557779882577,-0.248980561538064,-0.602273889997703,-0.418260662051341,0.357139784665513
healthy,0.163391546694498,-0.112523865855598,-0.27803996514322,0.232889674996281,-0.216757946589089,0.169986798204126,0.29368457331653,-0.294277722517656,0.0496288220385395,0.0869343308659383,-0.432918089600545,0.313848808120352,-0.0559760293367874,0.269836569789927,0.225947615676234,-0.271932628517121,0.216676665282293,0.22129653128976,0.250973517023101,0.343036176149491,0.200051345922662,0.276832211200487,-0.296215418922252,0.2039327553649,0.172362573607219,0.240164806039984,-0.219210235401092,0.0110397269877667,-0.32096160359322,-0.185737321823303,-0.262899051325009,0.326152482133063,0.338393605866383,0.236754283274544,-0.140306179786683,0.259023204430303,-0.195351674386316,0.265522530375347,-0.271671869911382,0.274269920173002
healthy,-0.0489926086486829,0.161602122020428,-0.0379320469751832,0.189346026311037,-0.14882187539498,0.142126676808685,0.126391095538834,-0.110557586711057,-0.0918652701642681,-0.184504273083582,-0.0907103319215202,0.0914575693778185,0.0608583589495295,0.0840878495075582,0.0806057603114087,0.125919257454315,0.263645438643095,0.0914724510984805,-0.129785528482299,0.0555928560211852,0.0166503693928975,-0.160980357895201,-0.106476143510207,0.0572360314210241,0.169191449399908,0.0463373595244512,-0.119051605987408,-0.070527450561289,-0.133994137445198,-0.050923730753409,-0.190270910660257,0.0181554657688687,0.052162940386886,0.0814369773599918,-0.10446343456044,-0.0577332559702011,-0.0748642174009475,0.137066483265788,0.0360957593648717,0.127993769314596
healthy,-0.134083208337903,-0.0890171699297206,-0.162860798249314,0.234539361220495,-0.0065816454756049,0.138728783715842,0.196478137894978,-0.156420422064352,0.219583113338545,-0.136997312967325,-0.134324827049359,-0.093530837235071,0.0973008550516255,0.0002608375757954,0.0913496734283375,0.182194479346591,0.202250605355405,-0.137454877958905,0.226016610446603,0.144286155915967,0.162393446529767,-0.194939423136404,0.206587189619221,0.0878984334538713,0.203744499736626,0.16260088261166,-0.107938957432594,-0.303284742534552,-0.0939107466677889,0.0229440617786729,0.213416340026726,0.204931317798327,0.1676484230194,-0.200123197634167,-0.274097244741658,-0.11928220065536,0.0951600437681731,-0.31471223671981,-0.12097211326918,0.04925057379693
healthy,-0.0153363165778239,0.174314999105779,-0.117521704705239,-0.207508233529766,-0.211209369569352,0.120861235499578,0.11913829286046,-0.0656845292542583,0.0332995889078826,0.0632702824698159,0.0241956450863727,0.0840519486231223,0.207061544697402,0.187736934973473,0.16409433320336,0.017208155494396,0.325827596864226,-0.369507383400372,-0.0713319523491435,0.156489987604786,0.175016938699494,-0.187768841318642,0.0509225268894736,0.331889802446306,-0.0258228686899837,0.168731388701232,-0.328252479097058,0.21565498699621,-0.108683647093469,-0.23551136913962,0.11527762509503,0.197479005698359,0.201467298844465,0.0006168560065976,-0.219749634626212,-0.251613438001497,-0.179292388952119,-0.0307470812943751,0.221983078788031,-0.165551389632737
healthy,-0.111858480842946,-0.125974806700123,0.0176305166823813,0.207992446807012,-0.0025016273670946,0.225563400933034,-0.0931558381460957,-0.135981316168502,0.0894629596518131,-0.17755598050736,0.147119514207709,0.286734146314133,0.0501516724546116,-0.169098097504326,0.0997672819019887,0.0361544717101535,-0.111262855279352,-0.081481577099654,0.0125081368354732,0.378103107769447,0.254927741218216,-0.151348455709226,-0.35612452447283,0.115551359337229,-0.0702242539477281,0.16868115960981,-0.235212535063256,-0.158317274803275,0.126093931812842,-0.101554158592771,0.101673283705489,-0.376077980853228,-0.266482877151939,-0.0745127580056047,-0.159746776155901,0.16183146562848,-0.250281861822183,0.16272490397387,0.065995312446211,-0.255225554000013
healthy,0.0213088281540373,0.144785440922852,-0.167945093902523,-0.0662492907517799,-0.0272772411881309,0.188287260185775,0.139444457974281,-0.175889254219397,-0.121953435440437,0.146742715962596,-0.235569784038385,-0.0191458537299678,0.128568063891955,0.059241735774647,-0.194886390738475,0.0569474205716969,0.0803409509335458,0.107222760885142,0.131456152127438,0.205670423605616,0.0896952634985215,-0.168073616881618,-0.053913119836245,0.0384941194111785,-0.134660147027737,-0.015812866217276,-0.170636562330765,0.101315243635297,-0.0447746820437084,-0.192557635760371,0.0887146691732432,-0.11709367007742,-0.131932829924448,-0.114219983929729,-0.0687076645200064,0.102777525179426,-0.0301823927667573,0.104759221150642,0.0049918888640606,-0.127659323461202
healthy,0.144181936905368,0.0808239414681507,-0.212068694189534,-0.0935205202294038,0.0151561496575554,0.232213453789452,0.154723246322235,-0.0741668254596975,-0.063884519781132,-0.0875756056831372,0.0945148448818551,0.0629550676207548,0.0902861653652634,0.166078771390953,0.0737859662110175,0.110685568318377,0.0838017864833119,0.0958105380214218,0.114399000889942,0.169447890387565,-0.0238685755345751,0.0338871563384471,-0.19001992067331,0.253511848946558,0.161699250782419,0.245911352641131,0.0130250506493125,-0.0831775142258078,0.0098807894975688,-0.15797239198909,-0.166352958052932,-0.0474493029128296,0.0073952445086954,0.0707978946811483,-0.175840842345846,0.109683903161504,-0.0577352161042522,0.0974316131358615,0.149230321767288,-0.115391004186294
healthy,0.0185591608136063,0.0582216361280387,-0.134715337557386,-0.0163936431195439,0.0896769795843046,-0.0590043648120177,-0.0770780636184826,0.0149379479696731,0.11354011484235,0.167312087179238,-0.0997832213890926,0.0395107330540221,0.0561489063218077,0.0586163156939419,-0.0592542588102385,0.0073043066691099,-0.0092190283937565,-0.088680205459389,-0.0320268285672759,0.0307999270469247,-0.002407303546966,-0.100885737243471,-0.0230858759738665,0.0702701001834842,-0.117648919880715,0.0574215205099593,-0.0387673456668486,0.222760737608785,0.0580514514353211,0.0197636281993402,-0.0285135835944782,0.0832465774533799,-0.104056655361431,0.0468524619322885,-0.21358068588518,-0.0708169921862717,0.108067606120572,0.0278247270828523,-0.0273295065150155,-0.0216201727819059
