group,ARID3A,ATF1,CEBPB,DUX4,E2F4,E2F6,EGR1,ELK1,ESR1,ESRRA,ETS2,ETV1,ETV5,ETV6,FOSL1,FOXH1,FOXP3,GATA2,GLIS1,GMEB1,GMEB2,GRHL2,HINFP,HNF4G,HOXA1,HOXA4,HOXA6,HOXC6,HSF1,HSF2,JUNB,JUND,KLF1,KLF10,KLF3,KLF4,KLF9,KMT2A,LHX2,MAF,MECOM,MNT,MYOD1,NFAT5,NFYA,NR2C2,PAX5,PBX3,PGR,POU2F2,PRDM1,RELA,RXRG,SMAD3,SPIB,TCF12,TCF21,TCF4,TFAP4,TP63,VEZF1,ZEB1,ZFP42,ZNF143
healthy,-0.002521381879121,-0.0112124162088408,-0.196287426514408,0.219438910750497,-0.117875876583326,0.105489820709009,-0.0254134069610673,0.080632920888216,0.0676803101317397,-0.151893802333819,0.131742700651165,-0.0098682710649243,-0.203586198059262,0.211567166451356,0.0010576369000874,-0.282328142671521,-0.0295508571488546,-0.0760217726972945,-0.0214914529566751,0.187015438090275,-0.197463755782174,-0.195527438934298,0.237461968488775,-0.105167276167845,0.322545700098126,0.403540580227716,0.0740903758536055,-0.0409336367026808,0.0509709700448167,0.159407271928055,-0.249894873736296,0.0694348929582869,-0.15002478020988,-0.185839393089418,-0.139220363548261,-0.0434918530131493,-0.138825976012623,-0.0915926128819793,0.191975064711098,0.0234399932816204,0.1417651099806,-0.162380670991859,-0.0459293214875236,-0.169731911648032,-0.0960470316061851,-0.281192616638481,0.0292153675300074,-0.0630500395245443,-0.0600732729912076,-0.0443663892240781,-0.170255126759974,0.37792106882458,0.0522539540700161,-0.147683579817433,-0.0683756816568595,-0.157371680329026,-0.20089070269863,0.0978299645901926,-0.339044387472443,-0.0230901372505469,0.176944189519276,-0.0610300279387743,0.179452003120184,-0.0084004479490868
healthy,0.492997655533548,-0.718079680480722,-0.374436613607339,-0.0681490567265954,-0.267081332822707,0.505325656588272,-0.320044626365005,0.54425090846557,-0.0264409886201621,0.371023427409626,0.319653858440125,-0.410234822734793,-0.607314810901598,-0.384731707112703,0.547876416399222,-0.453141350735118,-0.309867048031527,-0.394080458733245,0.340554621262265,0.21865196647326,0.508951988926829,-0.236565760433473,-0.225571121893428,0.326580508450337,0.392431424085924,0.0149618248337903,0.39949589960704,0.195742053952199,-0.393357755415329,0.271832303343225,-0.152980321431518,0.411063574501828,-0.316454193112758,-0.328417807199556,0.284593116972974,-0.373652604542865,-0.587510956278258,0.492921510498704,0.487433147263784,0.164278041192931,-0.34128406971122,-0.514158255792503,-0.409340418358975,0.42073624230406,0.134754003066482,-0.386423161139671,-0.299425510236709,-0.342982493706929,-0.0319520604629148,0.164174540904428,-0.459002270041112,0.3391723940205,-0.499409502153656,-0.293219914734604,-0.17116474503821,-0.580716435890517,0.459796321856245,-0.306894618674285,-0.226648244374512,-0.265753741142361,-0.115241613049943,-0.524140749947143,-0.194598379511526,0.382557301703317
healthy,0.413345397467421,0.427594509143438,-0.467381802015922,0.11990939114793,0.151869664562186,0.313180754005121,-0.419616629528398,-0.301243860037144,0.468159303433308,-0.234801729398866,0.0085186673242639,-0.175572193716856,-0.39758241644664,-0.298977371113635,0.355436168358397,0.210288747202663,0.459002898893399,0.0345359920351213,0.346884213168923,0.431311878252626,0.343572799102804,-0.151860698133846,0.341833760326364,-0.229427028091482,-0.443284862094669,0.347800133823799,-0.238962824630504,0.441003802725109,-0.341377032882823,0.308759184030221,-0.407951306258753,0.494815374082998,-0.374752432849754,0.268501041589561,0.370805074853659,-0.342331060858142,-0.293465483452657,-0.45311643868854,0.378232864090072,0.369170943288791,0.435249597338257,0.276285358432823,-0.316920651265512,0.288559614267072,0.391421471454239,0.219285549318129,-0.297602257247424,-0.294418502704788,-0.389157336218169,0.498792657533676,-0.448595677600135,0.387194024652889,-0.29519510747934,-0.183197804778509,0.530323551110826,-0.407323095873219,0.445253441436599,0.401971931440226,-0.235080136998807,-0.322918743503198,-0.125355039319551,-0.422585189790887,0.187253432396804,0.368565709375877
healthy,0.471266034780213,0.179898612320126,-0.237398879163062,-0.227779154451147,-0.221888541694646,0.291198199548736,-0.203589187622422,0.364868221400511,0.135214336903957,0.21834796613503,0.11221692025926,-0.237741348628355,-0.400378591704096,-0.11879235698513,0.280650048048736,-0.293292160634866,-0.257352984992059,0.0604279266743843,0.253107179847065,0.200099999726782,-0.285425364559,-0.3986572199221,0.324292085072039,-0.390054499615931,0.34428372573837,0.165822416033157,-0.183538226968145,0.371486596140912,-0.235786605575951,0.305382459379638,0.18836360908839,0.253720210536449,-0.182519785547187,-0.417589148090589,0.182681650940652,-0.25218248929853,0.262080994961548,-0.303282290387793,0.219820331921112,0.394574832147,0.234354016370933,-0.370104474910135,-0.294708655269512,0.294532477204536,0.294473329658416,-0.410928295180525,-0.243129121021918,-0.351043962620487,-0.35294674320283,-0.0106112077274973,-0.300676407002586,-0.227906186595876,-0.0610184249652463,-0.379987115925214,-0.239296429010033,-0.223675268928477,0.234888700990966,0.370682212505916,-0.335057743194508,-0.299401487106614,-0.257257394740165,-0.0302315236630812,-0.040436171046836,0.378149115988622
healthy,0.121167847662383,0.162075586021807,-0.212589144715485,0.378213755014201,-0.0592390193661069,0.187757807191859,0.287053821299542,0.303630404211376,-0.0591692851349015,-0.247293337069165,0.0297136438937519,0.127812483684788,-0.277794151606935,0.136570430987016,0.207941106154208,-0.241780622046657,0.0162713206145891,-0.200938907161155,-0.046228684246118,0.0900888551313457,0.252510941866241,-0.20195740501391,-0.158965201261467,0.187450864551694,0.304639100063761,0.251924502186947,-0.163078330659682,-0.0722287002710299,-0.103293619930107,0.0899598888121887,-0.248382899424605,0.12999237855284,-0.0251099243770062,-0.183239855178353,0.31241621720037,-0.0017140197933122,-0.240033625523528,0.258306304570854,0.175570700074393,0.337022948886942,0.235714444074672,-0.142713344619042,-0.0298811880857945,0.0189617596733534,-0.1305832291323,-0.134470212379116,0.090882887175623,0.258875590749499,0.171515262449785,0.0856007292046804,-0.202295153940953,0.256702137195976,-0.0654353539001506,-0.0744928923422657,0.250970837565212,-0.0099087721599816,0.0048150926533009,-0.320533813821268,-0.322194482726851,0.035544013742544,0.240138716970354,-0.0693749178775245,0.0986072835530979,0.0128380299563378
healthy,0.154587779267843,-0.148260054842791,-0.150067976107092,0.0534387889982808,0.122013663000009,-0.0911633786353441,0.210664871971586,0.171678941917569,0.229910824500275,-0.0975436589111027,0.33854376791043,-0.202707916174635,-0.114645332730969,0.0571071873775884,0.112406453490876,-0.404585449908109,-0.281489136383548,-0.153946597889225,-0.0509581528449381,0.198829294392502,-0.0239864902624069,-0.325741162678348,-0.121687816725629,-0.259825614722365,0.145253860182384,0.0261517913115111,-0.0738935260932168,0.134217131534038,-0.0025437031741903,-0.162702402616914,-0.308923290452296,0.236732573921967,-0.19709495131919,-0.0449983193748309,0.107424158843908,-0.18971610988001,-0.0867381760058641,-0.0511158203970574,0.113825461459949,0.381860300062656,0.202403092240538,0.24020126006859,-0.158750202643791,0.288205774103828,-0.212956307062386,-0.244657996208494,-0.194750960377684,-0.235597367546709,0.18438694661838,-0.0051294510289459,-0.273279912503207,0.068732541553847,-0.120111141204436,0.0844782744254884,-0.304582177183946,0.0677024468800013,0.293335225132774,-0.0877682706797098,-0.260561396632255,0.0996248705990766,-0.0456920566041555,-0.0234188870747777,-0.279670703949107,-0.0121088680027576
healthy,-0.325767595585859,0.67527580869575,-0.614187146530254,0.1844240654001,-0.495194539184193,0.263115526900488,0.747424124390734,-0.0686740789841502,0.715345338760701,-0.573712288849039,0.542559966341895,-0.53694328365938,0.159351657136915,-0.420961681462708,0.539896384863589,0.506312096658861,0.496468425978165,0.458888765555978,-0.394962810076634,0.549682151599104,0.467574357333063,-0.13630588695505,0.494847115513109,0.481818727847482,0.617313959570004,0.718182632074549,0.714940011144437,0.32791004155754,0.388882895832675,0.49901619956611,0.502490436276944,0.651650999062079,-0.541865118999728,0.385234947286299,0.573886000684581,-0.353908912943614,0.478923530588454,-0.581876745119498,0.541691407164186,0.485003444832413,0.554893506665355,0.473770079467384,-0.624320336936853,0.558657263102092,-0.297278854557021,-0.758947009481666,-0.555183026391258,-0.323509341723817,0.472785712399314,-0.572727921780969,-0.343544106756293,0.448466055423477,-0.115402562744866,-0.267110899117947,-0.466300470539091,-0.72345189108598,0.0694847342166781,0.444933914767462,-0.726636608070911,-0.706949266709519,0.0088013996674458,0.132600034463494,-0.392762460159773,-0.682803321569223
healthy,0.132952251091,-0.269443386188877,-0.221513451535458,-0.26135252649532,0.300240325016341,0.168954464835058,0.247471690615922,0.191039308504936,0.0772016864632396,0.0989677423069108,0.208412320116869,0.339571312609096,-0.315496819774399,-0.0262323226176955,-0.0138188664857155,-0.195525152674477,0.154256465383745,0.128824657844139,0.299812397063948,0.258251282062233,0.126813889756597,-0.266185830897099,-0.127616408820055,-0.231711424766935,-0.369921054394092,0.264826203901383,-0.173708380585727,-0.0179393687074278,-0.11454179166941,0.0871573316179289,-0.153368391560352,0.31032884981619,0.109252195214646,-0.155994383155821,0.223528381746457,-0.151335887939205,0.171356934985652,-0.314733301349253,-0.185254419358875,-0.188689558584788,0.360968943450527,-0.0582956260449118,-0.0749570686985425,0.0300588556012183,-0.0175240812781239,-0.222572326573278,-0.230433344560417,0.308264744887319,0.0532600732737014,-0.0979574253760802,0.222929190121474,0.183528217193565,-0.0304658187836096,-0.186375417943099,-0.138405866040485,-0.356897307641246,0.0765112364276598,0.150093571163867,-0.175323746944924,-0.258302769070914,0.18769542768962,-0.0012395420263669,0.0523129589583179,-0.285873753914324
healthy,0.0265929125678283,-0.200386684346293,-0.110969281018198,-0.0453366361640493,-0.0225222180270022,0.0978774466600859,0.142904663585994,0.28628764829711,0.0764341344143887,0.323062655994985,0.155629413930801,0.0212882628770142,-0.334288106742322,0.153894930385555,0.103405172857935,-0.258764578505662,0.259023931005429,-0.0832058847052911,0.167908783419748,0.0434140857650367,0.194853182405029,-0.321735207928861,0.185014218940597,-0.0883723180764127,0.286660369065354,0.360174432774819,0.0686343172387655,-0.253512837095436,-0.0081019472402561,0.21105681435175,-0.331867838603939,0.251486524076087,-0.254296423247526,-0.151195279963422,0.0297565991881871,-0.234098046241571,0.0118931359520191,-0.291561720522786,0.223067766203538,0.317880841232309,0.291473462839317,-0.286236407878257,-0.196800611741586,0.179670343612686,0.030973674959692,-0.344539603452335,-0.254387846779657,-0.156281223562673,-0.298247344286881,0.234731154201583,0.0645679467839186,0.0025509173076125,-0.154693496406929,-0.292197361161729,-0.0827919461317673,-0.285177470108277,-0.368754716583361,0.233999071002139,-0.315725577791794,-0.0439767883394095,0.0051750660999157,0.0491375386261013,0.218185595156057,-0.10045114263491
healthy,0.299698983817425,-0.361617145368632,-0.290308725713029,0.398203645246432,0.395101692546172,0.177785893105249,0.393583266706441,0.353431119243323,0.122834503840353,-0.211538898197856,0.212725644014431,0.327598883121807,-0.368322928181855,0.0698394120526904,0.231617337093405,0.0167876413052225,0.235994165113959,0.244269888077207,0.0700926026217627,0.305530043067062,0.185126880599443,-0.14728013070682,-0.158969583137234,-0.145772997226898,0.339222441422539,0.392389127982066,-0.162513335252323,0.416835557399188,-0.13105117795892,-0.17507894639573,-0.346345569460036,0.147858137130503,-0.293135214703091,-0.313437489697275,0.241609678141141,-0.0204154157530292,-0.296962474918475,-0.249137140640525,0.43263823300611,0.141186514649876,0.063584691033034,-0.302229775379003,-0.459000567998077,0.23243547611491,0.208545922434806,-0.406913019374914,-0.0736938834561738,-0.23575713885926,0.119911614353937,0.129277720404496,-0.314202358238817,0.132483154930421,-0.109039942157677,-0.270439214357473,0.210342210194929,-0.340461447449429,0.103829131821506,0.415430055157537,-0.498018683060011,-0.14081444272433,-0.107169904713223,-0.338405067184599,0.368933810857086,-0.224343782737797
