group,ARID3A,ATF3,BCL11A,E2F1,EGR1,ELK3,ETV5,FOSL2,FOXO3,HNF4A,HOXA1,HOXA4,HSF2,JUNB,LHX2,MAFK,MXI1,MYOD1,NFYA,NR2C2,ONECUT1,PPARG,RELA,SRF,STAT1,STAT2,TFAP4,TP63,TP73,XBP1,ZBTB7A,ZNF143,ZNF263
healthy,0.155475443347435,-0.227364810704899,-0.227487457574548,0.17864841825261,0.115052861999632,0.216478603144095,-0.212136128516619,-0.435675414906649,-0.0765361481669667,0.148094988891794,0.127426570838134,0.135128417483717,-0.0729204641249683,-0.0703172684354409,0.161748133051329,-0.0597458924756421,-0.182638789686169,-0.316080456753713,0.251780321725549,-0.180105339957164,-0.243672507150834,0.272273181047865,0.378281904286371,-0.0739300719517457,0.291774920480174,-0.207690601165753,-0.270909126177366,0.0226957167032684,-0.124556855330242,0.374048243433673,-0.161659877248897,-0.0319889606977662,-0.0637255413439764
healthy,0.717148829176372,-0.247335881065558,-0.778179762826104,0.738751543263629,-0.62969379528045,0.170255146905369,-0.646964491906022,-0.749268786005059,-0.454945367680703,-0.664447793635005,0.736886725095951,0.0188790316153068,0.600562674167931,0.402765214642691,0.75725052440862,-0.776985329261093,0.353897705448206,-0.783684274815532,-0.102066809675015,-0.752463743122903,0.587299508349761,0.757486877954433,0.741192656966934,-0.714071634176091,0.648359694049182,-0.580981291792564,-0.714325704813854,0.251807675073953,-0.447548519487162,-0.511598068645916,-0.317570504720295,0.372008267624129,-0.810361088645633
healthy,0.621986247525051,-0.398713145706085,-0.672849862571384,-0.0206237760640269,-0.676275038157567,0.690211722348375,-0.656132696629009,-0.64144623734198,-0.538203221325463,0.135381420840218,-0.582609074204699,0.39826914355136,0.196210392526348,-0.596355439544015,0.520131950284499,-0.276318506021236,0.299561195759705,-0.607420992482899,0.53600474544558,0.3062699352748,-0.678678377398328,0.625939084381958,0.577424351227293,-0.611547010474814,0.677074422433088,-0.616688776412874,-0.0479963172309926,-0.588975510382633,0.426519879940051,0.442364375319305,-0.166204618671825,0.580601255420712,0.254823637867975
healthy,0.650416222185757,0.545730680325812,-0.597657359881341,0.300175521769588,-0.431008434941944,0.582401503562437,-0.626188309015915,-0.459964192126537,-0.432336544577325,0.588064571822106,0.532289508863598,0.0157947893199864,0.662389470845427,0.50159191744864,0.245875886036303,-0.475111349769236,-0.512819746030869,-0.485340686050722,0.61338755343995,-0.574565674031585,-0.601757256896758,0.64635690677914,-0.32120020098162,-0.616667101603783,0.599865103307479,-0.468147418701147,-0.62419097805646,-0.486005924258143,0.58940693986058,-0.0186654041740854,0.489325130409524,0.556584442300605,-0.0158266542532124
healthy,0.283286835359259,0.29460685289482,-0.415010835347021,0.242142073468168,0.133018859738984,-0.428415112275003,-0.262686474714611,-0.370937016724462,0.262432656365155,0.380951712839625,0.327018297613368,0.205048083924288,-0.0670657589682237,-0.343675943017255,0.34838004309384,-0.503194280989988,0.434934908760145,-0.390082152165562,0.126319389351696,-0.125712823177159,-0.245748751469512,0.440270851527396,0.298082724925199,-0.0362013774618232,0.508491185582329,-0.344004607939469,-0.349427333412094,0.297459729015179,0.0479890105457593,-0.292892473188411,-0.291157661631465,0.318311942058029,-0.493583587857611
healthy,0.171750627762126,-0.264002482516937,-0.35586468902678,0.288824128824824,0.31581516806416,0.128857727714597,-0.133175451510199,0.111028687748856,0.127604534710508,0.200468756519702,0.230819195492689,-0.146760484915874,-0.140357616458005,-0.527215137510289,0.329442325604426,-0.378327383797557,0.109986115417723,-0.345059848504127,-0.0764974284176884,-0.21254785211374,-0.170918676103949,-0.054571816362949,0.258505282952781,-0.109006729288476,0.400168747583114,-0.285422604956582,-0.411110491543189,-0.0367322453635597,-0.366869619188741,0.1798068685027,-0.170929207137597,-0.321670422772342,-0.226322444125075
healthy,-0.164395790816372,-0.741614144482775,-0.776413678255586,-0.236148006772685,0.735911210854455,-0.64134726038486,0.188604162136588,-0.80929283641886,-0.753252784540571,0.734398187646941,0.708036667916033,0.762505503386519,0.73445638084723,0.547423435118445,0.702450120688291,0.516697425365863,-0.602997941394422,-0.827274535308155,-0.43575068376389,-0.805044732797764,0.667825166516347,0.677136078562584,0.641696419586594,-0.115571695773916,0.464439931506358,-0.76529877700039,-0.800854822376958,-0.806208596803544,-0.235042335967195,0.548470912723647,0.56656899801352,-0.776530064656163,-0.223345502709109
healthy,0.345250885699457,-0.365702998129882,-0.438293169716031,0.395224185589556,0.364796956468818,0.38528957792914,-0.504889087179687,-0.34773013109795,-0.259968090898273,0.510381771481618,-0.355041701765199,0.442610473692465,0.162887427676009,-0.283293252159056,-0.254154890493375,-0.531180839114676,-0.311254687353062,-0.294907438414036,0.0982814003451011,-0.317391341538667,-0.4416492346128,0.369690818355509,0.10615514976314,0.18689892322578,0.385401209683285,-0.290120569842952,-0.417496885146096,-0.421182279179054,-0.389466955676348,0.235879442654156,0.377439175318408,-0.419872847979813,0.376320383943073
healthy,0.490384267208299,-0.338006363255729,-0.536352661463453,0.396258871479263,0.230228724071106,0.509816657379376,-0.488489321132831,-0.495786621490633,0.421621858737753,0.469981522520976,0.46623481993585,0.447049785368524,0.197549353053697,-0.575732058039132,0.374559680202185,-0.545010293623034,-0.648292125341328,-0.487618305718418,0.501888178567904,-0.419439824518272,-0.357736429680456,0.607629521188528,0.423508929616009,-0.597478360978268,0.563466081828109,-0.380811377604245,-0.491024375019436,-0.359376594523305,0.573415432358648,0.617245710570896,0.586428684172781,-0.526626823912037,0.0864025866841082
healthy,0.46593933263043,-0.49765223966022,-0.474611278178507,0.318402724031429,0.395724227337207,0.493428828884147,-0.376093154983942,-0.457844999498998,-0.514517824079138,0.302053123469701,0.531401886631629,0.0587654352644386,-0.428028927897448,-0.341874677544455,0.346908603002884,-0.223537314267839,0.239245074773076,-0.531734844006642,0.541153190425568,-0.385766400994942,0.474203175128873,0.420081167722876,0.450291075889002,0.432488020247823,0.45422916644961,-0.417444694724216,-0.357017953834722,-0.433389825257439,0.513907761100402,0.475972418475654,-0.327774619002663,-0.415689404834563,0.109726164118373
healthy,-0.138839116986744,0.013862603528899,-0.122169571862428,0.0987674646340679,-0.170625169476744,-0.305960731625412,-0.14114613613743,-0.288721602732099,-0.264680250410476,-0.0177267581631738,0.0395471435582039,-0.223215371572484,-0.135610109720775,0.234492310653634,0.252276436966203,-0.0010449198639873,-0.0370475313345479,-0.357030677762175,-0.130504344424586,-0.497943243577066,-0.145969158411599,0.379031363055305,0.145850324387851,-0.0305362463781718,-0.204259295922266,0.0063309850582763,-0.0420713421316008,0.272748670850442,0.428404851059947,0.415972353540976,-0.110577107959603,-0.486445027348248,-0.432838589463219
healthy,0.152165057981879,-0.235222060673621,-0.315176176287305,-0.0852067397862572,0.0402982075557174,0.168067120182769,-0.0507397877290762,0.296905283577215,0.298163666266687,0.0763493735344661,0.239886690553793,0.0291562774926822,0.271325659264431,-0.239079602846706,0.32281448430867,-0.302343294485291,0.0387514454999078,0.0547153032792987,-0.40804556780767,-0.221505314839717,-0.120036974941292,0.154123790561028,-0.0858153326048263,-0.406081217448657,0.460126132330886,-0.303987431392072,-0.147260736160856,0.254940467995262,-0.339343865261008,0.47834833761549,0.386920842926812,0.235914920190146,-0.479370773550686
healthy,0.0533407388722308,0.104290460351414,-0.311897379225274,-0.307250447918681,-0.0036289422982521,-0.373693082361225,0.292535165447803,-0.0878628198263826,0.34487205404792,0.164753980340647,-0.255229324427633,0.283333990105438,-0.201409439494377,-0.164224563217482,-0.155643921298411,-0.435551624324851,-0.281916974541359,-0.271312922371142,-0.195461744454904,-0.199854178509412,0.241681273180825,0.313862663560821,0.45081046265512,-0.0162218433643946,0.0600644934334945,0.0285162599990791,-0.289151294577485,0.391146566748056,0.311715146625015,0.253963122049974,-0.0239777256702261,0.27174493931141,-0.142670845324833
healthy,0.464274222973083,0.213329787279847,-0.221665531803899,-0.303209087626638,-0.0301632731346906,0.160532648869636,-0.0188789767648635,-0.3271209204465,0.0099489086247611,-0.153225560249171,-0.356457735307508,0.295031862118263,-0.146456847356871,-0.123211481482176,0.254060340431722,-0.372939295999366,0.282322366920185,-0.433858202801013,-0.238051882932162,0.137963074588089,-0.0712275505300952,0.578737221565312,-0.39239640093905,0.283642049994967,-0.203188005673164,0.175732806620529,-0.269502939030121,-0.395006320831833,0.0296631775403421,0.446006746807393,-0.201459510400058,0.169432289211063,0.0189594632000678
healthy,0.212175976884987,-0.188892675912072,-0.446316885160188,0.0871014663434739,-0.206173670357572,0.243875688890209,-0.305691443687887,-0.0386456931808624,-0.245513395058796,0.0449602688449591,-0.006256314255637,0.232426521283797,0.034963351934088,-0.213434723624252,-0.238745821928099,-0.31859340255961,-0.457920235277441,-0.288927494216088,-0.249645550416863,-0.271069611721326,-0.241846550145405,0.429307817329705,-0.117799422481935,-0.121924190053156,0.225509670812387,-0.279885363665365,-0.113198412944038,-0.278571679020665,0.145040955494948,0.119128523375609,-0.271308843875857,0.272490229074817,-0.330989448190657
mild,0.387101575877958,-0.363982572767491,-0.353439712114982,-0.230940335011946,-0.0001403417566023,0.141770106858532,-0.228868854257663,-0.445178647288354,-0.222215099470508,0.110785418393548,0.166621698116012,0.313358382091876,0.113499881969556,-0.328040192378814,0.365153990789892,-0.120347141998803,0.285030366525155,-0.449316538575619,0.399087775936057,-0.410147946837648,0.355664554757267,0.229640537017178,-0.058546657586162,-0.450700315187281,0.272022541487566,-0.262562222308337,-0.537118889937569,-0.185773942214496,-0.386996454930492,0.211188328036421,0.280417178909979,-0.0593070184922853,-0.0878865268806415
mild,0.292393486364098,0.160013895158541,-0.559241561042524,0.415475924485974,0.571565234172596,0.280485217946277,0.222340426937399,-0.315850005782458,-0.353572709890076,-0.570615737687454,0.245041305403,0.0613374729401678,-0.161327365296321,-0.2812527276051,0.448981281705419,-0.229145151747582,0.0275828728933727,-0.485331172144936,-0.436404409512644,0.235162585722169,-0.467251176573692,-0.0712834486220294,0.0798328732236614,-0.400260243311575,0.188257459356159,-0.563348133340763,-0.289351141376289,-0.576292935421531,0.136236920676446,-0.47422601950413,0.317942854285125,0.116277713311692,-0.557117062657019
