group,AHR,ARID3A,ASCL1,ATF1,BHLHE40,CEBPB,CEBPD,E2F1,E2F6,E2F7,E2F8,ELK1,ESR1,ESRRA,ETS2,ETV6,FOSL1,FOXO3,FOXP1,FOXP3,GATA4,GLI2,GMEB2,HES1,HEY1,HNF4A,HNF4G,HOXA4,HOXC6,HSF2,KLF1,KLF4,MEF2C,MEIS1,MNT,MYBL2,POU2F2,RELA,RFX5,RXRG,SIX5,SPDEF,STAT5B,TCF3,TEAD4,VEZF1,ZNF143
healthy,0.194154026998585,-0.120122406168608,0.0213810200169809,0.272809596849562,-0.0407830114779784,-0.148802139936043,-0.161542663017553,0.203636569526154,-0.175985012424201,-0.101698572561708,0.0331061458437375,0.110139664538875,-0.0811787727470766,-0.194606448905691,0.354057826737843,0.499686585159676,-0.187554609635769,-0.117428785490046,-0.0111000664974918,0.211465941988868,-0.0294310598281637,-0.123402638061093,-0.0830384572102546,0.211576836067184,-0.0599840596165256,0.069025421283572,-0.144802678851911,0.162777507917773,0.254059377312397,0.189023472687584,-0.0619719447546655,0.153527434189337,0.119346092678818,-0.283293768272774,-0.0413698534465234,-0.039801634047489,-0.254312218448154,0.188765170359108,0.0558227186709431,0.0884938371107429,0.189193154252919,-0.139983621303901,0.14085395081966,-0.0530845293854005,-0.109437522177567,-0.146372997019173,-0.168710187271275
healthy,-0.204045892689979,0.278351259200159,0.564797804893536,-0.436891588485055,0.248319835252042,-0.209607456333607,0.14093953318781,0.262030221081199,0.218276864389896,0.330133770058883,-0.360936437888123,0.293523904233054,-0.140252941682907,0.19599349473458,0.241907623948358,-0.16738871450862,0.322038708505549,0.112657316755024,0.423015721881482,-0.101555483776755,-0.132196119909796,-0.0896634369871755,0.442848596444164,0.384855870297287,-0.315066921751271,-0.203878012556805,0.0498454785405328,-0.177858091513987,0.148335931462484,0.0572034870750615,-0.275767449736474,-0.221217803408878,0.197650926777377,-0.296345100253966,-0.30945542145347,0.0796434148894074,-0.026626583909059,0.332139484021552,-0.275004303691163,-0.299989351309205,-0.324403351542585,-0.47262021482665,-0.351360072220901,0.170512754592905,-0.164391840438566,-0.0547769855700182,0.0623632331065044
healthy,-0.0440028074130932,0.0581517223446678,-0.160201259038383,0.182502417378908,-0.0474076952645072,-0.184465595959903,-0.136139465127632,0.304624011549639,-0.0011798468700812,-0.377398640069903,0.170780071468891,-0.0838875410058952,0.015229745786369,-0.0213324253435833,0.207543770639068,0.071941901576211,0.0239784535516426,-0.0728761255746581,0.23944463315871,0.0152298585608739,-0.296439401857788,-0.163016674552776,0.103991288118783,-0.0065770091247503,0.0994433178858797,-0.124319569270892,-0.323651100464413,0.009312918613201,0.252801307193485,0.153404677952627,-0.116989903100556,-0.0716640251961804,0.195883676255747,0.415453381771976,0.0314409680887308,-0.192363532860343,-0.0116591921872825,0.151753884750156,0.18350374220776,-0.107506694984982,0.0971867000431798,0.0618691083491114,0.0469521990392866,-0.0622837802035645,-0.0456263091853824,-0.19526104821429,-0.0658741821155103
healthy,-0.0007843660589724,0.0426140615586674,0.248364294067403,0.186843801323013,0.0183611045139818,-0.125333138451827,-0.212798425065044,0.167346883871589,0.0130968026532397,-0.0740594790046402,0.141814250803968,0.0034416699001915,-0.0291822915202727,0.171326999532278,0.141503973747393,0.170793237417249,-0.0021584088646754,-0.106279663927515,0.0805183995737031,-0.030348808355784,0.028712886163344,-0.168219545321056,0.0028902140133931,0.0597953499969195,-0.112990113605058,0.0020867086130628,-0.265695343515072,0.0091554282575347,0.0504972729323457,0.110083767035052,-0.0306711703741232,-0.0129727149597229,0.123578853021443,0.0419597967627018,-0.267738511572115,-0.134297693700835,-0.205596366081686,-0.0555930792017981,0.152903330766486,0.0605591889677286,0.220199625714978,-0.009628418627044,0.071566854450996,-0.273553055041201,-0.270907084465559,-0.177156403456739,0.046254699657084
healthy,0.0508139442831372,0.0282753730598526,-0.0180007603347147,0.152044995176033,-0.155367495105469,-0.0338536376453861,0.0769798675919246,0.0677712836461363,0.126280219153954,-0.0451035653217416,-0.107002894831297,0.0653278741866752,0.0340739931204203,0.0506583036574557,0.112166094198547,0.112621429574179,0.0605087373918577,-0.0009520712989937,0.198358502102596,-0.0481976557446735,0.0129316659667419,0.0484685961892892,0.0125337685523806,-0.109133398103221,-0.0896441962333925,0.047999625479678,-0.0064187098343335,-0.0363362575212127,-0.13911403570328,-0.0458652364908164,-0.0699664311180148,-0.0975160229034119,0.0703044178421456,-0.0876216452429211,-0.0215094214301381,-0.0021747297956088,0.0728525297107125,0.13224147413069,0.0215898204460371,-0.0305274639472096,0.0446172148600116,-0.0906579444575882,-0.0615402892645653,0.0416320658101168,0.026100996511238,-0.0336108156615154,-0.0223093139239944
healthy,-0.0190321713242433,-0.0660353857577392,0.037704245917811,-0.0305023113042965,-0.048115277866465,0.0682171483024215,0.162424807695379,-0.0663425270868449,-0.01554770590094,0.0510278249528127,-0.0661624787215071,0.0320803822710813,0.218684626323304,-0.0339338213260299,0.0739681049129191,-0.0167021336551651,0.292525638272455,0.184835533639786,0.208538371382499,-0.0303964005011566,0.141020234380801,-0.0702824089636499,-0.0128469804208721,0.0439741654636941,0.0949066706936809,0.0384244393791624,-0.278661914141439,-0.0409133432529505,0.0357448960597225,0.123682635906797,-0.114606080077706,-0.0484541924365127,-0.134051303534195,-0.26741418684798,-0.0362744500754221,0.0475221773688814,0.0147427837970766,0.0672851332347902,-0.0069901130072346,0.0148592856805306,-0.161641067752144,0.274700850104006,-0.0126563409752203,0.0557302646122251,0.10668395200284,-0.2914241659198,-0.0066723805978148
healthy,0.166199422761863,0.0859349811677587,0.0386415119400602,-0.054717783927226,-0.0797967682272046,-0.137612888210139,-0.164504106806852,-0.0367123593016003,-0.105577262577532,-0.112650822251885,-0.0450720207349265,-0.167485524520836,0.277330306571325,0.105869558431844,-0.0452473982475138,0.284520784587403,-0.150590824141596,0.0538408963642897,0.173974492486565,-0.0921901124500378,0.146206386326915,0.0271835144510257,-0.0004092141960369,0.0148486293990549,0.193032182187714,0.271776685339395,0.0991467537826659,0.0586345483750082,-0.0579914974955216,-0.106571068482193,0.151584630046257,0.301064729941468,-0.153981456051617,0.040278368724208,-0.174032951657427,-0.0239098008827302,0.212089871888863,-0.275459613103727,0.0061382129405542,-0.215948177165783,-0.10551880340667,-0.178125093617797,0.082076675890839,0.209517668370917,-0.0564130998822362,0.0700340866931803,-0.0254881984960155
healthy,-0.0182054770107592,0.0925913654883468,0.146675608733867,0.0056006946176567,-0.0937215275404567,-0.122336939005116,0.0388489326493058,0.0446002845092194,-0.0820112240367576,-0.266365883229801,0.0914441361894312,0.222943083593379,-0.128488905694594,0.0308023464076154,0.17829764845852,0.289975936676741,0.0226369100654423,-0.159054637998768,-0.0905041963608093,0.156165773741735,0.0742884500140064,0.0169828415123207,-0.0822908165707914,-0.0593504198257875,0.0188555839572639,-0.0039555671823847,-0.0387569246733446,-0.0286852320197735,-0.0382615090456144,0.0323205555893693,0.0296118283645292,0.0311578106115396,0.0194060802451396,0.213187135005712,-0.0328924635141465,-0.155550111602419,-0.128766791503948,0.0109916172563936,-0.0435335815838685,-0.205920677099828,-0.0830527915622675,-0.107672450236155,-0.259090891700513,-0.0423950410651449,-0.127391947195361,0.212100416854562,0.0289683931599576
healthy,0.0715050203546527,-0.0878097173342059,0.0927782510350127,0.0585249330097612,0.0300568690593054,0.0661000078779016,-0.0225966292349073,0.0387612690837508,-0.115639960676546,-0.0483613948740593,-0.0374359912973544,-0.0383137323484956,-0.126628326285619,0.115162527070963,0.140601657551589,0.316787533079531,0.0474265313870398,0.0431166917456322,-0.0182097721493669,0.280810058659764,0.212816825644288,0.0215267872024233,0.0698700731150269,-0.34478342837975,-0.057170037908188,0.01822138921898,0.0177507115295489,0.0437364344539757,-0.161170533497867,0.059481073749949,0.0076623892603393,-0.0104419750662146,0.133135314106391,-0.267575281041363,-0.107290595694019,-0.21008743551888,0.236902986847715,-0.0058410097966018,-0.0010157791724262,-0.110683960365014,0.252666589301439,-0.0445978681213017,0.0306158551148061,-0.0851886548298559,0.0241755567284174,0.0840343871417345,-0.167362167577337
healthy,0.0046265093531388,0.070495336228174,0.0335902756752659,-0.0122917209985691,0.009548786222941,-0.0497214789347063,0.0019074166929673,0.0707583588012365,0.0187805159702342,-0.0526962384197402,0.0548119224452967,0.147354932238162,-0.0906546041497625,-0.0173726732211593,0.146395106756562,0.454621742264934,-0.0070797130712717,-0.207993841125443,0.0164182767562956,0.283990413300146,-0.148621857834297,-0.136781988583556,0.0578549432736282,-0.0160210758447737,-0.174975861642728,0.0420262558366193,-0.13566523414616,0.113428807337008,0.084190790248114,0.0100200096895767,-0.0187625489620498,-0.0500420282043383,0.176940055220512,-0.211268658189317,-0.0982443125991509,-0.0906309518600659,0.0476199179456941,0.165030481950697,0.0947227600124234,-0.0042230252089608,0.0265674154191155,0.0388618699086287,-0.0620441700060202,0.0581253690513309,0.286952691741459,-0.0692289801093186,-0.187922272704977
