group,AR,ARID3A,ASCL2,ATF1,BATF,CEBPB,CEBPD,DUX4,ESR1,ETV5,ETV6,FOS,FOXA1,GATA4,GLIS1,GMEB2,HOXA6,IRF3,JUND,KLF1,KLF5,LHX2,MYB,MYC,ONECUT1,PAX5,SIX5,TAL1,TP63,TP73,VDR,ZKSCAN1,ZNF143
healthy,0.147246678416541,-0.0009314940140366,-0.124247270366863,0.0222014851620487,-0.0194280709801441,-0.179861053914498,0.0200475977443075,0.0292241461461853,0.0528895463042503,-0.32349078914675,0.15198743795101,0.027210882231785,-0.0793238971145154,-0.092769331849325,0.100124849402352,-0.156666835110867,0.0019335117974047,0.0988992310984359,-0.0004318353400882,-0.0592104846247147,-0.226370575923821,0.121177868371427,0.0386451062758584,0.222920289779874,0.0767533503576813,0.0330884135114022,0.110569441957987,-0.0520744276684348,0.0540196004371926,-0.142058907540987,0.127139380962435,-0.0643186819244606,0.0282614743771625
healthy,0.378106272939907,0.475646245883627,-0.0279622602179348,-0.622744341901812,0.33457477076958,-0.403251540505705,0.389972735723629,-0.037441389970801,-0.0561212529651652,-0.504533427989006,-0.2947762099035,-0.494179822520447,0.384900897221154,-0.23830236157345,0.340723548322802,0.436083552917753,0.416835887721167,-0.402464987415217,0.392854803183272,-0.295535767882648,-0.463450789606109,0.483546764865775,0.608108919666859,-0.418988785553256,0.607104746768189,-0.306694853181768,-0.447656915149013,0.21917451546044,-0.11628770074313,-0.0334755215745665,-0.322958955332497,-0.286810465303169,0.413398007508194
healthy,0.395691433640943,0.275319635986193,-0.290704615757643,0.34438989578864,0.31523120024263,-0.378512585315793,0.298089010730333,-0.0079646154933584,0.355101853723594,-0.318832382745341,-0.296464416256043,0.3057754099669,-0.112727228536923,-0.123030653306701,0.274869847291819,0.329350474168438,-0.176789710635038,-0.212821991049881,0.36547928562653,-0.378672321208787,0.28306901023669,0.30955184228027,-0.227538148593109,0.0639852572635162,-0.36264334147738,-0.220034238995445,-0.0671764126682383,0.412874189174986,-0.273932691746949,0.208959715058765,0.22075891132726,-0.244233996948291,0.237369950265873
healthy,0.33483921382239,0.316267115521918,-0.176551316067958,0.151489795131227,0.0945877771053512,-0.124118516717111,-0.017736377785039,-0.144836498782257,0.0311465721997674,-0.241533146389362,-0.141850467078356,0.164002108000449,-0.217354217627967,-0.138544539247229,0.138133910448376,-0.09585644063556,-0.154939997945734,0.209228773351197,0.106613840777313,-0.0289081847939485,-0.0624442671317173,0.217672460850309,-0.188116160245176,-0.0423843183070549,-0.146567621485871,-0.304929191572242,-0.0415194358268963,0.216668557263006,-0.183839268859777,0.214401952409537,0.0099204989799747,-0.216238565864093,0.248182664670027
healthy,0.074770794890076,0.0823713357375821,-0.177143298646731,0.120252290385883,0.21586451803476,-0.124318241664868,0.0635142715034168,0.239055996028204,0.0515669065694344,-0.225723809755917,0.031325734234159,-0.0528120760649091,-0.157130790156254,-0.0806428053948837,-0.112576645661716,0.0665227773167182,-0.14620713456862,-0.0767734936106301,0.0974853311710538,0.0127347074738234,-0.112261394821414,0.0628492491425619,-0.0110392000132653,-0.149184400592769,0.022531448292956,0.115138023077313,0.0837529475085089,0.0886752826878357,0.0747321374340933,0.0057839257111938,-0.0038642478001673,-0.103988057327625,-0.0215289220913068
healthy,0.230786897775588,0.263244481229495,-0.333433737999793,-0.244876099294637,0.052312980583258,-0.310197788341953,0.157324067987197,0.146690304653913,0.211819430582517,0.019545156549205,0.0193846872836122,0.264378464039684,0.240179698788288,0.107846044429412,-0.115120651136286,-0.168674594040129,0.0056913099530252,-0.113430374872042,0.142550197601618,-0.30914938914008,-0.0997049036883364,0.212632474861521,-0.27698065036424,0.0416257274947765,-0.310764779747048,-0.402606689421336,0.420921581600996,0.466259498106486,0.0864073505462117,-0.148733613302461,-0.143833951726361,-0.436861528649883,-0.154521204814842
healthy,-0.304896424851978,-0.394904949099581,-0.329693475240722,0.482052275225406,-0.397646930632952,-0.450996353945272,0.501424970841611,0.180672739731446,0.572120407767212,0.11808403081755,-0.41368156177375,-0.182520596851761,-0.199151310934596,-0.225975043326266,-0.261322761789066,0.354788567100484,0.523360823108577,0.251189351774435,0.563596421696081,-0.423516930317362,-0.284569996528513,0.345012806851075,-0.324149903879777,-0.379764442371839,0.317354558340554,-0.294763014837348,-0.227286425798748,-0.389242161150229,-0.52646045440717,-0.0509054832499686,0.18764691015328,-0.235154720633637,-0.509710523735927
healthy,0.228059950113514,0.0135754768329736,-0.290566748498619,-0.127152196050023,0.119716690647612,-0.240838962447328,0.158189909066681,-0.197486355962941,0.121146201944779,-0.21724572863748,0.138716123781246,0.218622656589575,-0.123683427062085,0.102044908259464,0.142200478850507,-0.0073497032375481,-0.217026578887958,0.156210319303402,0.165709327411977,0.0605314593712771,-0.232788357855707,-0.0410080820089022,-0.118693676946181,-0.0957753676882002,-0.298622076145187,-0.193231670631891,-0.0630283810863725,0.0051053075269302,-0.146189256188065,-0.0747850094594156,0.142435057246188,-0.15036065831689,-0.165342503477792
healthy,0.248729157536654,-0.023172588299035,-0.283591196031712,-0.079587134828474,0.0560113008908247,-0.0448391062940532,0.0361977956541838,0.0427108299793431,0.0820358767460255,-0.206393150455319,0.121739159691574,0.199844930627479,-0.0405608458363697,0.174509008110337,0.0535617933775666,0.0362222628169729,0.0859126779550766,0.11644225819639,0.133505313007449,-0.0674874688829254,0.0092831190906327,0.275233442901663,0.117811526117589,-0.0372442692856008,0.105500938554881,-0.10119337811151,0.193288209497313,-0.172331063774163,0.070745684710979,0.149788592641456,0.12193124446437,-0.114678852035502,-0.0128700785251052
healthy,0.224420846749049,0.223660251205972,-0.279780999587375,-0.225733263810482,0.0356617659900805,-0.181024006534236,0.151283954381138,0.28212054376807,0.0192130044391639,-0.304193879274957,0.0090917517282186,0.200456743527011,-0.143070754987057,-0.307847807432525,-0.0303117172321634,0.119756053605598,-0.194159881748821,0.218979971068231,0.0395403391452444,-0.208545755949594,0.0844657924030015,0.30011133795743,-0.0579918760098544,0.0944256805338321,0.202529106952532,0.0018259467087282,-0.138971480354419,0.102193184640254,-0.0142404871751571,0.0907212229968175,0.0594210968429499,-0.193117532835673,-0.145570869230299
healthy,0.374457083593781,0.0937187854190517,-0.219656733445432,-0.233354283557846,0.144119376003241,0.0204356627350386,0.0002582123450275,0.0391990931403748,0.383121542282484,-0.231345965318743,0.240645708348386,0.127843801049202,0.119568710182367,0.0500194199796251,0.0903497291077397,-0.0019960224131495,-0.203254101623204,0.0877880987007202,0.112248595131268,-0.0328913344261301,0.0791400344466225,0.363136726499081,0.17674020225839,0.128032337047159,-0.129794738767188,0.0910710842303564,0.112949457210628,0.216734425477104,0.0131360407271959,0.27248370035115,-0.0047461888181256,0.0131524351618008,-0.206032958288739
healthy,0.275247925639485,0.073270816428891,-0.0461725941454816,0.282491783159399,-0.170195197495194,0.244010889348046,0.248216879778207,0.215684831348999,0.46494481168198,-0.158433725586894,0.333747393246211,0.0269004250404649,-0.509757083279286,0.0757768701767645,-0.0915969175888803,0.0466950774287314,-0.246041110105817,0.128585002019519,0.293353837415818,-0.123559832441691,-0.148424438689207,0.435657757644099,0.244117252016422,-0.0495314152520879,-0.0814532778469292,-0.0474881324122357,0.109678571212778,0.0341256224431202,0.143065253012445,-0.0494474447244227,0.270997150927902,-0.337210711009468,0.315602295223634
healthy,0.0899850583033783,0.229905708835552,-0.125585613186102,-0.0339250711468101,-0.106400166241409,-0.0085735352090258,0.0025680455786401,-0.216718030398037,0.193150073921064,0.0216407641245117,0.186542336680534,-0.159938434558579,0.295942931400174,-0.0109763487510367,0.0693974553842982,0.210894759275336,0.13220261577448,0.0380404298161282,0.207343042600127,0.182620006091391,0.26970655474287,0.0855315144375947,-0.01273985329151,0.101668661940174,-0.0199699130625221,-0.416434147494314,-0.0173848810128266,0.101699546433002,0.345977354006018,0.339927081861032,-0.34075478626882,-0.000508049907019,0.14151120191281
