group,ARID3A,ARNT,ARNTL,BARX2,BHLHE40,E2F2,E2F4,E2F7,EBF1,EHF,ESR1,ESRRA,FOXA1,GATA2,GLIS1,HNF4G,HSF1,JUN,KLF4,MEIS1,ONECUT1,RARG,RELA,SMAD3,SPDEF,SPIB,STAT2,TCF7L2,TEAD4,TFAP2C,ZFP42,ZNF143
healthy,-0.383286401103533,0.449437787739056,0.305872734089437,-0.324403317397491,0.199142901811373,-0.229295325207573,-0.0256386664842035,-0.0330951702083489,0.254288530533302,0.027055359254983,0.0302216326491106,-0.326954640284876,-0.377090630793296,-0.123955014578074,-0.391517376116458,0.232586514757282,0.340223778196982,-0.252867222333024,0.300329314797575,-0.0987191330758608,-0.197466324856533,-0.196088907615619,-0.129362112277997,0.268693064102003,-0.073725528337964,-0.123183095089257,0.305595231390849,0.304270248091784,-0.134864913571317,-0.290064477550638,0.272750148673659,0.0653484128506345
healthy,-0.0709786709945573,0.0393771174856022,0.0444242042077171,-0.1199858325026,-0.0115201450580038,-0.0124504415429464,0.102757952111368,0.0720648093097431,0.21356639884712,0.020751113245904,0.150191677145446,-0.0635517700957423,-0.188641365937655,0.0646333048508095,-0.211669052864485,0.0561766403812115,0.0764780386312712,0.117286787845547,0.0908183548051849,0.0590709967364091,0.13753090573282,-0.0590801283884476,-0.083565332636094,0.0673911392346223,-0.0605899451709383,0.120183936524095,0.20508384878538,-0.12447694500515,-0.0935826794540829,-0.0880482945731885,0.0810045457189954,0.161964338796182
healthy,-0.187704642763806,0.0952145162502524,-0.0957965470299729,-0.255329379444577,0.0911456342776154,-0.177835992586698,0.309314351331031,0.0254526406194957,0.181460947008104,-0.108496483608723,-0.0775007629547173,0.122136021446216,-0.101781171569044,0.316588317597375,-0.243403252163334,-0.0130309531091551,0.163576408701167,-0.113053095799968,0.326000671076247,0.0517131340603659,0.0676787524053077,-0.0998043776164744,-0.16970435647572,-0.350583499660929,-0.113566812575128,-0.0230307843315656,0.22263545434165,0.0193902833675939,0.0198490765909142,-0.032861419240355,0.319288876867367,-0.125707073621498
healthy,-0.0766162790211819,0.220458387545585,0.213258925681072,-0.31137687218278,0.301110684114268,-0.175084110623843,0.238805754967057,-0.208194823900765,0.246437283020065,0.296315517305175,-0.238103053913241,-0.195912854505954,0.0408592409381561,0.216533273434339,-0.290911085001139,0.0892480162828702,0.226379118721994,-0.225677238306712,0.207465686562726,-0.157794018720196,0.247340044025222,-0.146414224160159,-0.227398469016109,0.225841541864758,-0.231340464834354,0.158764482404461,0.288831059400984,-0.021341115412925,0.094578356650634,-0.317747899446561,0.213969774503196,-0.204547671784613
healthy,-0.181209704540766,-0.034961651092596,0.110199503184991,-0.0565801856702191,0.0926983315679732,-0.231431547817064,0.254795157423679,-0.0938642004790127,0.131039347830864,-0.0303412821323022,0.230613941142714,0.0762099894818831,-0.0591576386919204,0.0092449988778066,-0.110635470124437,0.0032957793928509,0.165054782357054,-0.0177589595287605,0.251479067468085,-0.0714018543401438,0.0068558091492262,-0.0813087929219036,0.0467876537897863,0.259434842723366,-0.135950811185161,-0.146151045655487,0.16198632503183,0.103105648559137,-0.070153109811197,-0.0239849992010361,0.312356925605222,-0.158426224259501
healthy,-0.305213849841073,0.350632386841245,0.359045599618898,-0.125098495070761,0.153669253183705,-0.270813632113157,0.073647641802348,0.221241872053966,-0.0662487122910365,0.105464106367584,-0.1728552219165,0.0914776739580339,-0.0209689719483635,0.293821847260165,-0.158121422889645,-0.0140825224032034,-0.135497567717251,-0.285675551131549,0.0352757043367582,-0.0898868507297721,-0.267503865665096,-0.0522836332134094,-0.112403939242551,-0.0543655830758997,-0.0617004525914423,0.164196445821732,0.294611920541315,0.0416923805796128,-0.0198479220224072,0.0643909724137375,0.124148271800189,0.25154225005267
healthy,0.104180482994311,0.328990998929402,-0.310791496860967,0.278125723917622,0.211977533707349,0.225627160258675,0.043632139574325,0.0880225917348348,-0.179486755976201,0.347832150109224,0.349757097443386,-0.0917558229283599,-0.438596333501804,0.247676556995433,-0.150204223801988,0.376181374485056,0.0372739801978525,-0.349815429180785,0.0731479986981331,-0.0451487647466946,0.164670494676898,0.167353754597244,0.0960140397584745,-0.0849893413900956,0.0627649494411413,0.0258992914050806,-0.110538642370783,-0.154404108894704,-0.357223559830436,0.322224517391138,0.287108811477042,-0.151779180711756
healthy,0.0212081242677888,0.11633463236874,0.161441920144955,0.105507600657577,0.0069968592125292,-0.0645645074820026,-0.120836935930048,-0.0148148626419446,0.0719035625138583,-0.0129358507796443,-0.219992929482737,-0.0653727623754231,0.0484292751191844,0.157119595551553,-0.0534751308822514,0.196213856744161,0.16632650217783,-0.165044014492996,0.211041294335828,-0.208821658522917,0.0188932332107286,-0.0200634894692886,0.0494010043589988,-0.0956375226203039,0.134479970444717,0.228290352870326,0.174603334085249,-0.0763943914335437,-0.0046931284233479,-0.206826642749426,0.159400534244362,0.182972434686258
healthy,-0.201489609492854,0.0749132425568787,-0.0930789882894099,-0.0514936064076764,-0.127417524191481,-0.0016140311837961,0.0334054618149637,-0.127674087244766,0.118792241061405,-0.0916786203820909,-0.152921212893896,0.0950323865058339,-0.120351737027275,0.0258610134144935,-0.0770477626534806,0.0536900245284408,0.0891346052825416,-0.182722242083294,-0.017884571671677,0.0028936301494226,0.148491877944793,-0.0193373463625711,-0.171917347580735,-0.0559348921215055,-0.168785742704693,0.105851927789963,0.150283625513806,-0.174518972303385,-0.0729426276714823,-0.150607068704252,0.0707574508373271,0.0616631711395583
healthy,-0.312233433188385,0.353319939257894,0.223378390423215,-0.134530282941466,-0.0800317146455939,-0.125061408295664,0.0630577138443804,-0.32759787348881,0.272841588528375,-0.166815492869116,-0.128168942119665,0.268045188662926,-0.155423906686204,-0.0261538542158522,-0.302181257142968,0.347394161056436,0.263644377746944,-0.178076659323065,0.0501423002913606,-0.281151753570442,-0.201002742591307,-0.325048093549393,-0.231323428119788,0.188688505077215,-0.306244509422966,0.100765041383761,0.275820704659649,0.0025358231604891,-0.38528581961634,-0.261921783621347,-0.168071133595684,0.145267739705964
