group,ATF2,BACH1,BACH2,BATF,CDX2,CEBPB,CLOCK,CTCF,DUX4,E2F2,E2F4,E2F8,EBF1,EGR1,EHF,ETV1,ETV5,FOS,FOXG1,FOXH1,FOXO3,GATA4,GMEB1,GTF2I,HINFP,HNF1B,IRF2,IRF4,JUND,KMT2A,LHX2,MAF,MEF2C,MYBL2,NFAT5,NR2C2,PAX5,RARG,RBPJ,RFX2,RUNX1,SOX17,SPDEF,SPI1,SPIB,SRF,STAT3,TCF7L2,TEAD4,TFAP2A,XBP1,ZBTB33,ZBTB7A,ZNF143
healthy,0.102358476550711,0.0921368680503115,-0.0366159109145391,-0.0794581756672379,0.0511993380128188,0.0488136707797401,-0.10578244332413,-0.0924585091576741,0.0032008477942378,-0.0607173480956223,-0.0144669743505408,0.0595173105156978,0.123954350347094,-0.207988798446756,0.0348387520477702,0.133075508132477,0.0713951623024637,-0.0341979844240379,-0.0445784312554887,0.0284325483186856,-0.0360696783197562,-0.151595516103161,-0.0376998242293318,0.0243578121924949,-0.0369087361683614,-0.0021701939697543,0.102299961338686,-0.0044493082412553,-0.0299845040407657,0.0788690364477652,0.0221984694757639,-0.103884504800796,0.0344561377723229,0.0002414347162781,0.115425084238892,0.0812169395080046,0.122531533597582,-0.0555169587095539,0.0150736250910721,0.0636649924346557,-0.0530687438572733,-0.0442879733418354,-0.0851397127839215,0.0832030926018458,-0.133973568253523,-0.0928370683719707,-0.116825258342482,-0.0178383272718786,-0.0650118164320443,0.043443478539732,-0.0532172859576379,-0.0021560465636726,0.0615965714381953,-0.149108834804881
healthy,0.152120566482319,0.254855014171774,-0.375201575209275,0.380985874434081,0.352212252514515,-0.385350626772501,-0.375196497007482,-0.385985023026387,0.0550210279320771,0.406957769050788,-0.32171848448002,-0.362322724902922,0.0950283901591181,-0.263030236912572,-0.416181754152999,-0.221360711023914,-0.426667937680058,-0.456073909413982,-0.395238870986906,-0.432934135516836,-0.179409079656526,-0.297277402424812,0.31288188280118,-0.449950886550154,0.0257643704896894,0.380184655461579,-0.220488094050079,-0.45041724738052,0.434011472237594,0.355929647815367,0.441113526930748,0.228147310853426,0.382223060820245,0.194678171332362,0.336442844270948,-0.404941950320995,-0.367264952158709,0.477518700822995,-0.487897484171828,0.188175041274599,0.37413985206418,-0.372045738073901,-0.502819742244583,0.221508433640261,-0.271209097768087,-0.316460120214082,0.395124118785187,-0.424122470082623,-0.0758618165039073,-0.450744677705107,-0.395985745620813,-0.389451691587949,-0.226733221139117,0.284643063745106
healthy,0.356313707433765,0.247286166706038,-0.255154608048778,0.260309657492145,-0.12710996277418,-0.246651461267741,-0.161153814458465,-0.114442004662629,0.126070793881337,0.124125417645078,0.229715251459428,0.237783367576568,-0.211206748084135,-0.311215334901148,0.267584420867696,-0.116860998306151,-0.251856603742403,0.250372176374168,-0.0341119596108263,0.134999673315823,-0.169626975155803,-0.349825323291965,0.341350651667929,-0.311382234188713,0.283426952196907,0.157279565954493,0.202744396323944,-0.239928883487749,0.303333062767864,-0.345545681532403,0.202099579299283,0.189043894151996,0.297032498437141,-0.183402326311868,0.205651070615533,0.21134342883774,-0.230413532044172,0.24453999931983,-0.174926841111918,-0.200383980146252,-0.108823565623495,-0.409892446621818,0.209063905350957,0.362670176052314,0.34593538439536,-0.236393896140047,0.243950273007082,-0.18209258531495,-0.255544078461474,-0.212204075929955,0.179975195885378,-0.15953351991254,-0.0440621092680396,0.0984046800145048
healthy,0.279005420806071,0.174309189906196,-0.0665478387167354,0.118225031541472,0.160362850947776,-0.0021726388296495,0.0370857187977973,0.0622265937515517,-0.170208403268715,0.12629882702693,-0.139488909449979,0.0501222061312276,-0.0829969686145591,-0.113629135713093,-0.177918793485976,-0.166866906996802,-0.10546420634797,0.0135054817898813,-0.195505847655419,-0.0082652242222482,-0.210004998065361,-0.0244430345214072,0.0522913947226131,0.0694507383210415,0.106684460442995,0.201350075379869,0.160492353856413,-0.116027646175308,0.0439805440736655,-0.0996535887031617,0.081037709175484,0.202268433626786,0.197052922595668,-0.129934961749223,0.0256368169607853,-0.167590386268663,-0.0474379802486255,0.243400627552838,-0.119243089776848,-0.218308769777181,0.217967553110234,-0.142859316339071,0.137740293005614,0.0882553101896453,-0.0796071095200822,-0.169777956301835,0.205417311424576,-0.0824964461187983,-0.120021653887202,-0.14111272244817,-0.11006325498028,0.0760127345781574,0.270137892059271,0.109835777202316
healthy,-0.0053295766497727,-0.231134466288216,0.131780751427102,0.209358756179935,0.0270443953646792,-0.104013917019102,-0.200609711318058,-0.111082201450902,0.213885614803142,-0.0897860110654419,-0.0102842547561425,-0.0764827495368728,-0.0798776601351403,-0.0080347916898355,0.0628303677788409,0.0504128318838434,-0.221941230200617,-0.075837214600042,-0.125852313667967,-0.063688878980704,-0.0419773633366645,0.033975458743722,0.0396382147157301,-0.368461648148097,-0.174858109168362,-0.235875091041227,-0.0963191980167895,-0.0866661888256837,0.132751064397224,0.207706933522888,0.0755275876092061,0.0938002474512695,0.140855220575266,-0.0621224335249793,0.14385627587559,-0.0052215087877115,0.241278771367842,0.175515492076781,-0.121855669724801,0.0389572794759117,0.120149202786671,-0.0834846135218906,0.0441279496946271,0.153153917724941,0.0470380269343315,-0.122980508966787,0.328391449207676,-0.188641034031528,0.0688317603206035,-0.0973759652765603,-0.0704902609252733,-0.169068831220971,0.0265931671618933,0.0480609018147714
healthy,0.193956171921288,-0.0172669617119899,-0.109922904565753,0.275504206990366,0.0473814938091837,-0.234281767108488,0.0274456087286948,-0.184912087470139,-0.0187256850105622,0.170649015217432,-0.0904624552270207,0.178742228185066,-0.0342637894797996,0.0975939913533745,-0.0614500696220816,-0.288384193448872,-0.117637930011535,0.189072150210512,-0.383406509653652,-0.0869291032371454,-0.0481918956417239,-0.193923755847986,0.0899870194852638,-0.31415497172365,-0.230770025834147,0.340260716089212,-0.0069586504020785,-0.365826192566413,0.236691361890574,0.0155489098270046,0.0330319786943385,0.209602329968197,0.177283504886494,0.0199574957960233,-0.123505239279126,-0.242245315782916,-0.124801882211191,0.29352754374606,-0.0814832029224753,-0.128119127045722,0.125806780483541,-0.0700295236892405,0.0298227874374794,-0.163722780888655,-0.355917679493889,-0.296239688545628,0.389760060020767,0.0838927977045615,0.417972849150933,0.263078045558083,0.101451504076266,0.0781659580879441,-0.385859325866807,-0.197608382846602
healthy,0.26351214134567,-0.122388093170867,-0.386565058726355,-0.303824663886396,0.184700253200084,-0.407053732101626,0.136953787222314,0.215403043980727,0.346071220492043,0.388015584275047,-0.15514579514549,0.459151774725472,-0.485926058811741,0.451899146982013,0.327697896875281,-0.383482691935385,0.167414823744841,-0.0848557445984681,-0.316275008179333,0.173881750149425,-0.443256432254391,-0.355137005171367,0.387109005807114,0.34879095589584,0.385174971742192,0.115800289637226,-0.35241726976757,-0.468761506485555,0.418899690749275,-0.374537784385119,0.429416000977291,0.408987766166548,0.504541136686618,-0.228397335354424,0.470997733373121,-0.458245196257539,-0.305396066564145,0.355439197994011,-0.428207229686714,0.170920260487513,-0.222897425982301,-0.0630374228035629,0.424580915814985,-0.253660655327472,-0.304731242354328,-0.188749637023516,0.368010419416006,0.207969100543682,-0.30050054283731,0.0419443637830035,0.349516218670186,0.378708045337608,0.207183399204807,-0.400103297180811
healthy,0.1115151873448,0.0891383840480335,-0.0966549115063204,-0.0408437626953229,0.0398238242075673,-0.0951018124869908,0.0629913627501152,-0.0115038350391112,-0.145653559785178,0.0729911909802778,0.145331272611832,0.151570286868156,-0.112155617543862,0.106266464981651,-0.0129541273191687,0.158158047086538,-0.128573614720182,0.162602645419257,-0.071037384763227,-0.0923257117460564,-0.358388118469688,0.118143910868597,0.0317279130326072,0.0835931957390762,-0.0760663079117153,0.0710855206318474,-0.0443073137718863,-0.18092328452843,0.235130170035902,-0.125940327682174,-0.128770939903467,0.0052436218737589,-0.0648584606475318,-0.0181314428308545,0.0658422175386754,-0.191644832007313,-0.0975027084771553,0.1073911228922,-0.111568104922224,0.0540674190007074,-0.124584235065543,-0.196593103667318,0.0941819711035187,-0.140033298648008,0.0636266924597876,0.128005228933756,0.103890912048144,0.137519713720378,-0.0726518490455331,0.0250250730223578,0.222832093164554,0.171580781868436,0.209467854620351,-0.179515071285842
healthy,0.180198292292959,-0.168158682365568,0.0015574958053979,-0.0194476620580311,0.0754978982732043,-0.0306147283778355,-0.0863108092448783,-0.0631186818215624,0.105253940597248,-0.111630682065461,-0.0363626230574511,0.0042228403400609,0.118774347502713,0.136443291252141,-0.0148963076671738,-0.0125014104961784,-0.109614858117749,0.0974054529662566,-0.156991358828988,-0.0907912843379641,-0.0073307906416202,0.0439977976010913,-0.0299085397199748,0.0582607411100426,-0.0239649834542451,-0.0501078213488859,-0.0217189826443202,0.0188876689850953,0.045790068018568,-0.103842174171369,-0.0141800554029613,0.0468883354229358,0.0603982285926919,-0.0345445184300585,0.102114577696948,-0.113999134136699,-0.0861560612021591,0.141059512498636,-0.0585372009158437,0.0172296174964221,-0.00880824380161,-0.0589256625514416,-0.0355948470578433,0.0093485597911997,0.0342029506278921,-0.0669649407258559,0.0413400088092164,-0.0943441232053046,0.0816847816088069,-0.0855543347073557,0.197821515760494,0.0590427444125598,0.233357846001851,-0.0282257632687312
healthy,0.0642603207403702,-0.096955793372159,-0.0502441933560096,0.0838752116095455,0.0022714753147905,-0.023274068828391,0.141040742794849,0.0154013622999307,0.0286513684548258,0.0640510672043659,0.0700284000373969,0.170133291814405,-0.0479476557869658,0.0048446058048389,0.117875609389041,0.0450499005014753,-0.0527711674455506,-0.071491763248522,-0.0455238031508252,0.0299785031622293,-0.136126092974184,-0.07271378257761,-0.0160357364212755,0.0894617746429001,-0.134730207340875,-0.0253116626732024,-0.0902117371838219,-0.091993249869873,0.124381065809828,-0.0664650094414241,0.0673625520388014,-0.0238574498006723,0.174170802219867,-0.0477021858622827,0.0354582431489006,0.0165520050396112,-0.139542258866657,0.0016030860189057,0.0446467427029459,0.117703164496641,0.130659787303401,0.0313885239464207,0.0412747688988122,-0.060183247705902,-0.0063514109147308,-0.0058092311434156,0.115905710282185,-0.108084756963276,-0.125209363935529,-0.04825250913882,0.100595574982573,0.0230309086979164,0.0113162444693945,-0.0407922884239617
healthy,0.133554494378305,0.0491181008591559,0.254551739315987,0.120548771743375,0.218706799235156,-0.105897275918324,-0.355227799788653,0.168794612811767,0.0224730329110998,-0.294609858763528,-0.008418129867468,-0.0003291546380241,-0.108180786219617,-0.220266169332795,-0.0426954709847094,-0.0051841855488805,-0.140540801570368,0.141655812906674,0.187679860168403,0.170691366413381,0.0831609192968051,-0.224039104371147,0.243150645541425,-0.0617000368976296,0.0107551277974396,0.0659255595632648,0.179985870504588,0.006784699976273,0.182606764309856,-0.242290729049587,0.200813130225567,0.0928380656547155,0.355244257520555,0.0893531409246347,0.278999700055232,-0.306224903052806,0.317934579300515,-0.0725251100556493,0.221817310564484,0.100783035730024,0.0955371336865137,0.0693940265614444,-0.0476245616891213,-0.0756849945806813,-0.0920110646266798,0.112607916101042,0.184672209663457,-0.131526078921481,-0.0948253367817864,-0.171650029296626,0.190823286961534,-0.109966450130898,0.014342913351903,-0.373261359519402
healthy,0.147006172029432,-0.209710590583064,-0.199907930368066,-0.223943281145655,0.0130314852103034,0.0988811257703289,-0.227786763481912,0.0571050400939854,0.271852822544363,0.0886530777004646,-0.0435882004589669,-0.28061731151885,-0.226602423727395,0.312928048935596,0.418045697970218,-0.39286161258896,0.0318759797853408,0.08330480925206,-0.283274580145283,-0.0883213876109875,-0.0791539982453269,0.0359255972054538,0.0448887254425664,0.184489026095651,0.381666603580281,0.0659613528785545,-0.0839344582354742,-0.200372671284395,0.246295820056857,-0.243649795162271,0.4081662055876,0.0478720622925524,0.250821422125146,0.163388289330046,0.393067747672816,-0.0466296299234942,-0.0412626219220117,0.573242928649956,-0.187114437481851,0.012420575779967,-0.008541488292862,-0.123042031553539,-0.383971568608851,-0.0888479690524738,-0.0257219105545907,-0.230434662331805,-0.155304046132282,-0.230963117728599,0.349698799984859,-0.0793189063124116,0.284072885106397,0.359218492948382,0.303548902620156,0.201277791698053
