group,AR,ARNTL,ASCL1,ASCL2,ATF1,ATF2,BCL6,DUX4,EHF,ELK3,ETV1,ETV5,ETV6,FOXA2,FOXH1,GATA4,HNF4G,HOXA1,HSF1,IRF2,JUND,KLF1,KLF4,KLF5,KMT2A,LHX2,MAF,MEF2A,MEF2C,MNT,MXI1,MYB,ONECUT1,PAX5,PGR,PRDM1,RUNX1,SIX5,SOX17,SPDEF,STAT2,TBP,TCF12,TFAP4,THAP1,ZBTB7B,ZFX,ZNF143
healthy,0.0963786342995116,0.23699940988113,-0.0571954009048401,-0.168903102071281,0.148135092274595,0.161875353512162,-0.0691260798262491,-0.0256692279411007,-0.0179552887370119,-0.0572932955810326,0.0310176994876461,-0.0725974966257875,0.111183806682904,0.0078997866462307,0.0283982712562295,0.0127471527768295,0.0393292690095738,0.143909526350293,0.0167741235207453,0.0191751832169584,0.0170275649059725,0.0454169547223849,0.03197288508409,-0.0519301983798631,0.0744818310604057,-0.0185484341486746,-0.0427386372426291,-0.0599761752929332,0.135306029203931,0.0434219447336286,0.0533319856309882,0.0031965892607219,0.0188076749815435,0.0437776000027205,-0.0053884048860213,-0.120542292493117,0.0211535460293413,-0.0022908812375871,-0.101883458954478,-0.0826473981071319,0.0199368440072395,-0.0291262510639207,0.0564475483232299,-0.0162375586249321,-0.0140141166784931,-0.0970304480281747,0.13356958620746,-0.0430738232231875
healthy,0.36051606661551,-0.629540779685853,0.623617200449217,0.0500226203463805,-0.636276716199211,0.0760883208671858,0.649121810656168,-0.0332118320401696,-0.523033841564095,0.421899452052309,-0.385102317468787,-0.528243483299427,-0.338811540780643,0.631570884618584,-0.453652779594546,-0.294366191185777,0.38459482877175,0.381506730021366,-0.43557679794349,-0.27216964154612,0.421883461654015,-0.328771822820661,-0.403278895991741,-0.474956119098502,0.491810899768095,0.510636478259375,0.167858042472799,0.626990724055537,0.378926495329481,-0.529107640457946,-0.136002016034475,0.642824071113906,0.650869343480076,-0.326368908883569,-0.130106964268974,-0.484852899413638,0.353525710103003,-0.448225428211077,-0.380337854427748,-0.564459258050132,-0.097237536954719,-0.339368351973827,-0.573205855772473,-0.231853643398072,-0.606074006857756,0.361088117484063,0.370429588051865,0.383356886669068
healthy,0.265088522748695,0.166910946316324,-0.134788190744498,-0.341516077117407,0.266148496051676,0.343653249847826,0.209019980893681,0.182945068293474,0.32883696953793,0.273529323732977,-0.151670926010722,-0.259563243328882,-0.138375191173519,-0.320356956454554,0.277113264258311,-0.310310499343188,-0.173615421953127,-0.279725288708979,-0.266035846264103,0.0643657540255587,0.368440736304351,-0.281168203291845,-0.200412585153131,0.169035652772464,-0.339150544908158,0.25195258288179,0.171415691191783,0.256083339528891,0.210109873254931,0.231420402485385,0.0727875156091237,-0.203774059347476,-0.358743788191851,-0.220613955962088,-0.28682120535813,-0.327785835956711,-0.0601072747319852,-0.0014244418309805,-0.280157075118083,0.323837993552207,-0.278266847948147,-0.334313177168992,-0.257358526057827,-0.0311493662101994,0.287001739675638,0.279051429919337,-0.241803109012976,0.219613254126814
healthy,0.16232992975182,-0.0201743401106285,0.149339863457364,-0.167694428913837,0.140039873129775,0.145087940361013,0.217048321814144,-0.0352396084529587,0.0063151337943823,0.0844617129258773,-0.0502820583043277,-0.0677832587672014,0.0947296845957974,0.134541606385541,-0.004102380485944,-0.0067323279900937,-0.165177351445335,0.075074930838025,-0.0221854524683281,0.145078801322542,0.0464907543890383,0.0075972186500463,-0.0503243190809548,-0.116209102684359,-0.0791274831906456,0.181290524058796,0.153394627806557,0.0762086955024412,0.108793733436769,-0.109336138280586,-0.0785433414641263,-0.120652305273818,-0.055302533788843,-0.0136931901524162,-0.159039293797646,-0.0719223700383406,0.0592936741313512,0.0687580507305589,-0.0144907895482077,0.0961274917984788,0.0612045481180428,-0.0238407826404287,-0.0129084552630085,-0.0899279057198055,0.0379383606926088,0.159462425457842,-0.0054812110864485,0.0658804760311313
healthy,-0.0091909948346334,-0.230581961851398,0.0681577781792152,-0.103357917237875,0.123148344574889,0.0924865125129081,0.0916009082585193,0.159946426349432,-0.0856245799073684,-0.0327721585835006,0.0396016126785548,-0.235146675289211,0.156979161389299,0.0026500346392389,-0.0529555758973879,-0.022862047163445,0.0582473137318718,0.104835124621302,-0.103223555052106,-0.191802055488125,0.0985631712192759,-0.0751300671149477,-0.0460302395909441,-0.0946176676444134,0.182721416983684,0.110220061659787,0.237604804294756,0.0647276238392075,0.119045320224172,-0.0567067026475408,0.145805212278615,-0.0388416861386531,0.119568647875733,0.0428726929226414,-0.0422995884234885,-0.124035502149344,0.206617198651515,0.060838887052237,-0.0494497325068576,-0.063881205613774,-0.149931254008502,-0.115441758880355,-0.0369808086987527,-0.135080808116323,-0.0168151839601747,0.153699961517591,0.0530764524407598,0.0154135950218129
healthy,0.054599768381561,-0.170538185930763,0.265147410048551,-0.255092067491962,-0.237323037494703,-0.0552355118519459,0.0427643441078945,0.010521554434871,0.13391936203659,-0.0466741664507619,-0.128801627099991,-0.229492797084461,-0.117951605205422,-0.0110513406601918,-0.333860683472658,-0.0506793503141871,-0.230393433667507,-0.0282905844321304,-0.151073840012478,-0.0355910386170509,0.180678294283403,-0.208047050683476,0.003337653219521,-0.0357287830356343,0.0480410149120896,0.0533918557878296,0.265783153518936,0.162866881388118,-0.101687168088073,0.121246875526917,0.0802838045851131,-0.364556497367745,-0.190214446339178,-0.455955216960088,0.158776931728642,-0.192884568914795,-0.176969790706158,0.221355280663534,-0.162368882336317,0.102365294456484,-0.168175339365833,-0.140562881302113,-0.108415453149647,-0.195861967501097,-0.0503826700280075,-0.153034049046164,0.0374770775791929,-0.135265019048905
healthy,-0.0471335194122813,0.174481848259128,-0.282332708827355,-0.0073774204297483,0.461615735461399,0.307509619817766,0.445338569751319,0.363718537377754,0.405523919812994,-0.249134316893487,-0.544875194597131,0.0834351120031067,-0.389715161749248,-0.340181053149509,0.495106882174225,-0.2637720558414,0.345099333436008,0.444167550635486,0.199190351603206,-0.0642889494592359,0.508866356785263,-0.416180193767075,-0.357804890842797,-0.220678552378743,-0.55406769465642,0.471335194122813,0.520576547943594,0.419049190600866,0.407280448486744,0.433862582416155,-0.485504525424393,-0.474496945735563,0.496453554157433,-0.47900536933152,0.50980317207793,-0.132500812956513,-0.406577837017244,-0.350427470413048,-0.0991267681552699,0.390359222262956,-0.473852885221854,-0.456404700395942,-0.666953937422729,-0.526900051169093,0.458219780025483,0.481113203740019,-0.337897565873634,-0.570169207499125
healthy,0.192766397032004,-0.0069765492763424,0.106851614805946,-0.163311729925836,-0.0088700435087086,0.0565280578725975,0.147137450025425,-0.139469446573822,-0.146310422725221,0.108111601440649,0.056214584068724,-0.115912678973418,-0.0335006189823716,0.0640066025677988,0.0514706180273433,0.0333720744180527,0.0049857485268795,-0.239500702339536,-0.028906751757893,0.0258938421033237,0.141058369845773,0.0891829067264314,0.0049854361464073,-0.124969213624042,-0.0921122546046816,-0.138176972370008,-0.199304364125348,0.0601443304092612,-0.0247074210698292,-0.100839852618058,-0.103584739827461,-0.184782576922986,-0.109342068120726,-0.0024371924442664,0.097556265284309,-0.0017866601108666,-0.0875380673499529,-0.103507113280115,-0.0046950784974781,0.0430794537825491,0.0549659993212576,-0.0542686099170247,-0.106448487806545,-0.0828467374181415,-0.0899410541325112,-0.0502945055494321,0.027426693080511,-0.0267338331931253
healthy,0.177392335245509,0.0845468882794151,0.0973047644939575,-0.20391855585645,-0.109090938050535,0.111276100122965,0.152910350970285,-0.0519068488399669,0.0277251683649901,0.0131355234117914,0.0235812292501335,-0.203762023829764,0.151972847667201,0.043613716388379,-0.0920050685798679,0.123244498225693,0.0010464189440294,0.16208329974729,-0.0032616520541532,-0.0394294949058158,0.177584176894198,-0.104931658484312,-0.136808021794366,0.0152861108277774,-0.167051244717709,0.194274040666185,0.100479440411005,0.179099144201423,0.105658101571194,-0.144977195267379,-0.144569039180613,0.0282778937411376,-0.0322751055826283,-0.120809807526907,-0.0978787256835155,0.0105757478297426,-0.106556995726037,0.0930026044953839,0.0964542529655444,0.0027996089180407,0.0247664159468912,-0.0529882802922631,-0.111918600760371,-0.174112699991487,0.0627142046464572,0.0457428177899128,0.022425691376812,-0.0732314367075826
healthy,0.078200499926282,-0.0315243775606946,0.0890509199123737,-0.11979084314533,-0.0488841508777203,0.0711009177060076,0.0677233683073739,0.106109125635934,0.132383689787831,0.013045178912258,0.0371916857959772,-0.0917387854484608,0.192839158633916,0.11226522882172,-0.0150266397602541,-0.145331411812954,-0.052213421163147,0.136306821846364,-0.0394916262673915,-0.085558322821001,0.0949718225549685,-0.0652603878366268,0.0602374958201216,-0.171492142420107,-0.089741120026824,0.129145805649561,-0.0706685280560823,0.098422870928322,0.113707665321037,-0.137312136386639,-0.0708287955914884,-0.0920492631673732,0.174859108654716,-0.0040617456946495,0.063902186439581,-0.127543742149608,0.0428628946011981,-0.0167831390611467,0.0478403468899661,0.0069626416227345,-0.0276928228537275,-0.0290414927109976,-0.0613803532518236,-0.157348561101179,0.0104256880727365,0.0883761786743701,0.135543008034549,-0.0580753754865272
