group,ARID3A,ARNTL,ASCL2,ATF2,BHLHE40,CTCF,E2F2,E2F3,E2F4,E2F6,ELF1,EPAS1,ESR1,ESRRA,ETS2,ETV1,ETV4,FOSL1,FOXA1,FOXP3,GATA2,GATA3,GRHL2,HEY1,HNF1B,HOXB13,HSF2,JUN,KLF4,MAF,MAFF,MECOM,MITF,MYB,NFIC,NFYA,PAX5,RARG,RELA,RUNX1,RUNX3,RXRG,SPDEF,SPI1,SREBF1,TAL1,TCF3,TEAD4,VEZF1,YY1,ZBTB7A,ZEB1,ZNF143,ZNF263
healthy,-0.113640453090146,0.0482899983277594,-0.134409824661103,0.0159471729446813,-0.105908647814316,0.233161768737482,-0.18135171693918,0.0542998115852658,-0.0290834720735991,0.0753080726647108,0.0610304915088814,-0.0855060013210539,0.108242103390816,-0.0676305043048852,0.072896765631072,-0.028803224320152,0.04202429527868,-0.0545115771694224,-0.022861248205118,0.178497943373689,0.0352983819939231,-0.0735503636529212,-0.0625109701808132,0.0287671137510002,-0.126309774668126,-0.0356952593421964,0.179049692754237,0.0652416201526664,-0.0612227204333122,-0.154632956911111,-0.222936661493518,0.114297319976717,0.0013105305043678,-0.0814219320277628,-0.126293495940464,-0.0730080819541429,-0.0555222685973278,-0.0074198528143777,0.111981487844805,-0.137953470807465,0.229576108386685,0.244763581864281,-0.184951622543263,-0.0299292990198791,-0.0944172545326383,-0.308770511360658,0.181639726879759,0.0631040012777152,0.0226403429189297,0.270217181918403,-0.087959967585946,-0.0020917235769497,-0.233819575832635,0.117543368241492
healthy,-0.142042046489696,0.0036653066563825,0.24770600125482,-0.187030718922183,-0.10039145465761,-0.240521796301123,-0.0990970188480716,-0.305916780359417,0.279478339387777,-0.22277362476535,0.252796184347868,0.190791607072581,0.257134234790362,-0.178369011485704,-0.283229931769345,-0.34394756982286,-0.177760438490869,-0.0894954642033818,-0.209803703305685,0.255059179296761,0.162423994205264,-0.166746376779327,0.217626317673526,0.2245025628018,-0.214440492770651,0.136242536262239,-0.0661504901733414,0.179551223376387,0.21926867012128,-0.130547378536483,-0.156893086717459,-0.10289119184815,0.236297094265649,0.0599445899230947,-0.154766154836517,-0.117587352572669,0.22846128590334,-0.126944143626802,-0.166642249175259,-0.216090341806171,0.203233169026505,0.101616172200925,-0.01184798213462,0.331260794483113,-0.240027546269717,-0.189018064338924,-0.247054622743841,-0.178753286574585,0.381061676534288,-0.270980957155127,0.0427698323855353,0.189711948502536,0.0413686451662105,0.125709755485269
healthy,-0.260628850026966,-0.175728537039381,0.118193812921829,-0.213574564200064,-0.119846425015646,-0.222521394603816,-0.223107226989663,0.243744371787736,0.214776484278602,-0.33301758512446,0.166338522418715,0.221358694367482,-0.115521484930688,0.212135756274609,-0.0252662067451565,0.283867390930136,0.134459850277835,-0.241863164042212,-0.0947709387602965,-0.122727962850776,0.166084826067997,-0.265870637965979,-0.0065199065681208,-0.276668084638336,-0.203571935644159,0.209855066422055,0.184144330779681,-0.161037904716395,0.300360343087469,-0.235580145321008,-0.432175095150322,-0.114804322101801,0.27327814559154,0.0728955675154724,-0.0454364113076093,-0.355926791409802,0.0637107286978835,-0.144073193885684,-0.292399387460053,-0.125449035502943,0.418730533242527,0.356853276139371,-0.25984221204903,-0.107527920805896,-0.255751134280304,-0.146452605683901,-0.128714815734988,0.205867753150134,0.275803006975991,0.202327770192732,0.13960045102396,0.219585397216367,-0.241623362721302,-0.148565770781894
healthy,-0.0605452330536162,0.223068566015672,-0.285348099774799,-0.0638783134855949,0.171411624077798,-0.0023152362679213,-0.167531114754648,0.166273838699712,0.269719737710685,-0.222490446622885,0.127833698062325,-0.154183792613023,-0.308556153645146,-0.226239113229359,-0.225605992319632,0.148743872465289,-0.0799880106639938,0.141065672195071,-0.0105992003715202,0.229155343084155,0.274902696748452,-0.218049921854531,0.122288545127218,0.219358463691191,-0.0806143497774832,-0.187507987555121,-0.119929112238056,-0.178759010626486,0.223061037072392,-0.158181833913332,-0.201241584718013,0.0780638196638447,0.154015512109784,0.0104802890459734,-0.0064455225948542,-0.244359612992053,0.0250191383027451,-0.0295424239743322,-0.0347525676698972,-0.183418794315557,0.227225692163306,0.29204081309521,-0.30630178112481,-0.0800610011828166,-0.235791158283594,-0.242984575068559,0.0534604399541425,0.138557499571489,0.118704538234467,0.190504621926321,0.0659486579419382,-0.101352795306241,-0.20268524522377,0.131358507920125
healthy,-0.256016319767139,0.224117226963957,0.0476899734798743,-0.064207033429701,0.0019258349945315,0.301587062518956,-0.243359332227817,0.0878647512017471,0.26143798220266,-0.150202035800043,0.0604955438383639,-0.0353632711234062,0.109910674480661,0.10193831697603,-0.131234269596267,0.164723870758262,-0.162760925069028,-0.161890994369055,0.0191596214933702,0.346875133809424,0.0897431125151307,0.158658162719203,0.0734714732915922,-0.0109076734152531,-0.0106025954967259,0.0153059209191253,0.152275473331241,0.0069128821809595,0.318084516818751,-0.141830913377805,-0.181767622492151,-0.155482467535158,-0.178192532208891,-0.0743743834957256,-0.145132574863303,-0.162841728355229,-0.245502369816627,-0.237774802856676,-0.0606595310968424,-0.190027552870638,0.155025865949958,0.310606781856345,-0.438444232544283,-0.0799540814745371,-0.107516334470553,-0.0619956561464951,0.0220908062134501,-0.165545207454228,-0.0516216765331733,0.340878045545476,0.203498524987165,0.0204897248076561,-0.358474676610256,0.008221559320568
healthy,-0.211156674044102,0.196304546988285,0.205627856753684,0.0420547490094306,0.13528784666343,0.150055885243347,-0.233744940882709,-0.127730394891927,0.0115201211982844,-0.175177317418438,0.0643907504203379,0.130799624262273,-0.0774770194822577,-0.0994030895731531,-0.0287057034603237,0.106592654262593,-0.188442274491645,0.0319220876634943,-0.111837672946849,0.194696354886699,0.0826484607501007,0.0526393859133288,0.142235656984658,0.0396582274462839,-0.0512098818230307,0.0218840258529454,0.247976915428765,-0.115169678804382,0.151643055225957,-0.16087176545597,-0.20878117459993,0.0181420886754005,-0.0234711958355558,-0.0301141854316468,-0.0684269972635325,0.0075048964740648,0.0250898989966286,-0.0068532107858407,0.0219155590314079,-0.267506463956513,0.156646319542001,0.297399917138923,-0.120120387822988,0.100233463272664,-0.0350123391528152,-0.133164612646957,-0.0766781789612088,-0.0622359832254033,-0.0982468730295296,0.261557204286596,-0.0127499151583203,-0.0171540490835768,0.0458071972464631,0.117229846463929
healthy,-0.0812227510484044,-0.0253567818668575,-0.195038808469048,-0.243378792164998,-0.469853063085424,0.0265146257877186,-0.443512113885834,-0.0217095735161451,0.210785485792759,-0.288245244098364,-0.0016788736852485,-0.0293513433938282,-0.052797682791265,0.374736184986687,-0.352679258294283,0.325933063722392,-0.249804825925777,-0.318928108001183,-0.184444536593169,-0.193765180156101,-0.245578695614634,-0.0440559611887639,0.276435236105581,0.281877102533629,-0.196833466546383,0.104437521661669,-0.331143361366267,0.350132001668389,0.553449394171593,-0.285640095276427,-0.41821322421502,-0.331432822346482,0.295713337387918,0.373520448869783,0.265898856425746,0.0994587928019663,0.317422910904063,-0.445654125139427,-0.40721370696684,0.327843506191813,0.268330328659554,0.0230410940251354,-0.211306515557146,0.323270022704412,-0.365473433619798,0.318001832864494,0.4500539320387,0.280256121044423,0.347584745042494,0.416997488098116,-0.322227963175637,-0.214837939515772,0.296871181308779,0.456653642387608
healthy,0.0721506347894589,0.0563608138158119,-0.0241969175069714,-0.244402540530666,0.0145951055905374,0.23785226293793,-0.0777409778414699,0.0147543495893442,-0.0166631193794942,-0.0728101176809353,0.18726415969648,-0.190342054837017,-0.245575519801645,-0.205608821708098,-0.102299238943023,0.0846307087598333,-0.166512030570278,-0.0825421921133341,0.25579920034459,0.0471416191356202,0.361083994490798,-0.124441245991046,0.0608130170389844,0.131488987653627,0.0406283391805541,0.130159847520315,0.0614173117876024,-0.225045993128761,0.204006207369671,0.0351227823815379,-0.196189685627662,-0.0737856220608473,0.0302640676144608,0.121236479784663,-0.28893043072169,-0.429778895765009,0.0624088484771716,-0.0953139307940109,0.189326623839786,0.0018807132482499,0.0692433912526765,0.102472973683251,0.21292649196885,0.10631641160992,0.170038213753923,-0.0436373262209303,0.0075325648728881,0.211758599873051,-0.146780265459664,-0.0395720566250616,-0.0943482924508111,-0.284444929624614,0.0501943867139066,-0.250088152499679
healthy,-0.435621964898467,-0.150141962608819,0.112922804857227,-0.185970147632726,-0.443174661759851,0.326535867450041,0.282415507058974,0.225366781370091,0.368661973994968,-0.376219578592236,0.299481927095315,0.208555409268351,-0.388126779864347,-0.091111530209876,-0.313847842312309,-0.391018979612636,-0.318910141009415,-0.396251690950059,-0.272901675852095,0.248543409746492,0.382162568950243,0.261195413954818,0.0891606125975721,0.245726215018303,-0.495012683757127,0.0751186542482547,0.228496589614152,-0.376912279275805,0.246632710875419,-0.0043930100743374,-0.245041554996354,-0.0204493625066725,0.250130938839606,0.454580656646623,-0.516979755869067,-0.44632315952641,0.256969158868582,-0.268517863924255,-0.474265816770525,0.299318243300423,0.125152419683844,0.375189864611566,-0.527963114444023,0.274633782523047,-0.453016246384807,-0.204609280955743,-0.183179019463991,-0.443059576896707,0.443846157320454,0.369274561291843,-0.123432319989361,0.183586176344704,0.295500904471915,-0.151078244410131
healthy,-0.425548526092873,0.299876872337029,0.205706825146343,-0.323813130028,-0.291159383097085,-0.464170615929353,-0.306218972956593,0.432487713982075,-0.0735295783197042,-0.429537260487479,0.470723491545657,0.307848205439562,-0.369692292960821,0.476220481560936,-0.319240485930841,-0.377707821886487,-0.409119979579366,-0.489848813947848,0.0689751902502977,0.266895413660769,-0.0206403083991768,0.346655300388725,0.462718789747102,0.434119608409111,-0.284069266755069,0.379987125653457,0.53276512929898,-0.230591508965774,0.479191003470735,-0.276607903610834,-0.387057702193275,0.490253844784881,0.427996372453186,0.29745610795377,-0.381899203852862,-0.356958779679821,0.494849936644676,-0.473812158462361,-0.374610272383374,-0.486303415954194,0.47742656877189,0.560080385160841,-0.518293149433068,0.304282040506375,0.291040766114281,-0.52504290507566,0.315196955134422,-0.28961655052209,0.457077714929537,-0.318667139048896,0.547328899037626,0.371722827671224,0.303554810602492,-0.238803823522549
