group,ARNTL,ASCL2,BHLHE40,DUX4,E2F2,E2F4,ESR1,ESRRA,ETV1,ETV5,FOXA1,GATA2,GATA4,GLIS1,GMEB1,GMEB2,GRHL2,HNF1B,HNF4G,HOXC6,HSF1,HSF2,JUND,KLF1,KLF4,KLF9,MECOM,MNT,MYC,PAX5,POU2F2,RELA,RUNX1,RUNX3,SPIB,TAL1,TEAD4,TP63,VEZF1,ZNF143
healthy,0.230128341276143,-0.348367771017476,-0.139191019233039,0.21889810930944,-0.0361658596307378,-0.0883571588091432,0.0284133634067015,-0.165367276993583,0.0476654214638135,-0.0560059741167635,-0.203982500038391,-0.127477752270476,-0.201369157136815,-0.0365944321649162,0.0518765090007529,-0.236669450686397,-0.0484948254353205,0.0378468933458128,0.0958200401750396,0.0238571568882019,0.131327755989091,0.255428824670485,-0.0695815239370604,-0.0810510639823201,0.0164998123037993,-0.169842771174568,-0.001204643424627,0.0024977184485006,0.247048688871437,0.0646713388297852,-0.0506187846868571,0.288890124725854,-0.122907587484669,0.0360947086515052,-0.0943401568242767,-0.0892497094117799,0.0077350401662556,0.125675732285583,0.0765129933429467,-0.0158476443360394
healthy,-0.312842130924086,-0.36243762063746,0.457141502899283,0.319325998728306,0.440349178902842,-0.371441426817354,-0.19562099204361,0.348825789712144,0.0984941239100547,-0.39155937201291,0.143256644037469,-0.418718849802794,-0.373147339944826,0.29060227871787,0.393930725039521,0.337360442129881,-0.375456462992164,0.401038320619092,0.221422758993429,0.340500651059834,-0.400246090895033,0.433987591504754,0.387633998115,-0.392965333634006,-0.312839650743752,-0.02169293486422,0.146261645560763,-0.457130379666273,-0.329028389035429,-0.374503998587174,0.258417429473741,0.434712856359813,0.321746880204604,-0.340815333334251,-0.251751230836529,0.393953347290441,0.244725330894,0.30120963421875,-0.307461717897271,0.245631273128494
healthy,0.037423087991858,-0.365551974216184,0.222157257976205,0.0372024397520273,-0.0547396472804929,0.188544763962187,0.18566307322121,-0.0702341444358345,0.104764526135262,-0.220629356028158,-0.141348296548508,0.108667628264594,-0.129441272252277,0.0583403837627828,0.147801948453692,0.0362226176905889,-0.108980897059504,0.116774287309335,-0.251113096218597,0.154789967007962,-0.11961967169195,0.24412136834598,0.257236056773001,-0.168977210455086,-0.0021717496901518,-0.0684374855130362,0.244082027090789,0.0404430351439365,0.25840797656336,-0.225917270340227,0.161631411285747,0.0888609923295157,-0.11501179907676,0.273644844698991,0.14466364032528,0.147942565340105,-0.247195269219464,-0.131761169869121,0.146107576794391,0.117513228485416
healthy,0.0177762790840685,-0.420320922482345,0.0417755768135047,0.115089244376363,0.0951679242623948,0.0310674461582995,-0.212837724641383,-0.0329318540302781,0.0292343607538956,-0.140137642875196,-0.135295177851315,0.235816705968494,-0.181939754375781,-0.0931881481857209,-0.0112501881649661,-0.136378600661609,-0.0533267029404185,0.0615073469671587,0.0340528291912002,0.131150978886352,0.0709026451370336,0.098522889339037,0.0368760045282993,0.154350717273148,0.0404707624184006,-0.0537356255419611,0.277114600730458,-0.227191086776244,0.111090928506238,-0.159426687543332,0.243864964980346,-0.124579663631009,-0.0978077218381307,0.0437666012901364,0.0010297765951104,-0.040923294201318,-0.0520524611195588,-0.0428509238494697,-0.0002957463927364,-0.0169391673907992
healthy,0.148537398077588,0.0067184127836053,-0.12808435275442,0.243911997204916,-0.0453025232110325,0.172499010361456,-0.0836982452372949,-0.127911575486162,0.190275801197306,-0.193462019359595,-0.286361480396518,-0.142762404028595,-0.168242937352089,-0.0628582266511143,0.067588329601598,0.0924465975417746,0.0273725041832688,-0.183142427624125,0.0212414778554041,-0.0353195553189272,0.0155748475713213,0.113284154913308,-0.0263185417507727,-0.0819744104981564,0.228265422806724,-0.192221778138489,-0.0467223627809904,-0.0755938170050309,-0.154805056978601,0.0663326882088404,0.138893233961822,0.195984694052908,0.0241790430178735,0.0052714998525244,0.106566585974724,0.074492458610465,0.044023324478077,0.18685337674927,0.228462812221456,-0.162970031091194
healthy,-0.115487165192865,-0.100960477747222,-0.198184017781977,-0.0341271889121565,0.0339271837951513,0.152424952328201,0.190752248697467,-0.121487318703022,0.0395904865819311,-0.205826318568599,0.0280638758913662,-0.0191478583069749,0.137161403925169,-0.0280533493062607,0.299028703093038,0.10981333582098,-0.227658456077486,0.100876265066378,-0.204205224462346,0.121550478213656,-0.123150519149697,-0.0418642289647275,0.156288209061933,-0.291060078168145,-0.02501116621076,0.0828336981954842,0.284196744679334,0.174562360805149,0.36589357168342,-0.189468005314591,-0.126224282000515,0.0853074456952858,-0.416126435807051,-0.154067099604665,-0.101939450162037,0.0397799651138308,0.129803320936398,-0.280554546232818,-0.026105931061736,0.0730229208771221
healthy,-0.118539954885689,-0.177897051354662,0.0731219025972967,-0.0069695220902903,0.181091415646045,-0.13991315596258,0.585149458830631,-0.355097150500295,-0.235569846651815,0.413699215409487,-0.327625617594401,0.305148908853214,-0.442216176628925,-0.242423210040601,0.386576158608107,0.307994797040083,0.0310143733017922,0.410853327222618,0.501573273097898,0.40823975643876,0.13584760140991,0.307762479637073,0.364041370516168,-0.240274274062761,0.0264261045923511,0.432168448948757,0.298005148710667,0.218552596881356,-0.35016040568634,-0.38808622172767,-0.369500829486895,0.204671632051528,-0.254387556295599,-0.384891857436287,-0.130155825036173,-0.470616979146859,-0.4824070873496,-0.52538580690639,-0.0848539314492855,-0.435653209993902
healthy,-0.134173152423648,-0.37421129975359,-0.321253600325047,-0.203123901748077,0.180067959594011,0.276593689949109,0.0935787999805239,0.25243427234471,0.343750769846705,-0.29500303721613,0.111714790851834,0.0613228998999996,0.0019926568031223,0.230700428912206,0.192299266781954,-0.0653946423666529,-0.229034006269123,-0.18303437125018,-0.163314675875891,0.0105566900375224,-0.138037094553291,0.250012408893119,0.212063181573195,0.0716213856497183,-0.118357907875652,0.0561022256592928,0.27136884114806,-0.107455966236533,-0.0662244521945826,-0.299094415577724,0.0444746835874419,0.18367060516893,-0.253770440880758,-0.149541719015079,-0.0383046834023549,0.240365309170057,-0.0896508479256415,-0.152789836187643,0.175491713779391,-0.259909518396647
healthy,0.264291818026264,-0.340951013253741,-0.0160160798325194,-0.0624068970594273,-0.0898577346422922,-0.128504729937381,0.0637333769727561,0.397486800527358,-0.0282780308471265,-0.39784147123641,0.0245376403111884,-0.180289937016744,0.297863703000598,0.112941502290165,0.0988964864531877,0.131076545616053,-0.279857725180562,-0.0474780775629056,-0.0428475950444449,-0.356662527610791,-0.0301782350455636,0.302288994132818,0.209445498688917,-0.175993757855818,-0.256474177997614,-0.055984211515254,0.367965277044037,-0.304725641844422,-0.091002317843664,-0.220017950790294,0.346045654548081,-0.0613815751559155,-0.0289063055596456,0.141624603361049,-0.103464085741868,-0.0078418020578269,0.0126325283928669,0.0039130716021513,-0.0217994318892812,-0.112510070673036
healthy,-0.183261969287358,-0.257755887838729,-0.0749777404162704,0.257867689086578,0.230091532163611,0.351411926676115,0.003494037558249,-0.0560426409583386,0.20883511988222,-0.237121583644276,-0.095894118581435,0.0853632686302685,-0.248554655556681,-0.0837059171600718,0.111920349746351,0.0052784733468491,-0.0674366908547888,0.194431753853575,-0.0924616867586402,0.258095315934809,-0.0369796807186915,0.0394339770879109,0.0756118836845421,-0.201302696638753,0.0492119701056672,-0.172213294059669,0.159028369410569,-0.183019779017497,0.340560160650513,0.0723314114133261,-0.0190857617476357,-3.32080101811124e-05,-0.0094087941820101,-0.0541661279838243,0.152455247650831,0.0712694936745833,0.0071436518508225,0.032231124644088,0.0261711599119359,-0.162695492003919
