group,ARID3A,ASCL1,ASCL2,ATF2,BCL6,DUX4,E2F4,E2F7,EHF,ESR1,ETS2,ETV1,ETV5,FOSL1,FOXA2,GATA2,GATA4,GLIS1,GMEB2,HIF1A,HNF4G,HOXA1,HSF1,IRF2,JUND,KLF1,KLF4,MAF,MAX,MNT,MXI1,MYB,MYC,NFAT5,NKX2-1,ONECUT1,PAX5,POU2F1,PRDM1,PRDM14,RUNX1,SOX17,SPIB,STAT1,STAT2,STAT3,TAL1,TFAP4,TP63,USF2,ZBTB7B,ZNF143
healthy,0.0458580308300971,0.114369340363059,-0.353877383545511,0.0758395123104402,0.0582291512079931,0.0674160011571307,0.0007876802102055,-0.0492331304306975,0.0809930495900922,-0.0044149931216296,0.0274099470184043,-0.0926682288122412,-0.121459324484846,-0.0198104071122672,0.118011543322242,-0.0260320593620427,-0.0780571013832107,0.0364626870496373,-0.0947684219628104,-0.0630511389683809,-0.0692898478949884,0.201837084580997,-0.0072852018229243,0.0385024025080818,0.0663541981523159,0.0250030100406066,-0.0945780017974769,-0.0253591883842273,-0.0446010875037548,-0.111846311862195,-0.108622157771732,-0.0122466055315988,0.178212315932111,-0.133909018329315,-0.218848682263298,-0.0478296522319728,-0.0563976974420415,0.0461243825010427,-0.117473489733049,0.275254526672821,0.027464820215938,-0.0217100323143974,-0.0347183737784798,0.192223983524507,0.0899306266535762,0.0526357882265944,-0.0411904374995951,-0.214570617888213,-0.0059696931862409,0.147361165017931,-0.034923905076172,0.0291911261464866
healthy,0.456740392261896,0.569534023068768,0.0492419902172403,0.0654085315966877,0.574874705223836,-0.0262925197828313,-0.249343126263077,0.246903751861455,-0.468423162624467,0.0263761391773604,0.287246056357917,-0.395288694384425,-0.566141282482304,0.485435881234189,0.538592595224209,-0.37323261536266,-0.232747603878483,0.336574218087652,0.465854906265568,0.412732345618915,0.320425541533966,0.38463337669,-0.368718669303951,-0.20681155492565,0.381647398669922,-0.300257053997141,-0.339301006009607,0.151775956676692,0.263806504211766,-0.491099556436527,-0.125443879065389,0.630077542261852,-0.397400121627431,0.332902170708511,-0.183796930420818,0.609677637675356,-0.278578012873687,0.417182113417012,-0.44219872434149,0.436011489644681,0.307424452117433,-0.327541371858888,-0.180249486448246,0.289591152519387,-0.0462027930313439,0.359979316641263,0.168889784195239,-0.202607916386675,-0.16101477383776,-0.615138044187941,0.313924996825699,0.312430956943556
healthy,0.152402149742376,-0.0360634264791845,-0.23005027271797,0.189698746377113,0.11783484881956,-0.0261787969510882,0.0741526296302606,-0.349446759258412,0.246033087345254,0.229450915752661,0.073337921259111,-0.0881933146053955,-0.276073928402985,0.151976887387263,-0.228523997964784,0.0601801770479237,-0.220979104789726,0.174700881074438,0.260901515118734,-0.0678718492074888,-0.140188438088688,-0.293327769696111,-0.193877243707497,0.0648004847888172,0.27389445883303,-0.143333475356726,-0.176927161239452,0.146038629042623,-0.0320014455936448,0.232382188414691,0.13359743829866,-0.166394437322619,0.0313527844906831,0.130984659031585,-0.162035158154174,-0.237133067113231,-0.219268081198898,0.0528242263957801,-0.281080621903095,0.170693191411739,0.0715469909624312,-0.279345682971934,0.330842551307818,0.289958086908927,-0.210874816827672,0.150184596976441,0.274813782650281,-0.0779021242916407,-0.238780165339378,0.232476716347571,0.229260839801295,0.245488134945631
healthy,0.10894178627215,0.115982747589066,-0.211687870829831,0.134476639252649,0.321220513102288,0.0155969469652954,-0.0495145003977447,-0.0914186406049382,-0.0320354319717722,-0.0121050758090667,0.0279809072717022,-0.0184382426927833,-0.139591692614622,0.128632276181409,0.0922952427311688,0.110896361878716,0.029230886661782,-0.0108884741715876,-0.178550624125865,0.059904866853691,-0.0856045152189817,0.102101556665997,0.0092581977396803,0.112456335692341,0.0231379349278802,-0.005018583516042,-0.070509164933014,0.156187471733965,-0.106674773967458,-0.0123370337448235,-0.06882510031094,-0.133053839861298,-0.0202947784197594,0.0957993252603003,-0.0350750752848371,-0.0367452422015598,-0.0806059350947422,0.0976620829725173,-0.0142290406026122,0.176141843596712,0.0214555566382547,0.0102334793888439,-0.0246405152888618,0.151390670009594,0.0908900044570402,0.209281881471627,0.10477096278253,-0.0350340799615208,-0.0176561333330618,0.0192974581499763,0.126878432285606,0.0608575283882871
healthy,0.0716383880025473,-0.153582244557938,-0.0463816467276129,0.0299124484951846,0.0950167327106803,0.249223435370359,-0.0319433520474135,-0.148839744169265,0.0810642534181967,0.0559997020687754,0.0755393412643048,-0.0308526724517249,-0.258938186930946,0.0722117746555503,0.0872750225900404,-0.0993492467878796,-0.0610792598719016,-0.0608231245313485,0.113051532570411,0.234618769433329,0.12972600690289,0.142574791161226,-0.0793378686842725,-0.0273097144836816,0.100736522761071,0.0719487779153745,-0.0064263020032894,0.216185937659406,0.131756556774726,-0.0638671809371378,0.11941693081004,-0.0618980299815129,-0.116843693743306,0.107383875009936,-0.149404288812445,-0.12463767782602,-0.0060203476482951,0.164621953606484,-0.136340396139135,0.192281599470921,0.165854246831498,-0.0926013078352681,0.0898515135163886,0.196104177157608,0.0230531002188031,0.239267898198271,0.0732906413261154,-0.249666101750138,0.0559032887936652,-0.311923329538701,0.252459540229504,-0.0204797924159911
healthy,0.166328541188196,0.0505295151719363,-0.116076133671706,0.005776628817378,0.140813320913652,-0.0560396943206162,0.173885053792479,0.126925964181099,-0.0060324204993284,0.172670043303215,0.356776106386958,-0.19318666779298,-0.0237886264213799,0.140898584807635,-0.0493358206561682,-0.114157696057079,0.115639156215041,-0.154178436295556,0.0678274276638268,0.124826340791757,-0.372581900734138,0.0075245386440386,-0.0217316349790294,-0.0680086134385416,0.157940705617575,-0.253713374534475,-0.105535384778003,0.107389874472143,-0.190245063450551,0.0694900735965039,-0.0711207455689372,-0.286550631704847,0.169568569159567,0.069927051053169,-0.0684988808289464,-0.198995270570602,-0.370119905795367,-0.253201791170574,-0.284717457984203,0.346043513731793,-0.231395550284309,-0.157162672584976,-0.159944407126186,0.103116021786223,-0.077398299763468,0.0250462688576356,0.154316990123279,-0.265213342235491,-0.0084198095308647,0.114957045063173,-0.162118636422764,-0.0554215310892362
healthy,-0.195314866216774,-0.350374447223563,-0.371800647415974,0.495104592875884,0.584291888993607,0.397417647095056,-0.423447824188316,0.503073014435045,0.23427159383934,0.461283070258111,0.397889849854117,-0.516353717033647,-0.0699450336859707,0.440624199549174,-0.412764236764551,0.248850854025361,-0.167336852742386,-0.296366256655915,0.230730073146379,0.610676218156163,0.201040324670394,0.403851409687267,0.252392374718321,-0.409399792106239,0.571365338464301,-0.544567831887566,-0.456442991977731,0.364009301891461,0.208123366056315,0.396060064162754,-0.338274251522615,-0.412351059350373,-0.409990045555066,0.391042909847727,-0.421322911772539,0.44186373179171,-0.411524704522015,-0.680621251842134,-0.356158931022065,-0.14779946358622,-0.452075116456413,-0.186815216553669,-0.466890478021965,0.203519389155466,-0.513815627203692,0.415066225214976,-0.395882988128106,-0.551001594479778,-0.529929546356663,0.547578124476583,0.497642682705839,-0.553775785689264
healthy,0.0781264269101928,0.100830765123706,-0.152790168035842,0.0371107030446161,0.132365508336258,-0.202363656814249,0.188376436943265,-0.0802093031549977,-0.0587177432559952,-0.0169191976256517,-0.0029565780383076,0.2598375971942,-0.161645486697931,-0.0991720479095703,-0.0196752128419215,0.029243156281064,-0.0585605834821639,0.2329516808309,0.115798705856515,0.282046639251102,-0.0981109452292259,-0.238464964781078,-0.070427634958621,0.0188851833507376,0.179420053421633,0.0138049897443986,-0.133984739744805,-0.169260606347183,-0.143231939358391,-0.159416732338034,-0.209521085836023,-0.0905183888974523,-0.0465260307113642,-0.0234592692108403,0.012896346146744,-0.166697946226535,-0.0886282409894494,-0.0156073914177599,0.0368510682038998,-0.0022701204419418,-0.248801001152744,-0.0346083684602835,-0.0011989896204955,0.0562462765434918,-0.0013038150329513,0.011627786297354,0.0621998585639241,-0.0681357346477234,-0.0477593353771928,0.194575081661875,-0.114913879093977,-0.224354116733071
healthy,-0.0249812320249585,0.0263366164679471,-0.145221792068093,0.0491752406801184,0.147701709850692,0.0452875767650479,0.0005970389592677,-0.0005163466094856,-0.0459597889112469,-0.0897533142210571,0.0552782308964158,0.051835352094037,-0.257063577769254,-0.0069723756279687,0.065564824728748,-0.0196530353357788,0.147236208333532,-0.0390466231125021,0.0443224893822437,0.0276498488909759,-0.0086335811059774,0.15067475623475,0.0660747140740484,-0.0932640490199587,0.0979454717441244,-0.0763171702385962,-0.0911408599047939,0.0875706963863569,-0.0590258831873246,-0.124850640160817,-0.0580050413152115,0.0919437495668774,0.010147145068971,0.0526592864960559,-0.0367927408464308,0.0924991837319637,-0.0367466175308219,-0.15133385059729,-0.0066599878836077,-0.0041937663804909,-0.0278792615723077,-0.0231475722516395,0.0428659776154049,0.0409782206651344,0.0776647059004202,0.0266847615081717,-0.0066556100773804,-0.113985738125861,0.0279109381273665,-0.0124365032005056,0.0120258649763866,-0.021897474048417
healthy,0.122219820841926,0.14464024420167,-0.236885089076461,0.0295923622163249,0.0087544697430354,0.164110558731403,0.170891129577915,-0.0266348194415653,0.164924255170074,0.0344201879009793,0.138196477932933,0.115436437151455,-0.121506736195996,0.0231270690805591,0.1337695973223,0.0595751643955616,-0.220491413517385,-0.0121283612611123,0.0477720501765034,0.0108909969443344,-0.0527207994488773,0.160885910590558,-0.0252390269509566,-0.0133030871785866,0.0796447294983788,-0.133499172034944,-0.0142810862339129,-0.0831989874596622,0.171454090636938,-0.104951896159102,-0.0598069752672171,-0.107129295705265,0.223258716192594,0.0982327486398437,0.0838981896682329,0.193094667360477,-3.87866306364936e-05,-0.1214443465516,-0.174655834191265,0.192931292790978,0.0164420488211629,0.157628350261901,0.121474359787986,0.142648080954411,0.0196523552848188,0.241484720403121,0.0411852594032308,-0.311565923955575,-0.0176784468207987,0.0534177150257948,0.155134103935573,-0.127283973256563
