group,ARID3A,ARNT,ARNTL,BARX2,BHLHE40,CEBPD,CLOCK,CTCFL,E2F4,E2F7,ELF1,ESRRA,FOSL1,FOXA2,FOXD2,FOXG1,FOXP1,FOXP2,GATA2,GMEB2,GTF2I,HNF1B,JUN,NRF1,RELA,RFX2,RXRG,SETDB1,TFAP2C,TP63,YY1,ZEB1,ZFP42,ZNF143
healthy,-0.333422523361485,0.393750886067878,0.22822292183366,-0.219703974720617,0.24490758449487,-0.28194993886014,0.122625969471586,-0.283057015164481,-0.0301783569987254,-0.259816146961138,0.109034515887799,-0.41734720511524,-0.241453764749418,-0.291197830400658,0.0207251266554549,-0.223970649837959,0.0193696464365817,0.239865315702456,-0.206195466694818,-0.19070024888336,-0.233310297474665,-0.0812138766655484,-0.142068208528951,0.08483101316317,0.0191631758014659,-0.164235389482667,0.223580600432092,-0.178300270789742,-0.29876249857839,0.275059021637584,0.120474378341959,0.448816394731388,0.274869095728483,0.0117703464078151
healthy,0.0220110687262677,0.0722086330957509,-0.092149134325747,-0.0253776224207727,0.135546534180632,0.0515048396460984,-0.0292539908950008,0.0199535213003964,0.109745345538973,0.134501090261953,0.0679867435625164,0.0166663674571769,0.107235331851559,0.0568193614456484,0.0083779261092417,-0.044775118980603,-0.0495118657485712,-0.0565186203975567,0.0268359455661367,-0.0724259102243397,-0.170301542450051,-0.0375033720317349,0.134255439916364,-0.147919665129201,-0.0552653069156066,0.212489731489197,-0.0814899112571062,-0.136303579776917,-0.161084536774949,-0.022817259443775,-0.175303281517902,0.0215367016526634,-0.0689893642438674,0.254793896993587
healthy,-0.285866337418445,0.0527711992029226,-0.103414369312145,-0.396835482081722,-0.0503842515896186,-0.0783899624095228,-0.0082469629521395,-0.309232033384619,0.278903197686322,0.103661044749387,0.148002088212218,0.219509511181842,-0.234625410149033,0.0650284518002103,-0.271478221680615,0.204113381662785,0.107299054001198,-0.162199529278432,0.13050672351539,-0.243043889616129,0.0452958905252777,-0.211622585540676,-0.056383588671271,-0.0926578011993238,-0.200269733972023,0.0067010470800543,0.27440465845101,0.009998857348796,-0.200230057316217,0.147825016965449,0.136892284500847,0.244130123090231,0.223512999114566,-0.185452316818368
healthy,-0.0692402540842771,0.194440790626542,0.162734055992907,-0.258068831439258,0.164373389621818,0.0111010201102492,-0.329936489814131,-0.3218992143311,0.168835447917299,-0.0777657134788595,0.239129718158685,-0.244764576422907,0.10557838708771,-0.0283756386589558,-0.227803184348913,-0.131071675117508,0.0459620208275523,0.121938487315234,0.232163076863552,-0.167627012805068,-0.0832391895990019,-0.12244919919106,-0.214168616713515,0.153403382789522,0.102724766927277,0.260623092988702,0.103650461459307,-0.125784215616665,-0.25098533730086,0.168675119028692,0.121485002320087,-0.0447127428086617,0.153057914994509,-0.18310202735045
healthy,-0.0221416054837721,0.0989368008707833,0.206618969125491,0.12556189755288,0.0718087867971906,-0.223631496929782,-0.0382309970146108,-0.380062170846119,0.266232982727283,-0.197702186423418,0.0595494407929721,-0.0498726531239382,-0.0228114775717551,-0.25588207475916,0.0314301774611866,0.22877572656221,0.171243265599105,0.109632592777239,0.0659789666956847,0.0104773630520615,-0.299102170897292,-0.0720707598154273,-0.0274616402524931,0.151138252519809,0.161138045839977,-0.308570371400995,0.276298694123121,0.145903394383774,0.0959049234075636,0.0444867710830658,0.412108268114235,0.117267477777915,0.410611127716772,-0.315600169533061
healthy,-0.154740957983203,0.0043566607570281,0.1229617147969,-0.0398459556828921,-0.0117555639404968,-0.119898272074805,-0.267727933674596,0.195010919579187,0.006582691800765,0.0360511027607119,0.168658952080472,-0.0728866164606454,-0.183329556673482,-0.299252773313042,-0.0014734205479973,-0.0298818167252122,-0.020935291958955,-0.0516545203625254,0.149674087321744,0.272561601083853,0.0356270968476191,-0.278953490223727,-0.23865172818426,-0.0597530333025972,0.0457820384661907,0.309768119957743,0.349932080075455,-0.356885777050176,0.137812521902974,-0.300058384547919,0.115181206291648,0.158588811644519,0.222846907773727,0.21054013614621
healthy,0.273455354241504,0.007398557730863,-0.503043669338599,0.0432844755435529,-0.129795170270573,-0.0341964833702093,-0.32687643643994,-0.0156127045029235,0.264017823907647,-0.160904066556249,0.0073403013707774,0.082898800401717,-0.154670636027097,-0.0340217142899527,0.0882001291695007,-0.0832483385622302,0.159564170274282,0.0697911193824715,-0.273979661482273,-0.112726056765511,-0.134979986318186,-0.0619847671310098,-0.0339634579298672,0.0247006966762671,-0.167312266165658,-0.112667800405426,0.0816171604798352,-0.119367281815262,0.212519201592033,0.0510325714349291,-0.162127450118045,-0.170166827809849,0.432669986355272,-0.114648516648334
healthy,0.147323266446845,-0.134003582593693,-0.0046709266880106,0.0622030496966318,-0.0454144597853435,-0.0974860370624719,-0.0798738894343027,-0.178247936556716,0.015886412790433,-0.102605327876119,0.1254572641767,-0.0793674559271168,-0.0561526249123487,-0.142216585874232,-0.197815917000986,0.0078698801788363,0.0960961082729989,-0.186705983286474,0.2690899334144,-0.17281588062904,0.0659657276662525,0.0783823003066212,-0.113115263208616,-0.0314343729388058,0.280626591458208,0.0094316818831367,-0.0258558202603574,-0.0180639367575432,0.0511216057859362,0.0773378298486715,-0.137675186600294,-0.0425678146335162,0.214575705744482,-0.0079128484075432
healthy,-0.0332937663430167,0.141751762101842,0.0577726052516358,0.029020751594582,-0.102913629307504,0.0523442075912104,-0.161608740617276,-0.108929870389489,-0.0246794987306622,-0.0029304662230607,-0.0088280302796972,0.117675323000183,-0.0485335182074504,-0.0129711123925446,0.159269420922534,-0.187294184074469,0.0513712313141431,0.0865410683696966,-0.0148255328839951,-0.0298374799637219,0.0478581346294812,-0.196324674447666,-0.072995309328099,-0.1914768408503,-0.113136932584462,0.0729764299596028,-0.0600965521935887,-0.233659533611861,-0.083039947403857,0.174878009272157,0.149371700652196,0.209629118841363,0.0996057009507953,0.077309260684011
healthy,-0.187108346165208,0.315802630516078,0.189637269652499,-0.103959543860829,-0.0643094766068654,-0.28699530757613,-0.236548409859458,-0.250338527824192,-0.0142330364443536,-0.32524702867746,0.256456856033544,0.19900132095799,-0.271572401517279,-0.179837031991797,0.026868251792046,-0.0630031488685858,0.290652815460399,0.330118912634764,0.0437695552562243,-0.26940524866441,-0.36753514467611,-0.16856094292749,-0.137218088338474,0.0110799515757215,-0.190762535665208,0.125116808648121,0.307025370626555,-0.170450982087143,-0.304366505695492,0.237102408391802,-0.210004520594112,0.221000120367411,-0.07675232102283,0.194798606352571
