group,ARNTL,BHLHE40,CEBPA,DUX4,E2F2,E2F7,ETV1,ETV5,FOXO3,GATA2,GATA4,GRHL2,HNF1B,HNF4G,HOXC6,HSF1,HSF2,JUND,KLF4,KLF9,MAF,MEF2C,MXI1,MYC,PAX5,POU2F2,RELA,RUNX1,RUNX3,SOX17,TBP,TEAD4,TP63,TP73,VEZF1,ZNF143
healthy,0.269614293094925,0.151012672312103,-0.0250355862386761,-0.0012540306909744,-0.321980593808173,-0.0380651979588974,0.192165160508584,0.130320909141273,0.0318329043845195,-0.0919462653885851,-0.171758553805615,0.205595223778623,-0.341335034550941,0.219456583747871,0.0190272395937683,0.17659774582064,0.2752008271319,-0.018093329762455,0.211766056508043,-0.175181250897898,-0.218458951312505,0.0798420190764313,0.212111996385773,-0.0389565386431959,0.179365417811693,0.0780026844667481,-0.0116151709554983,-0.232443375014512,0.246791264495637,-0.156293836092207,-0.035785093485103,-0.147530382784548,0.421220289283106,-0.162256215488272,-0.210050659740913,-0.168901602425378
healthy,-0.122702298924973,0.289565293494307,0.224008060073678,0.128708313053301,0.259149689519392,-0.157395501304839,-0.002190710894736,-0.375587427851626,-0.300300631453664,-0.250363607493371,-0.124002827371208,-0.18249639747059,0.165251070932272,0.1772233689407,0.156621661017187,-0.215187570153437,0.384017212010049,0.257790240365408,-0.170437142692456,-0.130044823611138,0.231339940051828,0.308893609480751,0.0615632939954764,-0.196611730075881,-0.198618632350514,0.355277624808489,0.287863714429168,0.149482960000703,-0.170482495145622,-0.180848341796461,-0.238506976981199,0.224945993782785,0.261954270230614,-0.100738143338175,-0.147147571032232,0.228146077870705
healthy,-0.0116276923352975,0.249876753576464,0.349688300886365,0.171291418708777,-0.153872396691307,-0.3359542529471,0.13656472485574,-0.199708007535176,-0.139266479068179,-0.0361788391327386,-0.245480661837567,-0.0813798435576074,0.0078994776431932,-0.384763048074589,0.115645901648079,-0.0255341426185768,0.401716953436862,0.250702133999271,0.0352197040648682,-0.0623892604717936,0.045781952154602,0.39735379625881,0.0971032958031453,0.186309466431729,-0.217928101132925,0.266000909645615,0.105437195987007,-0.095394171331001,0.241468582597228,-0.222397343444039,-0.145727926243461,-0.0984624625607338,0.0479065673960445,0.195311691751647,0.0661750546342184,0.164381210136404
healthy,0.0724958952972199,0.0627362126959543,-0.12875975773729,0.154690061555679,-0.0173547341490389,-0.270557511125172,0.0284189976047035,-0.136249622462905,-0.100698257453337,0.137836558986835,-0.219260925454508,0.0405080139460421,0.0613993462085388,-0.0574929569567761,0.0187960406379207,0.0747982285968698,0.0970298167637713,-0.0314542492424759,0.0708488684314125,-0.114508235909046,0.0039946289889751,0.109825555271247,0.123028598294893,0.147752039874116,-0.118032482757204,0.198183749735057,-0.13487374895624,-0.132279753452275,0.194566494986804,0.0437897164123569,0.0714327673174978,-0.0559705916988795,0.148964187305875,0.0512031181886031,-0.0892207723637087,-0.0836459856847825
healthy,-0.0217218785312034,-0.146461560568498,0.0293932532812052,0.191641796874986,-0.087834843692272,-0.169636174415709,0.103046009920253,-0.182368045832602,-0.0563555056117985,-0.0936499844224316,-0.102570490372317,0.0264939418661778,-0.1471551723907,0.076704368692331,-0.170953686922383,-0.0848439839156461,0.097398147924207,0.0790934449727613,0.110343002264911,-0.133640730460785,0.113873563430134,0.0529653465974667,0.0304175030699149,-0.0344038462922711,0.0268145011139768,0.279235941167,0.0867684592600743,0.102609335434005,0.0373074971556311,-0.0369321348748568,0.0380109077321332,-0.0844604326759216,0.197291478639688,-0.160262686052776,-0.0039708751887833,-0.140277076792348
healthy,-0.0195540005966323,-0.107410482332092,-0.0080547360137577,0.119298306540141,-0.0420484524108033,0.0780164717681963,-0.0653515283097975,0.0045156929412201,0.0796967296067898,-0.0099555276936667,0.0993557463183342,-0.20836247359709,0.0044526832722728,-0.332113463409504,0.0971609095166714,0.0933698277683447,0.0645008977790095,0.0541253056256944,-0.015332352777166,0.168046787082336,0.11503465227471,-0.144953743413166,-0.006763037800339,0.346595185655882,-0.210683329736647,0.258864723258317,0.29040106256642,-0.221899050809259,-0.208078930086827,-0.119340312986106,0.105037118135079,0.120884049875314,-0.133454478830292,-0.106937909814988,-0.0427100539347495,-0.0151013173243594
healthy,-0.441088934447983,0.0535161679386654,-0.342503474807458,0.264514507908733,0.194972417246813,0.166796878018565,-0.132546530537819,0.293673587520719,-0.251554916970072,0.240678117432268,-0.330585279569226,-0.132488675221128,0.326593262717585,0.354653091312453,0.377910928622013,-0.088518634536387,0.231074134861653,0.352686010544977,0.0055541104022831,0.330700990202607,0.222222271408015,0.268911511977207,-0.277821230747536,-0.223032245841681,-0.266365878042827,-0.31953491408135,0.136364981439388,-0.285689553817437,-0.263415256891614,-0.172235277787467,-0.246926491634837,-0.375423150004324,-0.243050185416576,-0.304261110475072,-0.394515404512172,-0.239463155781769
healthy,-0.0743920382672888,-0.15991613452012,0.0910281863208942,0.0544028681253598,-0.0241762106368372,-0.193621386792582,0.142807894761771,0.0763955005508321,-0.106897185354292,0.191739645281475,-0.0836656203577225,0.0660754279712939,-0.091545268488361,0.142518692369538,0.0527941509291377,0.0120186166242805,0.15482712769376,-0.0013894657289082,0.115691588201334,0.155961133877478,-0.154968724389798,0.168115800428419,-0.0466805325373267,0.0864477874310089,0.0642906008473558,0.0454035429652273,0.343812339748834,-0.0594900260285939,0.0176384184646221,0.0972559757157126,-0.12885776977892,0.0813296600654206,0.13907014258639,0.166584738003473,-0.0773609465762634,0.0460925749833775
healthy,0.175026667176789,0.0230148433971606,0.188341772697778,-0.0679667609670238,-0.163566889188252,0.0167227725101691,-0.0564573952569585,-0.19096660477636,-0.0646545665418832,-0.0762362309647937,0.152201750615976,-0.185167849946671,-0.0570713634556283,-0.0384294658932417,-0.313478810276224,-0.0736370413234178,0.367956353265054,0.230069824935766,-0.250109497613162,-0.0801755388091215,0.165795250924541,0.296589007064975,-0.254513485917045,-0.0292509545249779,-0.138837319660721,0.412832994390194,-0.0373365765794562,-0.0945886559598727,0.353289835760105,0.0036432935240865,-0.171048741390026,0.023328369249429,0.12899011462762,0.202690058608372,-0.0434519584225926,-0.156297289097579
healthy,0.21737419609225,-0.0003532227533807,-0.350472829816947,-0.192451090079342,-0.156398649896682,-0.350578693761631,-0.138037418935109,0.219326147520253,0.0864426207231018,-0.147525777014367,0.0914419737770443,0.362330375029876,-0.206376465076986,0.280848135157828,-0.13920284731474,0.236975732276641,0.426744649451473,-0.113228756603486,0.162580383153067,0.168707636497834,-0.400714464818744,-0.106724325201166,-0.449997774389757,0.395017500838303,0.264534601331718,-0.067219159268407,-0.170843764383809,-0.248480753196594,0.357521324120434,-0.238064160115907,0.32126052564793,-0.266250312685586,0.344982874398811,-0.070455258467646,0.168496097381548,0.176483067626191
