group,ARID3A,ARNTL,ASCL1,ATF1,ATF2,BACH2,BCL6,CLOCK,DUX4,E2F6,E2F8,EBF1,ESR1,ESRRA,ETV5,FOXA2,GATA4,GMEB1,HNF4A,HOXA1,HOXC6,HSF1,IRF3,JUND,KLF1,KLF9,KMT2A,MAFK,MECOM,MEF2A,MNT,MXI1,MYB,NRF1,ONECUT1,PAX5,POU2F1,PRDM1,RARG,REST,RXRA,SPDEF,TCF21,TCF4,TFAP2A,THAP1,USF2,VDR,ZFX,ZNF143
healthy,0.0082665433142119,0.276574658102067,-0.0247014433823558,0.0597447806418692,0.0158047636882634,0.103421680609989,0.182255892080379,-0.0001592035207782,0.0233788822450904,0.0423780756335701,-0.106315779501737,0.0588627378577573,0.0701547229683594,0.032753448896519,-0.0452570612466444,0.0242675474534347,-0.0463516738983955,-0.0415072876539131,-0.0460456382970994,0.0703440203768848,-0.0096611661562297,0.105597860069427,0.0045439448780136,-0.0209096577494193,0.143417695675514,-0.0479120895180238,0.0399991880801406,0.0711711047789281,-0.0770034262604401,0.0317945683020314,0.0281073926492062,0.0926543374351514,0.12205713817669,-0.0211225040120598,-0.10901857988515,0.109333891302691,-0.0493902389294499,-0.168278530527249,-0.028448541471474,-0.0281644405774851,-0.0018173081896841,0.0053567562421871,-0.159692784153877,-0.0326710831861163,-0.0072381659605846,0.0740248721120791,0.111874691047912,0.0272046976305933,0.249592779065763,0.0844889878588341
healthy,0.487785838786007,-0.561026594755353,0.582824488014217,-0.593868969427761,-0.0053315645807899,-0.244853328691466,0.581799354826745,-0.240474205079017,-0.0994612227917007,0.47276703996479,-0.558813052785837,0.277730809120166,0.0951676459686733,0.379966439079867,-0.481277667572504,0.613850910321021,-0.1818904406396,0.150654586561857,-0.309422511819221,0.356813027625176,0.107987862232585,-0.362835205874171,-0.358820971642963,0.336380124350775,-0.23895450921351,-0.587890090783958,0.521434818950941,-0.408111257626654,-0.240278454780552,0.59558396455418,-0.478740355812093,-0.194712912091282,0.642189900534834,0.0419178516436679,0.620195505248248,-0.247096037756145,0.443551082400016,-0.432522988684269,0.502079294047357,0.282774235876832,-0.152432501427069,-0.521033170009043,0.369439372913764,-0.350368527879723,-0.404031096739627,-0.671432093450669,-0.554066859777302,-0.23252977994751,0.305594856789546,0.373330473892711
healthy,0.270352398666773,0.0636848722711094,-0.122992739565115,0.254104836407451,0.196783392291175,-0.212743290709774,0.211851827727033,-0.190121524244804,0.0346352482106389,0.129732762337928,0.15840964847229,-0.227811612713519,0.253392596164591,-0.106111545517831,-0.181503405962987,-0.268099523453611,-0.247907019138837,0.262636065690058,0.0659562369188283,-0.261024081920146,0.320932685689097,-0.249700948019365,-0.107696759308875,0.326958199576773,-0.210551782270206,-0.254217701360731,-0.272223915113173,-0.195751046623032,0.291455989719984,0.157716237960329,0.225830747709368,0.129768947182246,-0.208943655192164,-0.0889100191810361,-0.264002128637146,-0.133388452503064,0.0642908266232925,-0.303151180954191,0.160475700993941,0.212186906191344,-0.172756088503497,0.219168879662997,0.252155165234608,0.17651159892882,-0.248465105138976,0.236601807512044,0.286212590257299,0.148199737336826,-0.161667872510498,0.204358275421919
healthy,0.267996793387326,-0.08484766458554,0.154914964084948,0.133708143170439,0.248184202607545,0.0325376266742735,0.324203024093338,0.100293437838967,-0.145115522986384,0.112249879841788,0.0279531990734313,-0.131795131083978,0.0601945452930625,0.220670940412027,-0.134628254700274,0.175135056952305,-0.00095120700208,0.0618258929614599,0.125607306801025,0.148903289246825,0.186530499367857,-0.134682759123534,0.109369239548804,0.160254243009204,-0.0583006330472314,0.113278534368372,-0.0813927479868004,-0.104566852486145,0.109583181056343,-0.032469903763749,-0.154313959648556,-0.246631525319301,-0.122788391602758,-0.134376870517355,-0.175860210352789,-0.164253097447334,0.203827617844249,-0.228152080122969,0.119287530570309,0.144370512739393,0.280154540722635,0.180963303442919,0.0517621403488195,0.149515532308954,-0.290307852953837,-0.0643276226965908,0.182063349446978,0.13074353345615,-0.121147435782825,0.120293474920535
healthy,0.0725464999776697,-0.115488466193944,-0.0897630093459016,0.175392755029958,-0.0228687266925027,-0.0371420994226478,0.0574002020362329,0.157562965196594,0.224823146342944,0.0762139199944798,-0.0808441449763711,0.0479092402748766,-0.195857907139457,-0.0353191990849469,-0.160815222975277,0.0750134440400799,0.0500664961319979,0.127587358476928,-0.0062712393194156,0.0826566963834306,-0.127052332939386,-0.0326654072062992,-0.125370773476335,0.102500983537534,-0.0777128846264883,-0.050619596856619,0.151389190121233,-0.160089663700996,0.0174770755945176,-0.109757285111218,-0.0400668064582226,0.132273084915615,0.158245994618925,-0.2125914191557,0.0219826881101929,0.20520490535196,-0.0557082936425407,0.0067595529028982,0.0315321993010682,0.0683339890250225,-0.0831460023301254,-0.0198627167566151,0.0801167427418381,-0.132195326169632,-0.0536105795781506,-0.0580205708100229,-0.261096786188755,-0.0061025375733438,-0.0076730941228029,-0.033058241272152
healthy,0.0504689594423971,0.144543610597833,0.268114351901767,0.0105981622611485,0.108503474474831,-0.104608969065614,0.22772215918759,0.0084912986791129,-0.0961283111116626,-0.226796416098514,-0.0324329302931534,0.0704841634717349,0.258516417805827,-0.0931808302418452,0.145639605289498,-0.0993843730111721,-0.0128114330948021,-0.117548090862357,-0.0532993923354348,-0.0310283545717963,-0.0428502002265514,-0.0424352119452413,-0.190458339670982,0.201567256739896,-0.114994316823526,-0.152087884737546,0.0186106283079807,-0.0757619631519856,0.245353840780686,0.190607309823247,0.159504470175318,-0.143543382432624,-0.265571218588098,0.202907988110283,-0.0541506503483784,0.0647062497088798,-0.207600547906635,-0.0772835868501223,-0.0767621913171943,-0.0346249196764833,-0.0255058182128243,0.161824148260589,-0.0795607020347466,-0.0848810646156445,0.108375785772889,-0.018908568612511,0.0842639025562603,-0.068238970462596,0.234404534589198,0.0898183610907177
healthy,-0.193661495751229,0.0349273926339656,-0.464186815089853,0.449579743634164,0.313168544072167,-0.274589383574279,0.345445460030705,-0.109376337472638,0.184885472981481,0.0322769159585382,0.443336398576491,-0.368534056847762,0.489277994283899,-0.300622954475144,0.0192012310264297,-0.314935528522452,-0.270289721411919,0.262809487239047,0.426667845262136,0.444985584063424,0.113734899116674,-0.065849620513952,0.141888851357881,0.525795672923121,-0.415241345816961,0.213333922631068,-0.57373985100752,0.0990689281793089,0.335727045554138,0.333488865250444,0.311165961695178,-0.337022834151014,-0.314110935778986,-0.255270353584497,0.357873250664376,-0.292789323412214,-0.560251869703678,-0.183884181792986,0.170631798415849,0.237718308045,0.32571413366919,0.253621168097565,0.256271644772992,-0.0112498010001474,-0.252325379500689,0.275237277872717,0.379666058884557,0.102602897079879,-0.289137555548292,-0.43214549705802
healthy,-0.0017742506440283,-0.171667989886269,0.204047089448169,-0.109696473082777,0.250507285885397,-0.0247518647462073,0.302367741732084,0.158051625973867,-0.185421122526351,0.0042870836076592,0.0948819402595832,-0.118336919328042,0.253768214158812,0.234157418827304,-0.0400634123186772,0.228901257826484,0.0613081027013833,-0.0509341089340098,-0.0286590525492737,-0.300186927720826,0.0499466293631223,-0.230075254385176,0.0055239282818078,0.155206306205888,0.0148171839843913,-0.127542218859119,-0.0648403851209352,-0.242018423680388,0.102145342188529,0.093371558130075,-0.270108100374748,-0.0267845256317013,-0.0314042519943674,-0.106829164271921,-0.0812445230082563,0.0261466874376189,0.118404601913918,-0.0401289115953311,-0.0793640699656534,0.0857692754197741,0.083809911343869,-0.292295200587978,0.17815475753489,-0.0611476294735812,0.0408218003719346,-0.0875471129289526,-0.0133942901744138,0.237169137948116,0.206101583425881,-0.207478159890225
healthy,0.0457104266382066,0.0580744126737043,0.0507784653760619,0.0362466146869888,0.0746402781783299,0.0429960556095955,0.11345739102813,-0.0301024986597884,0.0298608777080522,0.0111298025525068,-0.0211888221109048,0.0027346998655127,0.0377874588317412,0.113292168170561,-0.238613053668492,0.109412942219428,0.155059287462177,-0.0082836397056826,-0.119696003155766,0.0583976474644698,-0.0833317200078858,0.0544114830335923,0.110487589891958,0.0293215822573888,-0.0475294019487288,-0.0048798948810286,-0.0999137197594186,-0.0966978831404679,0.11727270839463,0.138750438782676,-0.0811097498564053,-0.0848743236810253,0.0811220822651903,-0.109064209977124,0.131154491895023,-0.0606580758792696,0.037886809345316,0.0108604061883732,0.009539675902839,0.0032726128295862,-0.0504631798831883,-0.0575669929649833,-0.151404652741605,0.034696642988728,0.0302694653356696,0.0179934557195298,-0.021367712733624,0.0124913633226679,0.0581301677294723,-0.0957265606304582
healthy,0.053449081936156,-0.0211192859766642,0.0576477408211583,-0.0576975630122526,0.0671504046850891,0.0052816022258231,-0.003406108837854,0.0868600979477682,0.14614531726589,0.0444988852819268,0.0671973930236538,-0.0201684614362087,0.0532102532699303,-0.043871033765408,-0.148831426510883,0.172006184232623,-0.193370062318833,0.038551298990175,0.0261956253706153,0.160357930198411,0.110992257428503,-0.0155539442663172,0.0543849042910917,0.0537802597290718,-0.216083983920602,-0.133132007956772,-0.102544543037838,-0.0181301842828329,0.144313537967954,0.103290736618945,-0.0642291048277931,0.10530566321043,-0.0836137858415735,-0.176002356695326,0.183819940998858,0.0314135233574797,-0.0391639376969997,-0.108585378395934,0.0078076945411566,-0.0040660518195051,0.128080780708716,-0.023667608716233,0.0045069073643764,0.0876557690622295,-0.0131079848755532,0.0225531387660207,-0.0105550858471021,-0.0620927438258853,0.144319799250233,-0.0576080285904397
