group,ARID3A,ASCL1,ATF2,BCL6,DUX4,E2F3,E2F8,EHF,ESR1,ETS2,ETV1,ETV5,FOSL2,FOXA2,FOXP3,GATA4,GMEB1,GMEB2,HNF4G,HSF1,IRF2,JUND,KLF1,KLF4,KLF5,KMT2A,MAF,MECOM,MEF2A,MNT,MXI1,MYB,NFYA,ONECUT1,PGR,PRDM1,RUNX1,RXRA,RXRG,SETDB1,SOX17,SPIB,TCF4,TFAP4,THAP1,TP63,USF2,ZNF143
healthy,-0.100465072753597,-0.0366300712061751,0.112372386768233,-0.0488197413545417,0.0413992625241136,0.106587389604597,-0.0392231691880031,0.040575274824547,-0.100341476815829,0.104501601453621,0.0962715354190217,-0.0240825614959435,-0.0256865483148392,0.0027297197718594,0.0372344818370016,-0.0689371336491982,-0.0194637051418655,-0.118017125989035,0.0283694193618794,0.0666627533291199,0.0916030588821962,-0.0175101155340674,-0.0485239713644379,0.0767911350145963,-0.0476536448883109,0.0405238254795668,0.0010983620344642,-0.032572845258343,-0.048729912860171,0.0339993811690082,-0.0042469599576007,0.0081083879457171,0.0583077388852828,-0.0623835114295709,-0.00093201912961,-0.177023283358071,0.0124908167668512,0.118556662332677,0.0357917716978671,-0.0073388427656933,0.0871623296720833,-0.0348386562305071,-0.0716558341043348,-0.0942875373748347,-0.0802676850972996,0.189267761858427,0.007543332017472,0.0262281355373479
healthy,0.484180675497884,0.613478797673101,0.0930181653180869,0.628752856262933,-0.0031887811076062,-0.0683175497089987,-0.500113157639064,-0.530665107668987,0.0478419375481171,0.311412920918983,-0.354317621256065,-0.560607183584174,-0.339730920479341,0.622549275387907,-0.332588366444795,-0.272173176968738,0.250833595267129,0.509970496965858,0.33428692034093,-0.41360858314342,-0.224589844082211,0.420936541915002,-0.335889728134518,-0.398680382924015,-0.466065197249405,0.47518858332857,0.139761502766487,-0.198126267661852,0.600042928975113,-0.52686299536602,-0.135203341961457,0.641108387265379,0.0657272944732044,0.643359021906658,-0.145059478825424,-0.475126656493013,0.379041684890267,-0.0988817498289647,-0.513929680975516,0.150111175466741,-0.373072659420305,-0.251570704979677,-0.272562624616619,-0.232860909479279,-0.60142388237724,-0.153020534275076,-0.649483465696925,0.328526897940971
healthy,0.23786139339209,-0.149765115652459,0.302973364897192,0.350954232247498,0.106950710436535,-0.186425799024414,0.206385812563494,0.269966088023652,0.279514864844059,0.0345988722814768,-0.137863555503887,-0.291613967863371,-0.304745795004409,-0.277160035617348,0.339992194175768,-0.252997632803281,0.307178936681028,0.252513436814007,-0.238571774831753,-0.219425915253042,0.122607403705681,0.392282974135768,-0.220578324439721,-0.260890595733606,0.15293148463584,-0.360805006425534,0.242851680929436,0.268190816390676,0.22115913230479,0.142632090371028,0.080744682296845,-0.162135186568117,0.260048822142863,-0.231600602857535,-0.247734445132074,-0.263760650410875,-0.112807436008209,-0.20423341363183,-0.129877163206618,0.297700175055314,-0.385728142515708,0.37662241639159,0.283092914079354,-0.0243760855511174,0.166523297966689,-0.151107338759816,0.242965910264934,0.216126676525186
healthy,0.22614941010274,0.101898458735666,0.221269380480149,0.310272071175553,-0.0665340585298554,-0.146128333052152,0.0669474355390564,-0.13562066586181,0.0331524726522517,0.0070811698595001,-0.126759647381925,-0.233091634633661,0.004487054712269,0.128327150019141,-0.0486160910687736,-0.0211835344430001,-0.0427453284893705,-0.177676075099404,-0.183787148607855,-0.0723733385601249,0.0804878630025462,0.0831421291654403,-0.0121295754245701,-0.134425560155873,-0.139159609243375,-0.155389713409194,0.188190191229047,0.258263779407676,0.130800318241116,-0.189710206222318,-0.0830293313543919,-0.0996279630879088,0.116740164896678,-0.0869026229253582,-0.210947325488238,-0.158088066866219,0.154869166754152,0.215354589233336,-0.0246925781968956,0.16578094793179,-0.0727727037830262,-0.0837141500814486,0.13093838416888,-0.163272896810868,-0.0957295206536682,-0.0446298258065961,0.13444197563773,0.137658941068007
healthy,-0.16268958680794,-0.0304425199945506,0.0185005433927933,0.107554150845299,0.306452610091869,-0.0614642087865133,-0.11935802396957,-0.0308235464953845,0.0300088353332363,0.0695813719663211,0.0884860064181102,-0.214643958908896,-0.11050825945467,0.0205217793343564,0.0304968813839413,0.0585457260485181,-0.0565581998458069,0.0708620581712102,0.0983191017572893,-0.074222812682943,-0.0742872515100537,0.119354404608136,-0.0037995488597783,0.0182774913734002,-0.109501722136487,0.10686036893579,0.163589175544124,0.148056011752629,0.088074108893275,0.0208321218354082,0.0883406642177548,-0.0760298675890215,-0.0338553649237936,0.0451970952703723,0.0952814639634363,-0.0951642250401028,0.0900107511322875,-0.0597577153540205,0.0150486661343533,-0.0499594652396337,-0.0819395751330609,-0.0272941723215207,-0.0880338701102664,-0.1520847868366,-0.106067657813735,0.118323454342236,-0.185150634192546,-0.002770017951304
healthy,0.135628509567016,0.0579499758124855,0.152257169905856,0.191117741921287,-0.0575664833254911,-0.188113717439831,-0.0108443153266747,0.0670579223786022,0.244774732393252,0.335502663274675,-0.421309107239669,0.228423038850575,-0.0751006120364012,-0.0351854356817352,-0.118957238951843,0.329643750278927,0.0065832876934036,-0.0454438597088351,-0.447567690029702,0.114089014880831,-0.0389244874299305,0.19276889012918,-0.19072359686521,-0.0227219298544176,-0.129002611597279,-0.309116249655644,0.166744663858977,0.154930964745733,0.110552361945216,0.18247850839483,0.134233023017119,-0.277893569672851,0.0149349018546148,-0.0309350606175474,0.0934017257213001,-0.49687843231573,-0.144075996849975,0.196017923699549,-0.007925511397884,-0.092794529283559,-0.246670889690058,-0.289419649420849,-0.0444105605077669,-0.289526175111681,-0.0403093214107436,-0.0084687924211261,0.22944568548256,-0.100592209852445
healthy,0.0427162443746473,-0.205942828793864,0.52769544804499,0.355949117498781,0.481160007130656,0.144953197898563,0.418701454489322,0.229974388558968,0.309237405974923,0.388382909651195,-0.498375769994166,-0.18102991598114,-0.211348460819266,-0.212112300127203,0.259764121568523,0.0273807013460601,0.298308628184435,0.205884071924022,0.127032352596957,0.0385445066159129,-0.310295029632067,0.546380132654533,-0.440088955111566,-0.342435037435275,-0.315583147917787,-0.556780098616449,0.313409143733657,0.384034901282937,0.312234006336831,0.317757152101916,-0.402249530933749,-0.391614537492468,-0.376514021943247,0.374633802108324,0.469291119422708,0.0129852682349341,-0.359298259079737,0.275452205816158,-0.169278542012873,0.32104753681303,-0.163461611898582,-0.136315938031887,0.221924697390706,-0.371460931136892,0.283678167593944,-0.466177005321117,0.455306984400471,-0.608427387206978
healthy,0.0231937817275705,0.183194191341667,0.0995066892586163,0.231423485454654,-0.156013046300028,-0.130401200449379,-0.0052832916193465,-0.0200263745008227,0.0548465605010881,0.172097619301068,0.0478051465016549,-0.123674961474535,-0.217295252211311,0.126064686462268,0.0777007423139371,-0.0477775902153521,0.114270595924628,0.204177363942472,-0.131311967025651,0.0006802958181027,-0.165661347611639,0.19059571590074,0.0442915634282269,-0.158628701521484,0.0715874741395243,-0.152411940703627,-0.0480808659344925,0.121476564792836,0.124155943926367,-0.0964019099552841,-0.156041072295757,-0.239302078220346,0.0477047852543813,-0.107842152725626,0.108907297133118,0.0532691196800557,-0.147299779885014,0.155104158561458,-0.103529124209797,0.127762686035876,-0.0309579219632206,-0.115049530722111,0.158291293584082,0.009909146612637,-0.222228610308573,-0.0485811064727752,0.118275338487444,-0.131051748003859
healthy,0.0407246648579664,0.129409334028042,0.265000480731127,0.202727313826202,-0.0816425702480994,-0.156919854525378,0.121344753063851,0.0923780192762117,0.0668586959543064,0.165150588428855,0.035655594795501,-0.245592212580776,-0.206933428139828,0.0391523125317537,0.121804378480438,0.114625632466725,0.0800814926417059,0.0858697736267913,-0.0384123423060681,-0.0772123591008515,-0.0698564052693669,0.235457417184705,-0.197261712809871,-0.173137895164312,-0.095014403656675,-0.197469776929098,0.0441212919756566,0.241954906311735,0.223868983782524,-0.17311964833363,-0.169865745350253,-0.0165257399911042,0.0913654300940054,-0.0381862983063495,-0.0621089140228782,0.0867185653125707,-0.0835550642261291,0.0295204041861166,-0.125625205154113,-0.0154385617850241,0.0566206693491943,-0.0716908084651389,0.0773318271626687,-0.146925773285714,0.122262684849023,0.0042801851400709,0.0723947718209839,-0.210173999316622
healthy,0.0557429230592214,0.139471467599908,0.0231111642161952,0.0376796049292895,0.195467585920415,-0.0754899949530019,0.132905227001067,0.109611320522445,0.0760904571132103,0.113543094790321,0.178559010093402,-0.198920281714706,-0.307428452557852,0.127336725194887,0.192085208819157,-0.193236958020817,0.0930271796039834,0.0182673958321001,-0.02434889792613,-0.0557152176860319,-0.0599282283529474,0.0833166285732304,-0.203787764670312,-0.0317201388644648,-0.0970096255412459,-0.126022609843216,-0.0896655815326176,0.114426337866564,0.121855742820705,-0.137013431157561,-0.0222307223757453,-0.0811299090853666,0.141641043908447,0.172131718464532,0.0499494781815223,-0.140634038013811,0.0768218194871207,0.0527543210456755,0.023835734552634,0.114148603012267,0.140809662067475,0.130297660208337,0.145872723085137,-0.240542472530842,-0.0153955727340101,0.070369057717732,0.0654696195688796,-0.0418357370790164
