group,ARID3A,ARNT,ATF1,BHLHE40,CEBPB,CEBPD,DUX4,E2F1,E2F6,E2F7,EGR2,ESR1,ETS2,ETV5,ETV7,FOS,FOSL1,FOXA1,FOXD2,FOXK1,GATA4,GMEB1,GMEB2,HES1,HEY1,HNF4A,HNF4G,HOXA6,HOXC6,HSF2,IRF2,JUND,KLF1,KLF3,KLF5,KLF9,MAF,MEF2C,MEIS1,MNT,MXI1,NFAT5,NR2F2,ONECUT1,PAX5,POU2F2,PRDM1,RARG,RELA,RFX5,SETDB1,SOX17,SPDEF,SPIB,SRF,STAT5A,STAT5B,TFAP4,USF2,VEZF1,ZBTB7B,ZKSCAN1,ZNF143,ZNF263
healthy,-0.10262952516362,0.0731089707208289,0.240986443454877,-0.0638049558060143,-0.13536564581668,-0.112950524652855,0.194378149286382,0.159191464471186,-0.105227856028577,-0.082174260640905,0.0416682428047183,-0.135128463435224,0.328171469746724,-0.0624934662348068,0.0484556741802235,-0.092149960678582,-0.161102337551379,0.0514953265844328,0.0344686765804112,0.0555710673753874,-0.0753255383332893,0.0203693253131463,-0.0564509717563973,0.10655724214954,-0.0632863135705355,0.0579625203850517,-0.116097042151169,0.1955569070451,0.207428925941994,0.130391545177104,0.129834393501333,0.131540479079015,-0.108225053032429,-0.0075908087236445,-0.0814940799666283,-0.133572782652645,0.259920065292454,0.16060137947687,-0.291648378802292,-0.031968894111859,-0.010234758464024,0.0496452525886374,0.0143346892197949,0.14490179049553,0.0849785862709414,-0.163429425580724,-0.117204515526508,-0.0929786011138215,0.186416129679366,0.0379196142782811,0.125022803817624,0.0251897682556969,-0.115746086450906,-0.152531924679536,-0.141947440134533,0.113462560479274,0.129842866696033,-0.0227076364130434,-0.0101197667042902,-0.108609923868206,-0.241671240790645,0.0623495448868363,-0.156910509521692,-0.096703173815728
healthy,0.351242170780851,-0.339626776427716,-0.478874440105877,0.326065640460002,-0.285809010788358,0.224165472977,-0.0123890568478895,0.294706806545565,0.306986930751253,0.320023489844607,0.337831419033966,-0.12247730285983,0.277906278607398,-0.676071711624816,-0.146004722372869,-0.460772738839308,0.397577512714374,0.379431877288243,-0.169040741320394,0.0890509304055896,-0.147090813916701,0.13712814139819,0.47546337390234,0.421632894439411,-0.352295161245561,-0.277302033453969,0.146079049341443,0.293587764382061,0.138581429231103,0.167712184371992,-0.125945995032929,0.377837308031259,-0.295203473191848,0.20489402471209,-0.391959206371193,-0.567952829361193,0.1055515926588,0.261632810124526,-0.366254789068071,-0.402845248537761,-0.269694201796096,0.422984321224298,-0.467774294141168,0.640213613530703,-0.219694194255126,0.0302090980230187,-0.348783211980427,0.401711386118377,0.37536586109644,-0.288243820846968,0.192598102264094,-0.331388971050369,-0.51642498132956,-0.244742683583553,-0.163572142130516,0.136233659964639,-0.341624877931089,-0.0953288509800045,-0.635434193854093,-0.0703632648088339,0.22413981964068,-0.127283730007815,0.151596322163576,-0.470969526262883
healthy,0.0896007132876086,-0.175178433057223,0.221953198933221,0.0349406920992047,-0.258651507333596,-0.035051324134338,-0.164140107421218,0.191020481909935,0.0208488076489234,-0.375453829267894,-0.186000538985185,0.0790779443997848,0.217330614178182,-0.243820738462139,0.151650610489133,0.0962063056195397,0.0754219282335645,0.282455623378029,0.0841701134200109,0.104844431993833,-0.210119010511832,0.110106618949917,0.113352092817886,-0.111791665221823,0.225044246530387,-0.198882464369355,-0.248186633966748,-0.136724686603001,0.24639806362466,0.177614057499097,-0.125469453391378,0.298351555190858,-0.148107519249965,0.177823627820572,0.0712539093016389,-0.361460539170167,0.200466508752192,0.374205464262125,0.455960474622945,0.082136891510073,0.223497003062864,0.0873730541428664,-0.105109031721385,-0.0708184891260571,0.0067539424391462,0.170656276968275,-0.148155899269474,0.11340861260371,0.198817002305043,0.2047837949481,0.239183479198813,-0.263294269537529,0.12359272135497,0.26566385869211,-0.2551206830662,0.140777831649742,-0.0210184816509932,-0.0247237949934905,0.0662518509338634,-0.167992280491183,0.0623279103468072,-0.114821034026345,0.0152861372067416,0.061699428671573
healthy,0.138101609032867,-0.176800865503651,0.138510448223106,-0.0014209417464301,-0.119047568052787,-0.152745694558794,-0.086275447865014,0.114889237699563,0.0918553686349533,-0.0911815181478825,-0.0260097324565361,-0.0119314053600268,0.0712087831327905,-0.19704397808794,-0.139440641413187,0.0617686844610702,0.0892780836487428,-0.251060639841488,0.276615300607403,0.249072583355042,0.0821214223236886,0.0676691073223047,0.0046456586480646,0.133878293710995,-0.163383179608389,0.045186254180613,-0.341226399291568,-0.0231545807078265,0.0851631552346536,0.125673852964021,-0.0452472291874942,0.166396017206615,-0.0799705495954643,0.115917439072852,-0.185793381678052,0.0465608454866093,0.179338817482521,0.178415582755508,0.113071250768094,-0.222642217703068,-0.160166895420472,0.152156937819238,-0.144920843869165,-0.015140731084876,-0.182798883757911,-0.214512609919085,-0.0749287892827761,-0.0292723670848868,-0.030260291930419,0.116698850887341,0.145089262263413,-0.192989140130342,0.0971600173235374,-0.144826373887517,-0.16815898510383,0.348191408032131,0.112720497053462,-0.153065076219595,0.0446931468232239,-0.125596543259939,0.21555484615856,-0.110277250936343,0.143220561109586,-0.0895681572066234
healthy,0.118526050808163,0.0423942574541403,0.155311997325678,-0.190033955494035,-0.098459473459936,0.0582898852946076,0.209986130312777,0.127682852263604,0.194553358434879,-0.138470680233943,-0.0319250606494651,-0.0354966185124807,0.0825642049238955,-0.0666142502541,0.0261968138951831,-0.0244853031886894,0.131710295583311,-0.130264742013515,0.150180698946038,0.0564891233685033,0.0527986357402255,-0.0285172018832875,0.0548223819935856,-0.0490962910658643,-0.0834532677975043,0.104886064298095,0.0092568318078554,-0.126454462289351,-0.150815446146376,-0.128440409717014,-0.0868049313513344,0.0995239487546957,-0.0150649878666519,0.091486380588654,-0.0118593456318626,-0.120664199591008,0.190060975186928,0.10496812942917,-0.178473263701707,-0.0559813543525867,0.103728457295916,0.016241566142565,-0.116855931971633,-0.0864383689751399,0.121147176601477,0.0686290138967907,-0.0282700004376672,0.0177615675895883,0.175826267989665,-0.0440206130114886,0.0246525953297952,-0.175884403445917,-0.038444567612388,0.0948835320829137,-0.0545000859227696,-0.139724652683383,-0.0980680472174087,-0.0660870787991377,-0.257824999606704,-0.0021426760186221,0.0997700004261503,-0.0547610127974926,0.0584469013291077,-0.141380902369039
healthy,0.0197967965695875,-0.10319106906607,-0.0713816532188203,-0.0610347838143271,0.142966186229885,0.30478951525475,-0.167792266070388,-0.114755217224033,-0.0981190742599461,-0.126917326874929,0.0224555896363768,0.0150344603937321,0.0505384240366008,0.0734211290250723,0.0427542467446756,0.117702313153486,0.312253356032605,-0.0579595532792455,-0.0451140590649986,0.0002562692112567,0.149735964560586,0.0811198832465785,-0.193600711220708,0.0171913929218101,0.228923150838936,0.255126677689944,-0.178790486386825,0.136207085782987,0.23584241954287,0.125817504843285,-0.0732716386518392,0.0908901469257439,-0.0850920560210589,0.056283125522274,-0.0029684516970579,-0.0687121822682286,0.16324348757058,-0.0328772042274866,-0.467563175938026,0.0366571750935243,0.0030859084188839,0.20137421062883,0.0037906487498401,-0.122902442565239,-0.0915842093728977,0.0831380032852258,-0.164343309602223,0.155512699697666,0.130366283343093,0.081045138059962,0.106992395699713,-0.288783367435003,0.192757158400321,-0.0403090113539337,0.0212917003019189,-0.0115855039255677,0.0325248340620085,-0.308772365913033,0.198363047396563,-0.164962626862761,-0.26061510996436,-0.0575431158109532,0.0324180552239848,0.179206923855117
healthy,-0.309940786293242,0.136231170942711,0.230700646688137,0.238434293946893,-0.30238560781738,0.188106097170678,-0.0623450948244372,-0.195780254835136,0.0063058969956014,0.156695591381267,0.0751948471928326,0.47484594168765,0.195066379703559,0.183346929626828,-0.424696213694329,-0.114814916995385,0.0422971015459683,0.0495548320503398,0.336592124538803,0.0832259424230797,-0.0888774538814018,0.153304684506273,0.286799334111271,0.285906990196799,-0.0627020323902259,0.487398246084555,0.388110113200981,0.377877902981703,0.147593683453653,0.132007409747544,0.181502752203586,0.351761971084825,-0.140752380109369,0.156755080975565,-0.137183004451481,0.572468365930877,0.160383946227751,0.159729560690471,-0.292867272729679,0.121358772368179,-0.296853075547654,0.141882682401033,0.126474877477818,0.166273416063265,-0.197683921852676,-0.205060631545644,0.162466082028185,0.177695418168506,0.0486624881358679,-0.0522318637937555,0.189593337028131,-0.337068041293188,0.0610363237498784,0.16389383229134,0.204644204385557,0.335045395087052,-0.272164893913931,-0.220170988497368,0.21154499732414,0.0046401883552539,0.260802381402989,0.0083880327960359,-0.331238061051971,0.295663283661691
healthy,-0.0663560366921309,-0.16306107026337,-0.0838473589909316,-0.186341597416375,-0.199462706034895,0.113668060396659,-0.0446296276248838,0.0651208625262072,0.0361589782890057,-0.244662975242855,0.0865197632918836,-0.0374631433078026,0.17482868936828,-0.224560943911533,0.107874731951248,0.0837934351059272,0.0227252697371222,0.0022483088053587,-0.12011101305671,0.138134437220775,0.155269703278885,0.0467864244253969,0.0686324176376243,0.0343618855214041,-0.151461091000959,0.131146853322179,-0.205400360172524,-0.143066886702057,-0.116826572660959,-0.0790306872627469,-0.146786048770741,0.155208483809439,0.0221573243482968,0.108086938298706,-0.0715406596356395,0.116479715200651,-0.238305349200839,-0.165458145551476,0.257760769711093,-0.0295525093776611,-0.0691180498019872,0.0722384981474608,-0.18278468280169,-0.142139554479644,-0.176290978249869,-0.189149921627471,0.140188461440456,0.0980639154733491,-0.0087583491223425,-0.0711135507464725,0.0945541049582116,-0.0520750887470316,0.0768789656514106,-0.197338422165046,0.257254519590699,-0.136140522272907,-0.190856929787183,-0.0863143767298817,0.171728065980529,0.233860276480199,0.10712281095476,-0.253564698459444,-0.0842357695626249,0.106717906018242
healthy,-0.0844802879364612,-0.0368151551934662,0.0668179288173891,-0.0234402705751367,0.107644526409075,-0.0424521323089756,0.0736838863718969,0.0480896962543974,-0.10370402698917,0.003714094095639,-0.0333595200235178,-0.140449317702539,0.0332003305146103,-0.227991192452984,0.0249518809881046,-0.070930147357842,0.0221351925707565,0.269247746047158,0.0245920115094644,0.0297752739411722,0.151844095454416,-0.135880228284972,0.0323409101779387,-0.272888613285905,-0.025231529231709,-0.0064342569225506,0.0616931590536948,0.268383488328777,-0.0831468517730766,-0.0057648743158512,-0.0051869895946641,0.0966048124746637,0.0204309909246847,-0.075864593906742,-0.197223034020766,-0.124176889021109,-0.0497484423726691,0.133552765691253,-0.255757525560663,-0.0629644705477169,0.0364830887644538,-0.0175687200973933,0.0655411296706737,-0.0377200786387414,-0.027056459237032,0.184761462929431,-0.0156405714685802,-0.0780428748205985,-0.0460985347812195,-0.0077876453029528,0.144983102163761,-0.0010498069925374,-0.0624399873485476,0.0151703779664309,-0.0471265021848593,0.170707314757501,0.0371093155821986,0.01613341343329,0.0596537030647628,0.0882393617518632,-0.067261508790003,0.0550606646426679,-0.0910445197544484,-0.0700134080129816
healthy,0.0454635193407696,-0.0123872037871844,-0.0142743538764097,-0.0400875815079975,-0.0273098741369657,-0.0096571338846345,0.127369390988438,0.102079677021812,-0.0288955714868707,-0.0217826727840203,0.167209931652336,-0.162249545070582,0.0879049815027652,-0.0845744644320313,0.098094010536044,0.0303986347632433,-0.0112165156985903,-0.0341192876390948,-0.0165785166531841,-0.0155887273076675,-0.161525582319542,0.0317126307373838,0.0441213011883179,0.0292502166445717,-0.14201785326006,0.0650568343820097,-0.103846824782889,-0.0124603820760084,0.0363848046140872,-0.0043278845937599,-0.0526960235578756,0.0356311679265927,-0.0116371577814984,-0.0312969827024896,-0.0444079169594108,-0.125068615647332,-0.0624678269790776,0.14808085983025,-0.18926300890818,-0.0390195133633791,0.0267620290055173,0.0353045513794504,-0.0235900536024498,0.164559785874784,-0.0212646758000039,0.0342303277803033,-0.0271525906596904,0.0671129884759228,0.0763036240770874,0.116420018145041,0.0948780178260632,-0.0043688919221222,0.0417083436562637,-0.0637626984592733,-0.0884505231779591,0.0924590306585194,-0.11754730834353,-0.136786810568405,0.0532306092982793,-0.0430091092745224,0.0978995233367426,-0.0649272698068891,-0.154104581825074,-0.0152092764424866
