group,AHR,ARID3A,ATF1,ATF2,BACH1,BACH2,BHLHE40,CTCFL,DUX4,E2F1,E2F7,ELF1,ELK4,EPAS1,FOXD2,FOXP3,GTF2I,HIF1A,HNF4A,JUNB,KLF4,MAF,MNT,MXI1,MYB,MYOD1,NFE2,NFYA,NFYB,NKX2-1,NR2F2,ONECUT1,OTX2,PAX5,PPARG,RARG,SPDEF,SREBF1,TCF7L2,TFAP2A,TFAP2C,TFAP4,THAP1,ZBTB7B,ZNF143,ZNF263
healthy,0.110186053755189,-0.0145810962081283,0.101090076819697,0.123267064772399,0.129024654718876,0.0291584705315708,-0.0888071394854791,-0.0493619760673194,0.0561191626340667,-0.007414756341807,0.0670676110354659,-0.0898345563654633,0.041885703708598,-0.17166577953285,-0.0965991093924047,0.0140125092963144,0.0337018204486698,0.0725697825038139,0.0019607484910107,-0.045534807325956,-0.0442707580979632,0.0882432573893214,-0.0889833712775622,-0.0404749216618037,0.0049072773478644,-0.096622037085603,0.0214232566050621,0.111521050719745,-0.109816306047779,-0.191060233482409,0.0033116048811125,-0.110653928897121,0.0897366608584742,-0.0467552652220347,0.122291102672093,0.0548478463433936,-0.0462620878907399,0.0229649672659534,0.122271421964347,-0.0836134426793278,-0.0391067811484576,-0.146422820044133,-0.189614706482434,-0.0344199895746828,-0.0338943313446904,-0.070753922455514
healthy,-0.363840717043548,0.420678799193366,-0.540898319569843,0.119384356851125,0.276067792581957,-0.290812564357792,0.40507244752763,-0.14773920089196,-0.0161447638366262,0.265513213149774,0.224213071054937,-0.343782041416713,0.340228099631169,0.29313652709541,-0.245857104856193,-0.264567642767462,-0.374676393688237,0.39271365297485,-0.222674825826977,-0.087662216563439,-0.299999889958751,0.155355317254497,-0.455421887837152,-0.108907145005143,0.510330145429244,-0.340125971406973,0.484565836101048,0.0289298327164849,-0.298236766960785,-0.206171145629857,-0.409111441932882,0.516456785236834,0.298397823998206,-0.298917496354929,0.281327358497902,0.436381258259469,-0.516309651354518,0.247583350308207,-0.443320408242756,-0.426552639660444,0.280509279060164,-0.23340837424747,-0.56854586733139,0.274489057313748,0.308481499746678,-0.439659672094548
healthy,-0.16429716331344,0.266926674790743,0.206736120426093,0.182403710493807,0.344293570586384,-0.236656713489306,0.195518859740525,0.248649373456774,0.0336703497198349,-0.0824342730624802,-0.353504726269224,-0.274613003855759,0.155740546234068,-0.210138445349234,0.250045593377189,0.298840500795738,-0.195157530737706,-0.0248853389927155,0.1533506715559,-0.270125324979635,-0.199815052471083,0.141808989369693,0.192639732834392,0.110252733270074,-0.158138964315518,-0.168904108099386,0.0855133156054196,0.192240698945087,-0.180323334838546,-0.0570020423476539,-0.255186557824299,-0.36491837131824,-0.262137698558863,-0.233814038437176,0.265371091921103,0.262438540266444,0.225637773671932,0.210567665930137,-0.214932091974908,-0.249563973256155,-0.12709724891758,-0.0172848996086975,0.290475483773976,0.230509791783716,0.232032226248621,0.190792535132715
healthy,0.0269147675101451,-0.0217276164038535,0.0161537849613696,0.115088594561163,0.0917626839120639,-0.0955945038505248,0.0416228232061218,-0.0160477869345435,-0.0382201759484895,-0.0948881413818071,-0.0416135680242078,0.0117235214678293,-0.0522670973288751,0.175487911731787,0.155205500715105,0.0039258851835741,-0.0854937242782798,-0.0538809915033844,-0.0770876325440446,-0.0108948625387262,-0.0555439556046451,0.0189546707685194,-0.0607212112334186,0.0460780000195312,-0.0179584872259042,0.0838913554246446,-0.0836745280496158,0.0839063732669955,0.013971482916483,0.141652014410724,-0.0036248880409503,0.0489503078908851,0.105373622194741,0.0925591534348876,-0.0537760412330013,-0.0697703925889471,-0.0223713463207509,-0.0815672570077928,0.0095090300166632,-0.0945912188475731,0.0171093970461607,-0.032092896269288,-0.0608218540606468,0.0865724477451342,-0.0581445453050905,-0.0113533723999614
healthy,0.078731781991445,-0.17299997330604,-0.0339320250187173,0.0269777671655186,0.066575799600999,0.0308018689365639,-0.0322379873797763,-0.107965952620529,0.102694189070493,-0.162644326388908,-0.103597118709576,0.0354039773754494,0.0148584685047232,0.0736758009206473,0.0232342562908872,0.104385535625019,-0.0390825481340778,-0.0591138474275977,0.0349980485369222,-0.0122687954818231,-0.0104647774719413,0.174329439824824,-0.073550736313383,-0.0277295003513118,0.142335916218704,0.0833282958074687,-0.0214643017442523,-0.0210733155060268,-0.064529867265854,-0.0772696733382292,0.0197524887845733,0.0468908003808214,-0.0320627128027779,-0.0183007195609502,0.123301309610709,-0.0011462603245641,-0.132270693964308,0.0896612672509676,0.0426366208295292,-0.06116579929367,0.100734229800591,0.0206435209978234,0.0500157159301676,0.104174497952512,-0.0237010178007848,-0.0774940247967871
healthy,0.0120320959225434,0.174269617988078,-0.225689102673776,0.345375122800395,-0.117622468055471,-0.305268136391917,-0.364910082407269,-0.0494405911610579,0.062520336596646,0.125379307379327,0.0037884699562625,-0.195286102158853,-0.238303226103566,0.0291225399989793,0.399313199244726,-0.211572290043457,0.19486280942631,0.226683840595253,0.201487340690613,-0.370931421527697,-0.132977411928479,0.134861064588297,0.220895312477723,-0.0203180511620786,-0.327871968309729,-0.154925140110849,0.0011005611046125,0.199931739898516,-0.0418213219752784,-0.156745298860785,-0.107040149741888,0.0173973313075298,-0.159729512625216,-0.288251768543676,-0.227667996198416,0.192534699397322,0.380614242784625,0.0092595285243847,0.162766637981214,-0.0392180716701371,-0.247753236357596,-0.375143184216503,-0.0211540543088516,-0.420361430370441,-0.221022300297486,-0.2128527505594
healthy,-0.200900515749675,0.056510612909704,0.222459138346205,0.392167205597904,-0.0368317612207738,-0.145740988179808,-0.0687291238090994,0.125650936604841,0.304229172826774,-0.0559231845010792,0.140924075229085,-0.288897291361668,0.149265558631557,-0.0193851374846178,0.231329307316439,0.1014488861695,0.0315449055431508,0.230741878907814,0.0921675173132282,0.0783629497105458,-0.150146701244494,0.0195026231663427,0.120599052290668,-0.128823050011415,-0.139514247048386,-0.174759951565872,-0.121950137630505,-0.293420490108078,-0.0406500458768349,-0.25412152957108,-0.139161790003211,0.168826924638762,-0.223222795277417,-0.175053665770185,0.107734370141785,0.0484628437115445,-0.010691197036971,0.0761894645986342,-0.0042294845420984,-0.0144507388521696,0.137693218981649,-0.261288156156303,0.0287252491817518,0.109026712640759,-0.261816841724065,-0.184981205875944
healthy,-0.0571640916337804,0.0073594339708268,-0.084988454563117,0.247390251500069,0.0656788554535381,-0.131892380643999,-0.176652477718429,0.029238288153072,-0.0316407125343285,0.215038518731818,-0.32844530966815,-0.148691248075934,0.039345200442206,-0.0124049309336709,-0.0789836421090698,0.205836300098533,0.196717106654987,0.201489182316287,-0.0001602760711673,0.0089664083669421,0.0768268599245197,-0.140748452903526,-0.282553916352345,0.0825076868637243,-0.111768448000485,0.0319759345410154,-0.244818343366829,0.0942624618942956,0.130957098760351,0.0827595715558996,-0.162303321570928,-0.0430338910148562,0.0337071345969643,-0.122562034791212,0.0567694098577509,0.102818426184149,-0.145886182736925,-0.0122711854682469,0.116073585000702,-0.133789162892264,0.137920914580828,-0.133840975604657,-0.11453793111532,0.12674559919217,-0.14619861963515,0.146781824774344
healthy,0.0538868182387982,-0.0006725307488713,-0.0271616418122279,0.117828754243013,0.0723806848488718,-0.0036791424913721,0.0423068699810868,-0.0633007123698561,-0.0251647276247239,-0.0043481772529943,-0.0722366282263076,-0.031253608663376,0.112849104494982,0.0106637644423592,0.0517422417019709,0.0633921097046639,0.11785811740049,0.0200183992379843,0.0060743640691783,-0.066209734333767,-0.052329849747128,0.0065820190427196,-0.0930764904053887,-0.208445574624044,0.059867292318583,0.0181522788693999,-0.0209479085652724,0.0004967280537538,-0.001146730848917,-0.0625434000109263,0.0073031173633293,0.0266608533966018,-0.106269374304901,-0.0618106222710316,0.0796442959885792,0.0379463078405284,-0.0788924392510068,-0.0298385803894331,0.0684239641053372,0.0228460728707945,-0.0030615598828955,-0.0165289022970701,-0.0538291579647976,-0.0095323187394863,-0.103833376660571,-0.0905785840003113
healthy,0.0086502980434437,-0.0135556696975905,0.0092839842628683,-0.0492965069466026,0.0453692047250442,0.0579139736944496,0.062209951601542,-0.0926807326911681,0.0429968989665008,-0.0544633968518823,-0.114966639168296,0.0395801416204206,-0.0880895513550234,-0.0036778150764099,-0.0270042587142471,0.248878672443124,-0.0389264515286057,-0.0363305245433618,-0.0403016434005107,0.0196678361165952,0.174514876469016,-0.0662621988735261,-0.0269951538342,-0.166833341500262,-0.0467917247036641,-0.0448904165966218,0.0471611391413199,0.0091463844845372,-0.104694885753421,0.122626836673167,0.0423386420433873,0.0956543634885259,-0.0419414908215205,0.065170054600305,0.0335792677288625,-0.084330483139394,-0.0534542806418097,0.0189692644348325,-0.0734658091903638,0.008169274470289,0.0094874289218775,-0.0476612263568915,-0.0784533358369697,-0.0053805043986934,0.007613349107326,-0.100130817579567
healthy,-0.313631767963077,-0.0027790156654956,-0.131257852154116,0.538395800278956,-0.0760745410821314,0.0036580920494789,0.229580722733189,0.0652785108364378,0.111395587127986,0.0441118098856877,-0.496779433031672,-0.149823783342113,-0.0247923846542758,-0.0575612734563079,0.15107555570456,0.202540009078403,-0.204516918181554,-0.084727569451663,0.0068179057799258,0.315434482206729,-0.168490990611215,0.196872599579819,-0.465161040510983,-0.0147012359330665,0.186907033199179,-0.311302418097683,0.009187766077761,-0.164298160853507,-0.0180960101716748,-0.66064008121481,-0.498687474399673,-0.214847078454169,-0.175479040207396,0.115527651237032,0.480648178833417,-0.209511854501607,-0.0221632575888142,0.223082849369552,0.119469316313602,-0.3353372576653,0.306275073431677,-0.309568571589181,-0.175296743261409,-0.491245707960146,-0.603868761191114,-0.564387293733504
