group,ATF2,BCL6,DUX4,E2F4,ESR1,ESRRA,ETS2,ETV1,ETV5,ETV6,GATA2,GATA4,GMEB1,GMEB2,GRHL2,HNF4G,HOXC6,HSF1,HSF2,IRF2,JUND,KLF1,KLF4,KLF9,LHX2,MECOM,MEIS1,MNT,MXI1,MYB,ONECUT1,PAX5,PBX3,PGR,POU2F2,PRDM1,RELA,RUNX1,RXRG,SOX17,SPIB,TCF4,TFAP4,VEZF1,ZFP42,ZNF143
healthy,0.204717113248701,-0.0150823377879019,0.0739324437479859,-0.0693611851167438,0.0206952278670886,-0.0902035036705016,0.087952430614117,0.0241182255631346,-0.002747626342422,0.210779679628339,-0.0098428926046702,0.0287739330784177,-0.122377298065391,-0.199849509014883,0.0463743021485656,0.0374778808209589,-0.0326927370169062,0.0872843649074149,0.238547070335907,0.043050408574145,0.0876500647190395,0.0424649680862373,0.0228304652225068,-0.129844954573813,-0.0321140528791592,1.13594570181382e-05,-0.166159677531416,-0.0192480176626685,-0.0387907220516954,0.0159886774436044,-0.037966645078925,0.0681765058062913,0.12205038959103,-0.0110899500553056,0.0358695399046577,-0.184936629277759,0.148083068169454,-0.124193350058908,0.0385438021716764,-0.0960321904752273,-0.10246967386614,-0.0208856251103975,-0.068552224790837,-0.0098460565540137,0.059253267810811,-0.156513136546944
healthy,0.116870003198982,0.650735192619593,-0.0040617242276411,-0.315535191768929,0.0052781637149752,0.409836143173553,0.332710864268824,-0.366004416233504,-0.587208652540651,-0.319724433239493,-0.427698533531655,-0.247156395566371,0.243264269271817,0.52724254390438,-0.282301722928709,0.349833204557121,0.206858171427694,-0.421677169320873,0.339332684673484,-0.202629999692968,0.434651748747627,-0.326945884726458,-0.412657799718848,-0.554845676408731,0.530484257249889,-0.244210372204156,-0.460985184563189,-0.542148334470118,-0.152819064242443,0.659625994836695,0.683373605996225,-0.31873887497199,-0.368105075285289,-0.0813008685292854,0.195671983827851,-0.504557751459535,0.384201576859348,0.364675311511541,-0.534345029304713,-0.387831542704483,-0.233103320305068,-0.266288332592978,-0.249604276569619,-0.156917018369103,-0.146582870982408,0.355689396433248
healthy,0.28964352155438,0.276834318086888,0.0566627775440679,0.0792396618764218,0.291192219804044,-0.167334209889962,0.0753581157905417,-0.0765386771563026,-0.296487961251161,-0.183477147427904,0.0495851544477519,-0.4161862947347,0.299011861766416,0.274172985809589,-0.182380396907194,-0.276843893250637,0.30203795145806,-0.206686668461605,0.265077819386863,-0.0308906047441751,0.404945615738283,-0.248980955283901,-0.163794440825429,-0.278692237801153,0.239426631597163,0.292865845778386,0.379232696304648,0.250392447069491,0.146581788523244,-0.197459477428128,-0.30338568391798,-0.240439233325868,-0.18495251118815,-0.235072410369038,0.364868148297361,-0.315211461743955,0.207070012958521,-0.0080112578863376,-0.163957894503074,-0.294301669744797,0.407778174473212,0.248194552717644,-0.167004936905981,-0.106474131154267,0.116391973116512,0.214344884428067
healthy,0.273712948582536,0.272766429624342,-0.103935522442186,-0.125658493579028,0.061913257905742,0.155366711106477,0.0568560102893192,-0.127846491873843,-0.206611773186497,0.0440868716506243,0.0206273545020478,-0.0662777010140403,0.0276321724667494,-0.2318251088014,-0.163491639086399,-0.289367222579671,0.153759564085671,-0.0797639642390654,0.133546286354593,0.152938804771785,0.112135952422617,-0.029716940405856,-0.123955337128345,0.0851017881496565,0.144800532520924,0.194071971152259,0.143494122619212,-0.242761114324418,-0.197004129179724,-0.223442653722569,-0.138355422959392,-0.164476400067805,-0.147829450954551,-0.209264914639773,-0.101825741215993,-0.169599329225605,-0.255517890738087,0.101745675590357,-0.0149727341333099,-0.134272422656362,-0.157558002143473,0.103887055587994,-0.123020313884078,-0.217239011920894,-0.191172913848813,0.159299573919587
healthy,0.0523434863358707,0.126282276706372,0.260160361378026,-0.10960631330259,-0.0080770164661944,-0.134589488352847,0.106286874890207,0.113718950994904,-0.188012493730006,0.204255918069097,-0.188275182088805,0.0454215953328411,-0.0087245590952347,0.117282439903951,-0.0710415522841874,0.183555231417045,-0.213683792716673,-0.125001890743335,0.050837195417422,-0.120773909300437,0.216633990464078,-0.0745170564176356,-0.0320058511719367,-0.192029832164978,0.0701177473061875,0.217724762554204,-0.204324702330116,0.0171273513252735,0.142897684641096,-0.152311281982959,-0.0311686946699852,0.0485396041710345,0.136647108332776,0.26522381136555,0.171014833792584,-0.144387236649399,0.188462123362618,0.236463691136111,-0.0072477370984291,-0.124344150038785,0.0677069925874283,-0.15542239832874,-0.181111772525102,0.0748384012935002,0.0355140594785688,-0.0095733203037998
healthy,0.122387139910274,0.345662547412184,-0.0375860324312059,0.131836496770088,0.309355454779678,-0.150460396979251,0.446941895768713,-0.157774664257765,-0.153515054845567,0.220294737888412,-0.169369680449281,0.0439173129222893,0.16445474651213,0.0679317858367155,-0.277709622074664,-0.286154852646242,-0.0966603674306463,-0.0318149487114538,-0.0354192335986983,-0.0260015859900918,0.231625510319867,-0.0775079797013591,-0.149086329426929,-0.168111880151386,0.220315877389217,0.280922826197017,-0.386324377210511,0.188944858194667,0.242343237227978,-0.411670638675649,-0.286281689651072,-0.273661407670515,-0.228887944965625,0.269866867276026,0.208498896439249,-0.292560121390143,0.135292805151697,-0.19198894631058,-0.0343939678096581,-0.303616080311133,-0.287846012710639,0.0871475920684175,-0.425580430205308,0.0593491485099047,-0.355936344803391,-0.134161841858632
healthy,0.333827493308029,0.416701973939104,0.237150305783373,-0.332779186455352,0.30884284665256,-0.364053674226882,0.453567431591579,-0.440463595933116,0.0739638723833211,-0.342796340825376,0.31012411058361,-0.460090229786013,0.457877137541473,0.48431776593677,-0.223289359620199,0.296496121498809,0.219969721253389,-0.101045132744143,0.497363362325639,-0.24740041723177,0.417226127365443,-0.441861338403352,-0.431960662572514,0.0563173736965917,0.457120027036762,0.507264038156478,-0.134066798603469,0.426486171230756,-0.478901513864606,-0.459391358550895,0.501265393388382,-0.394396333684922,-0.353512366430519,0.399579628678713,-0.626538062283282,-0.299466324248061,0.478901513864606,-0.296496121498809,-0.140647836067496,-0.121079441484193,-0.193936767745244,0.141288468033021,-0.417633802252595,-0.147345352070711,-0.225618930403926,-0.393464505371431
healthy,0.161421427915677,0.193171710753354,-0.18796344779414,0.124398395024583,0.0124208964185361,-0.0051662533377499,0.163297754329699,0.171745253636188,-0.166997856376651,0.070627164670055,0.17589490513792,0.0005879796834424,0.134506747040906,-0.0390432151306465,-0.123689347022456,-0.0487465075865069,-0.0536991474247093,-0.0528679459845252,0.169427748688267,0.013725829973827,0.255457872832587,0.0521328551174322,-0.0122908371107565,0.067060842340164,-0.0966546829483745,0.186659599358223,0.0827180297819607,-0.123734301967934,-0.0682826867548472,-0.0813913938391977,-0.164669965286154,-0.0934312583405438,0.0555643126108889,0.101036239961952,-0.0859239374627603,0.0894594113990301,0.145378713062142,-0.148715455135988,-0.0961029772554213,0.0119921192489074,-0.104357635347514,0.0394865639032922,-0.0824307831820612,0.122973013218821,-0.0106250238552141,-0.141493985704624
healthy,0.13274429737494,0.19911856512189,-0.0256268962818262,-0.113833686376551,-0.0749608830530815,0.134519091192188,0.135849332721634,0.0262491546053344,-0.240222823461728,0.253505942119304,-0.0874492379736123,0.167681362986849,0.0398920786957366,0.064353694078449,-0.218731601646406,0.0243606612156647,-0.253694359884252,0.0397383576189864,0.111029774815529,-0.0108287820517415,0.166059746897766,-0.102478756603822,-0.131289489301377,-0.108914518775073,0.21047632030726,0.157207309939727,-0.150581267094095,-0.1115469339985,-0.104176053388639,0.0598315745742199,0.0190671109150438,-0.018522070187552,-0.0425413532495369,-0.0398541684887659,0.27466553500698,-0.0279404279829829,0.0142224752151486,0.0129639867473812,-0.0841327934547122,0.0120129093846236,-0.0122359462165435,-0.0596894345844476,-0.105697569144164,0.0237133778087671,0.0794257491407226,-0.110364514332599
healthy,0.0572851598284084,-0.0062023505775349,0.0505339084851527,0.181991460498266,-0.0317570548328475,-0.0609929673952193,0.113610551082821,0.0371570276688293,-0.0254880873168135,0.168178519077097,-0.009450586796869,-0.072395772602775,-0.0129686738843369,0.0255977819417913,0.0727522920128647,-0.0212946128086431,0.0341492301315157,0.0043884217087936,0.0478908600681627,0.0450137400659846,0.0637563824517283,-0.129651596270107,0.0128108744173218,-0.0057179665586714,0.0185948877267162,0.139089391854534,-0.174509190413627,-0.0541797461438392,-0.196082634547876,-0.0592177732827294,0.0887637349514449,-0.0047349058140253,-0.0628602848460558,0.0120648122217809,0.0956143225084139,-0.0332098552736428,0.0434130899348658,-0.0075455989402964,0.0597621695650196,0.0293462534001624,0.0460306414551378,0.0417341910346171,-0.155952685827367,-0.0409826455332967,0.041935353281999,-0.0365446555005072
