group,CD52,CD3,HLA-ABC,CD45RA,CD7,CD194,CD4,CD45RO,CD279,TIGIT,CD5,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,CD2,CD226,CD29,CD81,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD99,CD94,CD82
healthy,-0.0059843112387955,-0.432539300562029,-0.336701630322017,0.3614743025798,0.060528859571366,-0.328715305207607,0.213213544909814,-0.326387578901673,-0.368651961305869,-0.472306907678314,0.114389396204015,0.2862855833952,-0.564892399352641,0.161269065961379,-0.404549477448393,-0.299419655516526,-0.587745555954281,-0.521488553033823,-0.545829576577835,-0.469233617178823,-0.239383877242821,-0.195661224491051,-0.41929286538568,-0.316320429552433,0.242658308965233,-0.0071609102133787,0.294807245580231,-0.526798276374028,0.0570552102193594,-0.374516907577327,-0.0951006650320212,-0.528877491659915,-0.315762312731139,0.0131633494994692
healthy,-0.183720027530399,0.384010133970713,0.289654097264153,-0.409595512661601,-0.496546712943139,0.153339341769215,-0.0068740375838192,0.457717216691728,0.478209074013124,0.482282009275311,-0.357969208541478,-0.53226162629382,0.691362554486864,-0.528338393890916,0.545962484955099,0.651270665197509,0.586389128388251,0.688151995077234,0.454198472687385,0.263781071568262,0.29759143733769,0.3249071058913,0.36464596750782,0.474441367715949,-0.460898971748641,0.0619515800179774,-0.469824108860984,0.373818934102064,-0.216391547877212,0.514989467743702,-0.59768509022591,0.599022038085025,0.292955715635972,0.011279359809617
healthy,0.0422736125829595,-0.0092590120735973,-0.299129769315548,0.702587856644234,0.314992235484343,-0.301956503331341,-0.147571371135346,-0.600575902304694,-0.294488699361804,-0.281435853350103,0.014322636978467,0.0599244580629918,-0.516976741412605,0.272252562565152,-0.647675407260868,-0.0162976774037099,-0.532196331868541,-0.392629510317502,-0.377954017241113,-0.353472150063023,-0.38213813672478,-0.570111793294674,-0.350134195409256,-0.442591267488191,-0.102332260259536,0.23049784423869,0.0432646600067786,-0.164818546938024,0.111536903694931,-0.471361242315727,0.545170452580906,-0.727017154121241,-0.111027853270728,-0.432618767645648
healthy,0.115908259792834,0.101437648079337,0.0860782229124938,0.0877178637803169,0.0558957650161525,-0.114429514181942,-0.229835329923363,0.0865138861800981,0.165810973223931,0.090794296860262,-0.000359072689654,-0.322289760778279,0.278761148948249,-0.0607517426892759,-0.0181325412479978,0.095634028230049,0.222536981025318,0.19023513247936,0.0828823505224972,0.152563086840542,-0.199505709658274,-0.211459795712704,0.303582756443957,0.123129093417542,-0.126541253164185,-0.0940990282390333,-0.233981045361718,0.205724902660326,-0.215265415901056,0.0966237351807493,-0.0118442061287263,0.101162604643344,-0.0046267333544853,-0.225238157556003
healthy,-0.266948732943345,0.116683522966709,-0.0781820412878891,0.122132200936597,-0.18681814636852,-0.152584904392148,-0.0611768724471385,-0.119570265786635,0.0273218925658478,0.250157700767344,-0.212340918668352,0.188163688415768,0.316632615901655,-0.108473712907238,0.211152355457968,0.338772840380107,0.350767647152688,0.237361896496162,0.27587308360326,0.0022139702417747,-0.197035954461657,0.0936485556175757,0.180643953307937,0.0928553811762812,-0.270195934701359,0.0305362688622983,-0.243667281275579,0.0590911245853362,-0.366213030573482,0.217151938957402,-0.218032443450775,0.234188435021161,0.0637777369836252,-0.105837081477678
healthy,0.0006682351541709,0.433934447061915,0.165527918269623,0.371317553628518,-0.154240704509379,-0.184139985036274,-0.174031221291218,-0.0770259341545331,0.131008633201751,0.265108365558303,-0.0810235904694366,-0.374571851078263,0.550089289014939,-0.180179153426952,0.0315390912906085,0.378942232038364,0.526272541401828,0.615319637456162,0.501009084304777,0.262256764553192,0.0915411285245166,0.0380156104769113,0.497408993321234,0.314928784060007,-0.214027234074449,-0.0837534786344455,-0.101993485186999,0.444068581633631,-0.228393339161615,0.387591256398339,-0.129820514696689,0.265199524373213,0.229614451432638,-0.150698931759256
healthy,0.15891769582681,-0.360394396223542,-0.556330414383291,-0.586539496571779,-0.112678301793145,0.143645866601616,0.168201882025662,0.396693544489567,0.0727990224887821,-0.571041780990889,0.400767646493803,0.406718119517552,-0.513096037029733,0.463832213888734,-0.170506816574473,-0.209529885816999,-0.329937566620984,-0.63014828504724,-0.234637532200148,0.141795340338054,0.243613992313592,-0.0458236732789792,-0.289394994470325,-0.0308907061707839,0.493238715870991,-0.279245210159567,0.388872073138063,-0.247103700319781,0.348571440562078,-0.167948027341297,0.298724600086945,-0.0793446294022303,-0.710636819965659,0.286391262544354
healthy,-0.337091556501257,0.0824076142812458,0.205768783152108,-0.33254006270741,-0.262075399759581,-0.0818776537597695,0.112911698120326,0.21105165088034,0.239103325802462,0.365913128758916,-0.195661013968448,-0.0804234033083154,0.768308045340139,-0.339572097728325,0.643821526352536,-0.0134023327099889,0.550932292475759,0.554315656459167,0.644899620462689,0.211144376424326,0.0405595454640142,0.236595639643216,0.39042146474615,0.47208862655075,-0.251057592839101,-0.28123999538176,-0.173239598016211,0.189695696858662,-0.173829709934076,0.63227468400563,-0.552214152566979,0.444435635387161,0.418142286348998,0.0636697326875094
healthy,-0.0539792415469937,-0.19442454441951,-0.202044577600094,0.382211924931528,0.203445365634358,-0.145638467446963,-0.114184195638371,-0.440161076154753,-0.403264425049028,-0.289075128973772,-0.0493928441982856,0.666686503149724,-0.583303029489573,0.333584001524921,-0.635635157829806,-0.365515117603569,-0.538279676258347,-0.644877671271057,-0.587805905328478,-0.383331859623825,-0.205138089885088,-0.261341585713997,-0.49780730099304,-0.447931855491936,0.219927084705481,0.157328887248665,0.183974321922702,-0.367904732996579,0.36373260382188,-0.450638334291698,0.355111748354445,-0.644727543664174,-0.352094694821747,-0.105707094624539
healthy,-0.0093899840282933,-0.20027884151697,-0.0736656326388577,-0.0097449403357999,0.431460862459619,0.108977232417122,-0.317445307582784,-0.129097327891268,0.0090244977535212,0.0882702925453526,-0.116151983398911,0.184032179875598,-0.519226088814902,0.494933834085915,-0.0986016801697077,-0.456847683714249,-0.369682535265363,-0.420046983300517,-0.239850534555197,-0.184117196749441,-0.193116231625303,-0.0542336853972137,-0.34523290071037,-0.134971389804025,0.472505821067476,0.0097640271390231,0.273885991098676,-0.1712721193243,0.317872231686952,-0.273574184611412,0.273724351593617,-0.155113092013407,-0.196496030228858,0.223404723571195
