group,CD52,CD3,CD8,CD45RA,CD7,CD49f,CD4,CD25,CD45RO,CD279,TIGIT,CD62L,CLEC15A,CD27,CD95,CD314,CD35,CD57,CD11a,CD244,CD54,TCR,CD2,CD226,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD305,CD99,CD94,CD101
healthy,0.117443964237305,0.424216395542141,0.374194174515527,-0.291656452607162,-0.0062080881611657,-0.394844166057831,-0.255571436580013,0.0332118863184425,0.272623391200624,0.297732684562135,0.0038823896737661,-0.120734797917358,0.18232308820226,0.0682875856722691,0.472940883924473,0.290193556253463,0.144466433757238,0.157331548500565,0.331630896452319,0.189360249000665,0.169712856697111,-0.0494047286542949,0.371255090707145,-0.127837101298577,0.0575354727513835,-0.177775838175772,0.0491820756413378,-0.03149308742958,0.345052796976146,0.0941477621902397,0.602811699103984,0.367528770975279,0.18283598695821,0.466520234307326,0.285754733359109,0.276875032947005
healthy,-0.152973980657969,0.212400467105857,0.123125301541667,-0.373833077358518,-0.391761470571201,0.172484392481886,0.0235741700250315,0.177338158717737,0.344155165044644,0.336249265210195,0.390450198089551,-0.503781770789594,0.459340449953834,-0.387968339627008,0.402900015175622,-0.0142266825363576,0.0988186970691532,0.396165024982914,0.318487570376364,0.458763124872207,0.326188709883413,-0.0534700970526957,0.162410799895585,0.263936217392434,0.27343120930005,-0.332976907423936,0.0639212544292411,-0.331107853381465,0.215393409823761,-0.127760296630781,0.24676066283114,-0.434860303486633,-0.311479751552159,0.34517056595222,0.205395919046709,-0.349735853308499
healthy,-0.0573151963078949,-0.116820278484995,-0.176454111485448,0.246854667939794,-0.0091593227669167,-0.124482716673973,0.138898085062095,-0.13576069756814,-0.2674781755904,-0.121391917345385,-0.06833796503296,0.0596143981829069,-0.266049363539792,0.0069287375040529,-0.301239059297783,-0.562557770545885,-0.060381657660988,-0.0432972503504696,-0.365364901220919,-0.274091238688085,-0.276958648310794,0.0136270350630194,-0.258598900861954,-0.101937131938812,-0.307811314267039,-0.122899670262089,0.0454447322241671,-0.0506758006992846,-0.195308723407139,-0.0357994707896354,-0.564756160216899,0.0517846893553509,-0.105128793054581,-0.420359664705548,-0.178450264844413,0.0973139380337228
healthy,-0.0420079843886995,0.101913170718326,0.004827463450357,-0.106573683685677,-0.0568107055456835,-0.0264196086316178,0.193795120548236,0.142739815371994,0.116264481493835,0.0644539663635967,0.0913089504185479,0.356038493285153,0.194390079091296,0.0080836716995186,0.0986260930388601,-0.081468597396421,-0.164834225984976,-0.0606292628226259,0.258505901211604,0.138231372658698,0.227447342342116,0.0570685313396014,0.0577883641010127,-0.01620856191476,0.273857139047131,0.0446311201140774,-0.106949658041733,-0.025024408283901,0.0965021893476538,-0.0176186558416832,-0.0330719680073081,-0.217045090840196,0.0314373793040861,0.135786307348138,-0.153353167400302,-0.142576635504672
healthy,0.0377597225453163,-0.29035187526338,-0.229520182659137,0.158515442147996,0.29293233965763,-0.204360970278014,-0.0017727140477766,0.0659661566332732,-0.331443811871753,-0.261178506900238,-0.321866645209593,0.0793704327984684,-0.558844701511642,0.246489726220031,-0.599327180428424,-0.200295381891443,0.197111087843095,-0.383332082526179,-0.702346788056901,-0.487896226050592,-0.352534737521888,-0.248178056875527,-0.336807926887898,-0.140889929693018,-0.440270486965186,0.0271733811302726,0.0195209307933804,0.165021652955038,-0.394196134624804,0.264825721261075,-0.458326476499795,0.418221906097785,0.199707438002991,-0.615436327836948,-0.077383029722033,-0.13350772493021
healthy,-0.0212160447353718,-0.264169386656676,0.0769574918234685,-0.242457222722034,0.0961584020992399,0.140684789873933,0.0008044644732657,-0.0260372879094438,0.03824061937151,0.0109929532475739,-0.100150007775892,0.478346953665819,-0.290351322901243,0.137121361540921,0.0254566993691105,0.0700204150918222,-0.16320064623529,-0.198187822118161,-0.232121742416625,-0.283418983041619,-0.21920193170998,-0.188244083190109,-0.0302226935312831,-0.0310322526198179,-0.0975789531373122,0.198575130990097,-0.0267942904749223,0.108857748352342,-0.21486621631,0.156139778515589,-0.0459727603523888,0.188484235009965,-0.200144073808616,-0.1123975496645,-0.169297858939338,0.0212949826699925
healthy,0.145628734881345,-0.26711131414649,-0.0127558794175671,-0.360146552811367,0.141388593077118,0.303977262629859,-0.0892948461598565,-0.0704015927945911,0.333761950405607,0.136433576672979,-0.412884485511538,0.156809321742294,-0.556808596192435,0.580106400253359,-0.128192216056177,-0.0032349887570106,-0.0122086371298377,-0.445305977698109,-0.396608801583676,-0.541806792888021,-0.262027857441271,-0.280757482762369,0.069333028780265,-0.113415162261234,-0.180075228232447,0.620840196907304,-0.0371706628726142,0.334851852435736,-0.141831886706259,0.420125189266807,-0.254731580502785,0.422794603389356,-0.148864610468904,-0.182538502766827,-0.589545942499294,0.231903852302464
healthy,-0.487970113925089,0.106814424237008,-0.0736723921803226,0.0029340704031156,-0.297256605983916,-0.309539858740212,0.147509183170235,-0.183432002925231,0.0735912563743545,0.350201771076199,0.501002269439162,-0.157894668341687,0.808802827342657,-0.434093549934087,0.455373456814779,0.0249352945767909,0.0567529610047658,0.196352765440254,0.475325612545107,0.657634901274788,0.636883487894569,0.238429847184946,0.0612315116850619,-0.202023588305686,0.310676743668149,-0.414115617054188,-0.0563845717174473,-0.427696977788424,0.214629786853747,-0.461702319905353,0.452769305125258,-0.59148072554176,-0.0616019716913952,0.0869918054066838,0.442422828676319,-0.443054472069717
healthy,0.121952498461031,0.0156885011871193,-0.11217237603247,0.39276490473383,0.185529602376229,-0.333545039700421,-0.100641194806941,0.0573804727929347,-0.38943999280904,-0.237001307810388,-0.165042137180901,0.0989898583539664,-0.424570490389994,0.398053300901347,-0.505842983573164,-0.0614945037679857,-0.0065131489469914,-0.352327457562107,-0.375171882418542,-0.412751783784712,-0.444097569793868,0.134085285344789,-0.188896818448845,-0.262858296689608,-0.288334457499315,0.242798811556699,0.151880041537013,0.283054839150763,-0.121321205433148,0.159919495025487,-0.38100078856238,0.378644131231712,0.176994141696931,-0.489841880128541,-0.221892326650746,0.244817115271415
healthy,-0.0313416216728814,0.0595772700870464,-0.357792351796413,-0.154124718371755,0.019995144626717,-0.0093738817921444,0.263528344830715,-0.091054100924352,0.115924526068501,0.17261263446444,-0.0150732977695478,-0.0059836994355844,0.0331192212100777,0.108630744516574,-0.191298564700706,-0.230895470982223,-0.0792417863774584,-0.32951731447134,0.0489163278675928,-0.0502044275092324,0.0372875709888423,0.0995001932785438,-0.0420726599502656,-0.245584473602043,0.0818810313977414,0.196829952667014,-0.128610600848379,0.129394987452369,-0.006807448984245,-0.112010526240098,0.0441854185933058,-0.0743109391141195,-0.0789623313213847,-0.0747650685031293,-0.204993248797708,-0.0205236651812429
