group,CD52,CD3,HLA-ABC,CD45RA,CD7,CD49f,CD45RO,TIGIT,CD69,CD62L,CLEC15A,CD27,CD95,CD57,CX3CR1,CD11a,CD244,CD54,CD2,CD226,CD81,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD305,CD158b,CD158e1,CD99,CD94,CD82,CD101
healthy,0.0537994035189983,-0.331524113479014,-0.0428924214623532,0.553265690362724,0.100278705613005,-0.155724068099731,-0.403636587143441,-0.299398528549119,-0.263451528509539,0.417026027548803,-0.470108888438285,0.114165193734469,-0.285587493679838,0.0116640819771217,-0.230506552115822,-0.487408156495601,-0.505020493464334,-0.358773250284846,-0.572958163643095,-0.286085976169236,-0.281344477160433,-0.257320077483977,-0.103437367771136,0.0604939530388455,-0.0044318964408608,-0.39019297145502,-0.191844811698448,-0.421767722370993,-0.235178690344043,0.0826195480973133,-0.167751679679363,0.05233519292561,-0.415979295810229,-0.158214393297924,-0.0175573388656286,-0.127966554332209
healthy,0.0567912922092676,-0.450284471083589,-0.196218419658503,0.0615194661943402,0.236420244143113,0.175859907915366,-0.280047975800082,-0.273296877359973,0.121722319991347,0.128597642721261,-0.543496576097709,0.323261112277586,-0.396172233652398,-0.542818944050762,-0.257652645909352,-0.602253411998471,-0.565703838909806,-0.287633598207243,-0.31157093882642,-0.0715240120742045,-0.331729753348379,-0.433053461415801,0.314069930018921,0.0027744557953466,0.311993461374439,-0.419208705882062,0.194602067808103,-0.603064423674963,0.386757641995076,0.0201185635227183,0.0051871068162054,-0.0559562238180967,-0.597246234193937,-0.224693094643115,0.0275427836844247,0.299403352867054
healthy,-0.0840015988882946,-0.102412624850245,-0.234286024264813,0.654781393038708,0.192000778727456,-0.321830387141347,-0.652951537851925,-0.245867052452811,0.0952460421163613,0.175571172913867,-0.572536070854313,0.253853417176499,-0.713700968176688,-0.0169267184120207,-0.0668231856960407,-0.598903152483509,-0.34717166848614,-0.424227430048921,-0.443379112270039,-0.176634925992606,-0.513008408682602,-0.54487113702653,-0.209680380947452,0.230867728058217,-0.033981629027375,-0.296021425840217,-0.0232149478933389,-0.565773161409626,0.461670334474221,0.0696949087131111,0.0296620044128284,0.0389721557941725,-0.795991021964317,-0.147568042726181,-0.514291814117344,-0.0199777996467472
healthy,-0.305558272358079,-0.27968323119764,-0.112158638145786,-0.0863073890629869,-0.139787783974451,0.37379900158156,-0.132400503423067,-0.0956421623033402,0.185602458310663,0.325557023881013,-0.238809279586001,5.38221419174095e-05,-0.171777369294606,-0.225883284540085,-0.163358748343248,-0.250312165392575,-0.150339849324885,-0.0591759101918949,-0.308916423930447,0.281545003355425,-0.206748442805012,-0.0195833842191072,-0.104105057358868,0.0281880313774797,-0.0753102548952386,-0.282962151366386,0.0619707677625859,-0.0463007552102313,-0.0815411591605811,-0.104248814636194,-0.113932322486246,-0.0199368759505617,-0.273938451440299,-0.003407923469356,0.219019977659962,0.0104794921120407
healthy,-0.223672704847199,0.136469658659924,0.0669099590251164,-0.410490481273071,-0.519490269356516,0.149015759711737,0.423449634146729,0.34684510804483,0.206832276690219,-0.0934859632903119,0.616533079918431,-0.375712378621956,0.636998398550699,0.414868388448121,0.169618756313352,0.534742238671313,0.428150949320267,0.400518446102134,0.229502272835626,0.224697523889568,0.267858996443199,0.42269054377154,-0.154387484859236,-0.168966775422054,-0.257300160571239,0.242742534466782,-0.377739968648269,0.568273103174117,-0.550018699927014,-0.41564214355239,0.0019054252359408,-0.160910245914068,0.609763236728543,0.12478945251645,0.0328474267959602,-0.118095348472929
healthy,-0.040723695127945,-0.527439176536658,-0.268412311445775,-0.411481150799149,0.103762846703458,0.0463748873118593,0.0053389499210675,-0.295367653309435,-0.245332568722619,0.314691490022074,-0.72316096905362,0.145598262760819,-0.099096623168953,-0.475165162424367,-0.25921195749356,-0.604327505648634,-0.677827890195521,-0.458112611377503,-0.256187616964429,0.0052792603021386,-0.61393165161849,-0.299167692021443,0.183288626673391,-0.0563487216941932,0.180212697696876,-0.522396267292954,0.308891555166092,-0.301528880509266,0.35732525473024,-0.346674888428903,-0.123263111956225,-0.124927826105634,-0.253473239230478,-0.258937407930976,0.0770159773320833,0.228601458227594
healthy,-0.386563308410432,0.299441145119537,0.418018545043107,0.340957445811473,-0.193870510302014,-0.416467288224757,-0.160880485745992,0.564925535901341,0.0457696486981452,-0.298142707148573,0.708774687278296,-0.686688104693165,0.404486298417818,0.507409070883257,0.48415913860638,0.488501598903609,0.704173726987682,0.347713028319642,-0.0768219887315365,0.006428120094229,0.160420238573995,0.291205628701716,-0.711705761632969,0.119372618747939,-0.581824222958977,0.20339576671235,-0.494607302532407,0.441622299711994,-0.52027033767241,-0.0129710659551614,0.150770977012154,0.0683539838025785,0.356043085591346,0.700461063241421,-0.101142577260861,-0.311545464379856
healthy,-0.174218862059815,0.200263640019661,0.0168391650959134,-0.0049437387023926,-0.115405085119117,0.19630446183223,0.0939964930155895,0.406842805605521,-0.0099188572905836,-0.0921369065015107,0.606263535373193,0.0154135379555455,0.367915339258421,-0.0651788659143905,0.0549716212209869,0.537100112941165,0.634894736409264,0.486257431343781,0.2345234371509,-0.0952618098873772,0.521074501901296,0.507731664338295,-0.0209394398380264,-0.0893818113331622,-0.256102159596359,0.305800080432548,-0.239070549346181,0.577850038068926,-0.315825784630322,-0.0483755279635834,0.0563638578423863,-0.217152727575862,0.388443081274022,0.161840951213677,-0.137482511865206,-0.341855019766622
healthy,-0.0024754103717999,-0.195425729087049,-0.255122103333896,0.465027748113749,0.27181507947215,-0.256007285345951,-0.460866876493097,-0.254210379485784,-0.0703058726295224,0.522326672916598,-0.644852009851678,0.421334944804591,-0.671215180830183,-0.399699226614647,-0.262160265668757,-0.547442928568587,-0.685019860096634,-0.588147308300069,-0.410700206605464,-0.353208349361402,-0.486873032768355,-0.478706989385484,0.238220603334342,0.256368735468509,0.221772743498994,-0.3494458242801,0.307383973182269,-0.47461045145172,0.519447500488079,0.203419260941451,-0.0744202804227649,-0.0064717968216372,-0.690014240226648,-0.379950008818283,-0.13401137972335,0.184995909552129
healthy,0.127911629517768,-0.171777057468413,-0.0825925404746935,-0.121667411995604,0.467641095269837,0.250901291134279,0.0506980911925652,-0.107856139584534,-0.118991886306519,0.115943882209227,-0.317341162494616,0.474423922571854,0.0359292242318167,-0.61447446101918,-0.435630865292465,-0.201009509923614,-0.346528382851519,0.0804727037507637,0.029623161049699,-0.145430947928206,-0.080513070727662,0.0746000913646249,0.690048867986076,-0.0938072522488861,0.600253157824453,-0.0108514309523249,0.319187842323035,-0.0602790788596669,0.238698202383433,-0.200623823713036,-0.0678995441359355,0.0755032938575534,0.0878490550986499,-0.195988943316735,0.373756657640481,0.0957601430021031
