group,CD3,CD8,HLA-ABC,CD45RA,CD7,CD194,CD16,CD45RO,CD279,TIGIT,CD5,CD69,CD62L,CLEC15A,CD27,CD95,CD57,CD58,CD11a,CD244,CD235ab,CD54,TCR,CD2,CD29,CD18,CD28,CD127,CD45,CD71,CD26,CD49d,CD73,CD158b,CD158e1,CD99,CD94,CD82
healthy,-0.2588393842306,-0.589831997880624,-0.101933490571111,-0.0298933632650586,-0.307812681932752,0.072875294949523,-0.201948678942051,-0.0925055704908485,-0.30125116030756,-0.29013760879072,-0.327497596719794,0.0038634291803849,-0.0701325994326578,-0.0697359301070167,-0.411580238582738,-0.138493733680918,-0.117068205981066,-0.215847843732355,-0.370745727215138,-0.085795449310254,0.0801804206469141,-0.162510268976147,-0.214970376167232,-0.458600518326546,-0.0624158447586636,-0.0152877298941244,0.207301093012844,0.0288934591285804,-0.365253321250813,-0.157069452176209,-0.118992773416018,-0.342857970701118,-0.249695670538793,-0.136345518532737,0.311929236298732,-0.267662058125348,0.0375338574052097,0.150903744969162
healthy,-0.0274701880233761,-0.0768908905807353,0.134137695890572,-0.240357510292534,-0.147508609668117,0.0950400508461494,0.0856115035286627,0.145881768749272,0.137077875180266,0.167421130219815,-0.0089247951864636,0.296896382197041,-0.356956534155037,0.120204848300666,-0.0917808746293271,0.106531275403639,0.0520541969925122,0.13522790487179,0.0404986108433306,0.0767441573066318,0.201483583437933,0.119252435993737,-0.213826845730947,0.0017078999598952,0.15371560183666,-0.0478475038956332,-0.0399595829941624,-0.0813294269214867,0.0133967573192345,0.0292216205432042,-0.0196870265782013,-0.114290907404288,-0.14145718352854,0.171560257579148,-0.0060335920167999,-0.0728661682850301,0.0005284718201801,0.0407453370530308
healthy,0.0051309810963205,0.003868074747795,0.0743307420173729,0.0705156185911713,0.0804177121098736,-0.17363523946014,0.0288529863320647,-0.122119300065472,0.0443336360682793,0.165657435192817,-0.131339234119032,0.304482202762354,0.0346648819408498,0.0533224306828465,-0.0043170100714345,-0.107654773356638,0.0291721494150368,0.0049501568239127,-0.0275979999977408,0.28000086762167,-0.08233831694287,0.126983932016096,0.0136196148391259,-0.0405011957777525,0.279824447875259,-0.0424637848774638,-0.265844299293118,-0.0919372997987391,-0.0352231810439963,0.0584448701520489,-0.0735774553565543,-0.0595779322131124,-0.0806434796112297,0.0860726047827426,0.0516547141264076,-0.0776297447966853,0.266411020509548,-0.184959406844645
healthy,-0.006854810167003,-0.206955630528142,-0.142698815878205,-0.0536792679703335,-0.250813604497227,0.0214992026292264,0.0647077237344988,-0.0325655017576019,0.0170487657608377,0.0734849722676627,-0.159710402748289,-0.0398693147461966,0.147228477033335,-0.066308809326671,-0.343242429748753,-0.124993500181145,0.0132573408552256,-0.138699376365603,-0.156221689148647,0.0614115046567449,0.0794659937373001,0.0591066520541423,-0.0037314955758787,-0.15197061978979,0.0280862991165021,0.0148522239084764,-0.254839168160745,-0.157829616602653,-0.148589754653563,-0.0837141044719726,-0.270970401329285,-0.178295019204384,-0.237653782178558,-0.0202439903813293,-0.0265842751489189,-0.251635361683883,0.0594347726838268,-0.179595543086442
healthy,-0.136151495996629,0.0691661581242539,-0.127287227838182,-0.574602405103403,-0.261554271162408,0.1706855559647,0.101466211982943,0.296397573561516,-0.0128061199511564,-0.0961989353443116,-0.154112937210282,-0.173124005623743,-0.271110538497288,0.0098031264657484,-0.151203934519745,0.311372395594533,-0.159655276866063,0.282892293550448,0.0703264724495315,0.0695415576727019,0.17850052945992,0.185693531535234,-0.24211392996179,0.176324846271826,0.21479148036877,0.162286226136248,0.0762216035951798,0.309548631932953,0.0243416790020181,0.118450343080195,0.222903917672316,0.359036301117224,0.0818734748450136,-0.0983096938714878,-0.126002016670598,0.480202772077326,0.0662292857489211,0.414707835694742
healthy,0.352622552753941,-0.0020361469050664,0.0866627133084771,0.318922797013922,-0.134669010486721,-0.112400108983963,0.0857769528001614,-0.0825655160124068,0.0888046463251976,0.262905724101423,-0.178115322060548,0.0761861968653689,-0.253879858664097,0.354041085084797,-0.225163777362068,-0.0379564107472685,0.318274135545521,0.0143924513093609,0.300064015544001,0.428857607030282,0.0721660483022631,0.27402470324608,0.210009596464794,0.0318733186739521,-0.186070315369091,0.139967651100211,-0.385435718253686,-0.306076607911675,0.238949742693293,-0.0155217791047771,-0.359807884190605,0.134296308904882,-0.2469821835482,0.119041201620795,0.054002116801777,0.0306275839330725,0.228741336413656,-0.305089442452916
healthy,0.189543170397442,-0.0550673218318972,0.306240187523629,0.0785402170603414,-0.359862247099882,-0.0968788023888424,-0.0237892408985349,-0.0498196602979384,-0.050207113309415,0.304419784286411,-0.0243039484019246,-0.0735262604289168,-0.136210643673673,0.633066172063079,-0.690544417456187,0.353985523692658,0.639595895402637,0.113266924061847,0.50860057865083,0.507303790755161,-0.0049095825895101,0.253604376808325,0.0943592725704335,0.0673777980813157,0.23756996841219,0.435154644339167,-0.689550689559307,-0.456033881051069,0.170819247753921,-0.0155203952594558,-0.505260394372799,0.440304328747592,-0.520862417873212,0.23923151174239,0.0608247112886876,0.403152007408544,0.466211566402702,-0.0351325092397006
healthy,0.0222306626748291,-0.158114229977033,0.226248607049634,0.208980580519059,-0.411526236670888,-0.0205728136575062,0.187478654034885,0.0211366645375848,0.292335983592261,0.420954606845454,-0.324280000974656,0.0354703668778721,-0.157044810353446,0.336623675094169,-0.456446535601984,0.233450457003378,0.218995452896161,0.167474743640617,0.19826421898245,0.410008023091961,0.199836990112011,0.451812636305822,-0.0128696907068734,-0.114951517047232,-0.0306377237528069,0.0361661152941171,-0.481728439209291,-0.608568534933705,0.0346619598730953,0.191973984227534,-0.632879449727805,0.139701778868472,-0.407392424723201,0.283080392677309,0.0818424932195239,-0.140307968687931,0.126286317884996,-0.148740445185857
healthy,0.045882757720293,-0.0647358041210951,0.168140515519659,-0.0677686096340864,-0.0393707960886848,0.12545092541455,0.0757957721777258,-0.0066918433008206,0.0420147655733661,0.0517281670544033,-0.0719404760952354,0.141394752855255,-0.263256744139583,0.0214374268266507,-0.0704226007533873,0.0377591645244936,0.0289726261375546,0.127882016340866,0.0201191195514968,0.110490189345487,0.0473600075493804,0.0984876624286605,-0.0669122277624005,0.0326055790225093,0.066877065375252,0.0874082090068427,-0.188994686072744,0.0217684888485792,0.0328117285004941,0.0832073511882466,-0.141098440990455,-0.0920680644251394,-0.127315046085134,0.0856804351355282,-0.0240268375347429,0.0713549631126936,0.101183492142774,0.0402247822219344
healthy,0.103887506128245,-0.27243716421553,0.0052530395127774,-0.315108275024466,-0.334767619323955,-0.0310932475397247,0.012180338806973,0.243917141523771,0.0670905996611326,0.18863238352143,-0.0148044937980084,0.0226946225371483,-0.186498276848897,0.229317894439169,-0.298055937485007,0.163633209622658,0.40051953177641,0.0002080967849918,0.267002518654655,0.311307836068492,-0.0665549230368341,0.127867744354172,0.0557684872908234,0.0026587338919798,0.0199382863243088,0.139827979328355,-0.340234322013445,-0.308032345685005,0.094640753046374,-0.0528220139649629,-0.249182264088767,0.130460894396662,-0.294877946821288,-0.0513231869104076,-0.172351783873717,0.12764252871935,-0.0850441608447378,-0.1096493019092
