group,CD52,CD3,CD45RA,CD7,CD49f,CD45RO,CD279,TIGIT,CD69,CD62L,CLEC15A,CD27,CD95,HLA-DR,CD57,CD11a,CD244,CD54,CD62,CD41,CD2,CD226,CD49b,CD18,CD28,CD38,CD127,CD45,CD26,CD36,CD49d,CD73,CD158b,CD158e1,CD99,CD94,CD101
healthy,-0.368577144561153,-0.471754696456446,0.233100538769379,0.141475096468896,0.530748807308505,-0.341519470570577,-0.267330855074316,-0.186241073423495,0.202838617368389,-0.186384247330985,-0.293566011191564,-0.006989705738845,-0.527554079222065,-0.149014773047597,-0.326184716908303,-0.488312631354029,-0.410819004664477,-0.319415176797067,0.488053137554444,0.455641042653071,-0.357363939281747,0.308977920253167,0.270312389070809,-0.536176997693418,-0.147748090605526,0.0039739117118201,-0.0666350507274307,-0.489625757364194,0.032993375068438,0.501713547670287,-0.332047602011681,-0.173499580461874,-0.14140597971417,0.0289315264046925,-0.51306755617858,-0.197812694137721,0.14940709585962
healthy,-0.206680528436667,0.266292076789236,-0.35405827992765,-0.465920843825754,0.13502579378836,0.356962581778748,0.378480986670994,0.422462983825054,0.265613652607432,-0.40471714346283,0.54728552230386,-0.476207064753323,0.444115509848914,0.137416717198363,0.523927957468588,0.404266252032909,0.5432261754865,0.365475470513924,0.259720183883221,0.155091332439648,0.181538030996614,0.308849104855876,0.156415567897438,0.353770667986019,-0.43766581020893,0.0640574475607818,-0.423318955155396,0.245979734672525,-0.136549527976585,0.193099151806795,0.374370497524722,-0.537026309806534,0.241213174636678,0.169048071250765,0.447971676658215,0.278093997074445,-0.379346413368706
healthy,0.223908226358309,0.0655581097059861,-0.0317650467905599,0.0350174368462095,-0.106239305360599,0.0736486245621673,-0.206487849515613,-0.142156448603744,-0.19178284575279,0.0534708098942763,-0.206143564606251,0.0432136363501147,0.0801962402444118,0.0116986841496695,-0.134579746243677,-0.115573542921241,-0.341807431458726,-0.146037781143567,-0.1287070101338,-0.262397697107338,0.0263383243997393,-0.100954719504251,-0.239188087799256,-0.128290347616575,0.405299759118521,-0.285972118492347,0.0940273581590217,-0.0003429415845215,-0.150023983295812,-0.277349253490509,-0.109271813416497,0.0888043585445315,-0.0686857219331058,-0.0035279436060949,0.0555252721488809,-0.222548238680106,-0.0977345562489487
healthy,-0.103637376853636,-0.137615841347931,-0.335193775807054,-0.0772388884148189,-0.14517463214085,0.0678116685796756,-0.0112107486491194,0.0470544469384617,-0.0090474431489329,0.204718303581104,-0.102904428859888,-0.0982471448642774,0.0895901581471141,0.0713224049647359,-0.123692480355608,-0.0378947456473827,-0.0974434928325969,0.114243882481864,-0.0653226424055987,-0.0958902658606323,-0.0876871753453714,-0.0462491909621298,-0.037244749828918,0.128405242030622,0.0183802679451191,0.0198110508862038,-0.0677144960380767,-0.107581223003452,-0.0076172659173091,-0.138254722659998,-0.278783909112668,-0.326364358438308,0.0012146394228797,-0.0113018425277783,-0.0469176409977765,-0.125790442648643,-0.185978900617168
healthy,-0.0184410642402058,-0.363549304677623,0.0823511148226507,0.313184324325883,-0.0630194396327481,-0.323993455726065,-0.234487465317217,-0.32065732149154,-0.0780186867385139,0.450269804158637,-0.50841322762224,0.258111379705969,-0.516354299461615,-0.102698583136582,-0.359825511836574,-0.479173359731658,-0.36408854972663,-0.187817529151142,0.106750442164835,0.10973471412573,-0.277893562445638,0.0523785416975211,0.24973088063156,-0.278752947200031,-0.0019263093511969,0.0695967395346581,0.220590007301905,-0.350798308044838,0.233423047767035,0.130413840289016,-0.317898668161079,0.442276824392153,0.0653082601784838,0.1074886719625,-0.432560125998386,0.0186796775189766,0.0556685675981745
healthy,-0.17362025574305,0.385173580821975,0.278375482440508,-0.14978931054306,-0.148235288570956,-0.0378022059915118,0.134989739455377,0.258033437826676,0.0750411153917689,-0.251773630342405,0.473864487738799,-0.123349387157855,0.0408084437553253,-0.0166058434019753,0.317645270265232,0.387448242556853,0.517996358343136,0.336320936844481,0.0409824081226073,0.0949915862356785,0.109542274785383,-0.0552240138601314,0.0093146664378205,0.231631155547734,-0.260085658663839,0.0808975037402347,-0.237879949221438,0.374036057266687,-0.471561490781206,0.0329103805873551,0.240763690019069,-0.325160350004482,0.0929237019753312,0.0844287020780758,0.173094735835623,0.209996494198222,-0.0903174703495367
healthy,0.342800361150139,-0.262035937262068,-0.283000350852499,0.213836108169834,0.387371208108662,0.119386765643774,0.0323026285145924,-0.550422218993899,-0.0681802829931379,0.217700582387309,-0.67380968000422,0.716482570379163,-0.38634721031488,-0.0071532427090394,-0.590190747218829,-0.530051774021623,-0.632041360658929,-0.262373515981107,0.167609303110825,0.177132678985739,0.0962890208618852,-0.020491534428565,0.16382093032227,-0.32464708334852,0.715164372602278,-0.149483415351894,0.623983217584912,-0.196957514846962,0.53813734846974,0.147010001567876,-0.334722748353221,0.532074684941121,-0.188636297570231,-0.0458918111923015,-0.320835172642496,-0.627857996030883,0.460362253446832
healthy,-0.370267589742216,0.0959739041065284,-0.202430466592104,-0.425478021248544,-0.121247271530848,0.262059403593673,0.408782206732034,0.558909733780096,-0.167408740428549,-0.157302004218308,0.755124240750921,-0.382054403356163,0.636623157887677,-0.0839533173864204,0.0642386025440672,0.565010238404926,0.707285334025049,0.721929388369825,-0.168930784787318,-0.233689965335432,0.149273872827204,-0.149862635405407,-0.404118529624846,0.498061436588598,-0.278009258107016,-0.102992183548757,-0.510749321655973,0.194070333795076,-0.541460170880737,-0.370010567000889,0.637419001831398,-0.550816223814616,0.176741161652673,-0.11242658945417,0.403108610628371,0.279492965258608,-0.501446753456627
healthy,-0.190327809788289,-0.0432483656847163,-0.414742279857687,-0.144731909999205,0.204392528916896,0.32998875907733,0.337332781403448,0.21674977082498,0.0122100212797338,-0.0707746603576194,0.490713063029322,-0.216524305701077,0.583754243266441,-0.0274517814575148,0.224534813541516,0.540474715950188,0.638599727708687,0.6407116238238,-0.0667253268417621,-0.0147936714089102,0.237937975260595,0.218099334948533,-0.0239771725108397,0.47529508117217,-0.25977255191282,-0.331658646511977,-0.229159289329457,0.203519577634195,-0.425216027262457,-0.0458760162858018,0.600316369440302,-0.250533645067026,0.0854009713005631,0.0608870214117348,0.701360828608105,0.328466862326038,-0.210453298337386
healthy,-0.248868075361326,0.0756261407107598,0.249244824952348,-0.357352947267026,-0.140178335669577,-0.115445622984821,0.0578134252269853,0.124962330539985,0.0270974109926705,-0.108890186265719,0.600630747822326,-0.457380377735979,0.0554443979934564,0.0651410471878079,0.454631337720358,0.298279032961026,0.453799199506766,0.34012523824551,0.0474083150346622,0.0394148083338537,0.0890510998281676,0.156672012263961,-0.078481941849687,0.245959999781914,-0.498808257279786,-0.116402884849825,-0.374295681731403,0.0646272964901913,-0.265602424541988,0.0207054134089312,0.3115452026685,-0.324013833131736,0.0316423409050317,-0.0354317177683557,0.258547321205988,0.366371153679588,-0.166438735921388
healthy,-0.720951758194834,0.670959403098888,-0.581453464950219,-0.457218190781567,-0.197353974519329,0.38878847724852,0.246919146276648,0.0,-0.083979736649412,-0.577031761154686,0.784435709590962,-0.447474325905718,0.0551541109629561,-0.0196618593363937,0.146691373380334,0.514620780743565,0.711307637462183,0.757330473045181,-0.0513899402920575,0.0209469608273356,0.484852773382665,-0.102949897129751,-0.0633548800839353,0.0,0.120083173832455,-0.0502469738596729,-0.459627793210488,0.532609227120355,-0.145988870939597,-0.0256203241327165,0.729327587444426,-0.573047523583638,-0.125031118945263,-0.0751264511592631,0.554691440992801,0.0,-0.430866050065874
mild,-0.126566019180944,-0.103474717965315,-0.528811751313484,-0.212745536273171,0.102484737293248,0.392273009281571,0.181831960091972,0.149283518310977,0.0370155182528098,-0.210842291624858,0.444015464461405,-0.294517206504569,0.406413519713061,0.101656622301501,0.236139771735737,0.291801904252451,0.259380774833996,0.212870251287021,0.0785476936459823,0.0753566612024172,0.182290737286046,0.325732824061956,0.02355088418474,0.183164418894532,-0.0941390407225755,0.0255391710769119,0.0285508952652486,0.0532206095445203,0.0103559780023751,0.0948675234896314,0.379364215651347,-0.20356023881272,0.0316982278420935,0.0432139618349878,0.473853235136675,0.0541838665940754,0.0235511698912554
