group,CD52,CD3,CD45RA,CD7,CD194,CD45RO,CD279,TIGIT,CD195,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,CD2,CD226,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD158e1,CD99,CD94,CD82
healthy,-0.067698448976846,0.333938052123573,-0.299964438280416,-0.207729862596677,-0.0557359649263114,0.210194598177319,0.356465573958432,0.425169015492929,0.0476178706396974,-0.127560355039758,0.48818138264036,-0.333313928270144,0.406987160964587,0.526611041568616,0.48223337410886,0.512648749940664,0.282844715711753,0.207049241021844,-0.0077414665678023,0.23751303905846,-0.321838982071359,0.154785828458418,-0.470203853840448,0.405861706559564,-0.0244450915279791,0.220855238348899,-0.2740711969852,-0.0031348469470758,0.29368787433871,0.388196643002951,-0.0481663156366716
healthy,-0.0481345272371935,0.502989331500406,-0.316999937596144,-0.352927134436993,0.0560517043519509,0.479442331793106,0.434688076604729,0.399418077925898,0.189732646575537,-0.481341892344842,0.712457102182293,-0.430178329725728,0.570881804316134,0.63119593928675,0.730386368806363,0.739945753843145,0.458141956546342,0.400389715814067,0.187464103553659,0.567875886731436,-0.314334687417805,0.0147891238035071,-0.340138298215574,0.499447621284175,-0.224260477252644,0.686828492691807,-0.491473373199716,0.070889662585262,0.756196432021091,0.282281019894769,0.0174411682387553
healthy,0.0570960833089393,0.120177409636946,-0.667335832804762,-0.249368835978707,0.275673702104699,0.603422628756533,0.272669777258894,0.293986861020065,0.144923273123859,-0.172230769492772,0.505759142331563,-0.188589392022734,0.65942794468022,0.0201740308210372,0.507041863074327,0.420549300374555,0.410096037787329,0.415262009424117,0.36079880989792,0.510035778599646,0.173762680100656,-0.260479298861503,-0.0705424484138368,0.247553306880969,-0.217522919594088,0.522725044822633,-0.510008404906469,-0.0457036942087519,0.722139583188906,0.196689774064601,0.390191695704808
healthy,-0.0149308824391665,0.357474015617731,0.0644982868547507,-0.0610972379478171,-0.406886574799196,0.117007491919314,0.257986428360336,0.0528824351552838,0.137835085656181,-0.303017330806995,0.483851594568774,-0.0217265496343912,-0.118127855557867,0.0785571300903659,0.426194306051894,0.415658207746342,0.140310784865573,0.257286639406351,-0.0412736190335074,0.285077486450485,-0.191792872736089,-0.11244272215109,-0.154641279726374,0.305021729259429,-0.399647272026383,0.382812521066247,-0.0142419501834837,0.0056994812700414,0.0386023301520269,0.160889682278507,-0.52265625969758
healthy,0.218489316132516,-0.187762326169406,0.265406488897009,0.407932834031956,-0.150943668841696,-0.346221792498956,-0.324968856281724,-0.34960679240488,-0.269475364186761,-0.031057109703871,-0.651983001164353,0.386649750677157,-0.616480402055619,-0.480459425877755,-0.563512326882847,-0.548878769360242,-0.425495021598348,-0.226757329002676,-0.195909119698159,-0.382570697838927,0.184996514025758,0.0268491887022776,0.334655807353784,-0.267567781123503,0.385688006529448,-0.526085739678304,0.595630529873906,0.104314548134682,-0.60045990632179,-0.14660582780063,-0.0372021767533338
healthy,-0.165315838616297,0.413216391370831,0.357132901657293,-0.178490267351132,-0.21255705676057,-0.089203099506045,0.104870561019669,0.27090110476512,0.193006529656985,-0.449868899446415,0.590808080828796,-0.229264864623857,-0.0055397896994527,0.398428419624829,0.512205144408171,0.591825095234317,0.462315326990203,0.168520278971301,0.0527574648188785,0.23894695183391,-0.368297211392681,0.0317509968254392,-0.249162871919183,0.392288446088131,-0.35688489267673,0.291235665961943,-0.223259551824226,0.0632906594283232,0.175173259793213,0.308771427719424,-0.267348664607152
healthy,-0.173068725757391,0.332943505405817,0.308078865951054,-0.0056249732164734,0.0427219349692076,-0.0524637328942521,0.131982368950332,0.565557269652836,-0.0015185111670461,-0.405197238246223,0.564658101723923,-0.482774761197207,0.45239697618623,0.230355326989484,0.410607583371402,0.679223922072344,0.461974195511593,-0.0426206791533425,-0.227197904115933,0.170166141466202,-0.504360081231273,0.249788168932768,-0.466624613901725,0.30699710674585,-0.344122005109876,0.366312174893991,-0.42398883318213,0.058974589673885,0.270555999999,0.662705962166987,-0.113200254440789
healthy,-0.446803947678359,0.226292506367577,0.101274141273257,-0.363796917883438,-0.306723341671069,-0.010773879524336,0.397924387888469,0.564429635424397,0.0829794654346633,-0.133802312609239,0.720345709834907,-0.370564718168982,0.38510584856436,0.137020714899701,0.566563035170642,0.767450679239414,0.705728608913906,0.121895527056616,-0.27248091639422,0.435759328957574,-0.3930234001873,-0.0030157349289076,-0.563084046719845,0.237682648911926,-0.655399313532619,0.634110981803437,-0.428218333595033,-0.0651756524821096,0.129593301990184,0.244664273399282,-0.278436926740495
healthy,-0.0755563055265118,0.137229794167011,-0.501310230369358,-0.272565147512473,0.0902874624878246,0.485327638716453,0.39742124666578,0.25957385163176,0.328319420357946,-0.207349924377465,0.686515380688844,-0.412228676477738,0.720469368387705,0.410755312210518,0.655686136609819,0.755558811140308,0.654833799364712,0.366752791861659,0.29323547414965,0.602748839494271,-0.245632564033962,-0.241294887914704,-0.277189633233255,0.293732761059423,-0.358092862489052,0.627096470989702,-0.494462117692532,0.0104553224555539,0.771977896110565,0.393562288753065,0.152505619960637
healthy,-0.136617810923413,0.205548759784658,-0.005410222380686,-0.548903316992169,-0.0337191297862167,0.102121890064138,-0.0599987657957372,0.0600581095533879,-0.0145378024117141,-0.183792424410905,0.428571283304366,-0.568498554232559,0.0119284698754842,0.630255203506197,0.308146282375216,0.421210106166953,0.0814534693227226,0.0383702001328618,0.136646393058952,0.0810407537262458,-0.688861832896563,-0.0278538052141398,-0.481447256836148,0.0712802619057902,-0.409065171645123,0.209825052603029,-0.355471721425738,-0.0200832196898371,0.0649587065254444,0.163208054056478,-0.346275626792529
