group,CD45RA,CD45RO,CLEC15A,CD95,CD57,CD11a,CD244,CD54,CD18,CD28,CD49d,CD73,CD99,CD94,CD52,CD45RA,CD45RO,CD279,CD5,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,CD226,CD18,CD28,CD127,CD26,CD49d,CD73,CD158e1,CD99
healthy,0.173375352873878,-0.164752171703041,-0.481519950893149,-0.30290867344708,-0.485421695594444,-0.519124086367349,-0.471695482818719,-0.453341117516584,-0.157630364810467,0.242978077068162,-0.206451313034677,0.179060811680758,-0.33725868044763,-0.237215929456139,-0.226319820323779,-0.0836183372854316,-0.0498682320705382,0.313932333306698,-0.0879656382306933,-0.13264849762191,0.414397811269903,-0.122948310814202,-0.0085848854265967,0.476268507600183,0.241213065522951,0.330079144940496,0.183861873161516,0.115298775078333,0.0716232483113106,-0.409120447118341,-0.452037776556354,-0.254165631272164,0.0866462929984419,-0.132584807922941,-0.109863223923857,0.0784513827810813
healthy,0.0404789752102466,-0.189603181079154,-0.375050085844992,-0.289151683945788,-0.372646079003777,-0.460874304477993,-0.407922085287855,-0.194075546400944,-0.357558874126962,0.185112567262567,-0.501423788713636,0.266682705489794,-0.515729319147767,-0.135859033119026,-0.183046334650216,-0.412214925732466,0.456979349913491,0.47198603078704,-0.356500114662374,-0.532834147072896,0.68869891920386,-0.525433695624943,0.545935793891075,0.644724664765979,0.585115003245076,0.69037683641374,0.452005296121257,0.301653342133762,0.483574914804356,-0.455791736562753,-0.469801693168893,-0.21812306215996,0.519346515112208,-0.597029340663228,0.142767745301311,0.605896404111604
healthy,0.482703745364462,-0.424578380789397,-0.357030331160311,-0.41652742859931,0.0472764564445112,-0.412289571708405,-0.196115316913904,-0.236621548476877,-0.474727994401891,-0.206222016649469,-0.625859080270652,0.187413186782599,-0.570086600717931,-0.068601887180519,-0.174822396798446,-0.506365021127625,0.400978083953158,0.250291765301805,-0.102767066272332,0.161493423947536,0.305225650546092,-0.20600775346594,0.573086463406285,-0.0327913711405782,0.276352515785728,0.310697150891298,0.352977764750988,0.379768535786815,0.298665424015491,0.0683462324879668,-0.039120082906454,-0.181775384273821,0.413015141747413,-0.446747117663413,-0.0538904659987067,0.574886708272968
healthy,0.0985067581093679,0.169520846402405,0.447371527491114,-0.0312221526326608,0.0138900122192493,0.353589557554808,0.412939869406874,0.230886990899906,0.34715754865977,0.0105897653243922,0.130094024578305,-0.0021698771818335,0.056334820301063,0.170745211701818,-0.17304976881983,-0.24978904752808,0.133943758970664,0.136077845472133,-0.149228557976301,0.106364523638055,0.119352615044911,-0.228753418519707,0.179347419904096,-0.0100312397676002,0.126681763282676,0.218222012937678,-0.0684813095359149,0.175402893222213,0.126663761382949,-0.0662141388400818,-0.0620555965605214,-0.117101835504904,0.186638209767643,-0.167078919246744,-0.0754462846271665,0.0780428600524778
healthy,0.376700653817629,-0.314217848445402,-0.616830005395525,-0.685589007162495,-0.415352336092707,-0.614434086735035,-0.484339518662133,-0.446971376304301,-0.423960594018751,0.109198751335835,-0.661484116154274,0.507559522958906,-0.695416940761377,-0.175125154921802,-0.161415149419256,-0.233052842015701,0.212620214091279,0.202896866100984,-0.255333965444585,-0.231695251060715,0.40115778385782,-0.213255698343457,0.42203874317495,0.308842101937852,0.287994389920273,0.170754362002681,0.0992142128740546,-0.0481002762895273,0.25676808755304,-0.0912108798991574,-0.223049199416244,-0.234715577617803,0.354304082118118,-0.44391317346745,-0.1558869274742,0.39490535433643
healthy,0.557693413741291,-0.304002406510803,0.379199279148637,-0.178415603754612,0.356712904265472,0.215337328725439,0.478212145598856,0.308676100800549,-0.0183100095131799,-0.457459595094442,0.0167738775521896,-0.0429563512598439,-0.195171015492241,0.294273512497896,-0.212212942944208,0.393633609122814,-0.112019785077201,0.14144707408559,-0.191249418036936,-0.208085482934964,0.582618981046106,-0.30144175332643,0.0231460426404373,0.437745453796568,0.48215999884822,0.620760095922413,0.428058529405065,0.0042486670075715,0.275493585983644,-0.393000395486573,-0.365374100798985,-0.417599064998561,0.323176145324429,-0.192216320106069,0.104483931595877,0.138068319946885
healthy,-0.281101922391939,0.101775909006478,-0.697498707253201,-0.407652821910984,-0.0874673397466102,-0.443325719506624,-0.720211796369169,-0.36331048067464,-0.307824326086078,0.39992044484689,-0.374084472759165,0.507185163846863,-0.415234304046393,-0.620531325679019,-0.21837608635851,0.376358092467322,-0.242353472268372,-0.121603599368176,-0.266333623698323,-0.166836797863797,0.582357098679199,-0.607820999671124,0.276630458589789,0.380616236036011,0.417851378102634,0.536084801940707,0.289377700150702,-0.105443536804734,0.17993512742063,-0.5651448435516,-0.426157965592014,-0.446246387669814,0.187347554898777,-0.460244683029199,0.0188812920654979,0.201209619598686
healthy,0.444240915946025,-0.380337167212176,-0.532451976204723,-0.600384200562046,0.143125267441039,-0.401848163287443,-0.413874678702941,-0.533088028878233,-0.539223612682663,-0.0459993660132782,-0.7110856330964,0.338921597614902,-0.581259289140034,-0.0669955983310119,-0.397410804438551,-0.180129265836993,0.162633259697881,0.314731745385013,-0.22952834199263,-0.218402320636083,0.729718680366455,-0.307286440286462,0.677314761441094,0.0294822682156701,0.550177119372433,0.723657701005666,0.773880948841224,0.0151677857921896,0.553132109459966,-0.241410172810723,-0.456476106085074,-0.548614919277059,0.598608478825863,-0.520767676078186,-0.182109626538222,0.358276788351627
healthy,0.292225533409556,-0.378028230767177,-0.50088346766271,-0.531677598428488,-0.350709781725086,-0.493849662132742,-0.514337805632079,-0.47030657922649,-0.421394004990604,0.131668543156564,-0.576310199095627,0.234751981216346,-0.559917468507604,-0.229196669146636,-0.178210643172348,-0.425006570941961,0.330319352132829,0.327076475451863,-0.190003943654532,0.0467535175306857,0.510422350124619,-0.316110500128936,0.538216648519612,0.31719241094709,0.511144020947496,0.623863203620806,0.585613539260694,0.191072789341169,0.467015317668267,-0.308919479558328,-0.303515029312728,-0.403471257864378,0.532477950610823,-0.375580795842448,0.0030179690134963,0.629589468102978
healthy,0.0192652453043408,0.0154554992277675,-0.105079018596853,-0.253856238670303,0.20286036192752,-0.113117464188981,-0.0494881637785116,-0.201021146595987,-0.298666299157386,-0.262267711091155,-0.30419784525096,0.0709410895349414,-0.401684387483495,-0.0751966077136846,-0.331179049681011,0.198288238270161,-0.142114967385339,0.0043876930328331,-0.317940651948789,-0.0524821345020331,0.452227189336429,-0.325503622899213,0.0220290286362938,0.35764986822886,0.237926220622874,0.496379476977347,0.11385162171991,0.0990096229463303,0.113664735327283,-0.519667030950085,-0.510810222379645,-0.39044643071861,0.256729662922178,-0.25837811868725,-0.0886415011630068,0.0947580800081002
healthy,0.623100697245897,-0.360912385470311,-0.729203460301788,-0.0696230510806105,-0.243651070913339,-0.409099103147545,-0.505487606951533,-0.578269154715376,0.0,-0.178372859156395,-0.734539528674731,0.547906521972707,-0.518915881555656,0.0,-0.724116641684322,-0.558922267925508,0.297247962406852,0.242124599747004,-0.64336146037679,-0.559861102115836,0.709293827395021,-0.463687570800674,0.0181675920126819,0.315509196851616,0.452103449313248,0.701225399826624,0.69143314780242,-0.0337006660516008,0.0,-0.030873133720668,-0.422873313023581,-0.136701955139727,0.620781535934798,-0.577582590424138,0.0100457688418832,0.440970188863408
