group,CD52,CD3,HLA-ABC,CD45RA,CD7,CD49f,CD4,CD45RO,CD279,CD69,CD62L,CLEC15A,CD27,CD95,HLA-DR,CD57,CD11a,CD244,CD54,TCR,CD41,CD226,CD29,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD158b,CD158e1,CD99
healthy,-0.266769606463926,-0.146643070297025,-0.148533430561314,-0.221469358826824,-0.281262557321165,-0.108105964631218,0.0371651858032908,-0.0059841878484645,-0.200809673012364,-0.12883248506857,-0.0702877257308942,-0.0389380102353807,-0.101182121890606,0.107939414825764,0.0487337592232533,-0.236807575773686,-0.149534900774463,-0.10482121840416,-0.103171795241509,-0.184067816809765,-0.0839131874300362,-0.15133063174156,-0.11928552229393,-0.0749893539760719,0.248048685557458,-0.0769994576240785,0.222017653152241,-0.0926943412281084,0.0094481028605072,-0.118067639354004,0.0183267846985953,-0.0216243418526189,0.183280860821786,-0.0626264899341063
healthy,0.0221024193161445,-0.537525502934331,-0.305490609349579,0.170904747341198,0.296296510463165,0.0658677185218123,0.0259725099488588,-0.412252536113395,-0.428830606427414,-0.0134179531029342,0.337546975602215,-0.694255947387091,0.368019336368131,-0.51094533097734,-0.12089329813027,-0.651024712960569,-0.734255424579094,-0.719281664780455,-0.416952421802897,-0.352547202985983,-0.0247451198636466,-0.140635185898122,-0.181406825937437,-0.543761774094258,0.349532087757372,-0.0499509147308077,0.332688581947518,-0.522297101678121,0.190643046967721,-0.659618179586323,0.453897440775636,-0.0995915891692028,-0.104992637352813,-0.68021707447335
healthy,-0.296624581706202,-0.352217435643007,-0.122650029185936,-0.14159077343788,-0.100471211657763,0.0594278411488894,-0.0598085396902514,0.0356711122371479,-0.0730138242039913,0.0258382480964939,0.624614691694205,-0.156407709756716,-0.138068340280081,0.0874519083385048,-0.141616707868486,-0.0438808274944356,-0.0562952707352477,-0.0274327957546022,0.118790655826148,-0.273610862439689,-0.0511437004370468,0.0886465742376868,-0.0009262505921315,-0.0176144372137718,-0.155464975693192,-0.144306378508377,0.0448286087287003,-0.245300570843723,0.0576285072334611,-0.0092590896946097,-0.0272379467255924,0.0077809083165541,0.0039459546233362,0.13369678388894
healthy,-0.344123391434476,-0.30858957017248,-0.0923300408675716,0.0574512926529873,-0.180592176150583,-0.122268040759776,0.0979413323476719,-0.425029019775815,-0.19905569021586,-0.109149249120363,0.0904425387821111,-0.163589859636749,0.0168401201730048,-0.323063722699787,-0.142704677328834,-0.175106178888218,-0.355403547653486,-0.242211148709513,-0.0908780474705081,-0.285033554039647,-0.129015797935558,-0.13210320394936,-0.108492785635042,-0.157302031661213,-0.240920369527482,0.0410005630053987,-0.0550701515030922,-0.318884114920799,-0.199737754065569,-0.153596013204452,0.0079601855109069,0.020540522071422,-0.0305229572917661,-0.242921982903753
healthy,0.164079537642718,-0.178513485040034,-0.144552544065141,0.101400299411573,0.291741729416019,0.146926758712383,-0.0780614266182454,-0.185168224222653,-0.250914390909369,-0.192109484710108,0.0834878397844632,-0.401469612930289,0.281114578631272,-0.390034335602119,-0.130843735694495,-0.422901919348258,-0.263725984253725,-0.401428768980287,-0.294426526662282,-0.109280774144762,0.0160939957490729,-0.0678502795358213,-0.0449773832125934,-0.109996228384205,0.261968030644079,-0.0602140385756282,0.244791136818289,-0.178768324740811,0.3503846434068,-0.22934399004463,0.510076736828241,-0.137266530343757,-0.0327416222486391,-0.334219180301928
healthy,0.155630642976385,-0.137601345349869,0.0040847067284263,-0.107683995152755,0.19831278317721,0.115768529747543,-0.0058987979779527,0.049850701198389,-0.107794787057094,-0.0496394840132092,0.0114503749161104,-0.312174195204775,0.283008365200688,-0.0225178696206091,-0.0219614452530835,-0.276247982197108,-0.244827681315912,-0.352817885120923,-0.258606848300758,0.0286294747516634,0.0413842351459728,0.0926670787527008,0.162910290491709,-0.158057023188274,0.281087251645337,-0.12868855822961,0.318504661620004,-0.153509424867031,0.179625712114687,-0.0892085019028115,0.26925505229314,-0.0800693706082092,-0.0491123576076787,-0.0352544731460472
healthy,0.270063671303532,-0.218012791228872,-0.232341067824638,-0.0035859204255018,0.0670319498465292,0.219603482509459,0.199154100498878,-0.236478742903117,-0.217998451849393,-0.0857541787365158,0.338116464755907,-0.414164317931059,0.261513943056514,-0.467579775938594,-0.0670676745429332,-0.142387371775409,-0.347415867214862,-0.491996529506141,-0.265822316277221,-0.118455117156614,0.166424995259319,0.122948384245678,-0.0769543023115099,-0.29020208049533,0.268915898914552,-0.180580033556324,0.374126128462393,-0.19102329830973,0.233637794548774,-0.328774747675054,0.327650940101297,0.0241972771990137,-0.0195205106539738,-0.348741301732411
healthy,-0.017186829720465,0.0281201126055677,-0.166799421802654,-0.0835020576886708,-0.203125645441879,0.042572106315311,0.120891035719599,0.296505920288924,0.120464824454211,-0.0098158514421169,-0.0740774242513814,0.203449969225893,0.0346435484440605,0.234729505945481,0.0076745939258455,-0.0202180489172055,0.0935833745737375,0.2443487266363,0.169216462678838,-0.228453307908596,-0.154317575066001,-0.157417164407853,0.0280528806418745,0.13385642808128,0.168715267724974,0.0609125702258654,-0.177907338561106,0.029871754770097,-0.202286300655384,0.0572987539393613,-0.0438202220790125,0.249167495211974,0.018319817201454,0.387896879063431
healthy,-0.304758774766059,-0.287174164952935,-0.199793648903554,0.0916385390208062,-0.0086652313436825,-0.0850629612917447,-0.0369931773668527,-0.21600446924014,-0.177449015924011,-0.0505611607214818,0.583082822559332,-0.427589017698225,0.175517799224716,-0.270647150557128,-0.146214150202126,-0.340649317509197,-0.286624704086191,-0.400625631864769,-0.28955132994652,-0.23227802870861,-0.0647055761182347,-0.214601097114901,-0.222057575334448,-0.202378241389671,0.175524397045165,0.0021885305640638,0.0553704226587014,-0.365213938380628,0.0297323746619199,-0.177985642835644,0.229971994254851,-0.0901838199619729,-0.0447133942970874,-0.279676175061915
healthy,-0.136922279979196,-0.112369202844404,0.0178267820563438,-0.200639105554697,0.0864333135669615,0.357251755446262,-0.123186186688759,0.083671969454084,0.175346858832492,0.0670749413909143,0.0525245953603362,0.054553579692018,0.238624077261067,0.112430146576887,-0.065119388666349,-0.428341759017912,0.0257174455018153,-0.0999304730273338,0.0901668548844803,-0.194955367275653,0.0964387304626006,0.0957044427724261,0.208545504593918,0.239437519446382,0.421729638594565,-0.114038523210601,0.302909863636405,0.0681780634838358,0.212049822712691,0.110492310128268,-0.0072602833594068,-0.0914984883698658,-0.0486571419529624,0.235571748729501
