group,CD11b,CD3,CD11c,HLA-ABC,CD45RA,CD7,CD49f,CD4,CD45RO,CD279,TIGIT,CD5,CD195,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,TCR,CD137,CD2,CD226,CD29,CD81,CD18,CD28,CD127,CD45,CD26,CD49d,CD73,CD99,CD94,CD101
healthy,-0.467364776704037,-0.0103221793574052,-0.346555363091271,-0.198484098593421,-0.139866477325089,-0.0992088651774643,-0.0017714842943771,-0.102360563142335,0.284809940412862,-0.0489104779403174,-0.0244874626740471,0.100081464476308,0.174071827357905,-0.228981928826689,0.0739777386635369,0.006637154791491,0.296852316885107,-0.2258914196638,0.0745524522651461,0.0880390541562335,0.0747381487363643,-0.109180967920969,0.19508112926541,0.0963346908552388,-0.0523855068974602,0.0809946464172259,0.0566380784554049,0.189888877431096,0.304343098725409,0.320552962006999,-0.184277949816481,0.259514557230229,0.119107097881834,-0.0007764056571818,0.196001319344764,0.0094769332469628,-0.190863558214947
healthy,0.114566218839195,0.397558871960235,-0.0343800909348485,0.250979717854351,-0.152366953647853,-0.181013282408144,-0.002456425557589,-0.0029082235527681,0.338857499300724,0.295435791803264,0.272251054123357,-0.0719840523581053,0.153103601042861,-0.33545675641533,0.518764552434916,-0.273849965443546,0.406632235196269,0.409917174787985,0.593831126589699,0.5262083422872,0.32873716290771,0.279774176129674,0.072709572448684,0.368048383035775,0.0537698184378834,0.123036318112983,0.419025658032813,0.406257067896815,-0.167275886474517,-0.187425607177571,0.435227482287372,-0.159759331333107,0.541770023576812,-0.303737669349997,0.574643654036883,0.168873999674266,-0.29732898035766
healthy,-0.169999627141312,0.0704299337486144,-0.0160964905520383,-0.112206053156852,0.486924648846044,0.266621679863281,-0.324660134749785,-0.138037377283833,-0.413665299639674,-0.177848778780829,-0.221453046765279,-0.0066489596548734,-0.128623451772405,-0.234225884247388,-0.171493024952239,0.148189143455829,-0.464887285104811,0.0356309993889953,-0.314543805735054,-0.260048179214976,-0.219164213617052,0.263974671127372,-0.104110805231598,-0.247312221000593,-0.320340888172042,-0.376516767247518,-0.165063334117558,-0.25634107394141,-0.0730947063180122,0.0426428193682318,-0.0973264109787306,0.16288246062017,-0.304495337702858,0.362664050091064,-0.488303150456147,-0.0227967498435497,-0.0149610663631123
healthy,0.154941220501511,0.492639402115121,0.103234525235775,0.311753908587586,0.3608625866716,0.212823503522448,0.0795488915393937,0.0036041360488524,0.141242743738601,0.154770787480761,0.0363700394798087,0.218854804344171,0.222282005964122,-0.461200036551028,0.402834160231903,0.290804137903336,-0.0960203050548286,0.114059928121122,0.35918440371323,0.385415026436677,0.21864794088511,0.399066546979603,0.0877854014165488,0.371936964583563,0.0984053754389697,0.321023744598949,0.441521660889943,0.282976127379184,0.010995306776051,-0.0220247699455349,0.478951990561589,-0.170204649346474,0.298485418907119,0.113932353958992,0.105439783041361,0.144727743597849,0.11102560088146
healthy,0.0171528652345633,0.232490518331226,-0.0543027732140593,0.144760069026555,-0.388531742550239,-0.453375513758974,0.0891026571081163,0.0519748086616841,0.411327010509857,0.357370106760903,0.336214125033187,-0.153936999578593,0.316590086641608,-0.279025059402473,0.653684303897971,-0.511789506207688,0.641704329899727,0.482129519710054,0.511800677982908,0.585833572551303,0.41948782448883,0.068985372848333,0.0636356655055342,0.286130500982548,0.29368205157549,0.244346401066213,0.368199895643118,0.376984838636696,-0.138605488657646,-0.201877891623401,0.34651573175645,-0.325364037505082,0.490754297026406,-0.59069107120449,0.617365987330353,0.203598983867198,-0.104744253904613
healthy,0.192220685065323,0.536383253750764,-0.0240557095198519,0.186289291248476,0.500509547722765,-0.0686097069157219,-0.216918270319243,-0.0454835846649692,-0.0891164993322182,0.173509271474729,0.338638579367312,-0.0266243226683991,0.200144919334638,-0.264212021389824,0.665024481811617,-0.162926703496697,0.0244796230677774,0.416367174667663,0.568959694639974,0.69470926218875,0.472817475106187,0.320017547074641,0.040081349691806,0.240421558344241,-0.0525220643245419,0.0033484890518798,0.555894730930027,0.269861055305055,-0.238643756422591,-0.214496567256368,0.520646673192882,-0.372747276292587,0.384698352810733,-0.259475750986716,0.131036113008454,0.262685337878649,-0.115122396122166
healthy,-0.0842443225467235,-0.139422871935435,-0.453130818562635,-0.0354297914382775,-0.323591869530942,-0.213966032822932,0.118384685755058,0.538741411586716,0.239449880613866,-0.0699681134313446,-0.066305484530021,0.261310472615441,-0.0022812257737287,0.282359147801871,0.115260737172398,-0.207140780639165,0.181789181063163,0.246571373557968,0.159692401400944,-0.0751136358680982,0.0033950830905988,-0.32816100433639,0.017657928191167,0.116607278818334,0.267699090105567,0.0194350086983411,-0.120831642961543,0.248930208735873,-0.110012469768054,0.00155008396797,-0.0452276534186082,-0.0841410533155819,0.113787110771817,-0.275907359695494,0.214012497034632,-0.143279549583369,-0.252665562460291
healthy,0.171587149321312,0.177362706108405,-0.104811612805015,0.201613780662306,-0.0089970606724111,0.0105856539185803,-0.149915888213459,-0.205379736218025,-0.122762431012181,0.076774618582889,0.15400586179277,-0.0869718703436691,0.198830144716592,-0.186521463735081,0.495609243507471,-0.202460959659329,0.249261240885188,0.0021669013712019,0.40834533306399,0.406343665753137,0.452137962561871,0.270670389388959,-0.026865621543233,0.185696411814648,0.048920246819371,0.104663230716956,0.39302741834308,0.254170960714648,-0.249399512731755,-0.0428862783268176,0.235435006032441,-0.0859111150438468,0.336590478680092,-0.249163499010228,0.0668642539464308,0.368057824520027,-0.0865355792814335
healthy,0.155544377600806,0.191737207663281,0.0473975107819958,0.244094272820986,-0.349614073603688,-0.183582408406831,0.29488945620451,0.078257412006239,0.462300321626252,0.311172973630706,0.193305595132392,0.0632622703492248,0.346526665147273,-0.404226612166295,0.593460105776036,-0.346259873600777,0.605398849667967,0.381922665917835,0.484426620222818,0.571300993837365,0.526515587846353,0.0336592438209585,0.0871256221750059,0.420053566419748,0.311039257718511,0.396853408129261,0.415297282982804,0.417050078559994,-0.0862018779680402,-0.0826906169353031,0.355682570909203,-0.0985297791475782,0.509517742969281,-0.336673132461094,0.596861045755795,0.331580342557223,-0.124805140778738
healthy,0.208014807244853,0.214074952487559,0.0118589858859047,0.123617377912102,0.211287675243279,-0.318802714609435,-0.128541956286164,0.133847668407661,-0.0550662693679555,-0.101119456362061,0.000638804143459,-0.0238052119084743,0.0861325018897531,-0.0863860455071738,0.459926986293084,-0.418015441600346,0.0119047552236443,0.523708225133325,0.292676719493881,0.41316210968416,0.10246708647748,0.27295916663806,0.0237145800181793,0.13486630604728,0.230829290684295,0.0930533290576063,0.248936166719793,0.156681571741713,-0.520373485031697,-0.343756778975242,0.144837089486022,-0.272649348509261,0.16652228704646,-0.1787542085371,0.0918680600171247,0.302539921152057,-0.142002215949625
healthy,-0.133263713280002,-0.164982593219487,-0.181326036102298,0.0,-0.071895807828853,0.0722584210524083,0.262769055961129,-0.16319960248191,-0.0980837428808685,-0.15884155076912,0.0,0.0001227428674038,0.130240074895152,0.0008885690902028,0.0658328611395813,0.108362888512711,-0.0931641562238039,0.0184197413321421,0.0110615682379231,-0.116744230636942,-0.119575469321397,-0.202100252038139,0.0398012163043517,-0.0676554112184446,0.178306590921713,0.0,-0.247837704894347,0.0,-0.186891539675222,-0.0192098168686925,0.0367567274337565,-0.155131243302894,0.14779295235896,0.0980983390352935,-0.194287206578406,0.0,-0.0979261665276372
mild,-0.0103646447299787,0.233046576881538,-0.001422602868218,0.184692011075597,0.370026447965106,0.0890998080638221,0.110893203478814,0.202727247715899,-0.158993908484853,0.0165206312935559,0.0649081297951467,0.173433788341213,0.0423005736226209,0.121793162900556,-0.0480102951795426,0.103561645722407,-0.137285956679822,0.0809299667414038,0.0658487867382298,0.0671607917841621,-0.130018495014008,0.306758985458106,0.031963181320392,0.0534648385660351,-0.0507318367091238,0.0175439217292461,0.148965961087003,-0.0047302549481604,0.11637081652121,-0.0091083180368247,0.122549795695408,0.112303776701204,-0.150511083753329,0.033897611618607,-0.184097079593723,0.0259734184269087,-0.0644612356876691
mild,-0.104382927150578,0.0020072134694687,-0.11979386782048,-0.0205559736693358,0.0913214677595164,0.167718881475427,-0.0520777025367229,0.136635795170706,0.0718947257979691,0.0614522742315424,-0.185258704966138,0.331741401109288,-0.194884537876213,0.0792956015451439,-0.256322210546914,0.143943337998799,0.0512137518388974,-0.119524414329935,-0.0935512832969515,-0.34698878188884,-0.18618812123186,0.0581246705950035,0.0758060164039299,0.0640143809350053,-0.198165489099683,-0.0833205958359391,0.0525995945892782,-0.183898106078855,0.322531970820696,0.275964584003863,0.0916609765844915,0.27914690770123,-0.177653025869013,0.226583797450244,-0.0657613070886408,-0.108304280737454,-0.0373387422363819
mild,0.317627120483351,0.238433315997144,0.0917172629842432,0.400882976523533,-0.290553823854111,-0.526711345502669,0.0359524152480385,-0.0928641639125931,0.305008610478166,0.426578308315254,0.455230268930772,-0.226203051333927,0.160262169128145,-0.374272991763865,0.816500250717095,-0.525230379133943,0.543956324137108,0.432196096600546,0.659454350631315,0.690566012286778,0.65186383807291,0.0483139375346476,0.0617762825864401,0.401503837811635,0.323474711462178,0.383486675358929,0.411223365783191,0.683803717853792,-0.462567362142082,-0.450682362660996,0.339179592421282,-0.422252838511731,0.651015153200629,-0.667370670523576,0.651249589835965,0.408472481425666,-0.325373946746427
mild,0.258606522336022,0.334043373419804,-0.0372944889215184,0.319213075261761,-0.299543828513112,-0.430932053656782,0.0954794940001967,0.451577041960425,0.353464208701816,0.0663668939205751,0.200428131704487,0.0431586513515705,0.323882460577629,-0.250205656944598,0.821311376944065,-0.58575797803955,0.590183221898557,0.43203936939864,0.631760803635851,0.732616640037746,0.5738423121188,0.215112304056556,-0.021428979307851,0.399343311990895,0.367046252548868,0.369518057360734,0.439132643774497,0.506986417785986,-0.205641782419595,-0.268440443112969,0.356713527599452,-0.377963545588717,0.642015297575105,-0.484781423365775,0.477830419451451,0.208951437157897,-0.285757098526439
mild,0.428195680862197,0.272740058126167,0.055967678632384,0.283739780103077,-0.474052440788717,-0.473109051991779,0.200006169903676,0.10704172034137,0.414178510849555,0.392027092355113,0.490667898713401,-0.085271053610849,0.420314297466587,-0.669464812767225,0.773069270869083,-0.519451905579522,0.612959474213905,0.542523681320486,0.675525385945852,0.723474358788225,0.659176445434638,0.0244875780681958,0.140893542776996,0.497133070117503,0.630229522541448,0.434935213391409,0.292929450754336,0.625575472523477,-0.280662342722707,-0.228119468738373,0.347151035416503,-0.288502136915564,0.726762735761036,-0.576399752202305,0.703566112578998,0.402369244227741,-0.458385595349136
