group,CD3,CD7,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,CD28,CD127,CD45,CD26,CD49d,CD73,CD99,CD94,CD52,CD45RA,CD45RO,CD5,CD62L,CLEC15A,CD27,CD95,CD57,CD244,CD54,CD28,CD38,CD127,CD26,CD49d,CD73,CD99
healthy,-0.400343579008228,0.242627756240512,0.308871972418414,-0.712280310746096,0.321342524362166,-0.381368772707441,-0.365575479249361,-0.602573012649815,-0.614807557260928,-0.456475297947464,0.311301861727236,0.262515477166609,-0.418509248884025,0.0894820323825818,-0.300626255656119,0.196936197741457,-0.403445023404024,-0.406922933055269,0.287529078205455,-0.0287240912073414,0.221025354830139,0.386921429112712,0.278746445300913,0.224322967290059,0.245053565015166,0.393723740093866,0.230272128314749,0.344258727567086,0.0872748704598835,0.15833089210721,0.0840423308559181,-0.0262311891817735,-0.0766179487700393,0.250583752244851,-0.0290520163350147,0.414453644514963
healthy,-0.394433345969201,0.493498180557327,0.542683680804626,-0.698238557561309,0.526463957353186,-0.558305153135935,-0.64035865512773,-0.597534973939504,-0.698646236431002,-0.464410651614865,0.445216668691052,0.456817218780439,-0.388683840516847,0.207143559480238,-0.536443727240798,0.589059957055362,-0.61952457587894,-0.29069664894472,0.025793103375088,0.507542785871545,-0.354657758155722,0.0988888933439007,0.625681229271442,-0.237748215352556,0.279641010349197,-0.389962867579932,-0.108833690960126,-0.269814948816504,-0.27184199668365,0.0015913083344973,-0.005908481461848,0.130087586413777,0.0382292132395293,-0.260264318057038,0.300899937418253,-0.31554197985565
healthy,-0.100624810817404,-0.179443622802802,0.348180852441365,0.15114804366319,0.12348759871924,0.125827860193865,-0.0019512196205658,0.265879359101986,0.192500922369383,0.120374548409523,-0.0025592717269278,-0.0469991961706844,0.0491001993168275,0.238756249996835,0.424201538129271,-0.143984795745102,0.19933972650824,0.0349384932215538,-0.160837155403996,-0.676915721634803,0.483695123015476,-0.121907724481963,0.191780934832082,0.284502250364093,-0.26776798136736,0.552016178186225,-0.0096137440357824,0.192712092275691,0.299439671096063,0.0614221107141665,-0.331365873138823,0.020528342031288,-0.199944935812288,0.176640792971831,-0.440970562014648,0.611632950974197
healthy,-0.108587415654559,0.0394412439968701,0.0950085995120518,-0.257804325549371,0.181840176550349,0.247227991222134,0.0592881041046747,-0.146155480518484,-0.254483419265831,-0.0972715039182712,0.260205662256493,0.232227228705536,-0.0158701334958364,0.446544986586409,0.139676323177722,0.184436854198453,0.209523262450633,-0.0293135637896115,-0.0745677121156985,0.238396586214725,-0.295684849153352,-0.0210888520243702,-0.0192097802276119,-0.317103649721347,-0.0106557490584564,-0.157820875798444,-0.102057472616026,-0.147896812768178,-0.0041771960396783,-0.125118264678111,-0.0122883931021418,-0.0763936004521356,-0.025269863127514,0.0589094750943151,0.160638026639157,-0.0507003123226722
healthy,-0.391844711335862,0.372360186547228,0.320703902081484,-0.674402594330553,0.261070062081163,-0.671042269396967,-0.415523141143738,-0.680621941051789,-0.496294361036165,-0.392875918564958,-0.0624303912964596,0.108965995688667,-0.490659980305903,0.307332010501388,-0.555326426518212,0.495551804573309,-0.643014288261694,-0.113919403051112,0.209685983591887,0.34350060084879,0.0630484046044548,0.355443531394859,-0.0909349365320843,0.209780715642783,0.24824468812334,0.0614294939469045,0.173524647009744,0.0810704747883697,0.168644728841895,0.311025765747757,0.164767325105207,0.0594868182991585,-0.17633040336959,-0.0225976631536357,-0.0322211911820407,-0.0124867295598401
healthy,-0.509898122952559,-0.0539506730975798,0.0815331939448359,-0.555538281158907,0.0322604528225822,0.0417070597263129,-0.424328614350115,-0.548212990014431,-0.625848605684125,-0.315672403444658,0.308064401324123,0.303239871977861,-0.434062593740506,0.367780859010008,-0.246259893620341,0.23804160848454,-0.0199081703772546,-0.221113847224636,-0.143068062883431,0.214109202629183,0.0673797326900762,-0.182824602973881,-0.201927454993724,0.51091412942849,-0.231645829325304,0.0141660126438693,0.340235482441585,0.565054628233982,0.395587751613027,-0.331151669746543,0.0098058557193842,-0.363259957028179,-0.399678458727499,0.246020404475169,-0.260980524539908,0.135792322968182
healthy,-0.270015227653419,0.238297099034841,0.254121595812383,-0.682202900677105,0.708120728242903,-0.388819575591775,-0.645185425314089,-0.543712501903457,-0.602003390031333,-0.26658837033848,0.70712321058706,0.545689586502458,-0.212288716308817,0.527937500316158,-0.382890742068393,0.531712186858997,-0.351398157782898,-0.624552365531659,-0.228471127406824,-0.296442202609474,0.271596470801654,0.110518462363881,-0.0711134785043771,0.37074118017087,-0.477731890660947,0.355296626491012,0.449934845189013,0.237103329406172,0.0933153495921888,-0.395981013180719,-0.259974992137667,-0.340631157542841,-0.400950929594351,0.306008341085462,-0.484231986674616,0.366998046519699
healthy,0.0338040126904687,0.275061601040609,0.187360139381372,-0.723199165238383,0.294391863686206,-0.79068792071169,0.0374148454820524,-0.499193997938108,-0.549147855143185,-0.643275329659105,0.1069978415071,0.255650297007308,-0.133629742168998,0.28396140766383,-0.613911706027562,0.631965295845333,-0.559235960840524,-0.391155962181351,0.334370085024459,0.164577559854765,-0.0722084839279704,0.264839019660805,-0.0637449402890784,-0.599795391782663,0.277018636434716,-0.386982092093027,0.114888728868285,-0.371309283166139,-0.428662981639759,0.181265451301714,0.0950557304996977,0.144740624524773,0.0013488460091425,-0.499797316692476,0.480241583138405,-0.203758458818172
healthy,-0.105661641742061,0.25945221429767,0.42605291782432,-0.556016967785655,0.359858523106275,-0.728521063903529,-0.285492930988456,-0.604041105822985,-0.658068101014759,-0.644784390931718,0.139057222395309,0.117757589852876,-0.314052406776085,0.349610212491751,-0.559923060807147,0.37734076394876,-0.774641712521168,-0.279924004113398,-0.0559913765194688,-0.433878355405895,0.382005513519709,-0.0625323475106666,-0.502248873429474,0.583434939878667,-0.391591815786203,0.603169829211533,0.346415670847355,0.647141042021006,0.58171648470431,-0.318903682372367,-0.200897255197986,-0.249905473044001,-0.331827263197562,0.42615482073241,-0.477833182435234,0.653362780514431
healthy,-0.357417821725113,0.456182174097148,0.413576863960635,-0.466229026570308,0.521869278057803,-0.119435536154099,-0.561351457074911,-0.434433124339117,-0.426254417661434,-0.0521036860784545,0.516543940943032,0.307891419876186,-0.210259352507699,0.289055117033866,-0.234069523078148,0.333025178393067,-0.172487617257468,0.0161740745043483,-0.0066220516329252,-0.172988577347457,0.292857259528331,0.196067175406318,-0.499154526635236,0.371622903234234,-0.448655349208997,0.12809090062247,0.285838082205492,0.330382033886865,0.182973993280512,-0.336479848903102,-0.0204918908885671,-0.121189714449037,-0.219016340240337,0.196949087094728,-0.282390474225018,0.055908534412303
