group,CD11b,CD52,HLA-ABC,CD45RA,CD7,CD49f,CD194,CD4,CD45RO,CD279,TIGIT,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD235ab,CD54,CD2,CD226,CD81,CD18,CD28,CD38,CD127,CD26,CD49d,CD73,CD305,CD99,CD94,CD82,CD101
healthy,0.242919992826309,0.313574939031379,0.190913935239487,0.0014615900721464,0.274180515001388,-0.253382817661546,0.047895431633925,0.33898470172637,0.151053991706165,0.19307635653023,0.290213362735574,0.146485763424594,-0.0365482589359327,0.196876711644136,0.17401426491689,0.294843061519396,0.187315260434684,0.0812035380588161,0.0895582476231614,0.142379186977804,0.128322843391337,-0.162444148164049,0.269188450782882,0.0403309326870478,0.0577257561048695,0.0013967709482139,-0.262734722926934,-0.0630706690070898,0.207847157343478,-0.0087932454662225,0.50874634533392,0.229879752519054,-0.0524238588704207,0.0340534175877357,0.0729940030904151
healthy,0.282880013675416,-0.171309060901942,0.287130880864119,-0.385457993298155,-0.487120371864596,0.045621405849282,0.134972938985118,-0.0212958469146344,0.469720626490227,0.471417106895301,0.460679484667209,-0.466947322562253,0.720239483037183,-0.532260179274036,0.568239648835127,0.685925972964835,0.638492079527513,0.734934157211481,0.102117694815279,0.462252512174789,0.302686430097088,0.298180834452477,0.378421222879284,0.538319298745019,-0.460234217484272,0.0466338534970705,-0.473006011074888,-0.216553206033099,0.61112397006262,-0.607465672697662,-0.250985824022214,0.684327905782286,0.312979918500774,0.0053391106128489,-0.50788632484379
healthy,0.148512848199146,-0.0311251349819244,-0.0035960527142686,-0.327761792204342,-0.181474601282798,-0.0482405789008742,0.2205547971851,0.0523598191316238,0.332714082400858,0.159190022634968,0.299017360665758,0.128837842438052,0.187473710825831,-0.0479015207526791,0.41024180016959,-0.0430363921124261,0.160370519753821,0.277306235335737,0.0794020891944689,0.181668795841973,0.169022558984926,0.137380874732874,0.0815243750870252,0.167675825175494,0.0791743628903098,0.0946274249706727,-0.214010964973608,-0.202253270857193,0.380814626724082,-0.212736643918578,-0.174279475026308,0.332020905933601,0.0498807441059766,0.266395500540201,0.0939542109001938
healthy,0.138989869278673,0.232516789463673,0.246984949181344,0.0219774769551943,0.0580678482417715,0.14978022998583,-0.0308126489111504,0.0651674072391116,0.393337647930541,0.176532607657461,0.0970734979612877,-0.204282387717575,0.471884856784535,0.0371869599001671,0.188315485021988,0.0231277984373404,0.469315559370468,0.520522043979394,-0.0620269867543162,0.407759870277586,0.352117274620801,0.224073095439357,0.328090461757812,0.383552839582686,0.104660495144557,-0.0870081497691578,0.125511778454212,-0.0423135727569671,0.244154586597612,-0.115969624528316,0.0685181359016025,0.323079322370554,-0.0224920689830351,-0.0212332184717153,0.193932668922643
healthy,-0.0225076666372657,-0.0434013986768463,0.0691943633778543,-0.243142236363549,-0.401611411392764,0.218869993027229,0.0796308076616,-0.0816878305406723,0.277608746332795,0.282649140350179,0.297839833195622,-0.306342775845836,0.664569660674053,-0.436656359184444,0.529212425016285,0.460382241046063,0.51674025098732,0.533916987254606,0.166879622419929,0.39202813781511,0.319020311583532,0.223171848926884,0.399981093298243,0.339271968743176,-0.215756159972827,-0.205403365024951,-0.145928238563546,-0.344256676653802,0.481779944069305,-0.486041025761362,-0.275793188160353,0.585213440279761,0.228570791459548,0.0014432545623754,-0.258499779056634
healthy,0.104715472731432,-0.0835234945375783,0.0429526506440327,-0.159978170375242,-0.11533246943786,0.0258295880359298,0.091875023337572,-0.252304063733688,0.126727053234494,-0.0242230332103074,-0.0272550149203301,-0.112822254775521,0.0831333823514767,-0.267547196152733,0.284155610207032,0.0792969546335215,0.20662931850334,0.0860360973700481,0.115286408585917,0.261451485405576,0.176761124322533,0.22621732881088,0.0048997759994212,0.262405248399002,-0.0104561379309609,-0.106515114974495,-0.0131088510053384,-0.0095849864464112,0.172392671224253,-0.0038327322452361,-0.0240149844272604,0.485223482855524,0.129549187360042,0.227830340600661,-0.0677969337756951
healthy,0.589875366792718,-0.143615209795969,0.542638031948954,0.322092386181659,-0.116958172718723,-0.402203337603531,-0.121631140855426,-0.016781785946396,-0.192645796221572,0.0179340118775599,0.460765350838802,-0.324292386435268,0.573356016696551,-0.60762267501474,0.252883061373894,0.411512405218505,0.441288259479214,0.618920414648421,-0.013585222654001,0.360598151051241,-0.059770062433379,0.0177482558518287,0.216273739019721,0.201731463502584,-0.619534864185136,0.24115617663809,-0.424373518795995,-0.414583679005438,0.321211071441449,-0.462498212773068,0.254108165054189,0.16405629083764,0.679320403071963,-0.204161428142927,-0.236078445136342
healthy,-0.0039207454316968,-0.0619548120760598,-0.145617406956905,0.0333872289268825,0.218463220861916,-0.112057976144148,-0.290041439904112,-0.0637736344350065,-0.109772912239778,-0.0042913414380129,0.0178381892874027,0.0088675971667817,0.296049500715449,0.0930539223220419,-0.0328113807330188,-0.0774786562967415,0.176426757704607,0.114482431288223,-0.0854780543102534,0.140098592524102,0.16345681219,-0.0955607877136224,0.185974794775038,0.195320270477413,0.0535348682897525,-0.0943318368870251,0.227024801990935,0.14553101088608,0.326896794568406,0.115151497459473,0.208994796531791,0.165540234974659,0.200530331796395,-0.13471347229172,-0.0467983562380963
healthy,0.260624738634322,-0.123110030039729,0.21763449929445,-0.517784977079614,-0.271943800686987,0.250760063430465,0.0790071481271358,-0.0589085799196332,0.460215977653784,0.385677482117196,0.271832951757091,-0.252976321552028,0.623673006177819,-0.379926515833275,0.705455620487102,0.373471644465271,0.576447062316707,0.743023409047044,-0.012539873360737,0.666859166388454,0.334465665474656,0.309956461426392,0.354085757757235,0.55114892636638,-0.275161154563083,-0.301024970134506,-0.208584768549022,-0.393380500639012,0.631701109252252,-0.371823732546113,-0.190107301519887,0.771331745635247,0.377312961620198,0.177709563304075,-0.333541286622964
healthy,-0.018000763291616,0.0074937671849976,0.0728363637369697,-0.270378807557516,-0.0737282318680569,0.0825314962382069,0.0233612945044192,0.188068024905019,0.223318890886143,0.22779815966918,0.106226929017027,-0.283164957924045,0.084851312155421,-0.0682443498225681,0.223638886804395,-0.282103230511137,0.226372228928941,0.111049581181191,0.0017526106760375,0.291057761920019,0.138694086133509,-0.0619790115245998,0.0657696096813292,0.140428314919376,0.168541475831233,-0.201149419932914,0.0897301793671251,0.0200695003073866,0.160251561881351,-0.136829041758352,-0.105171454832708,0.100220253123506,-0.10785518663842,-0.0425079988547347,-0.0614273679021909
healthy,0.0327697655606562,-0.488708039863097,0.0,-0.271261419297511,-0.341547652204483,0.115792213126864,-0.13056405567049,0.141145096146739,0.116365974766345,0.102763113952029,0.0,-0.409430109661777,0.258681717699753,-0.418155686753868,0.0325900082071284,0.457014429468531,0.287653398202356,0.438837089452338,0.0,0.36662335328124,0.0422952459199954,0.185619886017483,-0.0061074627138124,0.0,-0.327704761998611,0.0502469738596729,-0.134650371195445,-0.0684051813585787,0.153653927780208,-0.296790037697742,0.0185975310376892,0.219676313275735,0.0,-0.142605910749885,-0.0704965462234049
mild,-0.160937633130063,0.220175665525233,-0.211464898128641,0.19583630446852,0.278103750793042,-0.23411294196643,-0.024639600253011,-0.145760232482798,-0.211169820993612,-0.141123840342727,-0.19198381319674,-0.143528950539928,-0.598476859734893,0.35470273409043,-0.220562430023109,-0.294331347499835,-0.364375820600125,-0.405457302386144,-0.235848302084035,-0.248043161372062,-0.131619642401229,-0.333933270412104,0.0093428188304065,-0.164167696305913,0.150061033803439,0.0499236312284575,0.201365639275726,-0.0327355683852327,-0.358171966250107,0.281784980165678,0.097927040381177,-0.297215681285308,-0.128301171316363,-0.0179587675738771,0.043122914850044
mild,0.131531764001222,0.273832988436588,0.320605270144196,-0.393910149784919,-0.062545709807611,0.155717342197293,0.0827372867450303,0.121097492069943,0.441865694581394,0.0635186964679497,0.177034860325763,-0.381774916678195,0.539407375710647,-0.273111135404638,0.60011849262413,0.117661148733529,0.543747132482742,0.314673082754903,-0.0110514209713126,0.349470732788264,0.444461214602989,0.200550154115116,0.248485760003661,0.239704668137786,0.204989190204286,-0.0444148978300025,0.0371099551352718,0.083712447292881,0.394397434949339,-0.298988401163973,-0.0142038359760596,0.657964789227321,0.103259296988379,0.221474615083113,-0.1341175495686
