group,CD52,CD3,CD8,HLA-ABC,CD45RA,CD7,CD4,CD45RO,TIGIT,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,ITGB7,CD54,TCR,CD41,CD2,CD226,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD99,CD94,CD82
healthy,-0.0516016912030138,0.0561870136040106,0.213162464793337,-0.0534720350020729,0.005954056399165,0.0428990946476672,-0.301159573371433,-0.0414529679086349,0.0710950772454546,-0.173694916135251,0.141249237742998,-0.0655898045099079,-0.142051843161077,0.19718531256896,0.0395744819203808,0.024559994380655,0.289575187848139,0.229608852912242,-0.114207743867406,-0.130312418520924,0.107204738985561,-0.0383590459995606,0.024887364567703,-0.2704629068675,0.030217467274038,0.0213138199859067,-0.0397049894284324,0.135072877931696,0.0348218606823215,0.0411133879396074,-0.128199580899266,0.0557074618136223,-0.24232106610409
healthy,-0.135698795438542,0.479716478838699,0.274498247282264,0.320121405299397,-0.379078292481536,-0.466043504657458,-0.0049423700842403,0.508782655522462,0.497537114359082,-0.531425939802546,0.758758610935983,-0.529404930429107,0.604383544364008,0.703603543656293,0.705304682538216,0.767595463985527,-0.217556901515495,0.495205261157579,0.20727516486228,0.128114514220983,0.364805766833902,0.271944708722788,0.555032580012373,-0.443266417700405,0.0612091857568798,-0.446226402488401,0.475199327171757,-0.221354583108874,0.641364716979016,-0.588830760573106,0.712005100330657,0.313365833863933,0.0254715868604405
healthy,0.0524910139541305,0.136036096347282,0.156896060998083,0.3650333144801,-0.679030719091111,-0.258458337442975,0.176320738102082,0.62766376021745,0.292559878037324,-0.156435045239202,0.536551133488958,-0.272568401281252,0.676328351404508,0.0551431955946533,0.522528376113367,0.4292771350948,-0.245274936289626,0.450498564311143,-0.093422267757376,0.191314900460528,0.407747276284008,0.351282266151731,0.501560621394891,0.146043192007749,-0.301059821753874,-0.0038746403315599,0.227448305149833,-0.153440137077757,0.463961412533594,-0.513627489191177,0.742005245058397,0.185285246885562,0.440735486581493
healthy,0.0457145410689832,-0.141354875345333,0.0080339743448615,-0.14744593420846,0.0659292032346508,0.0424104267051907,0.017618941668392,-0.0151130818056385,-0.0521817364741272,0.0243918090255833,-0.118236305123586,0.155898939187349,0.0358599205126852,0.0481483822777932,-0.10100272245139,-0.22652481592861,0.207375990816605,-0.0600225133981549,-0.0177104950282376,-0.196889056175575,-0.0657392206262681,-0.117901307657568,-0.17042415038943,0.170748351456654,-0.103363811651725,0.107188996173442,-0.138049335005478,0.254347358964236,0.0642313773805136,0.235689580558983,0.0743094342452375,-0.0252222483086677,0.225807353726528
healthy,0.0777381883087468,-0.198842182890856,-0.0675463726154608,-0.147272098925975,0.0977782339384424,0.314419265799895,-0.206904909853683,-0.275328234819241,-0.372473285975647,0.42078586534826,-0.422766850721683,0.242537749188601,-0.386921947143766,-0.405236881403898,-0.284507074564694,-0.263240328158567,0.282549414914949,-0.237380882828291,-0.176386720904585,0.221993954073301,-0.123094743756521,-0.0625193132303486,-0.158713337528709,0.0569992030379546,-0.0098876274816168,0.214599978557607,-0.22362738952791,0.154506740585878,-0.124976955214688,0.474817068964161,-0.28664768367917,0.0082298170887388,-0.0044463662816134
healthy,-0.161727476039764,0.398896645516552,0.286269107546173,0.25101732303653,0.309928850283074,-0.178930199875151,-0.151284151004551,0.0184142230412011,0.322332014735182,-0.332563969791696,0.653498702741076,-0.311152750062122,0.0892596592518934,0.424862482503169,0.549422987701769,0.66371934312171,0.108933198398548,0.527975369612218,0.181259369069221,0.149747524550777,0.248379473784076,0.0905152457860829,0.293336249703581,-0.326589978912389,0.0311018450152107,-0.276259957237566,0.456250606119427,-0.36664416704038,0.422888438749292,-0.24438632582685,0.28059182390668,0.309810442380728,-0.139447455939084
healthy,0.305425253684147,-0.318413278513781,-0.161097237730874,-0.463063384325504,-0.30443333303766,0.186402135536881,0.0867084542067906,0.127488737337218,-0.594795349466767,0.290099701037195,-0.759686890195338,0.662333158856195,-0.470273079238069,-0.556322528672763,-0.558098066088016,-0.701496388103219,0.264697191477903,-0.33696102360415,-0.211947786126167,0.303736922117354,0.0411435967717375,-0.0018132281959543,-0.376415856149891,0.68323405953807,-0.0946821114350113,0.562604826407574,-0.254411451195371,0.516165288261419,-0.426746968266863,0.516721884224066,-0.437490043749121,-0.695857968849051,0.133613063774029
healthy,0.101060882508662,-0.371839671120247,-0.278772238727276,-0.188370548829903,-0.332766631850508,-0.0929195111282135,0.215496396388532,0.368762454224684,-0.357939264254086,0.217328815808831,-0.437171784483423,-0.145307829370755,0.0208652008998883,-0.144833969403352,-0.408150954188282,-0.529101935447737,-0.157714776439617,-0.421957516002485,-0.233776526702286,0.0185499405649036,-0.214294651235533,0.31221827283606,-0.263564002093341,0.0737014360994226,-0.11037472610067,0.119666769458341,-0.404459537959694,0.467440554432542,-0.296366386602433,0.0014625195197985,0.063461869342962,-0.090099235548922,0.417979555575034
healthy,-0.0894838445505407,0.10468683138907,0.0732413012203102,0.212627180784429,-0.554868408768455,-0.315295168210865,0.0980665605199125,0.517767068822249,0.265320626217894,-0.346540615028782,0.646832322853785,-0.443233778086719,0.730653711137162,0.382053445126931,0.609202452744421,0.722187386398724,-0.337863519534262,0.645568035614708,-0.0992777883328171,0.111729732720383,0.357514498553849,0.377705101901972,0.518479091172049,-0.257499730058,-0.328037301853952,-0.25177810601297,0.286367916519206,-0.342024016991989,0.555132317474349,-0.526954914255581,0.764356752524697,0.35725959179149,0.191704695866807
healthy,-0.249575078966993,0.13714985967733,0.0599314633845599,0.044273155849749,0.164427868452903,-0.42419790841239,-0.021933405016848,-0.0156233036484253,0.161808729535845,-0.0905848765113067,0.593724955287788,-0.458731121272092,0.0825042661024235,0.564390753088228,0.32761384688423,0.552922868717058,-0.278920972246349,0.18926224845552,0.125531358348524,0.0414985903296373,0.108104064929028,0.222183452796353,0.256826974078242,-0.665089286013148,-0.0190456228802203,-0.402233004876338,0.135066592540455,-0.388661007492568,0.235359502401313,-0.300405175908368,0.160289272653615,0.312168228708337,-0.306704188907591
