group,CD52,CD3,CD45RA,CD7,CD49f,CD194,CD45RO,TIGIT,CD195,CD62L,CLEC15A,CD27,CD95,HLA-DR,CD57,CD11a,CD244,CD54,TCR,CD309,CD18,CD28,CD38,CD127,CD26,CD49d,CD73,CD158b,CD99,CD94,CD82,CD101
healthy,0.244317302262787,-0.43791512711402,0.371997751099255,0.16287190517971,0.137237039694309,-0.0358126774297162,-0.338215700195904,-0.43157022383309,-0.169934068199528,0.183809150780262,-0.766139330657405,0.18188563223056,-0.417419235142585,0.0101486797557703,-0.473900075687272,-0.640353372310037,-0.700528219742983,-0.417689815115327,-0.0329617205885381,0.119807722713002,-0.404633951784852,0.247911642084774,-0.113177792465847,0.212621406281158,-0.107211805651682,-0.33540356811582,0.236912061113566,-0.0503176784483737,-0.374936284494445,-0.423373458691506,-0.111059943089581,0.173643455509792
healthy,0.134155037165628,-0.492055562124589,0.337443829316705,0.446475584036667,-0.0015419369698331,-0.113091217986103,-0.469411080827252,-0.485433711289852,-0.226601537059799,0.501233155097745,-0.747879561513852,0.513280884517344,-0.576094023419548,-0.125816792905251,-0.711201014051592,-0.6916550950633,-0.765579838726121,-0.474854813197996,-0.242791353246271,-0.113164691225725,-0.558781758303882,0.462441972728758,-0.049531666596383,0.456154196390276,0.241109072274454,-0.630289945616627,0.588530281848935,-0.168007576658926,-0.710480345710992,-0.315938247537903,-0.0037490623440654,0.532239184698628
healthy,-0.0775992690209647,-0.0653231844528768,-0.6838008276566,-0.342081668771529,0.398859333807644,0.313363228047704,0.551104174600734,0.186893903638794,0.0780523805830973,0.201368904326368,0.389630380285366,-0.148104536465561,0.628398353664213,-0.0286999568134999,-0.0157908671126538,0.440071570694158,0.296427800703774,0.381620745314676,-0.214589577121742,-0.030680416969704,0.447177329813987,0.160065585966554,-0.231176438784515,0.0668346183229442,-0.0514394959813874,0.57553407037075,-0.42798975184839,-0.0506566679160775,0.726143605574182,0.101101625622758,0.548583251798245,0.0001795194367713
healthy,0.0614811301977251,-0.290156527551729,-0.0389424430728289,0.0609902032851948,0.158306011300913,0.266389018146291,-0.0154054990739291,-0.0835499421333096,-0.236173501763306,0.393079232911169,-0.258566135177179,0.164929673576376,0.225213504575668,-0.0015938283113229,-0.0485130833326746,-0.170403233913312,-0.360123008972011,-0.206622350653088,-0.211096405263924,-0.0695159207116059,-0.0922384945893777,0.230450726607759,-0.126661422775477,0.176110751522194,0.427274517476673,-0.115572746060119,0.120391649116887,-0.0277235745739803,0.193412796539368,-0.107722913350549,0.587602276524794,-0.0354979382976121
healthy,-0.300227774146477,-0.0201769911504425,-0.467342085139804,-0.569742887798979,0.203364939714834,0.198777743675042,0.331721318442463,0.315091270757861,0.239286883556071,0.0452960039564275,0.582681282668915,-0.442782559630967,0.650438257802675,0.144691720448564,0.403927376012663,0.449321455499422,0.458874280796565,0.433859185564684,-0.186156995954721,-0.0275726695492289,0.413540384636307,-0.203522378032948,-0.182869002970235,-0.24192691370592,-0.283544304020914,0.587407498703908,-0.489068831761463,-0.006361539233938,0.657504521826279,0.134880680267048,0.100714896076996,-0.0368744005418105
healthy,-0.063836203271127,-0.43982360342326,-0.348671902520422,0.147321469877503,0.0368184409844893,-0.126867600051186,-0.0982643807623392,-0.224426213371872,-0.133057410114954,0.0447822856095427,-0.559780061082816,0.165221649988918,-0.168849082788711,-0.0707509080242363,-0.469891382512435,-0.496639156248912,-0.559355492385381,-0.461742784540118,-0.208796279689127,-0.112618844170996,-0.273183169358059,0.106974872719138,-0.036933367687864,0.243120493922196,0.185094617108552,-0.0933776368807358,0.272243877927643,-0.0501229794437556,-0.280472376810982,-0.158694561142654,-0.0100037751496624,0.312889272221536
healthy,0.36098757979195,-0.135701233439927,-0.207821360994067,0.340055615866441,0.231519586545385,-0.0112948413943731,0.150361076250204,-0.282151643820805,-0.0679023541337104,0.0688386192656756,-0.453133878858906,0.631253820610035,-0.153932642423856,-0.0151372437949388,-0.460722824533282,-0.305143901324806,-0.524457545279317,-0.272645958398088,-0.0991491993274993,-0.125623990421223,-0.150160659239651,0.693799096258119,-0.119467741884827,0.559165037952391,0.526268145996425,-0.303408946011824,0.427796069983545,-0.0999561958784031,-0.173169428964939,-0.453130243620295,0.148385146954178,0.116991295359257
healthy,-0.269631238908917,-0.0351088073640466,0.0525595098158129,-0.212566904342234,0.0296204779131432,-0.0338539971579215,0.143797656644433,0.214955028247248,0.0050524206731533,0.344869016925765,0.359325224548009,-0.164032257917622,0.08979198145787,-0.285522467432805,-0.0712022789770707,0.0815117761202708,0.116459437129746,0.133709091236229,0.145435372920852,-0.119827965539348,0.156257110531514,-0.158798241175076,0.0021628886079045,-0.217034120147021,-0.0994672429952625,0.41090797798305,-0.219580927524586,-0.0897913964082175,0.118132158937964,0.19959540717677,0.0405782451283071,-0.439928845010388
healthy,-0.0580039429018395,-0.204363209725459,0.353339552441216,0.204869202501731,-0.190020032348221,-0.10307448849969,-0.370124024419314,-0.237461621936312,-0.324887302931873,0.562277659686019,-0.637522389669142,0.385285842595887,-0.540348839271945,-0.111952606930449,-0.411772044035874,-0.46766593444822,-0.656341909995952,-0.540531522178343,-0.0354247362182942,-0.0330337905324494,-0.372729880847869,0.278937397672719,0.142007724359749,0.274039352164511,0.254409354063147,-0.364620117434906,0.504976233575026,-0.106133963953558,-0.574474003295185,-0.412103877063141,-0.0791513292027988,0.305759584890771
healthy,-0.0873407269538369,-0.318990075390711,0.0588900549086964,0.475613305611119,0.222148878053661,-0.0108090514474504,-0.238310141536833,0.0545689139489581,-0.0416175417706279,0.264986973673496,-0.460290792159097,0.4812402651902,-0.0353909118130125,-0.146666473176514,-0.652963761081737,-0.3688657974258,-0.454718750405718,-0.019160231360141,-0.336897176812029,-0.0136928635778665,-0.103645724939803,0.563626726342483,-0.0451529231937862,0.404852887214021,0.294678799929582,-0.206829123543508,0.23459652273747,-0.105930854324035,-0.0600390495835272,-0.140120214420553,0.324981090110103,0.132733684615271
healthy,0.393326499647244,-0.0871095261162877,0.0909231375997216,0.461269798200892,0.0250547535777477,-0.0615073046416029,-0.0747350906026004,0.0,0.0232330446877423,0.105514450697186,-0.178067317472735,0.442644052022463,0.0259370871883998,0.054616275934427,-0.428563813995232,-0.0761259020598455,-0.220087166401428,-0.174547409052705,-0.0743752415415674,0.0,0.0,0.308873000408213,0.0415083697101645,0.226324643029016,0.14298959463069,-0.210001896175767,0.273131371850211,-0.174219614823459,-0.158927862005151,0.0,-0.0339005759586743,0.187390325466938
mild,-0.108102696195971,-0.1594185142918,0.378720577044301,0.410292442363103,-0.0806193932995414,-0.158592043815227,-0.36516355203481,-0.171198851616502,-0.362183046046887,0.676425209754957,-0.574033475142872,0.336862374134089,-0.418125978028845,-0.0865978828649123,-0.331463339767589,-0.438990470900622,-0.442586755930062,-0.138286378213861,-0.0457937645835311,-0.0888801994634415,-0.256938214045654,0.0322079864776926,-0.0794344103295505,0.0012777016790932,-0.0506566173787674,-0.43323636802473,0.323423695411149,-0.109787943180218,-0.494941546610579,-0.215327154471639,-0.116730511455092,-0.0064044162114178
mild,-0.199532414677907,-0.277654605404066,0.351395831797051,0.138010385896215,-0.136318840225381,-0.006052788159837,-0.289157919829813,-0.343151593248983,-0.238893344995541,0.488817101676018,-0.637770857462118,0.435915398311694,-0.427995851754727,-0.0862650693029505,-0.172366679778971,-0.55192940346047,-0.453247494436947,-0.414293272740956,-0.0447666423379301,0.0885807275479494,-0.235206291268075,0.0962342143415607,0.0397731162879354,0.0803270263193293,0.153787209324984,-0.349115957467521,0.386486219968781,-0.168043063446042,-0.555207986136841,-0.139713674983264,-0.0782102427088313,0.178709850513989
mild,0.14193672910165,-0.29701623158257,0.226365179511279,0.540698247063981,0.028565406624254,-0.025823709842311,-0.305914339133433,-0.492018267454792,-0.155018863745397,0.560289791745712,-0.788548937860469,0.514600349904676,-0.538692654646035,-0.124556691626883,-0.414068497021155,-0.664580543519153,-0.720097144383019,-0.62090250120583,-0.0626741667657969,-0.0004009813984932,-0.622891183239742,0.481001649614904,-0.0554186993636117,0.464379264535926,0.453073115046949,-0.593050884333379,0.681776054469152,-0.0515157590523701,-0.578094037853657,-0.408875957670763,0.0190352629933288,0.32581454245672
