group,CD52,CD3,CD11c,HLA-ABC,CD45RA,CD7,CD49f,CD4,CD45RO,TIGIT,CD5,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,CD309,CD2,CD226,CD81,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD158b,CD158e1,CD99,CD94
healthy,0.192968050987961,0.469636946602631,0.133366096497917,0.535542519401381,-0.188822052162668,-0.0617644499335398,-0.308631930398145,0.0667410322626386,0.250182686768882,0.394412913882216,0.0958453687474012,-0.101809389532522,0.49290114145677,-0.0865129368202664,0.419221001219772,0.51574830873496,0.640145787916299,0.442020069389231,0.394620438963033,-0.0935663621536114,0.313794890781192,-0.074105940703237,0.313955644220209,0.352272308110787,-0.129110178320546,0.0698778930712128,-0.176257930890066,0.592257453275808,-0.0377590848005457,0.393108365817952,-0.0001986154006744,-0.0037301337574481,-0.15700557877683,0.458592830518199,0.297003511758591
healthy,0.0651814347914414,-0.0988727292062253,-0.12187527235988,-0.138742704040447,0.378419015406993,0.287909996344769,-0.266690590601635,-0.0549945975403513,-0.313891479078732,-0.306171219846038,0.126844841180829,0.540173230797852,-0.292303186816349,0.274854306392238,-0.330276191417518,-0.195064390666086,-0.203954762629683,-0.290320263231485,-0.26112439799257,-0.142232266564045,-0.152293489980921,-0.218972876814265,-0.195774301148535,-0.153375984262571,0.159153895634219,-0.0664672491636617,0.17256073070054,-0.156200292020266,0.0537320508962915,-0.121227600746242,0.285205010497298,-0.199138398883581,-0.0431509976007468,-0.201245165340676,-0.111756734641449
healthy,-0.0628145834794347,-0.139594063948132,-0.103632093899785,-0.0029429945104889,-0.546069779940081,-0.259156550469465,0.309602074318913,-0.0418361552661767,0.536006020159192,0.241439943522529,-0.0211013805144288,0.196023884157896,0.43141943838296,-0.207566822082738,0.581511695204323,-0.0202552695294564,0.359270140099021,0.218549903478694,0.293262515779441,0.0132994436706874,0.274379552960243,0.251241061027771,0.198873683974525,0.258389835985789,0.0983099607856462,-0.219983185353589,-0.120334278096383,0.12283263998896,0.095398422145777,0.411571357761862,-0.350663231949561,0.0290316523466772,0.0014569678609241,0.575997652277835,0.0797096997806701
healthy,-0.325215591710111,0.0223126302352863,-0.0692910444735668,-0.196778138366438,-0.123522511648651,-0.289240592147806,-0.272443619475942,-0.0571953714018943,-0.0130848922828685,0.10693317665687,-0.226318386679124,0.0663818784016485,0.168761485600131,-0.370795226245704,-0.150421013788543,-0.063327266325405,0.0008628765118711,0.14515713320524,0.0449469808461457,0.021060459058988,-0.0853947638736704,-0.120387381449846,0.0778837444780637,0.0638722153936176,-0.342372467111448,0.117382785481047,-0.254544558509578,-0.0343174067771495,-0.404213928882021,-0.0707759620785297,-0.398102370799844,-0.0358104784780712,-0.0380743708512328,-0.226025640606572,-0.0013340263895623
healthy,0.0052876886095516,0.167585335018963,-0.0578235184318084,-0.0259259521820957,-0.283955162164868,-0.227368557948493,0.290683263995862,-0.157187940689064,0.24783755122398,0.197846941088792,-0.112104930467762,0.124131105940059,0.452032926317242,-0.097323794877037,0.543025770883263,0.236432147304298,0.596184435373629,0.377037603505377,0.402284466591765,-0.130061283082995,0.367585431833512,0.255031619187487,0.270018893924225,0.540776229985615,0.0090787567473832,-0.189380942324188,0.0333380592570925,0.298340172466067,-0.115200617730032,0.630326300949249,-0.264445641611261,-0.0545285636245553,-0.260178293805645,0.642778740440851,0.156781360994577
healthy,0.146388649787374,-0.471462995143178,-0.12285955233556,-0.0598473133326268,-0.519765472132613,-0.154343516137595,0.155449374138238,0.24990995765263,0.307439104886334,-0.245314109588835,0.101951146041423,0.0906854855918265,-0.504319013803874,0.018857801003567,0.151886204556559,-0.291704512028316,-0.396245708329369,-0.581766293117935,-0.295161876224143,0.0374037120597726,-0.111912625464366,0.0430948410662218,-0.431533300880757,-0.0681772057584555,0.331719678347525,-0.0149266817149251,0.0225875883893611,-0.339396815033971,0.301149872662746,-0.285670314086361,0.093144496205814,-0.193460774645608,-0.0832760393838117,0.053923620726198,-0.190601294230022
healthy,0.324590296157132,0.0206334703822141,-0.392750886140684,-0.070097414449887,-0.128197419474356,-0.0829545982150086,0.172701333890447,0.394093553383072,-0.0078931121774327,-0.308073595713976,0.386354645069512,-0.0938861981863478,-0.0978335977878198,0.0381630881523895,-0.0979726344141227,0.0667725291904327,0.0184315516978834,-0.269536853964334,-0.287179965785932,-0.0461934563809465,0.213540429419826,0.282385005004229,0.0054300110658278,0.0402683235530707,0.0963724371473125,-0.273328551045142,0.296510916092711,0.0536790010659357,0.12942718538926,-0.0367379647621947,0.0339982923467321,0.0476393771210388,-0.0651453263670593,-0.0406663505800959,-0.26870053629409
healthy,0.357786358486559,-0.133303543500603,0.0127566424887029,-0.217307971982774,0.0393641229218007,0.390547151434445,0.223930993470989,-0.0587594078313817,-0.262710748143707,-0.572355026588773,0.272480282481936,0.150905704622597,-0.52591845065732,0.366193447753142,-0.489667527555817,-0.128777898450218,-0.390252457943469,-0.624480973081238,-0.557101319432658,-0.107283139842502,-0.05426962777604,0.272502271953238,-0.326966718156081,-0.286208340305184,0.305864105222022,0.0384337685691878,0.553161144264288,-0.181214531480406,0.691078320510239,-0.362701246635753,0.474368436927983,-0.281504013345587,0.0352043670341322,-0.250561160738129,-0.104475076464803
healthy,0.0213369843725791,-0.218017241389461,-0.002652023039961,-0.209952061664785,0.309563514257043,0.245431211600122,-0.354097496039529,0.106725773453619,-0.358664703943432,-0.229657872085835,-0.0323389241352703,0.332542891959552,-0.611245518197942,0.399722696661346,-0.521647423887918,-0.378740582934289,-0.452981368518885,-0.596762021785781,-0.51221468980683,0.0118528370017101,-0.353826203268211,-0.332573267339218,-0.516693236606172,-0.390302227146631,0.236991037030927,0.185326564851105,0.406114685809545,-0.309627158435301,0.415322868963507,-0.384854941740448,0.43009581734134,-0.0158625396863926,-0.0034573987539305,-0.520941492216574,-0.354336510459114
healthy,-0.0262024786587465,0.198377389705121,-0.167116824876493,0.110746622647679,-0.521479597102537,-0.323899952641567,-0.0430098728438446,0.618928512716437,0.504481957347535,-0.194493741539807,0.379832559264389,-0.0236806318385034,0.318056639006854,-0.377962944745351,0.104591385457763,0.16791726985072,0.215075550493867,0.115494605930782,0.247541569902733,-0.0547425848457151,0.155960924228215,0.150302384126918,0.141348376913646,0.312208336888738,-0.106807967161555,-0.131731136543354,0.0210037526113997,0.0552488460710884,-0.124622859036301,0.237748062542258,-0.334071127002297,-0.0183287729693673,-0.106325898250595,0.267995973327943,-0.13968913422202
