group,CD3,CD8,CD45RA,CD7,CD49f,CD194,CD4,CD45RO,CD279,TIGIT,CD5,CD62L,CLEC15A,CD27,CD95,CD314,CD57,CD11a,CD244,CD54,CD226,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD305,CD99,CD82,CD101
healthy,0.490592303547722,0.381160752531859,-0.209284313172719,-0.234475873485195,-0.168018471920536,0.0376686490786386,-0.215106538018486,0.268961192907944,0.484413478409273,0.589668706743333,0.0609790423633211,-0.264474825863168,0.557245195194407,-0.189841020999114,0.466899668253905,0.182809428767751,0.460775757493167,0.635386174317033,0.534740778990741,0.528576516032848,0.141546937796975,0.264395132908985,-0.348273145246788,0.0580938677475482,-0.293021958674725,0.518801001367929,0.0192627987773305,0.425687965961668,-0.0203129387053396,0.0152516605485764,0.406780515941713,-0.032601166865022,0.0332292778157391
healthy,0.495743750203403,0.288353066308522,-0.253070492254138,-0.365943809009345,-0.0569327664154234,0.0682675162122808,-0.0314971043276204,0.433235557152722,0.411135321866354,0.380044499671596,-0.285175734088724,-0.281541211454323,0.694785640694646,-0.441016250379774,0.53322375702173,0.0650031988413814,0.650476353464194,0.679935743227535,0.720246147687596,0.425208312017547,0.203232649180616,0.561164286827321,-0.366304827232732,0.0077861379923155,-0.372628612270114,0.455364456801052,-0.191208411328638,0.699483829005478,-0.498177831884464,-0.131390824316895,0.74712777090393,0.0019752727118852,-0.435122624758759
healthy,-0.172762059735906,-0.0078384164962485,-0.538816884208217,-0.31450020065744,0.318343674002441,0.332698030935722,0.123446797200567,0.437792572118533,0.131093487995548,0.0654460167037195,-0.0071101852829185,0.338709506678409,0.152749830228905,-0.105927130389466,0.527252586211238,0.0351635864863426,-0.0967553017273616,0.219167437444389,-0.0012602411445626,0.150949161837535,0.275021962652862,0.199481626822498,0.211459672412875,-0.205771822218327,-0.0287032764119728,0.010048804489208,0.044433380472203,0.35008133173562,-0.27228516964814,-0.203963655187202,0.547189856482017,0.579965308143636,0.116218795930464
healthy,0.153612792261498,0.209570698923628,0.324034779797789,0.200968900047304,-0.0076652532362798,-0.0513140212858136,-0.119661691052813,0.127607357737136,0.100906770954189,0.0056604763245822,0.230501070552609,0.135158661710538,-0.0771210682789276,0.233050909543574,0.159741796064494,0.151550063454676,0.137330208332591,0.151574878539534,0.0516665684898398,0.111706657121956,-0.0532371357538313,0.115535451852305,0.137527833098871,-0.0966908586142971,0.0502380292706677,0.138479200280205,0.226410527091977,0.197239923677669,0.11688433952889,0.0988003046273934,0.163661322237592,0.0300311253947557,0.132017195450399
healthy,-0.126177833965445,-0.0276021985888649,0.0954504843656412,0.265296038278109,0.130947658768314,-0.0704922434048696,-0.0620333194809203,-0.138226687919526,-0.224827850268124,-0.25113622544901,0.202746523388116,0.177436700121854,-0.289349864921433,0.375509373364038,-0.27793628933086,0.162138710563374,-0.40066689737188,-0.163157142072036,-0.358586243535697,-0.146571745592147,-0.0529078575009014,-0.128065726026479,0.409113754998664,-0.0197330743692093,0.314817199212011,-0.087233919269643,0.287239779018185,-0.0532211275719017,0.490673702325041,0.370689427727233,-0.203494451822288,0.177052710971842,-0.0893651585611641
healthy,-0.545062821580716,-0.295879884677431,-0.51518871473669,0.0876105734222833,0.21784075560624,0.109769028748684,0.112390450515774,0.0712719430594716,-0.182990669804187,-0.356961194948661,0.0559499654404016,0.282039546671125,-0.67520421061798,0.131212321328191,0.0446946819927479,-0.183591482049597,-0.418515732283629,-0.532393323733061,-0.693325061697156,-0.446204265784923,0.0472626647455598,-0.198088473387215,0.32579602213864,-0.0375324043922013,0.317707176922549,-0.504709017110771,0.385274660005662,-0.334427798321947,0.190792458966885,-0.329446981104445,-0.069622966725419,0.302922748435655,0.13651401656989
healthy,-0.107339728947769,-0.252476550153126,-0.444033551478019,-0.178473674647249,0.0894779985968433,0.205668263105963,0.345819997264268,0.45172136122932,0.125733700066054,-0.0971579950422162,0.237857931568074,0.0605060856148259,0.0517476303955369,-0.0108841249456557,0.282261702445576,-0.145755317729492,0.112322045767444,0.122543018120908,-0.07020721763288,-0.0180668867882427,0.175756496847852,0.27534378026815,0.0368131600688077,-0.243404541691803,-0.0301859322526492,-0.0128018882290239,0.0021151372051133,0.146305436548041,-0.186149813744323,-0.559816288217539,0.250917507254262,0.255811335999761,-0.0790091758116611
healthy,-0.0248491889718039,-0.124043010847511,-0.393120120188883,-0.428562523446103,-0.028325766191993,0.015418121330067,0.0490295012690028,0.361715119748904,0.397530813532932,0.498857324124033,-0.314078244822233,-0.113126162342683,0.734991268174187,-0.391647037718047,0.742683543600203,-0.010911985310496,0.054344359058381,0.507416000956571,0.610913195782783,0.712986427043464,-0.0310883550397465,0.458441668526732,-0.240848492557557,-0.22090478160001,-0.398231018356418,0.130046025291568,-0.44350868794926,0.665088721754259,-0.603591494435991,-0.343380202903808,0.488586980743211,0.115760396173855,-0.525796274054038
healthy,0.0341088715232833,0.180954846908388,-0.450948179657543,-0.100257980126478,0.240248034013915,0.0641655365370681,-0.0541987496622145,0.448193604098368,0.342624171494013,0.203737585162056,-0.139402506383814,0.0559745975549668,0.595514565105968,-0.251122487151806,0.672654254829714,0.26868809692518,0.32132965362365,0.631991300784012,0.714108283037436,0.709227071192086,0.253532863721912,0.587810636155676,-0.246198692377902,-0.311319957625541,-0.180464967264361,0.256193763254336,-0.32846435844994,0.685435758867016,-0.295308624573138,-0.0327400823898696,0.782219308975639,0.188357898946807,-0.148743986861303
healthy,-0.112513113288013,-0.0456854206645948,-0.0834734901965909,-0.0360857889681857,0.0030277769538686,-0.0600634732709829,-0.0295758005424189,0.0478599673472323,0.195384870130939,0.158806830064701,-0.0962733826849354,0.064175164319046,0.158043837261592,-0.0093359424322468,0.148350643206148,-0.0014062125906016,-0.256519270663342,0.0712715634902029,0.0822644303668543,0.244351534892524,-0.125734161318477,0.0533691867796744,0.0972615687117725,-0.204010455175726,-0.0426740251905589,-0.0566301787136019,-0.0163621218372086,0.263680768557726,-0.154959778058589,-0.224995318280796,0.184563701519036,0.0255274207152041,-0.0480414861908846
