group,CD47,CD52,CD3,CD56,CD45RA,CD7,CD45RO,TIGIT,CD5,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,CD2,CD81,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD99,CD94,CD82
healthy,-0.0895914761341245,-0.111979382262425,-0.402683470455101,-0.134661129747017,0.46698572063012,0.230241716268477,-0.438778106930648,-0.30818598615218,-0.136280827977876,0.0710943824817232,-0.38362976328951,0.0856392236029108,-0.534640016399573,-0.422097305501856,-0.475457226399001,-0.377135017243505,-0.415640543295136,-0.423295075897816,-0.411924212359288,-0.291666822322561,0.148387626811383,-0.0104266000359636,0.319018241684722,-0.378048961260572,0.0174631601372338,-0.239595190664929,0.113228834329942,-0.547693857634863,-0.285202047715204,-0.0965001986644255
healthy,0.0634855549421787,0.144033030826657,-0.115434632731966,-0.141109158833546,0.314221302108137,0.329317541144531,-0.258338067697556,-0.299910073203978,0.225138894925556,0.352917220058634,-0.304498640769523,0.321274887915101,-0.305470281236724,-0.288225726870585,-0.172708202704931,-0.313987952264235,-0.238413591053812,-0.103860808646756,-0.10298880312094,-0.185853372445471,0.268688409846553,-0.054334183148553,0.26671538206612,-0.115763941380529,0.0510261003563844,-0.153455761899749,0.343905357477944,-0.228639759027671,-0.188727177440294,-0.0560060144020254
healthy,-0.0898208978764936,-0.0426902763832229,0.0402227354252907,-0.0087251951193992,0.419937331990309,0.20172565404583,-0.402863810368384,-0.0635738227229942,-0.102998705857565,-0.128465021192512,-0.0894448823161643,0.0453986324094841,-0.458976602846591,0.0803242139676237,-0.334099037467721,-0.064502238937341,-0.158283133155448,-0.242053509565606,-0.0528097617720856,-0.361189022702951,-0.210103024280306,0.144365417656494,-0.0589511910007655,-0.0875482633807797,0.0441205261706706,-0.323632311025797,0.144381838304192,-0.500641517192034,0.0678724052478278,-0.54269138395573
healthy,-0.0485157347040687,-0.0161575090166832,0.459105566132384,0.0333629031721107,0.145662446027428,0.0109340024586475,0.0576623959190413,0.113487524951107,0.0082648273938668,-0.402675699530028,0.458338553533165,0.0009004858359258,-0.059734141795742,0.0859125882832622,0.421499272855316,0.474386053551757,0.295720877464773,0.330808466174631,0.290306283090599,0.272830244579709,-0.191075731713345,0.0113463291439167,0.0665745923363013,0.415012865223105,-0.338429385529187,0.270379122458133,-0.0393181312347055,-0.0581333076437649,0.0815958766100104,-0.634063569095975
healthy,0.139803383578281,0.0423088836164548,-0.0832785503581964,-0.118226335784959,-0.227979187445813,-0.134898884688909,0.0679401380763979,-0.0568777351314348,0.0205825958702065,-0.405732091208426,-0.12781552679994,0.0809540445231331,0.155357982287113,-0.351541466861591,-0.0493804486682854,-0.23730981324446,-0.0482678174106242,0.0746028430791332,0.0512007212268894,-0.052841820091068,0.211274650151661,-0.178093911605524,0.177567593595829,-0.0488793135242429,0.236195594134373,0.0289034240159184,0.098323398121684,0.163424910738417,-0.0762803680503061,0.283921368464013
healthy,0.25879477803449,0.201286515555764,-0.155448083652387,-0.0623951327766534,-0.0386539033130243,0.241046984854189,-0.0983181368361493,-0.238164485415076,0.168334248541947,0.206110433284111,-0.270920290715987,0.232442222633196,-0.0223494250988987,-0.213414579283496,-0.257836661427043,-0.307258469402305,-0.229590988036549,-0.0679352039936701,-0.139381151714484,-0.142533466408261,0.273651722139405,0.0045765935298097,0.305920299944619,-0.175218742906433,0.333409389669757,-0.163468688882174,0.19018758933534,-0.139624022040042,-0.172853147987789,0.194106009552985
healthy,0.329405346533968,0.282260576661845,-0.323427744784529,-0.341651443284895,-0.295376820454071,0.228487023463285,0.154258305942586,-0.522521593518719,0.253629529343466,0.365222618949783,-0.730549256859465,0.691534345655574,-0.411122084009485,-0.571156811641421,-0.540712654179991,-0.674712308230528,-0.236776878298053,0.0361763362265875,-0.186238490600072,-0.351547962052336,0.696376781221443,-0.0427466082058222,0.533109647753383,-0.239454850007614,0.525749620297112,-0.407962646104668,0.524050387117667,-0.380696698816703,-0.702964995978375,0.119676731915
healthy,0.163330528135927,-0.125460281955812,0.228070959381563,-0.0299204438487037,0.160753072719275,0.011591469852567,-0.12389427564011,0.15443000352175,0.0808543915120151,-0.271691771201402,0.347995465450083,0.0219592581381182,0.054168523533716,0.029238849779698,0.377313974389143,0.416476970112946,0.329808268857379,0.215371553688726,0.457496832971748,0.294879355894892,0.0093733200648332,0.0434248245302467,-0.10713661986396,0.31377630814603,-0.212779330144566,0.195016615455026,-0.0495503458758259,0.127988832996575,0.144368859939862,-0.230230189658098
healthy,0.102771844033626,0.119510992985122,-0.0333550759652825,-0.0265198855317204,-0.109178261735555,0.0016352507008372,0.140950123900891,-0.0427570292279333,0.0043457209760319,-0.0095933834816517,0.0208031584948823,-0.0087754420491733,0.099207247985705,-0.0708951383335012,-0.012402256233795,-0.0735682903684495,-0.0286221600799668,0.0442155993170507,0.0074418136919994,-0.0126963629713524,0.237520751791876,0.0982597430952727,0.152188337143709,-0.0172784738392296,0.266907678012606,0.0438800308928949,0.0615004982582575,0.0297080390738035,-0.0646307596180113,0.0725574356663697
healthy,0.226646324680118,0.183646854935696,-0.0691034198974197,-0.201460188148851,-0.0279574971932413,0.527763266025658,-0.0099960763143476,-0.114173380559893,0.173742999178354,0.141063103906932,-0.353762567562548,0.528506238415337,-0.0311320198805964,-0.549949881371159,-0.211210990971026,-0.386074560310351,-0.125572651292529,-0.0006046540119585,-0.13221292117429,-0.0190143858887558,0.640881971750882,0.0150031686825153,0.457178826685272,0.0135784693099089,0.336782166359319,-0.156017267704857,0.29641167300456,-0.0332690212615743,-0.210016509969635,0.247643332720908
