group,CD52,CD45RA,CD7,CD49f,CD45RO,CD279,TIGIT,CD5,CD195,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,CD226,CD29,CD18,CD28,CD38,CD127,CD26,CD49d,CD73,CD305,CD158b,CD158e1,CD99,CD94,CD82,CD101
healthy,0.0596797689050108,0.253347407558271,0.222963787671771,0.0882713968907567,-0.217285237424848,-0.417067653594486,-0.461227893243421,0.0124564912867508,-0.136697433659068,0.281104365034106,-0.59745276080762,0.275771482341143,-0.373222973131587,-0.429861488314108,-0.470564165689474,-0.568394851680433,-0.45621913896994,-0.158296368530585,-0.103969171943248,-0.249419079465301,0.387619848959524,-0.106036555082724,0.441921150758488,0.118492873793769,-0.289311007110307,0.114601086189147,0.0274683172894964,-0.0969573928422006,0.0027998251359379,-0.369147783991818,-0.404939766921256,0.066933863437895,0.0477426011918524
healthy,0.193307723904135,0.390287838065886,0.488766085798188,-0.0758699428969929,-0.42556978946214,-0.451828436144602,-0.460254629442264,0.366615483284223,-0.228620667631512,0.505839273996204,-0.663588835382451,0.518634061047782,-0.523709636300295,-0.631079628802353,-0.555039382150932,-0.671260461513504,-0.432059065952762,-0.305001686305929,-0.309320121678845,-0.469832564180049,0.464421218694866,-0.0498333502191564,0.473596560752552,0.218641758373819,-0.499833974447487,0.596463861425692,0.289030733054133,-0.209606383114905,-0.150503406192955,-0.589009853327455,-0.287453228318373,-5.47106993343105e-05,0.498926466230144
healthy,-0.0248458123183194,0.634337657368319,0.27235852665976,-0.448267874698769,-0.610854950140615,-0.316246212359431,-0.320592785649077,-0.0890678847732704,-0.0966757138283194,0.197763404391484,-0.524965301757038,0.200026942823733,-0.682017643974983,-0.0372252158780672,-0.528971626390016,-0.440352344921716,-0.397124552551747,-0.325316927109528,-0.503238914076769,-0.446521469812888,-0.162642108441762,0.215619267598204,0.0610387841850776,0.143931394070534,-0.483801056177281,0.443113764661738,0.14724023682854,-0.0013729855940856,0.0374830999505971,-0.736922694112292,-0.162824937624945,-0.434794796753818,-0.0104893624392565
healthy,0.0373292581708188,0.103368108231607,0.110993915959879,0.163265059505351,-0.157902202984382,-0.218529960830417,-0.0869044568774834,0.122795678407907,-0.188282970994235,0.357988005897049,-0.351697231461237,0.25213810414163,0.0646228221730449,-0.0168938940261226,-0.311456354273014,-0.378446049912609,-0.240333490778303,-0.0297096091209417,-0.0147397728675543,-0.0906324854172663,0.177345843528451,-0.0303215291652247,0.17500683936716,0.380230752179373,-0.165974774347774,0.244156377454823,0.0209098815576033,0.0145678320923672,-0.0345667419136828,0.0376030565229386,0.0308531725694366,0.544776292092432,-0.038006830958445
healthy,0.207302889024283,0.393036344439809,0.469468806625855,-0.0265540682870535,-0.346724206355734,-0.338954528070551,-0.346543172319146,0.216841550779604,-0.284744636493394,0.181228155152937,-0.578821251466695,0.417052835779473,-0.596953842756728,-0.450843727862957,-0.503576663060797,-0.518160067506318,-0.387889240374159,-0.280502532874517,-0.170785055774569,-0.353324113870604,0.18865729451293,0.121636427109487,0.2360017532074,0.293763670334781,-0.495893339306949,0.548747821708117,0.358162679724646,-0.0673351467840464,0.0568435647524574,-0.594484969035645,-0.203210911191469,-0.0400744080093721,-0.019130198947638
healthy,0.161863410722478,-0.0692769844950868,0.225995868707106,0.157826918506451,-0.0495600247626606,-0.0937993910051923,-0.235948591363624,0.131827238317088,-0.133878609882387,0.0780896310088102,-0.319551123282272,0.242343015164808,-0.114273548131617,-0.309040833498439,-0.341816159623952,-0.345203061997511,-0.280838056105585,0.0216360935695119,0.0751161234549736,-0.238207068127148,0.210820508084033,-0.0424474946898729,0.310234351517615,0.310352444493255,-0.226834047234239,0.256258002424777,-0.110292569436925,-0.0342832868811647,-0.0390832936877343,-0.237700442900233,-0.17702478406421,0.102017922066417,0.0653362359595196
healthy,-0.0245659198956346,0.275726098804348,0.211607518237872,0.307394162026999,-0.476403223438473,-0.243192435194983,-0.219782638372922,-0.117809494575451,-0.215829209063804,0.153826154058815,-0.531833590996667,0.320234992171512,-0.727512977257921,-0.311567813188789,-0.551271509060454,-0.42692329627721,-0.357561961174301,-0.0632047765846919,-0.006642732502538,-0.520261319013389,0.24654471789952,0.0815741431718649,0.287031967605289,0.24244900103639,-0.51458048212154,0.554523385615746,0.315139124452926,-0.0828632405957287,-0.078889311300113,-0.635745739103603,-0.173365964430842,-0.210792674380309,0.273502583025945
healthy,0.403291685330941,0.16924941558544,0.312692527850833,0.0768165546611334,-0.099292671651933,-0.370432873913492,-0.518828340391451,0.214741828147529,-0.236398783036412,0.225452787235901,-0.794003154390751,0.383562200828157,-0.606859528837809,-0.0546498253309733,-0.623404333755621,-0.674894622040088,-0.767788688089453,0.0687595611466419,-0.179151626252389,-0.441524358399661,0.358576673621139,0.205905237026493,0.402903277527204,0.454385168645055,-0.675554053539811,0.532329423449213,0.18087687011415,0.0040405091292032,0.179674509991197,-0.322739507025095,-0.320926624577754,0.0705832428698893,0.509039369795077
healthy,0.0843464586366054,0.474045342112082,0.252703092421898,-0.222548673506163,-0.429785298924596,-0.366446747716185,-0.22435698141345,0.0929123817822211,-0.269167178042509,0.315282656161086,-0.575046722251992,0.344756657144988,-0.651201771387136,-0.341220671713261,-0.570912429674794,-0.666598346974993,-0.592225069935554,-0.280346653816691,-0.329189359172886,-0.500947764498916,0.269985031173461,0.270352349334184,0.230400284435805,0.360461145874568,-0.504478342693331,0.481416068710415,0.171835124337267,-0.0591790207852846,-0.0081727196645803,-0.708861658943394,-0.329408714889558,-0.151551519609707,0.205665402781279
healthy,0.20100239287713,0.0319933019782854,0.459566411769986,0.210931266803392,-0.0593226811303246,-0.0105197307742463,-0.118358247704091,0.100790503927112,-0.0137517870386907,0.19857431045633,-0.388926473016141,0.507671166004804,-0.001872185250084,-0.48390853667973,-0.272009228344817,-0.384922112915717,-0.0695417065428859,-0.0999439130969042,0.0079151650112839,-0.0769856567151982,0.585825581669425,0.0678546260214867,0.480023843948174,0.372624690665123,-0.198258409217494,0.349808813034938,-0.03842874536071,-0.046403702858292,0.0575663262459511,-0.0726278554813892,-0.118220439163448,0.284133380514992,0.170809135719308
healthy,0.503140343610695,0.365621895026002,0.45850215087924,0.121476048373902,-0.298412161135409,-0.22877089978296,0.0,0.555732494809473,-0.0077345638347695,0.416238301000796,-0.400574925599931,0.471513363371219,-0.0712048644696788,-0.469077490429211,-0.303566900748254,-0.45590377796902,-0.357327191925004,0.0091455339099139,0.0,0.0,0.194220249301174,0.0852013904577062,0.341583544241171,0.136268324830005,-0.326965724464906,0.526434668290985,-0.0582536896049466,-0.0757715927481091,-0.13120930454992,-0.354321821744357,0.0,-0.117502072975964,0.363654397664775
mild,0.114512363522386,0.468099462146548,0.340885345856319,0.0710083659473325,-0.338267332647816,-0.0939286488307235,-0.0470651705492643,0.258814849459851,-0.144088139836283,0.356651498698388,-0.49319979050732,0.345337039950284,-0.404877617289235,-0.315444901098039,-0.360878951697947,-0.360225384191756,-0.235269859181323,-0.331517670139778,-0.0417378636150159,-0.24339693908321,0.182719896599863,-0.0407808873237938,0.0489484178300155,0.098316905008719,-0.368478893994983,0.388150747157763,0.0989829682495778,-0.08857458708894,-0.0883231289524626,-0.437269349517135,-0.170749142213313,-0.0613229170538967,0.0402033108124346
mild,-0.0222758143294143,0.419561433624516,0.176712174611874,-0.0546450549010723,-0.298730957201185,-0.0250233307389577,-0.330563325654688,0.188819036270314,-0.199448326088155,0.287576696013128,-0.611810816892477,0.393750025469174,-0.404479415923662,-0.128186739629958,-0.587913856822583,-0.458415891011085,-0.380601182316784,-0.230379829793966,-0.172043750079035,-0.304180253338388,0.112686557235844,0.101788334646892,0.148773259296481,0.12338585067216,-0.453284614585318,0.428752214898025,-0.0284811028024675,-0.0683834493259933,0.0243939602236652,-0.575841563422791,-0.127776388863916,-0.0836796623958966,0.121565192483731
mild,0.250166547424701,0.333625409223635,0.628359583097358,-0.0602851331426766,-0.309644600762239,-0.400727041545836,-0.467451951344357,0.283044097359287,-0.132125331423199,0.392671982074619,-0.758804750214545,0.553284555384025,-0.56798036351819,-0.371887660756745,-0.63153436164796,-0.696438403041538,-0.641872047462384,-0.329627370944985,-0.350591116756905,-0.604286999159247,0.442717086262594,0.0295309064302163,0.535281589091106,0.477388639313935,-0.600576788513104,0.689978788479887,0.0322362436184774,-0.0101272126180326,-0.0083281280459703,-0.622528332671102,-0.408380534815089,-0.0602648245230041,0.342148376650365
mild,0.198072101633166,0.327535732723599,0.498824354448366,-0.105474149387378,-0.254568765353606,-0.0423490192389631,-0.200429288136483,0.151481539757517,-0.314738360797433,0.243842948316591,-0.748990565150089,0.685408343024206,-0.552810594131432,-0.473324598070298,-0.566288161073473,-0.692130400804169,-0.551789659290934,-0.438361749092977,-0.354679574048618,-0.44754698407123,0.337847917446349,0.0459649353689312,0.449912972728352,0.484670372382681,-0.551177412961286,0.673399627981981,0.283500676213809,-0.244043691831046,-0.0186177540154282,-0.437530706236443,-0.238695421496699,-0.0065870619750305,0.40125704321533
mild,0.188709837593938,0.484964930206151,0.561105652012925,-0.123426074591815,-0.382370559739788,-0.397576243955821,-0.479291146694386,0.193154659246006,-0.38120629800989,0.522791899990749,-0.736570747863151,0.536835803853613,-0.565454782786672,-0.516786940404302,-0.581821599685577,-0.669202175221481,-0.618459231351245,-0.600990973280484,-0.378971625872843,-0.582381920550762,0.353563203218386,0.0143952248962554,0.351852305577322,0.368714046268481,-0.635286282224908,0.652360869285655,-0.0336093703763497,-0.198496892284746,-0.0459148430794861,-0.580159748789774,-0.368097021050968,-0.193545391099458,0.445660364295943
mild,0.258806414763692,0.11536276137295,0.370938380735933,0.0842410051446894,-0.0404227008501772,-0.0610229766251777,-0.1717777476225,0.394807368898768,-0.0989207449737458,0.287009509944096,-0.326336260975666,0.421451490322094,-0.130962288580025,-0.363367445676538,-0.219467120701973,-0.353852724176062,-0.15330148761706,-0.116446783521266,-0.122092069278682,-0.136624695058928,0.370065976010031,-0.0434256881529361,0.442905620485651,0.402402139554083,-0.228150372258143,0.32492680331654,-0.0070619197093055,-0.298971928787151,-0.123497184223807,-0.10519781961662,-0.250887194251927,0.0075163522595736,-0.0813288608639448
mild,0.476985231168123,-0.331973746950353,0.169722721133841,0.492943244884294,0.168702005134259,-0.287557841095878,-0.540188737743519,0.170543826432799,-0.193084966196216,0.578301164762712,-0.761379616512779,0.702759684611451,-0.273913095540076,-0.756390317783787,-0.677851222152712,-0.839275708918922,-0.530669555555619,-0.157931009500605,-0.0463966223048141,-0.570356762140233,0.73763865873379,-0.658462390092636,0.735967875429761,0.737970270763162,-0.505911994169912,0.442753406688177,-0.34354756511271,-0.389193016624556,-0.0832243684866739,-0.199118075051601,-0.693282584347354,0.394032193318087,0.223446926437755
mild,0.180145834737863,0.345051448604341,0.425655738534027,-0.0761107580168657,-0.13938780704561,-0.0671524283600991,-0.0449565972575843,0.257967309950017,-0.286634600671028,0.296680816024617,-0.49067045616662,0.638725260248842,-0.231706749333499,-0.391393330149991,-0.436682360774079,-0.532435691910398,-0.370671491135177,-0.306503053241465,-0.182840321172058,-0.389782846413697,0.455909296404831,0.0066533586208641,0.436730636107716,0.384515416687355,-0.384940268525745,0.63035615217559,0.0912693930959854,-0.0052977263923486,0.124482161185036,-0.424556207881931,-0.1350167355625,0.0511200526280357,0.356086403388837
mild,0.0148540190329127,0.478371166731789,0.179078688351858,-0.153534348598856,-0.272510246901067,-0.330980575824935,-0.228775576492232,0.164802013779992,-0.249809603080374,0.366757405330855,-0.502524820152987,0.400355480808653,-0.515918466245698,-0.157765028548831,-0.48598819480742,-0.497723546718569,-0.57905710868304,-0.403362683220277,-0.387316383955238,-0.569423972240326,0.0098962277774124,0.173728821213824,0.251242628275313,0.223442271195863,-0.379022393261166,0.462525851976781,0.0501053723506449,-0.0400727292443231,0.0459644569669768,-0.595043675980129,-0.313882001665941,-0.176785654535855,3.0285822151901e-05
mild,0.298789818412297,0.101557028902146,0.20976735432861,-0.0060748116759729,-0.0701819287577408,-0.107419904414307,-0.256971725420664,0.458198476693036,-0.214485992724844,0.268036214867567,-0.51954752516158,0.682367542288716,-0.286028214314205,-0.49669491303029,-0.429834857528184,-0.639962409804549,-0.413172567243588,-0.30385620328507,-0.266567460179741,-0.326399576055073,0.589530050605485,-0.0599030032880817,0.706351955014449,0.524419271995401,-0.497837425905166,0.611864559639093,0.190982700628824,-0.37399809337338,0.0154441421600018,-0.292762592250624,-0.378275378232048,0.19234034569024,-0.22760672583935
