group,CD3,HLA-ABC,CD45RA,CD7,CD49f,CD194,CD45RO,CD279,TIGIT,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,CD41,CD226,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD99,CD94,CD82
healthy,0.171330406005482,0.233170338879071,0.0144158936589603,0.241497643104377,0.233593672595299,0.0609629871212356,-0.134270214849924,0.263904006301428,0.29008079333208,-0.165318096030488,0.276240314270566,-0.137586839280424,-0.0916175338912468,0.132899303504213,0.307106283077905,0.198573986234821,0.268334063043786,0.326619139830646,0.371004640115437,-0.102136372809471,-0.511689872895815,0.111269527930963,-0.264112839134693,0.257941738483778,0.0366426423108561,0.268462438923536,-0.103334176187252,0.0291219909008132,0.286274908082784,-0.167027451711087
healthy,-0.345038080461131,-0.238184371165446,0.115126828350104,0.0847220340187209,0.001045817019949,0.0873462644088897,-0.303857964832606,-0.239642992768277,-0.210164948114667,0.307824303380122,-0.40062080717078,0.157832983416906,-0.319833154847582,-0.288283495699214,-0.505000364118289,-0.402596397183142,-0.244229385166629,-0.0342464924749195,-0.0056486145485133,-0.335164917950492,0.0706339960231485,-0.0035445637750716,0.0728918542700313,-0.403022025056669,0.099182873468187,-0.430575156390012,0.176863786272005,-0.454853541649941,-0.115476466565332,-0.0534205200265797
healthy,0.158636973538463,0.225938317582227,-0.571419169147758,-0.1884895886313,0.332448851690685,0.297788668228248,0.593976615552613,0.299859059116796,0.319169168192239,-0.0971536569879274,0.465410928174957,-0.0966889506219107,0.649379685451936,0.0384579573801359,0.515726779593323,0.411221325994652,0.380761955613429,0.095114004445015,0.308194530300775,0.411954859058895,0.219822178007523,-0.123958974754175,-0.0282492731707477,0.312275214112601,-0.0870312248935502,0.432555872972619,-0.432718280575556,0.702254615062305,0.16944898513134,0.451370499746598
healthy,0.48985808199797,0.31165255034897,0.210129532449835,0.18677703004509,-0.0304128456714569,-0.333787320767421,0.113424599909618,0.245358502625021,0.138811758974962,-0.341685910831602,0.524631154144351,0.126848438087427,-0.0906205447138069,0.118133076820085,0.549712872799375,0.537067894535543,0.326785736505707,0.231837630310666,0.0311832185175582,0.437162315102489,-0.152925574671664,0.0298966767919075,-0.0801876236435658,0.432912291113716,-0.274629897971708,0.374121312587281,-0.0445807193711404,0.0531513027743065,0.113617028253797,-0.508686319799646
healthy,0.0476685630004214,0.0841644100708499,-0.0474539990518197,-0.325685731862798,-0.0537994989650204,0.0536931092715204,0.17483699921109,0.196920056789478,0.304344888228025,0.26976598668328,0.444419481941258,-0.241499401146142,0.362203923896343,0.385459554328459,0.354873594757807,0.285857190858824,0.141186178603496,-0.0304253048296411,-0.035443401343993,0.187498280240649,-0.25234124020748,0.0589759140804395,-0.583010478616977,0.0489488461281872,-0.321882909727452,0.255192023664466,-0.541142826690419,0.263710069226136,-0.013527678203262,-0.0429859034043703
healthy,-0.209867668856645,-0.126711440629469,-0.326769726684343,-0.0027562676600719,0.0449448905268428,-0.0322128230684447,0.0824910939880244,-0.0431448137597482,-0.180875627448999,0.028451278048764,-0.37939772499303,0.0352663784739272,0.0243673267199705,-0.1309002839276,-0.325144197459132,-0.400378394661019,-0.247147083855611,-0.0343200888808807,0.081391789742196,-0.119347949154307,0.0455259014386174,0.0660267985470946,0.0407127896697561,-0.282074251440246,-0.0113863254490698,-0.289911247620886,0.0412011932547686,-0.159161569271574,-0.0212805883915856,-0.0018026884315328
healthy,0.386919445713416,0.558278854946571,0.549607267534705,0.107045685950019,-0.431349505113446,-0.101746966586727,-0.335647018633096,-0.0125969916727952,0.61315736442388,-0.400514819646562,0.575250619597963,-0.458358792389042,0.252187374174767,0.228886746768882,0.362084665753007,0.715568071966311,0.317748169764919,-0.193448839014492,-0.27330323983592,0.1052948970901,-0.537773648033636,0.340881543839737,-0.503020749934804,0.261697883356175,-0.414362652763105,0.232211103792744,-0.337856268052195,0.160422918314468,0.726559384719635,-0.287800848818153
healthy,-0.229527682202064,-0.235001394856461,-0.333718222251518,-0.162526444053135,-0.0079351843815441,0.207106806142579,0.368805165342719,0.0329566736663485,0.0775270488900536,0.361877359032543,0.0581385700783478,0.0472607261028815,0.253963290216175,-0.0456481161105178,-0.0760714018403909,-0.0454941227950587,0.0017530170200062,-0.447409657974735,-0.169803388638011,0.056259891817933,0.118096643309659,-0.0311889709557188,0.0540879519093885,-0.157178604942133,0.0789277918928347,0.134593247601491,-0.172937166183376,0.275527153447195,0.0165316670976048,0.277952193335946
healthy,0.043810501353955,0.110096190536185,-0.472846238642712,-0.225084365762207,0.244796444461412,0.123610007666935,0.418331849195383,0.400358703368373,0.246286045820341,-0.423242181417899,0.578763650204278,-0.322062426337284,0.652751959615358,0.311574217751386,0.546661205892156,0.694885172401408,0.653067974771558,0.0099691740100393,0.269587843045188,0.478778284450478,-0.295261865829279,-0.315866268273252,-0.221498381451164,0.27328377303155,-0.28905175196945,0.526756946893928,-0.429775799738013,0.749792487666898,0.360426528448142,0.157323785214108
healthy,-0.230281513280505,-0.0414991498693593,-0.190883671458672,0.276904495450695,0.175602728200247,0.0603282488753641,-0.008953232728402,0.0413547917582995,0.0313024430362398,0.121986964068285,-0.522868459991162,0.431563903932905,-0.0266016053625753,-0.50045979189232,-0.308191781973862,-0.432227344134699,-0.260606731398609,0.0224771874811182,-0.240727302816067,-0.225997425494638,0.558220559681308,-0.0472666468887992,0.240086143937047,-0.173253898480952,0.237025557973337,-0.257980480592781,0.187577226734,-0.233221313069414,-0.291539283330966,0.193327383966271
healthy,0.664808053480366,0.0,-0.252267354089179,-0.134373557333195,-0.276647299423065,-0.103442928066857,0.4101536798411,0.262865452882648,0.0,-0.359620180379983,0.516301460746622,-0.202047735457701,0.0193306900928792,-0.121297166883594,0.41394051265225,0.460136778503033,0.460485831964718,-0.365745246969091,-0.210347279928021,0.0,0.525617698753068,-0.168218129878035,-0.307826340445123,0.63615089936764,-0.0091062365041531,0.583747251645501,-0.408933875006042,0.548883351755782,0.0,0.0604597086760105
