group,CD11b,CD3,HLA-ABC,CD45RA,CD7,TIGIT,CD5,CD195,CD62L,CLEC15A,CD27,CD95,CD57,CX3CR1,CD11a,CD244,CD54,CD2,CD29,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD158b,CD158e1,CD99,CD94,CD101
healthy,0.0197760324140385,-0.172766921640587,-0.21260059173293,0.323042176261676,0.207549044494896,-0.542246737264746,0.286528922642324,-0.193145887868472,0.304094082432734,-0.410574209190787,0.278269995576739,-0.333493274085044,-0.171185984803162,-0.27026534206428,-0.322971661742127,-0.343555731382013,-0.370420949674606,-0.192921140318401,-0.0554101598448989,0.0486682777363409,0.230415758738825,-0.0822324304723168,0.468355925289135,-0.169231224990189,-0.0764346522418814,-0.146519104201478,0.268907196567665,-0.0585604915067905,-0.106560866071212,-0.310140976542559,-0.140593474533417,0.166288851148645
healthy,-0.257295312483678,-0.460085762633829,-0.290044371430246,0.367845407204025,0.452820708591423,-0.450183306465154,0.324863762325398,-0.194512390588097,0.501882557542894,-0.715735234557354,0.49718261657092,-0.567736230866797,-0.673548914487928,-0.362517030980828,-0.663730424200038,-0.741823030560172,-0.450060293051135,-0.317442504845736,-0.259074019507176,-0.552434856510311,0.4303351691816,-0.0334183271396609,0.444244848269658,-0.433424590520652,0.236271300154371,-0.620771418846872,0.583161559699893,-0.16691703960073,-0.127679226647628,-0.702660480792111,-0.301968589067643,0.521427863089763
healthy,-0.122574176120124,-0.203159416087533,-0.126165352922122,0.186257800608162,-0.0242349741494756,-0.233659809214337,-0.199861837665829,-0.0710763389494359,0.0721994570618811,-0.0921004356241576,0.0380435742457271,-0.304261488211058,0.0212875228428574,-0.0715968598766591,-0.218688341865111,-0.219164121132105,-0.12319433570993,-0.253642060163043,-0.146940958611622,-0.211486033828443,-0.24119298000139,-0.0079612750053001,0.12369184776814,-0.233002726693628,0.294442867270057,0.066366163339825,0.179807133467026,0.0074568679575482,-0.0541289577616556,-0.283748351039411,-0.0625347068458752,0.140091541124557
healthy,0.0047425746597014,0.156539282720433,0.126101143072178,0.201131435349614,0.140961563135227,-0.0401080495347274,-0.0110368685579964,-0.0099029715133722,-0.378656630155868,0.193937803643078,0.142809808289511,-0.311817392673205,-0.0730591636501096,0.072612386854238,0.122956311897891,0.0896230014920825,-0.0128494519602133,0.12773538318384,0.0344188567896262,-0.0061086260010701,-0.145745950946473,0.0125204456212634,0.0305182608114022,0.182018704800847,-0.0209017118514119,0.113406616850266,0.158855685516738,-0.0197528597696133,-0.107842460786397,-0.173391415767646,0.140604800056864,-0.0835645346713799
healthy,-0.0109187580614689,-0.0620912347239781,-0.0086628089913814,0.323329250750222,0.408712852621096,-0.310879978751465,0.27153603034134,-0.192968232528266,0.10884984449836,-0.432436991259466,0.450595876881547,-0.480431677764124,-0.396829477225394,-0.186957455222715,-0.255552555955086,-0.417756289686112,-0.261727873156387,-0.103105273679227,-0.203957747551929,-0.206088466276751,0.253611177483454,0.0739078443650996,0.249191102464853,-0.139800567851538,0.25987048628872,-0.280751275991262,0.430148527300649,-0.13437612931354,0.0075251699738171,-0.471010477943098,-0.138549974325149,0.1017607630872
healthy,-0.134223801146292,-0.406008299960144,-0.193834982462343,-0.362847189597823,0.142881164621378,-0.232654869819564,0.163322413034847,-0.118002732902046,0.504941832434547,-0.420069990635659,0.169694838492865,0.0888303341317845,-0.30264566876502,-0.137764365578961,-0.326846140474874,-0.451336118564583,-0.291001905888221,-0.0956310324268981,0.0144205432689543,-0.0794123338106956,0.374363533595268,-0.114438576979613,0.178151703466645,-0.278941187356419,0.319873270669507,-0.167849846443349,0.125638971008139,-0.150692296691852,-0.0798476141863138,0.0210421953241082,-0.283975013105104,-0.019427635891134
healthy,0.534471200103739,0.328765037307751,0.554002031717206,0.297296648269259,-0.188196624274963,0.538398409633616,-0.283445540743859,-0.0391129043767062,-0.361415676481381,0.665547042602654,-0.673983461106856,0.412979798178581,0.547425853468949,0.513364463343654,0.531297396071265,0.682176936751813,0.355891278231759,-0.0425475864169331,0.167304347871163,0.279152390380703,-0.693596005927675,0.229978343297977,-0.583495188806678,0.287073245012943,-0.518626420132802,0.381264407013533,-0.503157407378822,0.0944886458575632,0.0461603772331599,0.271869193757898,0.683514019742313,-0.350785610058203
healthy,-0.0362949005677076,0.193829036149962,-0.0226892654798323,0.364382090078366,0.0322486939901343,0.0671961682056033,-0.108304846196347,-0.0288837817759048,0.033932816648927,0.0770479660336238,-0.168161922803825,-0.274773576671322,-0.028546777755856,0.133982728405062,0.0473457787946347,0.0748503606976813,0.0228290093633387,-0.0124402341480853,-0.0109993323869464,-0.144284447603318,-0.300692153450869,-0.0340874761497806,0.0716699252493577,0.0864471155994459,-0.20799295684791,0.0880192779988948,0.215119550945264,-0.176417589053004,0.0092405415989728,-0.232877864170268,0.102341248509424,0.219940379220122
healthy,0.0995102927644042,0.0048816208990933,0.224057811508015,-0.399525951636461,-0.182024614007967,0.111325972583917,-0.111913112445354,0.232324721840662,0.173591509486131,0.360359012931715,-0.255437019738299,0.49499654253194,0.26886368781368,0.109852769617076,0.344168816387434,0.358523057702428,0.333354273877339,0.146396921923891,0.142804071656846,0.402194683341006,-0.0413386308375332,-0.134113089256691,-0.114667892812668,0.0577886778809961,-0.0919213115150594,0.490325162013276,-0.323760726125153,-0.0227700535343986,0.0279579742297959,0.449104003794017,0.0730864621354323,0.0921681294725017
healthy,0.26821587577337,0.214878886734516,0.0948642716289083,0.19709645450148,-0.305547266985958,0.0524819004120153,0.0321554368986999,0.0265287784240586,-0.0502257736231743,0.514922047286877,-0.447958043438342,-0.101628860566056,0.442164044733202,0.368469999016294,0.301977679299819,0.45122721649845,0.20199501088689,0.093900032156851,0.0200243210168474,0.177297071665046,-0.644018290938427,0.064763725309245,-0.415676642629783,0.123532738065135,-0.384450382422395,0.160976390702169,-0.190494266281699,0.0893468636053049,0.0240172186654213,0.0447392665611828,0.179182447896728,-0.0935438619927637
