group,CD11b,CD8,CD45RA,CD7,CD49f,CD194,CD4,CD45RO,TIGIT,CD62L,CLEC15A,CD27,CD95,CD57,CX3CR1,CD11a,CD244,CD54,CD2,CD18,CD28,CD38,CD127,CD26,CD49d,CD73,CD99,CD94,CD82,CD101
healthy,0.257510310074,0.501934534823501,0.0053386500529981,0.2892336219747,0.0186687191022818,0.276615529634286,0.0991997856581294,0.0343934963061493,0.279721441373299,0.0246185435301101,0.193823766330854,-0.0657277592284377,0.113904926039308,0.063057273711432,0.107531690182221,0.384535261941985,0.213232204561887,0.350154254099926,0.319215105516475,0.173962210813568,-0.0244546463477764,0.0880162425677382,-0.0905015177799817,-0.0062654085988548,0.282658472532192,0.101709141090825,0.22048652689722,0.180224286293443,0.10472961942647,0.0979070575728476
healthy,0.244360771461051,0.20511020889437,-0.33432728770724,-0.431812606315086,-0.0205798712040913,0.0922776604530908,-0.0465963185200735,0.429505128825526,0.411366641892012,-0.429550223379512,0.705166148850445,-0.495365948382105,0.543478211386879,0.647391575298097,0.345627227507903,0.646290489389273,0.731153260161653,0.447253782373166,0.301779945487189,0.547581493846897,-0.408007277604346,0.0058608055308558,-0.43622098061674,-0.235940116708148,0.646636326956176,-0.566980002054805,0.719929653599806,0.300221040960471,-0.0124062983495901,-0.515946175100042
healthy,0.154062095347786,0.163386113786855,-0.603237938030799,-0.283556220750483,0.242253997468163,0.248974358342767,-0.0968414274018888,0.4904702362487,0.180222950510247,-0.170360106107486,0.399841069337658,-0.105501631156852,0.634563224082436,-0.0413467760391554,0.025443482956761,0.490811139842701,0.306818402908508,0.477023162600367,0.320000640705236,0.561207318590915,0.134844581249493,-0.257605586109791,0.0601597435202802,0.0129021362249024,0.65142349290845,-0.224335663262002,0.711080673097114,0.185352394379126,0.413374981505789,-0.102261159721492
healthy,0.071605273123652,0.0393009180440499,-0.120980752289618,-0.10961996139641,-0.0323068668985853,-0.13944841565221,-0.0272313140976294,0.0917107966350563,0.0407788099202496,-0.230084605678418,0.294620592757904,-0.228619898206104,-0.156851160696257,-0.0944719521089392,0.122124522040001,0.239105030863243,0.326952878863461,0.207363516097396,0.122489869711114,0.177058116158326,-0.213278869519861,0.130675585009238,-0.187773555161063,-0.54146253792031,0.0211007676679252,-0.279289552249036,-0.12329641293282,-0.012578931307507,-0.433015724665553,-0.0041909552875296
healthy,-0.150677153858426,-0.0560614349087237,0.0340820580569125,-0.0078994034115393,-0.215723175611577,-0.261719715291361,-0.272882700468895,-0.390859238298861,-0.0350893576073501,-0.0235296567451433,-0.232398641270517,-0.0968032957562128,-0.130168007771641,-0.169275396906884,-0.262625592662872,-0.161926727844886,-0.0511955216120202,-0.236684247976203,-0.194895752975079,-0.208489000809941,-0.295066728769035,-0.0248170765548637,-0.103538685791892,-0.061433309897947,0.0084220850828181,0.0966160890114951,-0.0886225767953136,0.0757089644898359,-0.160045389690231,0.18881771536645
healthy,0.0995192561469976,0.163473267870756,-0.0165584701225798,-0.138675048103382,0.0029315657043689,-0.0303296265431699,0.0311473579073114,0.215436015100962,0.147951514005299,-0.305293791086377,0.363016686960969,-0.0608879652383641,0.227559722043543,0.268478630369724,0.110248908703124,0.479939743390289,0.372372174807038,0.332650827380422,0.311906750153866,0.387833520817884,0.0322591710124428,0.0855508818182521,-0.0797883319009619,-0.203433659924131,0.301706449422739,-0.197670260841728,0.393817074514551,0.206549727920492,-0.0408067724952044,-0.0887860197650318
healthy,0.485073293236753,0.0280720732591259,0.234270963314137,-0.272140178378846,-0.375293885273878,-0.0428474332069228,-0.0723421701735029,-0.144213496368288,0.489255973901715,-0.116378007219903,0.651056881355453,-0.719377771345862,0.304113160920995,0.617676727082432,0.474497475160665,0.455969240140094,0.628281173360842,0.286259766700152,-0.121834932236942,0.29905127416348,-0.738046751072999,0.0666190565415143,-0.625038261473987,-0.545451731670668,0.375378840546273,-0.524561912189108,0.29801576508502,0.68941614690799,-0.131793935542302,-0.370740300732154
healthy,-0.144937872101357,-0.0923870968448172,-0.161525673497238,0.197130982475318,0.268614337018001,0.124149194554921,0.220239216951365,0.092763209482328,-0.499329939193468,0.296007773772861,-0.586331378806851,0.271618305429682,-0.314710106609545,-0.198295340017521,-0.274070089760087,-0.506893188808115,-0.685662407344386,-0.585755775208273,-0.175821082264623,-0.334999847723732,0.28265997060323,-0.0069282773293853,0.361304807579181,0.5829631250082,-0.366085313101138,0.327392145627594,-0.201757993221885,-0.15888768932698,0.177503313578282,0.308227322003625
healthy,0.252141997795243,0.118632027440979,-0.51774717752133,-0.277484578756807,0.248512376948938,0.120314428125127,0.0178334192579939,0.47764349111354,0.290442072624262,-0.370177944961824,0.655845505010556,-0.387552945570755,0.723878148064064,0.37526478328743,0.245060248311664,0.639003334752886,0.742757875848473,0.660706184061356,0.361520726832454,0.546936756011764,-0.243047012602375,-0.294806073396655,-0.217807873965482,-0.383463759892352,0.559420418137192,-0.48438624632387,0.766939857593559,0.382003974245111,0.159550628307611,-0.256549167929486
healthy,-0.244232887129696,0.309859998936794,0.0339743702124388,0.435911488766318,0.0538732125766727,0.0234549491023303,-0.242950502232597,0.0003559909895813,0.008231133389391,0.0528682201289423,-0.225033409670309,0.51616051092447,0.175428170079468,-0.436886046161913,-0.330421077088928,-0.0032094755436638,-0.15799088959492,0.0044163142877341,0.0423575744038991,0.0628724607543501,0.610089667863943,-0.122747010104181,0.45712682205457,0.294247071502462,0.0083180552700797,0.194648397241504,0.138002382486412,-0.134668837430499,0.263511650525249,0.113318252386974
healthy,0.107047900831477,0.0741170532441533,-0.286929028252195,-0.348081582479311,0.0699264663688206,0.281527129147715,0.160803187532079,0.336960074592051,0.0,-0.332312324678256,0.364027689797984,-0.436447072738132,0.226734339753662,0.364606830411254,0.0065539531121312,0.259731095124135,0.483495245086181,0.389240818024246,0.140811185669403,0.0,0.168210885499791,-0.150740921579019,-0.276793933368039,0.0026017818583294,0.258935140632363,-0.558253519133073,0.488891654783181,0.0,0.31355109178182,-0.310581412683186
mild,0.0047841787320725,-0.0096947218104741,0.104951639161126,-0.137955079818567,-0.200539245718314,-0.0025513241276858,0.0666068184375171,-0.0602622284944177,-0.119862290265596,-0.153796655543323,0.105945731360663,-0.20304334081969,-0.028930699425239,0.315381598666067,0.245834571422174,0.0295608280869088,0.0528976045536951,-0.0726232197220881,0.004981505579731,0.0470665004764899,-0.324902278263498,0.0499891467419535,-0.144921473877917,-0.193583358950845,-0.147162270347175,-0.125737232887473,-0.0280332400936775,0.139815574543158,-0.144219978487125,-0.0209709221956196
mild,0.0926874359439403,0.106253979675405,-0.0216672118709814,0.0114035116538342,-0.104486234087194,-0.165690014860586,0.222360772252493,0.139244964686756,0.204857602155857,-0.318986947935816,0.446997304701782,-0.120581294657842,0.12023975711267,0.0386530197178472,0.0873823958866939,0.388867627682655,0.413009843579575,0.160473080499247,0.204457842228912,0.146798531986696,-0.128920116609289,-0.063077102506748,-0.0599494725147123,-0.0372070744868322,0.297874243953622,-0.199951489634849,0.25189139323476,0.101082057376092,-0.0916078982850009,0.0273851924940558
