group,CD52,CD3,CD45RA,CD7,CD49f,CD194,CD44,CD45RO,CD279,TIGIT,CD62L,CLEC15A,CD27,CD95,HLA-DR,CD57,CD11a,CD244,CD54,CD357,CD2,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD99,CD94,CD82,CD101
healthy,0.303299149013398,-0.204784929919942,-0.160974914998615,0.211466770033495,-0.15814661072452,-0.0489181098894537,0.183534026134566,0.23582998622608,-0.145705211728536,-0.302258239967356,-0.0369665968697243,-0.474022106191131,0.383943309970594,0.0772639688393708,0.209183381342204,-0.335694060077437,-0.245142341547267,-0.304172987652253,-0.276727036601478,0.0316497789495032,0.0826508700481303,-0.0177967253201733,0.48619978697665,-0.0506378650803214,0.435061890542597,-0.227848288831195,0.250633007274937,0.0869432811492506,0.213150436814697,-0.0180535403273146,-0.330944912478417,0.186837641056822,0.246833343946388
healthy,0.0968456544481023,-0.50592494184054,0.340612158034659,0.412865303058662,-0.0672146236195498,-0.102183872172967,-0.164688111072842,-0.499300596061267,-0.471062238865189,-0.474794603074932,0.533474247741775,-0.757333780648448,0.487328043176343,-0.599998339898045,-0.131588549743913,-0.671543466703956,-0.728684639308105,-0.775406720362836,-0.501815955457557,-0.116055160270244,-0.397315554353601,-0.58322974824197,0.388981133842987,-0.0390376690829564,0.397566069721405,-0.506137556573221,0.220913565300182,-0.670053835348187,0.544033365047424,-0.745341409029279,-0.302034845299799,-0.0368686871510143,0.503225547697536
healthy,0.0186053016104806,-0.0292711936872463,0.636261734772886,0.181204351770192,-0.193427657461545,-0.26883448677529,-0.504413303448156,-0.586384085512362,-0.225185053101303,-0.17435299254654,-0.0393691741396,-0.516135357817514,0.212485527497589,-0.635968091977508,-0.0586692526744445,-0.025935271335542,-0.495913620707817,-0.359412223351573,-0.443800313743883,0.0222460532047748,-0.348788430506276,-0.633875780432385,-0.117400788881876,0.197036399347157,-0.225632420792317,-0.178205179280414,-0.0903579917321995,-0.591989055102559,0.332913775214228,-0.751866213813896,-0.164172457744466,-0.485234808960478,0.0590806816155777
healthy,-0.232921560843707,-0.331821441582597,-0.337232562679168,-0.376899407886851,0.207795507528308,0.224182108439871,-0.245812925776243,-0.204720184836318,-0.240096135320881,-0.0791939201185101,0.115419254238106,-0.461190764596783,-0.242493590326507,-0.0515666315103554,0.0605699941245636,-0.12600225370319,-0.503118567170833,-0.277666390321093,-0.431786241856464,-0.014590871285534,-0.39548740161137,-0.386478402974767,-0.117588540611109,0.131499890972685,-0.177234716110413,-0.397472515337637,0.0265164370259448,-0.343678471075913,-0.200658161042941,-0.353174489347633,-0.0976019341376122,0.156472341750168,-0.158364250202274
healthy,-0.122890560978236,-0.30421196797303,-0.52467560383478,-0.0166316006888864,0.0199866582100412,0.265290432062417,0.0066797355727585,0.347521055288625,0.068215606275768,-0.129854493458493,0.326074186894168,-0.181612920383347,-0.0729790651219922,0.141784573275833,-0.0600457571295459,-0.253941562868831,-0.155125461707916,-0.155298367708671,0.104096339015275,0.0785170961837714,-0.0403956069309978,0.0821635549615932,0.157379738232755,-0.0563073712055389,0.0503762577640512,-0.199118200161845,0.0760202022661563,0.0464020948493597,0.0782006261217196,0.124348766985928,0.0042059048959197,0.107233932966737,0.188441960855441
healthy,0.0360724172467236,-0.531117987980536,-0.605143628038881,-0.0415641016925476,0.177617457093019,0.0322525947738752,0.0519292726172042,0.254289478316229,-0.133305853286605,-0.327272822947771,0.151192261649218,-0.54666005103101,-0.0451950785987007,0.192077999153076,-0.0457456984149694,-0.441785841254901,-0.417232606525682,-0.525707402079556,-0.279506723928029,-0.162012728570648,-0.0413094526040628,-0.129297393479887,0.376773164642869,-0.0882192914038642,0.170948491185722,-0.372487644816851,0.319014323536675,-0.073194773498527,0.207812187906051,0.0247645617720835,-0.306554240011393,0.316524221528235,0.219901353357593
healthy,0.335282388516693,-0.0716780874067306,0.100694663201528,0.264346227718303,0.158291816780932,-0.214260514543956,0.0852454525601387,-0.250609200116157,-0.166805872153621,-0.266248268328969,0.054158021974101,-0.388723489369768,0.369183890482632,-0.473123103280205,-0.105717445824386,-0.279780759430482,-0.334370336531141,-0.404139188189122,-0.236221800507731,-0.051138033566543,-0.00811786203746,-0.288379247106795,0.354919446413099,-0.0691476024711515,0.478008891064896,-0.100659357393026,0.336732081294479,-0.310128237612544,0.412250943895142,-0.361510663782398,-0.220154677472306,-0.0758700287640678,0.278188088512924
healthy,-0.351011726698669,0.13718664819697,-0.0138365775689788,-0.355549227224747,-0.203946418820483,-0.132459508336899,-0.0328219958503938,0.113056329438721,0.312018153775778,0.457249020511059,-0.340082974570932,0.407651830955812,-0.440433457998821,0.321498904840707,-0.0855158095629398,0.122129234110825,0.373111369041934,0.527074355038175,0.509542833656254,0.255150603678933,0.0751061262791009,0.15046749197587,-0.415787177487609,0.0217021546633243,-0.567878308789674,0.14297332320479,-0.606637853623517,0.280550964278082,-0.343512155729096,0.0208990620827118,0.195723719340205,-0.0960862791167229,-0.254127399720052
healthy,-0.0528927161152142,-0.311579739867304,0.336797092994658,0.312193621370906,-0.281882439249483,-0.140031987624436,-0.0773438818578347,-0.425956198665375,-0.189273304454936,-0.18202279506892,0.511727760706591,-0.472223142124097,0.414438317049862,-0.532185795719934,-0.0592035613177587,-0.292273060689618,-0.276733475966264,-0.410678055090549,-0.303713075817322,-0.0454312894294227,-0.38378237009639,-0.28852304992124,0.0130500414315016,0.100401243927454,-0.060539830783254,-0.251353819462141,0.048281836470443,-0.300319235675004,0.32658575622098,-0.409237412220552,-0.22630829223277,-0.0773853993394582,-0.199165230650732
healthy,0.139884789949219,-0.188961978780672,-0.105262299339488,0.499726297148282,0.275777354140717,0.019016542415826,0.168762347286845,-0.0284212287442306,0.0191097372158096,-0.124011284371238,0.112710065523706,-0.506335276083765,0.512852814454502,-0.0179920671688432,-0.103583927656012,-0.696456634251375,-0.367856588266416,-0.473722147689404,-0.0514358038604697,-0.0344991162977492,-0.0816984679584616,-0.138765963822743,0.701069805152515,0.0528244966568833,0.47317774281842,-0.103569181756099,0.400568812707585,-0.2176869986452,0.334307910960913,-0.128027827965704,-0.274265423696267,0.364895263347533,0.168274943578584
healthy,0.719037601857549,-0.528912286754598,0.551936709792846,0.424006422921743,0.0287377768656261,0.164019479044274,-0.172587431952789,-0.313719218492353,-0.11377281339047,0.0,0.584365584913261,-0.781154112240159,0.430849197191259,-0.0154226805434162,0.0109232551868854,-0.171305220138377,-0.489971691482656,-0.681503465520424,-0.702396867999878,0.0677241821586895,-0.397186606733412,0.0,-0.0137413305486607,0.0371390676354104,0.458265394851007,-0.492332535801414,0.154625341274885,-0.730192966365685,0.54668836486021,-0.367375833384563,0.0,0.275635461023901,0.49084185340217
mild,-0.124298283990707,-0.368880906518164,0.025096363443585,0.128465387639445,-0.156423123533173,-0.0904511922110806,-0.21787885184358,-0.191683829810046,-0.043410984746817,-0.124980586452379,-0.0364021815745004,-0.552459275068459,0.159555461951524,-0.267261449755088,-0.0522743723966217,-0.309771294140081,-0.546381003692504,-0.360644063688654,-0.261335424143347,-0.0979984121695463,-0.289816017066204,-0.31192033590322,-0.0420081024520346,-0.0929858623257714,-0.0253667751483299,-0.371788905329932,-0.0565686905746145,-0.380725689574712,0.157593535277037,-0.414598040837963,-0.283733733420735,-0.0998956974073738,-0.0551008049601877
mild,0.0401552531637688,-0.126098639109994,0.484624197903571,0.227141634818744,-0.131569655613154,-0.0606211157087186,-0.210680487377908,-0.42662566078594,-0.0010694042373476,-0.197194510922872,-0.0695252021792512,-0.557367336977553,0.396612741579522,-0.536637746935029,-0.130685177477671,-0.0647015436022093,-0.508618591237895,-0.299426614088815,-0.351989611402255,-0.013627896125367,-0.324256124735405,-0.24185718388675,-0.0286561944103306,0.156322650580609,0.127495865437309,-0.197130721225519,-0.004147162360075,-0.551249183472498,0.337102957400788,-0.664965849968577,-0.0789574402313498,-0.277105331654248,0.0952325516463396
mild,0.308565061887225,-0.234337598401085,0.271235559766779,0.564705373736101,-0.14791681041665,-0.0502603361939909,-0.227371485878227,-0.298964730114163,-0.422517585106626,-0.530696509544523,0.488421837854722,-0.794945195303657,0.496541259750899,-0.577812476153679,-0.121503381599181,-0.345835510270121,-0.657768039194862,-0.786203573877021,-0.681432140798648,-0.111752950019777,-0.360762326069062,-0.607273022077366,0.46426925828215,-0.0231034912502581,0.510931849163179,-0.36874546277895,0.520075372472041,-0.596963347412583,0.665946619709773,-0.603700072434852,-0.438186225014925,-0.0186937199058315,0.351327453948149
mild,-0.403238705030994,0.0734612276001793,0.0841040076968028,-0.387516783707971,-0.0363641644815231,-0.188715990382816,-0.163766762454145,-0.118527340394452,0.0252212773563392,0.237961866787202,-0.070513909906587,0.623656208830104,-0.505104301411207,0.207568909618558,0.165660233809647,0.456809884296381,0.349138459878097,0.633855534535214,0.421930564956149,0.0598844051320838,0.050447916628933,0.264317348076471,-0.589935786823302,0.0474082225906229,-0.603712220154092,0.0722710189695354,-0.641735806453263,0.378915637578349,-0.431222925308339,0.153048721084064,0.280118256119217,-0.185006007537018,-0.359124983020185
mild,-0.018699120673743,-0.0212214037287324,-0.438275455063772,-0.330318594683439,-0.0878867993318072,0.177176483717235,0.0978809733784914,0.373171122906625,0.252338568114219,0.277611966987863,-0.321380080928097,0.370800872377899,-0.392204021093143,0.439270907375999,0.172451309414796,0.319119107092677,0.277423427715221,0.367025955204106,0.362092140875043,0.131328323103696,0.188131319043377,0.288253828205591,-0.17947012131733,-0.159210604978113,-0.0468481396013387,0.101984281120879,-0.194090703166961,0.268049304331962,-0.325499636889101,0.344764084279008,0.205271585615802,0.246000009143079,-0.318412975583886
mild,0.0971016208168713,-0.128100235233209,0.124566605091119,0.298680498199242,0.0507168124385272,-0.0637337272569909,-0.0508322263217068,-0.129659212174569,-0.0958310358070128,-0.178615837420579,0.30578950331353,-0.40784579442282,0.335970596279726,-0.218882700167652,-0.0834154574762844,-0.475435050206965,-0.357656650582197,-0.475690261339282,-0.232487904656001,-0.0614005841226682,-0.21199782498958,-0.257501193142626,0.300112680870134,-0.0565664671164426,0.387152608910293,-0.152252412063081,0.335695690922351,-0.378271872516665,0.307726485618355,-0.250099906187456,-0.344996435282263,-0.0123463845332659,-0.221090910165692
mild,-0.411319723406605,0.404795246430655,0.772298917046707,-0.0241125984195868,-0.509781187669075,-0.584645557786621,-0.274188559706449,-0.653700100867643,0.0267860226523168,0.4490217372863,-0.321911805617835,0.463155010220244,-0.334005460434445,-0.313203820279192,0.183907566474673,0.547017200107878,0.363588949129146,0.592049309112048,0.19713690383999,-0.0251125534980084,0.004168899367699,0.163859907905074,-0.649860535444459,0.586731940765386,-0.613144492608273,0.238442944069351,-0.604508524395602,0.0144417318746586,-0.0155238881145932,-0.311424927823256,0.522823712570533,-0.688163417003678,0.0609205822195392
mild,-0.150408172106263,-0.299857684315077,0.153526992878011,0.252051026291337,-0.267758709788864,-0.120342706080889,-0.0714232542025872,-0.21113086516628,-0.191796668127576,-0.0822302038803299,0.575548499299672,-0.452267205942291,0.385437662934635,-0.320169218258556,-0.230139574464874,-0.335078831671547,-0.416988279009513,-0.560071903149282,-0.409397581484966,-0.170486707960419,-0.362440428016913,-0.30518248438678,0.160061058413315,-0.047280484818015,0.087863739575039,-0.289128495728804,0.110335061610919,-0.332573175949067,0.400197704694964,-0.458859783375365,-0.0886756931675495,-0.0785395103585248,0.216100886661495
