group,CD47,CD52,CD3,CD45RA,CD7,CD49f,CD194,CD45RO,TIGIT,CD5,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,CD62,CD41,CD2,CD226,CD81,CD18,CD28,CD38,CD127,CD26,CD36,CD49d,CD73,CD305,CD158b,CD158e1,CD99,CD94,CD82
healthy,-0.0367275883370392,0.287529078205455,0.356685351252661,-0.0287240912073414,0.0492578645603175,-0.528174855769667,-0.107589540178857,0.221025354830139,0.10088531605928,0.386921429112712,0.278746445300913,0.224322967290059,0.245053565015166,0.393723740093866,0.230272128314749,0.36107822544965,0.344258727567086,0.0872748704598835,-0.562058179894672,-0.619076697435489,0.249285449833395,-0.503163664467204,0.349598314154387,0.378141453497378,0.15833089210721,0.0840423308559181,-0.0262311891817735,-0.0766179487700393,-0.610279570949488,0.250583752244851,-0.0290520163350147,0.221938485510389,0.0414488289551404,-0.176963306668901,0.414453644514963,0.126223647791881,0.225527089797836
healthy,-0.0554388938299705,0.025793103375088,-0.0171713738715567,0.507542785871545,0.296176241153752,-0.321530311218301,-0.168520962716148,-0.354657758155722,-0.19314589537322,0.0988888933439007,0.625681229271442,-0.237748215352556,0.279641010349197,-0.389962867579932,-0.108833690960126,-0.26105271734726,-0.269814948816504,-0.27184199668365,-0.196519226931278,-0.226292486191028,-0.207448609180549,-0.246748251603649,-0.148226065807341,-0.219580024857501,0.0015913083344973,-0.005908481461848,0.130087586413777,0.0382292132395293,-0.156089988314904,-0.260264318057038,0.300899937418253,0.278259329962936,-0.127597047498215,0.0647281712127553,-0.31554197985565,-0.0622187390109564,-0.175008152098759
healthy,-0.122388504739022,-0.160837155403996,-0.181306849755033,-0.676915721634803,-0.325264181244649,0.393724866510716,0.346056309067417,0.483695123015476,0.187387193578246,-0.121907724481963,0.191780934832082,0.284502250364093,-0.26776798136736,0.552016178186225,-0.0096137440357824,0.274279652186401,0.192712092275691,0.299439671096063,0.181863881935174,0.193115834066014,0.168216338229937,0.36665452934976,0.0119405468838014,0.290988247026247,0.0614221107141665,-0.331365873138823,0.020528342031288,-0.199944935812288,0.185241239563375,0.176640792971831,-0.440970562014648,-0.307186422435449,-0.0301534820394057,-0.0372506788870687,0.611632950974197,0.044207308236207,0.477234649319045
healthy,0.0985432456561801,-0.0745677121156985,-0.272532950653012,0.238396586214725,0.110760292225117,0.046154815632383,-0.152044657968567,-0.295684849153352,-0.0627528060993073,-0.0210888520243702,-0.0192097802276119,-0.317103649721347,-0.0106557490584564,-0.157820875798444,-0.102057472616026,-0.254823542351788,-0.147896812768178,-0.0041771960396783,0.168058571073246,0.227619309263024,-0.166831027114735,0.0657222942202851,-0.241273276762649,-0.326248405420285,-0.125118264678111,-0.0122883931021418,-0.0763936004521356,-0.025269863127514,0.234594951105932,0.0589094750943151,0.160638026639157,-0.0162190735970157,-0.0027286618021031,0.124110062847422,-0.0507003123226722,0.0178562990399668,-0.0751831619493895
healthy,0.0865834149910556,0.209685983591887,0.410304466919511,0.34350060084879,0.153218238725611,-0.22756794976345,-0.0197242394289135,0.0630484046044548,0.197344241817758,0.355443531394859,-0.0909349365320843,0.209780715642783,0.24824468812334,0.0614294939469045,0.173524647009744,0.239305818716762,0.0810704747883697,0.168644728841895,-0.105287360365506,-0.238542410433452,0.17327912275578,-0.196223447290082,0.341949768953598,0.0079477447000035,0.311025765747757,0.164767325105207,0.0594868182991585,-0.17633040336959,-0.269995603856882,-0.0225976631536357,-0.0322211911820407,0.325616623562342,0.118810095662955,0.13632861840481,-0.0124867295598401,0.0308557922653888,0.0061478123032102
healthy,-0.202445376942642,-0.143068062883431,0.34218677264058,0.214109202629183,-0.220624352853566,-0.148077685285246,-0.0438254082773977,0.0673797326900762,0.263511729107746,-0.182824602973881,-0.201927454993724,0.51091412942849,-0.231645829325304,0.0141660126438693,0.340235482441585,0.443766952825655,0.565054628233982,0.395587751613027,0.0855092108169753,0.0965465565681339,0.139574502308227,0.0239037807545432,0.279900232519841,0.187254306782587,-0.331151669746543,0.0098058557193842,-0.363259957028179,-0.399678458727499,0.0837406939336243,0.246020404475169,-0.260980524539908,0.175396213078129,0.0557636512032402,0.0395090572024121,0.135792322968182,0.253938350633771,-0.187512170363265
healthy,-0.198934730611031,-0.228471127406824,-0.0139363484087102,-0.296442202609474,-0.451133551638486,0.139249215743091,0.129846897580274,0.271596470801654,-0.0075087152805305,0.110518462363881,-0.0711134785043771,0.37074118017087,-0.477731890660947,0.355296626491012,0.449934845189013,0.361815136287498,0.237103329406172,0.0933153495921888,0.162789724770557,0.121115546869445,0.163954621592813,0.426918616876031,-0.0037189979028892,0.396011695785367,-0.395981013180719,-0.259974992137667,-0.340631157542841,-0.400950929594351,0.0642304026630105,0.306008341085462,-0.484231986674616,-0.618241111927665,0.0597787686793259,-0.0263838650314672,0.366998046519699,0.10303463569343,0.15828082356551
healthy,0.233443210632511,0.334370085024459,0.075124000178739,0.164577559854765,0.155391856361389,-0.0396398323823925,-0.0050934181244384,-0.0722084839279704,-0.201237072898512,0.264839019660805,-0.0637449402890784,-0.599795391782663,0.277018636434716,-0.386982092093027,0.114888728868285,-0.354922421603534,-0.371309283166139,-0.428662981639759,0.0386690934838474,-0.0447404621335971,-0.033214174002413,-0.100686121877826,-0.235910318974176,-0.454534234845162,0.181265451301714,0.0950557304996977,0.144740624524773,0.0013488460091425,0.0296971490472422,-0.499797316692476,0.480241583138405,0.0375605970411635,0.158500793437984,0.128448366205617,-0.203758458818172,-0.445046117167855,-0.0603735455365763
healthy,-0.0752704928356543,-0.0559913765194688,0.129611813622195,-0.433878355405895,-0.282910589317032,0.237214169591917,0.131380674528205,0.382005513519709,0.244897660201548,-0.0625323475106666,-0.502248873429474,0.583434939878667,-0.391591815786203,0.603169829211533,0.346415670847355,0.460945751850451,0.647141042021006,0.58171648470431,0.0262958889760738,0.0731054622522778,0.325115815698657,0.323823569442288,0.382030411489102,0.425739489128517,-0.318903682372367,-0.200897255197986,-0.249905473044001,-0.331827263197562,0.0838540991067096,0.42615482073241,-0.477833182435234,-0.16941950611717,0.094827674778568,-0.0004254849711163,0.653362780514431,0.388468292857514,0.120474364796483
healthy,-0.0558664302559738,-0.0066220516329252,0.271804937611482,-0.172988577347457,-0.33463737479994,-0.152060227571405,-0.0872554461435892,0.292857259528331,0.0162343853006803,0.196067175406318,-0.499154526635236,0.371622903234234,-0.448655349208997,0.12809090062247,0.285838082205492,0.363046659329427,0.330382033886865,0.182973993280512,0.0327993939142509,0.0501270455567384,0.178381677384992,0.0725618443679643,0.368956662231241,0.105125426764639,-0.336479848903102,-0.0204918908885671,-0.121189714449037,-0.219016340240337,0.0273921177276424,0.196949087094728,-0.282390474225018,-0.0471418639554524,0.0452772713465856,0.0515808588324905,0.055908534412303,-0.0217412994806404,-0.280955396291104
healthy,-0.400336350810001,-0.715089654411898,0.552725180063112,-0.542267810282242,-0.475450424168532,-0.233164685380708,-0.184004828555817,0.24255218140042,0.0,-0.656825408755089,-0.588445493693629,0.767004017540923,-0.412801197100338,-0.0019307428131275,0.184636365674438,0.45308225601746,0.699147381382653,0.677920170985624,-0.121784891720279,0.0130728177125947,0.412961233362507,-0.158465167182225,0.242967394884102,0.0,0.0406573388398519,0.0589855780091812,-0.49529235470981,-0.139918046603495,0.0737532885118115,0.647313266952462,-0.600639516011279,0.207289334712221,-0.0937777786038819,-0.0530474412226062,0.391289269200826,0.0,-0.0806259386061992
