group,CD52,CD3,CD8,CD45RA,CD7,CD49f,CD45RO,TIGIT,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD235ab,CD54,CD226,CD81,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD99,CD94,CD101
healthy,0.0259716137882219,0.0137431598904907,-0.242303512410589,0.0717102244871015,-0.102403318308938,0.133815198236794,-0.0909160205936,-0.098821021062009,0.0487251702760403,0.208849327626133,-0.268720463394063,0.0365652527429121,0.0694680668591631,0.0656559782478256,0.197422269080551,0.13260693907603,0.131906805249624,0.0778737710573003,0.0493594700688465,0.201452073742452,-0.070897156535023,0.117427123801258,-0.0406074468945306,0.15317743590387,-0.0613876736121846,-0.14862772007222,-0.155985313311493,0.0577952608324305,0.426722083475167,-0.117976401676994
healthy,0.0595053824462702,-0.502682825111268,-0.304683924233892,0.193906291980172,0.306669755729943,0.0193500549460981,-0.41184840029889,-0.383481873343129,0.302609858964543,-0.687711158752097,0.407222087596376,-0.516005162295192,-0.616338955803972,-0.711230190151336,-0.703327272373801,-0.0077135128524358,-0.433565441085896,-0.158436246143414,-0.434194954110417,-0.534963028042843,0.33283944976249,-0.0162746624714695,0.333204512355043,-0.493258510281331,0.185368266986115,-0.685806951508398,0.463803355457397,-0.708704681660746,-0.290652229333654,0.406034495736696
healthy,-0.107273576132578,-0.280410396346009,-0.363949773355236,0.210302982709135,-0.117080056703785,0.0503850886337347,-0.255034547593374,-0.212844031506197,0.265850586910849,-0.402386611231281,0.0074626651125454,-0.339620726038461,-0.0836863040013794,-0.50843150721705,-0.357796903920106,-0.033021701448946,-0.306317201097057,-0.0209579268835746,-0.376650220076408,-0.338626199244666,-0.0176208179035358,0.0542652757948308,-0.10479956085591,-0.336975222367841,0.0634854211614875,-0.35627441055731,0.0686521739477042,-0.364708544362166,-0.155800466060076,-0.212928421441567
healthy,0.22512317079568,0.526763152914296,0.440109650260415,0.170663137289027,0.231661089554249,0.0596095642702483,0.308493974261498,0.174052697019418,-0.0849646347241111,0.502119339782467,0.241047637783072,0.0957843033411999,0.235339368522209,0.64314977908128,0.525886694029119,0.0278077093697613,0.41734023476552,0.117205024364047,0.529535353501577,0.43799479249048,0.0793121010414423,-0.0248192291347091,0.0993603205923717,0.56897952657081,-0.108276051162961,0.48897543758252,0.113466336435031,0.220284434006595,0.0125156751874261,0.183801371137955
healthy,0.131259837390724,-0.121362199747156,-0.166040393499899,0.431509831444269,0.504159051484708,-0.257383884985753,-0.383319402910331,-0.324071882577808,-0.0424914590110467,-0.663551630466875,0.307507912359826,-0.710209697534493,-0.40290254570648,-0.640162127266339,-0.517043171108705,-0.0423312375551222,-0.490900283657389,-0.228640704223153,-0.3128595911109,-0.470513357179842,0.0592949198614386,0.202020233263048,0.115816187919667,-0.312999963130992,0.278286082001246,-0.657070188945308,0.413026351061842,-0.783424505969546,-0.205728030857146,0.149450452040173
healthy,-0.175146480754631,0.219080348909188,-0.121707936208401,0.517537843622509,0.107509866513512,-0.21761471297322,-0.43749349917458,0.127295839388671,-0.185652456303641,0.154896237418635,0.0871519098938906,-0.37000861999074,-0.0038006701896082,-0.0916724347372215,0.10849089169067,-0.117893609561563,-0.0275885344079495,-0.228607490455377,0.184464116692171,-0.294615657092109,-0.325560418061055,0.0186378371880284,-0.207753098501424,0.0569471689884386,-0.123382503949536,-0.0806878443384164,-0.0838750911181528,-0.374343585604502,0.0214579114834574,0.0236698622051802
healthy,0.303666084642083,-0.257182884117557,-0.298929274494186,-0.446398180164401,-0.0761144473607372,0.375477017307531,0.346127322517376,-0.536220540724558,0.158778281348519,-0.61048901173246,0.501641029791685,-0.192836846683577,-0.23564302715394,-0.346678848789402,-0.708569266810549,0.0218856999048922,-0.275971754078674,0.103408280666418,-0.104083968949228,-0.150220049801182,0.585278559302171,-0.200936384850325,0.50240893960474,-0.135928125475864,0.413347983768765,-0.340777344025621,0.353887745734114,-0.241693158982648,-0.744094758279117,0.0606633893049283
healthy,0.484631954330396,0.0047187095044461,0.239959782336763,0.196689204506007,0.446072661283552,0.128907273281765,-0.206956722438732,-0.529189516913686,0.213867880975137,-0.713802844007952,0.545522915037965,-0.598279146846956,-0.112845923170323,-0.446492745981719,-0.615841917322581,-0.147473388914971,-0.637913297625948,0.0021408947915058,-0.241759187381693,-0.269065257408183,0.397305650437437,0.0940094551161992,0.553319296170455,-0.0659278788149604,0.496988853295028,-0.516713175699557,0.627434714872329,-0.243232947746043,-0.392860824723021,0.45907742341596
healthy,0.188143914848716,-0.0272895718940882,-0.123957473992055,0.543154538057524,0.256193293588821,-0.224280903815635,-0.49852518494667,-0.218926166950075,0.124248348111881,-0.652396043600981,0.373472790598159,-0.709413591702407,-0.369062077043378,-0.640964271531902,-0.70995372560155,0.0491062000405306,-0.653321758514496,-0.299692301242897,-0.38036565416835,-0.55901249244675,0.286020444980909,0.313132681698501,0.240568233487191,-0.230792921705631,0.341626942084173,-0.617274256768042,0.425379146776518,-0.759911673474244,-0.342233489765971,0.152840212619335
healthy,0.152865113572272,0.314239978481658,-0.517400357956569,-0.270958667308178,-0.121268410612471,-0.0680705157371083,0.360812373853469,-0.130363565573878,-0.380456880844811,0.0278854814386495,-0.238283489245776,-0.141799521525179,0.14975128323971,0.0726641117791445,-0.015558895879545,-0.0685562476309641,-0.0933768859141601,0.0287153859348171,0.111889888251863,-0.0519554753478875,-0.134356771733969,0.0081353780459625,0.129915137457547,0.0646477907424055,-0.244247421866358,-0.0149524601453128,-0.062002495097179,-0.0359557417737732,-0.222831289311136,-0.0577126852360275
