group,CD3,CD45RA,CD7,CD194,CD4,CD45RO,CD279,TIGIT,CD5,CD195,CD62L,CLEC15A,CD27,CD95,HLA-DR,CD35,CD57,CD58,CD11a,CD244,CD235ab,CD54,CD309,CD2,CD226,CD18,CD28,CD38,CD127,CD45,CD26,CD36,CD49d,CD73,CD305,CD99,CD94,CD82,CD101,CD360
healthy,0.276432998400754,-0.0741718498717692,-0.0231145806777385,0.0163817905746719,-0.0064952240609489,0.0810826285821908,0.305117818548627,0.0594857851965831,0.22304673280283,-0.126336215603945,0.0422098657501132,0.297807819748084,-0.114517744681823,0.144534949351486,-0.0267081096938984,0.165426824233766,0.475663043802898,0.138099169057372,0.2875340402398,0.1965397845078,0.533977933659413,0.19400275503643,0.0388925135129731,0.101044057756387,-0.237864080125216,0.0980689951312179,-0.275959872827367,0.0804028572584591,-0.241812413227323,0.215852376322045,-0.042224854759304,-0.463040417616167,0.229794581688241,-0.162304894242043,0.0825122499829011,0.176182809871946,0.275481282566518,-0.0090300205194378,-0.0953783558312426,0.150693534800768
healthy,-0.0953164709421254,0.121358474481102,-0.0115262016292093,0.0944001559272284,-0.0463314701129724,-0.221438799365494,-0.0383992802701198,0.0012456824682532,-0.139192982112543,-0.0715762051809664,0.188874377798216,-0.121038658659112,0.0317096108356769,-0.179488570410877,-0.0610257264358869,0.0550406716081074,0.0413467542663885,0.0382409429177533,-0.276771823021557,-0.120491706012466,0.124948854256918,-0.121470322954029,0.0856372035348955,-0.28498908672603,0.0368872117097994,-0.146229961937932,-0.18819499546444,0.0388117918574513,-0.123846118176793,-0.212196381725118,-0.0394201102638916,0.0455493647584371,-0.281048355319248,-0.0016844185636395,0.021531481586788,-0.253558907611443,0.0349801984789084,-0.152856897734459,-0.0344413749304823,0.0619769154271863
healthy,0.0875453884213886,-0.525362392769667,-0.157937018732723,0.275261979069818,0.0735447449621866,0.589978200459255,0.312165443815368,0.336782888398677,0.116819867776511,0.0913052079013476,0.0060161920841244,0.497007632455987,-0.135159666954432,0.64955063506492,0.0282478175749641,0.0720193802025274,0.0541258484662835,0.417705663867522,0.508152839106857,0.397328431788251,0.0840338670830477,0.408042824617369,0.0570744398895797,0.422214893357488,0.261301407273742,0.422741122308467,0.19386062331074,-0.28698574242086,-0.0613991107394256,0.258665024927951,-0.156501432971389,-0.0330222506036876,0.44088533271099,-0.375188468107368,-0.0043916017500955,0.661421642923732,0.220616429899317,0.43941090267,-0.147964929631699,0.0175425306508034
healthy,-0.048942923957489,0.250970898387719,0.429976250394134,0.1682523034382,0.0229019766080944,-0.112146705228262,-0.0976171643195943,-0.0741742658838157,0.204308256725298,0.0132058446404512,-0.0408376299735701,-0.0399821953460592,0.384640972253957,0.0538993979041105,-0.0143094380211475,0.0421331293941985,0.0289747798656014,0.119213649459344,-0.0393465533338247,-0.0674750797751066,-0.115137455242025,-0.0008233448764176,-0.0008230025525529,0.0340783969842156,0.0737169961675371,0.0664834022317253,0.133789664933074,0.018478769259008,0.117260459281415,0.0120341758294758,0.230484519840892,0.105359398384989,-0.0577658409996343,0.323419950389125,0.061445904608908,0.196829204326702,-0.0217352546892106,0.248798476393398,0.0298879070354647,0.0348677471109881
healthy,0.259626000842815,-0.238658356280265,-0.418751765748722,0.152080474469384,0.026251487658124,0.348291302284454,0.353526100772175,0.387304495286462,-0.158596713021492,0.280591840433435,-0.102891035322642,0.636679301574682,-0.333185162267368,0.620490290167598,0.188111444345462,0.0290725769323428,0.475137899621203,0.0849035936143326,0.55208501941819,0.565397261988975,0.0403161754477138,0.457199294197919,0.0638794044295335,0.288836464611384,0.233286673606604,0.393348410798989,-0.136287047197097,-0.0664232701371705,-0.230756918213383,0.336507250885678,-0.421690281263005,-0.05889837787681,0.501145153844264,-0.525751968596163,-0.236847534439567,0.638129231281601,0.163201956505434,0.0556955862034591,-0.064713515470325,0.0376304548257927
healthy,0.351724039538676,0.243627347962027,-0.245579374616711,-0.213689107543219,-0.0541254852992918,-0.119912210010054,0.0842830176986647,0.259824947656503,-0.162992648994923,0.11925248189324,-0.444039555141101,0.496876060523175,-0.204580417254038,-0.0637649556602718,0.0081084825670345,0.0286760726834458,0.35897242271325,-0.0114592057382241,0.401043921049118,0.502256116123073,0.0050885519767053,0.385050674499448,-0.0526888429562314,0.106704788763324,-0.0210167190941482,0.0777906245963312,-0.323185306873181,0.0562681272256547,-0.219370380127153,0.328889137172844,-0.349057824861112,-0.0271843934152562,0.335004837057045,-0.211406623224667,0.145187892468742,0.114041392154885,0.242351597680411,-0.302278957678726,-0.0452107425284329,0.142705094427614
healthy,-0.291035480432465,-0.3047054105465,-0.41083245277285,0.176511812064674,0.083522987057469,0.192857322029277,0.0896922046998526,-0.182730410443654,0.020442915049861,0.118402362751683,0.332693855214563,-0.0585127602236767,-0.10628676007903,0.0151399882324179,0.00273897823973,-0.0715070835199954,0.0861318242531785,0.0088242005586127,-0.0477965585503274,-0.0960489597464649,0.0867924739923695,-0.0277071789026396,0.0436903192673826,-0.0198918836607279,0.25574576354938,0.105655808964021,-0.0638450037953044,-0.179928007690747,-0.106239548094387,-0.222224760164459,-0.156629267399289,0.203841831014319,0.0356111033945951,-0.110659588142069,-0.421700267873156,0.0646191875536049,-0.234478553342225,0.192187087989321,-0.014451896102029,-0.167337163389955
healthy,0.0368515125787569,0.0761566860694422,0.108860576108643,0.286081594535187,0.200569064144993,0.0664478218829959,0.062740585642002,-0.0766484695943085,0.0899658154256328,-0.169788586851532,0.157397054124888,-0.319367508619794,0.354636649918839,-0.107108336366342,0.182865199580402,-0.0007687127071078,0.137254587514655,0.122443444545833,-0.229277703737691,-0.208914345192994,-0.0149296640729506,-0.225420669245499,0.24937751625337,-0.065784887617856,-0.195472770577063,-0.219030882068037,0.275128961768781,0.203167922717844,0.0143240440729124,-0.0148308682246749,0.0632874938537139,-0.193223760086163,-0.402800085757654,0.041504181703811,0.105780260499718,-0.135642491472472,-0.130421984437691,0.141427029944724,0.014549983776584,0.0879035952783094
healthy,0.0974771134679523,-0.488332080467853,-0.178605201174243,0.113572154402273,0.0301942320163006,0.432827328644836,0.346814510941625,0.218406762524669,-0.0448183623632635,0.289078927728202,-0.543015524477107,0.510294038152456,-0.369442721461832,0.637052509999659,0.0696272704088182,-0.0299565569399124,0.379268994974054,0.247829245362483,0.536616632469032,0.680208022729363,0.0467641568228048,0.629202589516432,0.0214011831371883,0.358814712819626,0.335270893453686,0.489673568324044,-0.303362760887387,-0.17804665656803,-0.159832082658154,0.282003084136707,-0.292269760516806,-0.0057579214473083,0.513622878913199,-0.417331182267378,-0.0812757946381579,0.694040484186175,0.365493162260301,0.166129741177158,-0.221238060664953,-0.106528912630802
healthy,0.183459408636355,0.127683145540838,-0.527742013511262,-0.0344427813336516,0.134470716591917,0.0235528881305142,-0.048055164399923,0.0360397537637378,-0.0535247948605014,0.0010313141192379,0.0478661426863862,0.478465640634593,-0.464777329899452,0.0682542793922616,0.15093127019794,0.128952788971348,0.658770973794015,0.0521180853900372,0.311441996695608,0.35265197447399,-0.0052687979816354,0.0947149002183128,-0.0008450966306449,0.113568148909142,0.114914533410396,0.0362774221431263,-0.573299237698515,0.0282169503645725,-0.360975030003903,0.141527643564904,-0.291915461341353,-0.11912794981116,0.228804147438959,-0.270346513175127,0.0711103710478223,0.140294181294492,0.207915357138388,-0.244908899319978,-0.127401563892152,0.0668089621230583
