group,CD52,CD3,CD8,HLA-ABC,CD45RA,CD7,CD49f,CD45RO,TIGIT,CD5,CD62L,CLEC15A,CD27,CD95,HLA-DR,CD57,CD11a,CD244,CD235ab,CD54,TCR,CD2,CD226,CD29,CD81,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD99,CD94
healthy,0.0754795385280343,-0.0748024791022291,-0.295960985642762,0.145213727779055,0.0662946486408325,-0.0134709485827237,-0.0340821465525032,0.0083685126943372,0.05242172983895,-0.145641710847349,0.0107812777274269,-0.0145625469810112,0.122611088168907,-0.105047504567422,-0.0203576486982085,0.421331571875877,-0.0972829433794001,-0.0131624817630794,0.220133324187671,-0.0476154334691353,-0.0788840442196986,-0.193631988152536,-0.105546743573698,-0.0562686996627622,0.0561428329363195,-0.15658624870149,-0.181141016782782,0.015659572884202,-0.29089214271728,-0.066629148615635,-0.0003999196977992,-0.180405452208752,-0.214414353000807,-0.127107693207556,-0.0960210028984729
healthy,-0.0573426504378364,0.508611103028921,0.250063592243238,0.26885686696941,-0.210998634928604,-0.307208506780526,-0.0940233143454959,0.399614173322246,0.362768511970721,-0.22614804142335,-0.332352040064728,0.68285392017588,-0.392359948065366,0.504279432630372,0.0802933345362451,0.631377978719308,0.694605437552612,0.707257889567405,-0.0081605546708274,0.409712534481391,0.323322013552338,0.355226322109289,0.150151549863573,0.16604037189667,0.420962310109686,0.53193423954563,-0.339662247403584,0.0031577386077029,-0.34849822530251,0.472249684671977,-0.228846310120568,0.67000357557019,-0.462919658390288,0.714311442895811,0.285978851223085
healthy,0.0062437963760517,0.0542997687300524,0.142151952336892,0.182766483489362,-0.324231010987714,-0.121192120716268,0.1257947629119,0.237252394360189,0.0068430757389991,-0.107275413306216,-0.15461075032541,0.370464456516073,-0.114894239217326,0.189404965460933,-0.0105741971175333,0.0283649794956049,0.342498303772069,0.24289961860119,-0.0655365692714637,0.250165646041755,-0.0061165317788498,0.220637115643599,0.0232457113820927,0.284851884717506,0.266058864723965,0.415491545382932,-0.0184336567331924,-0.309299695148882,0.285795451213891,0.135897276879536,0.178365231004274,0.495700813007645,-0.0541595001619098,0.32510259211998,0.171491182985318
healthy,0.168224319389415,0.161971628725713,0.299201680867229,0.101406305410076,0.324854060116055,0.167733093533907,0.158605745800271,-0.0495756535991613,-0.0383124646132285,0.167010863489942,-0.308902194964643,0.0805834590512978,0.227369568447715,-0.0739014429228143,-0.0006619301137032,0.172180727415728,0.149548503853511,0.0665536724517973,-0.0160494634579792,0.0319982933452719,0.146712444343139,0.212940865376361,0.156316740843572,0.158986435113139,0.0752060929176725,-0.0994122779937156,0.0103854545677337,0.0097265794706449,0.0204108061566883,0.246606218811473,0.0807825141341204,0.337452132849487,0.261710786693638,0.0969018414178783,0.0578307782103481
healthy,0.0732733099809365,0.325686894226717,0.318703202355469,0.166670250227572,-0.255691681047409,-0.350664270309362,0.306997925038757,0.300736712249952,0.288878191159488,-0.0172334597555837,-0.158191953450646,0.652103376357769,-0.211728653570448,0.656355191206408,0.119147760325242,0.348884499401116,0.698494300513136,0.511661235099484,-0.107149224231963,0.449439713822628,0.235171753731323,0.451645715245937,0.195599981476857,0.346474431593165,0.447731897530725,0.491872317169923,0.101691165425518,-0.189089399983137,0.0458128030427613,0.464700087975726,-0.230464089156049,0.694511632139791,-0.345764774529561,0.716887367186185,0.20351735478713
healthy,0.214448340038323,-0.405667580088885,-0.206698046835809,-0.133173521667555,-0.457716604583585,0.031479522417991,0.265052820004575,0.256989460156179,-0.32533538397999,0.180679029788236,0.118598783698381,-0.493936396335706,0.0476201397135855,0.21845391032989,-0.103788711651203,-0.430705983478434,-0.306957029235093,-0.565442951525303,-0.140630865055819,-0.35487116567201,-0.244312877264053,-0.0137836229090878,0.0803125631383609,0.0861205970901065,-0.364492375816702,-0.151244540940793,0.453785764708403,-0.0831210318595141,0.166459770895289,-0.228071004481463,0.332091253911549,-0.147450141782816,0.115825380599439,0.0937830683962915,-0.183843025702184
healthy,0.0597097003948517,-0.0798111770976093,0.00791702223433,-0.200266797121951,0.330462590891825,0.130883038480156,0.207687378473532,-0.546371161302271,-0.201839882151786,-0.0386727802139041,0.216933679083353,-0.331697545691456,0.274442337537205,-0.546504341942349,-0.114947584475575,-0.240319765491813,-0.380619765494137,-0.251850838971703,-0.146270209286891,-0.217277532696075,0.190570548618321,-0.160149231003502,-0.0156759950564523,-0.0384105247172352,-0.136790438630821,-0.377043264133246,0.157886241679489,-0.0437583724799931,0.253288654320577,-0.22306075833714,0.123090167175527,-0.369814581847342,0.387540657963712,-0.349658404566352,-0.174628912960446
healthy,0.387963857473116,-0.211238214397426,-0.240819997391184,-0.0768116391387028,-0.654363404946297,0.0672600290789522,0.39471113851483,0.392910252583738,-0.278630820102314,0.157678128600252,0.0349112715695996,-0.126112454526123,0.127701944942577,0.311898029418409,0.108171946122472,-0.117685654426708,-0.0517785108567628,-0.283323327842335,0.0211487664665103,-0.18961839774345,-0.372551132188297,0.120948210375799,0.367411715116826,0.200375754704034,-0.282292270086593,0.0622171634205551,0.419345983571669,-0.0733799525267137,0.26659440891412,-0.112788775191027,0.522477080558089,0.0051085312669803,-0.127451425029766,0.40164069218741,0.0393823247125576
healthy,0.24779321587355,0.176601684669643,0.168992984147376,0.265040751901858,-0.454924508321248,-0.134569209762385,0.334584353823729,0.548442918549911,0.141276840756233,0.118386852584672,-0.569761949238224,0.364071537558018,-0.212190206429752,0.613388552796481,0.0984315812377604,0.183932583783375,0.424816637250719,0.395085020733749,0.0754077074423725,0.397192428869426,0.0401986291558115,0.422604373991072,0.255411438383089,0.316527807910424,0.365819653350318,0.358159136667788,0.157701508471897,-0.109728350245431,0.119357471894606,0.31354174387909,0.0448804572808658,0.362950274873574,-0.246084893453569,0.59242147291027,0.154288898527032
healthy,0.330055530803509,0.227632699258897,-0.266108681846558,0.0321426115770957,-0.44230433519482,-0.0332689828299841,-0.0405204586835182,0.483184573224208,-0.142172082167159,0.461129717165794,-0.341089644202483,0.042600187616878,-0.0885441164844282,0.300864759949434,0.229477332413803,-0.0023397150628348,0.189416282342302,-0.0733963360832648,0.0152265310761633,0.108357923925428,0.177019986320733,0.295558634139353,-0.069126145105889,0.0264186586185927,0.244209698064472,0.125203598016291,0.240065739909326,-0.0404880721656385,0.200307786359046,0.286851033094296,0.245676019443045,0.113616472929188,-0.0434930092348182,0.234586373972453,-0.221644232821654
healthy,-0.372510049479269,0.277480588390137,0.178377179950001,0.0,-0.209755243167553,-0.205191089831548,-0.234961592936385,0.0436035542315763,0.0,-0.24683590634914,-0.311186907435124,0.30879544050881,-0.16834815022569,-0.0039312715110668,0.159479525728527,0.125003875642401,0.281717409157457,0.485130722565231,0.0,0.495523734973376,0.185014687828157,0.284688611562762,-0.197521608229015,0.0,0.220479403968628,0.0,0.052594824622331,0.0502469738596729,-0.123387878090396,0.0907546720745664,0.0350156475100173,0.252975826697335,-0.239756802286139,0.309559805018664,0.0
