group,CD52,CD3,CD45RA,CD7,CD4,CD45RO,TIGIT,CD5,CD62L,CD223,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD54,CD357,CD226,CD81,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD158b,CD158e1,CD99,CD94,CD101
healthy,-0.163031645386443,0.117305570573898,-0.151805360440727,-0.373088016675883,-0.239715448431226,0.148202152184631,0.448387599590672,-0.0577797532813494,-0.53374305434184,0.146153422678195,0.491975112828234,-0.25803663685903,0.295126255264945,0.175263961555469,0.245750267271784,0.412239954400264,0.281126943744829,-0.0034891683390511,0.121694587948255,0.0092445830229277,0.157895289793342,-0.208656300687161,0.0115676241908427,-0.154521279794961,-0.0011403521767957,0.0785675572968107,0.0279317355835594,-0.356370196646479,0.0298149852081343,0.0844972867948463,0.112195199664612,0.150444283363021,-0.238997930099161
healthy,-0.145304519170511,0.476579500129131,-0.371687141475468,-0.46417933036155,-0.0084414687588973,0.500302518439493,0.492264296628651,-0.326114387217282,-0.524210211122046,0.0713213847778107,0.759401291484277,-0.536968049785751,0.601011263921632,0.698609689250439,0.701614349733859,0.7673913811705,0.498565653476655,0.138872709810688,0.27180696929924,0.44661059427056,0.55629802738708,-0.444196387086404,0.0510775503238531,-0.448267110205424,0.469881895301847,-0.225337911867097,0.647775491177261,-0.590393992085039,0.164283378324171,0.121832344166088,0.718860745164527,0.311601503119262,-0.507989052922759
healthy,-0.0891711871129526,-0.110191032837375,-0.502154448817674,-0.232525062784948,0.061508653448918,0.43447277671027,0.234798318548276,-0.0513040610444235,0.168286170837069,0.128029516431427,0.180416173006716,-0.229140783174196,0.498331290930938,-0.0004225903456305,0.280391663213424,0.287352187397089,0.278086357162642,-0.0103793990370444,0.345377333803983,0.0626826226836274,0.282540357071932,0.0734097378401681,-0.0533327417805994,-0.0519928209614993,0.0322890796310359,-0.14973554487231,0.217061810662147,-0.377212351193731,0.0140913234537899,0.0106878999512079,0.527115162668251,0.119915228335034,-0.0732616734028592
healthy,0.123906726948862,-0.130197277804176,0.108322521712389,0.166716264238995,0.0951775090792929,0.0555332652040143,-0.0082850669085278,0.151887747723682,0.340756694045214,0.0565868759511793,-0.113064679160205,0.16208745046666,0.228063520912583,0.0214794542430553,-0.0192531245484685,-0.190453880019926,0.051019472342085,0.0523361288583662,-0.0074205535921024,-0.0145878705419994,0.0176257696905773,0.257765740079614,-0.146107654775898,0.266909711474845,-0.0335623212349079,0.499109881163227,0.109614350830741,0.164585373680093,0.0694561330551531,0.0956033436193229,0.22270362006141,-0.0315263984188686,0.0780828408954469
healthy,-0.172540471538575,0.141284239359461,-0.489894317647804,-0.579952792823006,0.0056274552117484,0.431247024653174,0.322381991003169,-0.23279603876949,-0.241831451436352,-0.0691215436545727,0.644275549494463,-0.459298600980133,0.725735422942376,0.426932918552579,0.525282013138113,0.569024571118631,0.448785127077436,-0.0323365497458144,0.277498628623401,0.341062451148204,0.406904559971884,-0.139044127000991,-0.222546054678776,-0.165054878154095,0.281928370886607,-0.302720590618181,0.594817795314757,-0.543507983342128,0.022878387668593,-0.127482085646491,0.711698846995258,0.157316633650755,-0.0223187443696305
healthy,-0.235716278350532,-0.028476235120068,-0.0626592883555478,-0.15814260467378,0.0643469929124666,0.0901331902934095,0.0886306417374513,-0.0120828000301974,-0.0212956535114908,-0.0281761982459863,0.203683802710281,-0.0346084358230199,0.0941097336099033,-0.0347930249747586,0.208386764895586,0.128723764039656,0.228378243469709,-0.104516280837393,0.0131618030857235,0.0446813855851756,0.0513691722398835,-0.112226960747856,-0.202808799842741,-0.189442115417835,0.181082507773617,-0.123326348552402,0.337985922764503,-0.0332439013686527,-0.145518562922488,-0.0439252305673861,0.255356939195288,0.0004558994865692,-0.0317716980847995
healthy,-0.438415387084062,0.285012943505406,0.462487437793911,-0.13971027226416,-0.224223093326812,-0.31740780591997,0.611256471874337,-0.489387119691621,-0.242517228627689,-0.0470104092049297,0.70238527072202,-0.695872061858024,0.321895996018666,0.47670519645893,0.457645804781483,0.748563639142546,0.342187941253836,0.100583805422508,-0.0464704483363152,0.141110232877973,0.226084639400201,-0.733826117410829,0.191175021494051,-0.616045307482623,0.149170092888686,-0.563777325180579,0.334030642283527,-0.516911188778064,0.0970419434790994,0.0237578859652958,0.299424934721889,0.75738787988326,-0.339547243290165
healthy,-0.416939261505226,0.217619196568211,0.157839393539038,-0.371628871289415,0.132948249081766,0.0335495832165151,0.541786526264403,-0.209509127116217,-0.0883013632124739,0.0768742765731163,0.737335678342018,-0.360860229395229,0.408172203457635,0.15638918574626,0.586896852961684,0.679814148203879,0.621108675191176,0.0632699811418921,-0.285288912914974,0.557081807561785,0.447807994600401,-0.32236851778105,-0.0499808974514967,-0.564069107163975,0.260708700120649,-0.459410635047011,0.530475344213449,-0.527941864889817,0.155182100108043,-0.0921312637956927,0.180219419384274,0.325722237920772,-0.557366372789315
healthy,-0.0951502762633496,0.0849110369858909,-0.541716679833956,-0.298829688160965,0.0478923361022409,0.509977867170012,0.260504542083077,-0.117075674013028,-0.284569167895285,-0.0227207557778596,0.642068752724139,-0.406585888173521,0.733370476296053,0.36942800902191,0.61528404802584,0.73493572556786,0.66618135497284,0.0250285196512331,0.343676542413681,0.435848310414714,0.571517836567495,-0.251869938116839,-0.331887601227398,-0.268476152766424,0.271106602302436,-0.376281867517668,0.612429705478053,-0.486128016535407,0.0550401651290201,0.015761521889781,0.788180839629743,0.361819987444,-0.221529964349642
healthy,-0.174477756292178,-0.107579470433646,-0.259890850699057,0.0665321887919651,0.0259259664784198,0.185652164887494,0.0369460396421569,0.068047012428149,-0.0634948203784128,-0.0028749534308162,0.116983318191934,0.0871954808120754,0.252068250612213,-0.398002759253516,0.0298907308255979,-0.0687807555648356,0.250163070806867,-0.0667551285972486,0.0555125457748247,0.122553753732245,0.112853938421418,0.40328208771198,-0.211808902436885,0.199521132064931,0.0902594427019963,0.163717488307672,0.15391476552123,-0.103817193253642,-0.129037211509015,-0.107563900033865,0.306546871914242,-0.109573460096524,-0.182764546766969
healthy,-0.682461989571811,0.563801383210575,-0.606268828602436,-0.444863641397285,-0.111901344962072,0.428435911726576,0.0,-0.38872666106799,-0.598282328973903,0.0,0.764698288790067,-0.446126342496437,0.0673433788434238,0.20687661822728,0.580748119695868,0.710287869151716,0.642594757831928,0.185695338177052,-0.0619515961431844,0.145122710176666,0.0,0.0589791129047329,-0.080832088382952,-0.423932956192067,0.604348544694531,-0.130197500493903,0.689500489363796,-0.591672118472295,-0.14289524416312,-0.0562635326863745,0.5391968967416,0.0,-0.477732553632046
mild,-0.179317629182184,0.0577403504985764,-0.462856176126168,-0.398865284699788,0.0532187060394383,0.44849590616035,0.145825301243289,-0.243056147143997,-0.119375990694114,0.10039668756111,0.695897790566481,-0.359274061812752,0.37871192334411,0.322078163929683,0.432682340306521,0.415639166931452,0.294933052292502,0.0147233307789487,0.353870483836936,0.123957934525863,0.337995687701504,-0.11742481519613,-0.0842658194745287,-0.0982693337859019,0.168574710888157,-0.0520969592414937,0.5438479764812,-0.325758190131912,-0.0104543222620823,0.119642169907629,0.632229398844539,0.220141852571694,-0.0266021721347287
mild,-0.191114676404373,0.153465604839411,-0.27876991958519,-0.0182831171724459,-0.103503670869668,0.167414940232509,0.265629858683326,-0.292608949267484,-0.17365526416678,-0.0381895385072122,0.582763463824582,-0.255258803306581,0.211059525897863,0.183428933675126,0.563651903529673,0.472700104778155,0.383280296606883,0.0559820147428211,0.215692516438898,0.0934236244588022,0.389170049060347,-0.201130240216811,-0.0627246503068251,-0.198019347763061,0.181284207335801,-0.208137276354456,0.50762554364812,-0.1579011421404,0.0842160189275901,-0.0233482420589625,0.411398359247749,0.18595975756462,0.122401955971243
mild,-0.255559119376866,0.241478841215866,-0.301483251262308,-0.592414317408006,-0.0457373066162928,0.354522245866828,0.545043038719114,-0.230050294109988,-0.387658498450351,0.049211357471265,0.851999250298478,-0.516397115477231,0.614853255627046,0.381170814985749,0.711706260432437,0.768629740503984,0.70781943753081,0.0859655035525434,0.320340049123416,0.46091841911792,0.707584140121944,-0.466705131456727,-0.0177104516093101,-0.494019679393818,0.382201689029017,-0.482360363284628,0.712686324566877,-0.663656539701419,0.0345682670795587,0.0202234761483088,0.694623727690515,0.455732367137842,-0.316815667903432
mild,-0.158993729614584,0.150760679536205,-0.481818230809172,-0.515194412792876,0.599351041288986,0.41796021505912,0.0395711152904148,0.0029448682426986,-0.265196419856761,-0.055137828609456,0.762817604471105,-0.742871315012491,0.647585343747341,0.47894822083361,0.624284987969521,0.659258443027191,0.608318595078573,-0.0776764711287289,0.584554992697813,0.232516175271138,0.537949673756969,-0.18900852850728,-0.0846616334791203,-0.274612476258732,0.257461420601305,-0.436672866132287,0.628811779181959,-0.633745430531243,0.0855786772207741,-0.0546352946800877,0.534137483478013,0.174984224094474,-0.415526143056588
mild,-0.11676481180599,0.238551019468938,-0.494488723425843,-0.511938874773871,0.0757644647885345,0.402938706222351,0.462704529451174,-0.150734837389115,-0.613503536565895,0.0738825156525231,0.796352737136428,-0.523042601100886,0.608257127924573,0.496979975973458,0.698131194531541,0.720013180101314,0.691981230489809,0.0902495247269778,0.627613505078694,0.265689306974509,0.645932786994043,-0.267326318166225,-0.106551300862334,-0.189227417975593,0.302738680341739,-0.293080485415123,0.759162040007395,-0.602798275343385,0.162667733641956,-0.0106614613789391,0.681542316605389,0.399606494254533,-0.46482226189293
mild,0.0339597555777171,0.154438413279279,-0.0455755126954146,-0.0108397227806326,-0.0935942239128938,0.0836508187607988,-0.0428075822223053,-0.17595839919586,-0.228635181736678,-0.113381220832694,0.538334558050632,-0.28902587199334,0.264423055181297,0.446691158608184,0.441661949198997,0.512857258504098,0.430227664976962,-0.0761041217172258,0.230707420638281,0.20629585772028,0.416349037747566,-0.311978290708791,-0.0257717552519733,-0.278858600224433,0.188790661515732,-0.222345900780149,0.458519571976525,-0.300785331069103,0.15248281174963,-0.0149820762611512,0.413040432320012,0.355598145724453,0.387126385892392
mild,-0.520552136584365,0.159738744209862,0.283237035303021,-0.318232931334322,-0.0116087221792097,-0.173778882887895,0.468375762782297,-0.188372093023256,-0.507460823529726,0.0564881688254997,0.602326576029905,-0.743177200856843,0.174390453294222,0.701153308023058,0.535307083089108,0.776757412935138,0.353456128238719,0.0140042871436847,0.209350569690766,0.0008486712395589,0.413942379401574,-0.776577762181433,0.572355814093821,-0.754255947090569,0.215830148013194,-0.73675232660536,0.319300903622617,-0.401943052606432,0.367790143779552,0.0830100108086658,0.0426143303118665,0.598928528687972,-0.135631822250714
mild,0.0362305988199848,0.329077974411302,-0.208553040909174,-0.299089101157104,0.363144986380721,0.16977095114481,0.0458343173118631,0.0603891621110192,-0.179597031604735,0.0365006907286939,0.618316099146462,-0.465437706742453,0.356983943542809,0.424710215929514,0.639109798645576,0.601431959599123,0.528796916348201,0.0817850158108696,0.498037647873129,0.237929778432806,0.622220014642493,-0.249060769361007,-0.0047238285001595,-0.189045104346688,0.3091717818397,-0.156303256841445,0.648087642719075,-0.459169640394229,0.0745909031389596,0.0372439144816846,0.634287219380751,0.147527095748064,-0.276170303026214
