group,CD47,CD52,CD45RA,CD7,CD49f,CD194,CD45RO,CD279,TIGIT,CD195,CD62L,CLEC15A,CD27,CD95,CD57,CX3CR1,CD11a,CD244,CD54,CD41,CD2,CD226,CD29,CD81,CD18,CD28,CD38,CD127,CD26,CD49d,CD73,CD158b,CD99,CD94,CD82,CD101
healthy,0.247050767633447,0.337037002945267,0.170513713364202,0.364393679615222,-0.0729336738975601,-0.0909615492834093,0.0219420221110368,-0.128607618653109,-0.0726290946287475,-0.210672493734444,0.398907275914797,-0.338762182642374,0.425314397227486,-0.0537653053789155,0.0055560207280335,-0.0373193589966471,-0.0103643922301784,-0.171471239695389,-0.186996053592395,-0.206794015549255,-0.0161865975564606,-0.155351761615224,0.119869329370077,0.0645469993207993,-0.0079789171312861,0.120248033753668,0.0236270691380987,0.0806354585653444,0.0449743026816738,0.0009355126750474,0.0643333338730001,0.0642991588259415,0.004576953885798,-0.259388377052807,0.0629494832499368,0.1668408916697
healthy,-0.0278731231188787,0.127737177108215,0.385840085544945,0.450648582475879,-0.0905633548172612,-0.118317279814029,-0.512957191812436,-0.501972056623085,-0.517097638121499,-0.27827293184965,0.591720266597598,-0.763958232347603,0.516977987440809,-0.608949943660988,-0.678425646940889,-0.355874024336917,-0.707400402407343,-0.765969039804631,-0.504005665192266,-0.147970254349487,-0.369213981165838,-0.253098875147096,-0.305620316994413,-0.483678237098128,-0.541868168420138,0.421317432532897,-0.057465458280574,0.42747819210131,0.230040968857275,-0.617628046939894,0.575638513705316,-0.172711597875463,-0.693646392563502,-0.292429824119651,-0.0315508835754546,0.50855008237805
healthy,-0.203863378363934,-0.138320265785917,0.423040815948277,0.0742126518721005,-0.265569467494441,-0.296221297845463,-0.491954433421891,-0.300043820424862,-0.327179600630057,-0.109393362577673,0.437316510808185,-0.404282270880754,0.17670827059314,-0.483231570028296,-0.0578434510130299,-0.115294429605096,-0.32977629338551,-0.342979554790532,-0.280218133877557,-0.236411667334037,-0.33284678068208,-0.233093805661736,-0.381178758612782,-0.392029637876446,-0.26614902129643,-0.126059843054094,0.150860435264386,0.142035633026945,0.235044622707888,-0.112314593819479,0.4219185161753,-0.0905924260820675,-0.491735373942543,-0.168773291505011,-0.213277180686953,0.0942322572836582
healthy,0.0759868391962691,0.0944225434846039,-0.0267990196292711,0.0891454654521018,0.2239489409776,0.229994415086801,-0.0513540917184091,-0.221805771935854,-0.0955530602329999,-0.195955034701185,0.340898840522452,-0.386116177363319,0.109692630351253,0.104931812027842,-0.0965778065871258,-0.165457494051817,-0.309275051699604,-0.39747175063595,-0.254937654512174,-0.0381683057871392,-0.252454057514453,0.0537576360519391,0.0118567595332691,-0.289652137058065,-0.14088102738307,0.227746945815497,-0.0352742918867756,0.206594049116763,0.416594300181866,-0.0887609941294386,0.248761886294988,-0.0163334787182317,0.0867890691777112,-0.0504603106473557,0.564967556616631,-0.0509710209593273
healthy,0.121457466104852,0.0602568938081907,-0.0924266946329747,0.232117277343004,0.0453689258345297,0.0146431741719126,-0.182089654597251,-0.253729195294663,-0.334189100611192,-0.10323905459457,0.106136973540298,-0.572624795081785,0.167916620648774,-0.395796215471745,-0.441787264490537,-0.136032283726012,-0.595745491026213,-0.433816449699867,-0.212873655119862,0.0982192223079847,-0.25864576976554,0.0944079956986995,-0.133498171607059,-0.445262310809698,-0.348244986466076,0.0739639373267811,-0.059803398086743,0.346733958287215,0.318014989974529,-0.32522675695858,0.489048557465779,-0.0167123253263899,-0.334288173713983,-0.0776680624114479,0.0834279665330944,-0.0279851223956495
healthy,0.199544250678168,0.159535303525892,-0.503461313607251,0.108131436931694,0.271289957987352,0.149839210164123,0.161343627547606,-0.141583794450502,-0.334430127602474,-0.232806432452541,0.204659115704853,-0.617625543784346,0.216714542111149,-0.0063913294722331,-0.466694977796063,-0.195344406530895,-0.520240733029893,-0.699574240283718,-0.491066777185207,-0.105865217598681,-0.202658000102096,0.0006403810094715,0.0246458164738248,-0.398384275124384,-0.239453886836911,0.372104776060464,-0.0881413345724778,0.241869305419281,0.380331893484295,-0.348287570028206,0.165871928820895,-0.16205425165537,-0.130905347337156,-0.313234361759359,0.257037484944465,0.0077388909434071
healthy,0.410208578172148,0.381428971751731,-0.325877014900134,0.215865989808822,0.439277400416476,0.0048097929245289,0.193053738850718,0.0107367854603461,-0.54145653217839,0.0381772386120456,0.265191715751625,-0.666617672698495,0.691625880112367,-0.366497954888375,-0.537315368314847,-0.506914173779839,-0.445212425765189,-0.650167235091791,-0.313824478231643,0.250372877149163,0.113379016293589,-0.0245546457737851,-0.106080011619387,-0.109995987728514,-0.2671143804088,0.719339875079905,-0.0887481572047889,0.605795017476922,0.513728403994682,-0.394131184210198,0.501203945491822,-0.138107618840978,-0.363184909653663,-0.722486571821682,0.0660219733106349,0.327477038835673
healthy,-0.0962050803391331,0.0350216288401674,0.439820551964188,0.0147117343944458,0.0440156873284401,0.0264474778702043,-0.162611904138863,-0.183277910635391,-0.0895787331606528,-0.32313618804912,0.450883209787901,-0.384441236266328,0.246558442994555,-0.479702843937108,-0.0230531577597032,-0.0772056520142331,-0.358809999117699,-0.293686516602321,-0.363164742247403,-0.045863632577793,-0.266933285669601,-0.29405003100191,-0.170622560597344,-0.18927134842467,-0.270793201479037,0.101268702924807,0.212194612300969,-0.0612725670752973,-0.0755083093679851,-0.253883268001284,0.346861648383272,0.0924504994388327,-0.320167804950232,-0.314761621644815,-0.0738854891883793,0.0411292027053865
healthy,-0.0031049029994211,-0.154255843943317,0.405268809813037,0.164313410303637,-0.267918341337007,-0.137263742155775,-0.516962991968951,-0.417391178977691,-0.245165066985913,-0.350342882149458,0.542993495663119,-0.680165784622843,0.334174184602952,-0.733615395214166,-0.422989606946824,-0.22590326930635,-0.675681040090642,-0.755957486318323,-0.676211865789386,-0.0381157212120902,-0.504320702707314,-0.334205492187207,-0.425917785133368,-0.564501819472636,-0.553290044980037,0.174080818496757,0.214362402769684,0.133600878189773,0.216864116548959,-0.61900413892122,0.40935716774522,-0.105406716351476,-0.787755931675907,-0.445407665914912,-0.165186795524268,0.178552728422982
healthy,0.196511942236732,0.226139931382241,-0.184406106465922,0.311368044485783,0.155913296781628,0.0813694994618831,0.031576230494625,0.108648408376193,0.0141049714887177,0.0254636930425992,-0.083290540501891,-0.376147284248856,0.497529653031412,0.230689313864179,-0.529873632430699,-0.451140289442212,-0.122054727863896,-0.370887493127912,-0.0870560202902045,-0.0733429753319973,0.0649749014969414,-0.239003722749857,-0.0884776292086282,-0.107228761325714,-0.152527463857416,0.730721574123288,-0.0869987315778005,0.402422254030933,0.365960962833994,-0.0952189399087374,0.182077827619933,-0.0538265569953846,0.0387142047249883,-0.267891590811704,0.317034919019796,0.138943065518667
healthy,0.507639772643444,0.724192772902282,0.539684262591908,0.417871946899525,0.067173756921825,0.345128629533736,0.0227126548247049,-0.0729658951492806,0.0,-0.315326573036098,0.561262788567987,-0.637146522373427,0.35120584409294,0.0998636011657404,0.0467728118381048,-0.0371390676354104,-0.270803188165329,-0.536927256372343,-0.725512683660951,-0.345396459997157,-0.321275933373546,-0.056642801630409,0.0,-0.060103697168236,0.0,0.0269443409314977,-0.0720934842334437,0.351241434833941,0.115851564413948,-0.625836135543056,0.342947918647173,0.123042270014448,-0.215476326921929,0.0,0.310952350811435,0.126294327923957
mild,-0.245276404168439,-0.284045669064183,-0.454394740334724,-0.205232676598074,0.0329115193259591,-0.0420716058404257,0.230765785092007,0.0184576216161989,0.0291354727717601,0.087311492351477,0.0035630423591092,0.264523182380216,-0.302950032450034,0.252715294116176,0.0737220347626709,-0.0393663480725185,0.0855904485676859,0.167672668628629,0.159056442374962,0.0269518320386653,-0.0844562159803661,0.180386696849323,0.050415600844022,-0.165023020223991,0.115712726336329,-0.20875814452907,0.0380408449619648,-0.0445419095428312,-0.10304298951611,0.29045855320207,-0.257762476672892,0.0498984121386127,0.228274512584293,0.0398816866311867,6.36498850745749e-05,0.03170551464784
mild,-0.119703433199607,-0.249044117191945,-0.410132299694089,-0.227909630641302,0.184316914347522,0.185104253950002,0.218057350423337,-0.0576071536744381,-0.0986994677179703,-0.08717295272401,0.352835790635152,-0.118574968999562,-0.0248951283482134,0.198397135914393,-0.119483234743322,-0.0952076688656876,-0.206529460782007,-0.243666369246505,0.0039706662683807,-0.246724100742457,-0.116397608798128,0.111270588550423,0.0197844924930835,-0.137792144325174,0.0842960731552359,0.199709629604536,-0.121333411188069,-0.0313902208227523,0.0619907678194819,0.0580091330749534,-0.117957041488164,-0.167120014061662,0.236252802330016,-0.052873173871285,0.290645453933889,-0.0980893698605952
mild,0.0876594569174008,0.28221217327281,0.0694658624893293,0.436885391360622,0.127521005130556,0.0483756521610068,-0.123540181940531,-0.369334016162841,-0.538672876942446,-0.0767587933452862,0.309062673572883,-0.665271048480905,0.406954466692776,-0.360768329921414,-0.357111629705765,-0.445626346085717,-0.536795888576586,-0.710385403605665,-0.56321685804811,-0.0156245003821893,-0.204921482691286,-0.138763038126398,-0.248703725591163,-0.380451994382086,-0.478715256620156,0.54093809392893,-0.0388848873240926,0.553264682716608,0.467972708212093,-0.420479398470675,0.56282334792417,-0.127814818352497,-0.39257444806566,-0.335914104167657,0.0606813738006049,0.298747253577764
mild,0.07782908721071,0.226080719466422,0.324347730017896,0.517474829545442,-0.150248809585544,0.10057438162064,-0.271453278351056,-0.0142968003188646,-0.161510364353391,-0.326913249338338,0.275645352295831,-0.754450214577719,0.727282986108992,-0.547464352641624,-0.502810083629688,-0.320462693768654,-0.558532232412474,-0.693187644518436,-0.569200732566673,-0.0667455467829988,-0.2671826756316,-0.491014488268461,-0.411803525523498,-0.206816835919546,-0.442975627438118,0.359363834228759,0.0370169925129543,0.409347803510258,0.51026585684617,-0.551934146795458,0.652819100429635,-0.237278414297818,-0.418013240503316,-0.243176585027651,0.0061927142938022,0.442247675836945
mild,-0.07592731026005,0.0268784851628422,0.353901841832057,0.30515250350856,-0.139710220451243,-0.0438422189214768,-0.313534972182685,-0.379179041585637,-0.471656639448884,-0.354523079770061,0.571973319474477,-0.736592469737459,0.423907640035697,-0.517696026605512,-0.444511215210561,-0.242719326218809,-0.682911796475508,-0.70391766402812,-0.592576543562471,-0.0087671552020775,-0.470675909719307,-0.506626121017119,-0.339271549070158,-0.368135427583644,-0.624793687814049,0.280642768343496,0.140226839067681,0.228146847087846,0.258342739438956,-0.669243555773872,0.563084965236216,-0.0852688537804251,-0.659452649842596,-0.277211325683622,-0.165501103473186,0.395265045215698
mild,0.0650493050030339,0.0695723216671254,0.0549170582431996,0.21094021518235,-0.0500130450729293,-0.0553081878448596,-0.0539321195183664,0.0271415413239252,-0.0177934791936031,-0.116141332659031,0.374098234721576,-0.592877379404963,0.508467603033773,-0.264989285427347,-0.692479328662346,-0.40308248276558,-0.466908747542558,-0.58716486013046,-0.375660041202026,-0.15205588661084,-0.248050074818493,-0.294128531727178,-0.349668324063989,-0.099802157388185,-0.369204804391816,0.495189807980101,0.0145702826210231,0.481132143944476,0.374254746380253,-0.48404964287608,0.398352419053991,-0.356176706155438,-0.382946382699668,-0.468563941807872,0.0756505443434838,-0.409200551128507
