group,CD52,CD3,CD8,HLA-ABC,CD45RA,CD7,CD49f,CD45RO,CD279,TIGIT,CD62L,CLEC15A,CD27,CD95,HLA-DR,CD57,CX3CR1,CD11a,CD244,CD54,CD2,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD99,CD94,CD82,CD101
healthy,-0.0308719182765657,0.235810705750306,0.2312755676358,0.174377471847491,-0.316180395501914,-0.119339947175808,0.0369286341366305,0.211488055446648,0.372335365601862,0.330476584425461,-0.187283979860756,0.340196033422043,-0.153451631911355,0.25597191009179,0.154561378221048,0.322231394467202,0.370518085051583,0.320184099883366,0.358438310193676,0.309771544702052,0.363791188448723,0.182299555862861,-0.327412083293828,0.118587820786394,-0.33054430451325,0.373694889312807,-0.0012164224141393,0.154953567684446,-0.173174573442589,0.217136076993891,0.27866735274903,0.0090300205194378,0.0584806797143018
healthy,-0.190402736512672,0.404917570348113,0.161482185441827,0.255494910587261,-0.369078445964,-0.463567343273276,-0.0153124768947961,0.410391577290804,0.436494643090043,0.419312935269441,-0.455486877393725,0.681556865750629,-0.525308483264223,0.526166179375016,0.0920157713498708,0.656900633621355,0.342241836685915,0.597971093837255,0.701607059217126,0.426269346837965,0.247290494217317,0.51019178376878,-0.456555799058195,0.0203395773605,-0.478268226753773,0.358605734352137,-0.251525559276601,0.580790488860846,-0.604081902139814,0.663956066735233,0.296673507000754,-0.0263400820736124,-0.534849420933952
healthy,-0.0917853468849355,-0.190645539274615,0.0293880038759534,0.0197707538474035,-0.63270037328823,-0.309958530276894,0.346378321989684,0.502405277332509,0.14586478078093,0.0966194407720976,0.293097450149608,0.194218531013356,-0.234047988609787,0.541716464003959,-0.0381764603352547,-0.0868806994535356,-0.0417062791156767,0.289807441784135,0.129674486095933,0.286586417556005,0.228446326767063,0.292488152370493,0.108243516670055,-0.229506982391379,0.0026942319043745,0.0136248432633746,-0.101433282303511,0.4221440996945,-0.382107968664514,0.623664086038282,0.0029298806877344,0.571354234656493,-0.0180321011930893
healthy,-0.127530687694817,-0.213727676903501,-0.20096682638587,-0.217122931210391,-0.115271611109212,0.0034498095106726,0.130309305016757,-0.011682121899752,-0.138729095348432,-0.103475303511102,0.28848048440147,-0.259305461748023,-0.331913903916329,-0.0620093217147119,0.0902495397517858,-0.0837622899489251,-0.181588723618464,-0.236971950877297,-0.1199083317181,-0.0970818193171129,-0.210668459285594,-0.184702430260224,0.0639256530280628,0.0950330107662442,-0.060227740151044,-0.199958142017745,0.0150257409918943,-0.268733480219557,0.0012427133972286,-0.0325594947564111,-0.0471811585653071,0.221689853620046,-0.152394453200082
healthy,-0.143948604398782,0.140891276864728,0.150665863533998,0.132159175099859,-0.41625645670426,-0.341348378472076,0.138007225123604,0.360882482767297,0.287255747526993,0.28151159177893,0.106146027761268,0.563562262663151,-0.424748484186037,0.605919785072025,0.0268985522124549,0.432895912667446,0.120559308368323,0.568013482483838,0.617206208565487,0.427706524734012,0.277790844340203,0.398175245888981,-0.223718767104373,-0.195268857007721,-0.149618345195335,0.286552289048903,-0.185415717100344,0.667701345525259,-0.459743130123483,0.65862296971701,0.226694660799644,0.0254062775518578,0.0752196115981428
healthy,-0.184803742961071,0.303022648781563,0.103385021994336,0.201643764374773,0.146689750905161,-0.241000460483156,-0.157784987357042,0.0808381869770713,0.129170539179531,0.287593651214151,-0.212631290620165,0.496722289676089,-0.282336408347154,0.0839770723228543,-0.0194551012276253,0.378209733528365,0.146002809681315,0.441023809809903,0.455740761517371,0.371411145197405,0.149519187704613,0.261619257746729,-0.294760254266775,0.0182222628011643,-0.315410150414398,0.358563490780542,-0.394381415931774,0.281607913204323,-0.2351526899466,0.245427658544678,0.269887563195801,-0.192163614316178,-0.0828057888377421
healthy,-0.0225523948102586,-0.348384345972286,0.0806811277023719,-0.536792710259114,-0.106953974430185,0.146648248739587,0.307159377368469,-0.0486695998140291,0.029563991590709,-0.374988048815258,0.381115612812893,-0.547932751967075,0.58190488282108,-0.29204489924472,-0.0305028313978818,-0.508246405020086,-0.424307134930977,-0.518119384802802,-0.448012876417603,-0.134741435677248,-0.118899040657835,-0.326367886798014,0.564667494484318,-0.0576204077919232,0.437983009337058,-0.331472514085579,0.411359680187944,-0.286014927131545,0.454361137768508,-0.179328642848034,-0.468773547705613,0.210818866017153,0.285328028654999
healthy,-0.427628522215406,0.114955985522141,-0.145036726825017,0.204583556392369,-0.169192773299666,-0.435871452566407,-0.0752872610253497,0.185232780028165,0.406769453668187,0.558612834569809,-0.0920977683046837,0.815789356448385,-0.353473364035401,0.600974530843016,-0.111963287433144,0.049690771311857,0.260344640513112,0.572010112170374,0.678981966675238,0.697239700060017,0.131645739309174,0.468366728907836,-0.266258907210784,-0.137513409717467,-0.481269806346295,0.201899101836543,-0.502478972335585,0.661923847961449,-0.549178386497492,0.35903919560391,0.299610343250304,-0.0264119113803629,-0.623394295340594
healthy,-0.165407691698621,-0.112438448330643,-0.153606259236161,-0.196669072866375,-0.0857544930040012,-0.158519239614589,-0.0132456154530927,-0.016289517692182,-0.0186032443796825,-0.0624285087687298,0.263880378213467,-0.234180452207203,0.089636633417178,-0.0638462803409894,-0.09532162729097,-0.302091212176682,-0.144711640493437,-0.211958193520303,-0.332559320646515,-0.309541755641389,-0.163606953383883,-0.272502839125675,0.293576937777169,-0.17217484190602,0.0260880898052183,-0.206026732052374,0.019396542500633,-0.150850230161303,0.0754023433408999,-0.132795720924582,-0.400462340620086,0.0813952780119057,0.0558694019100721
healthy,-0.199924173543148,0.169390358882222,-0.50232059649221,0.0290076813286681,-0.198374043309583,-0.532749710089345,-0.172389911490635,0.226080181772571,-0.0059068803032313,0.0223869052076136,-0.313129796791406,0.373590714370569,-0.520754340324008,0.0365486804539659,0.0556868391565692,0.505245293307426,0.355984845319918,0.286725442144614,0.258786226906219,0.0613164159797978,0.0349878306302332,0.122537838973851,-0.513799929010124,-0.0658813342068773,-0.370290495582082,0.0348384749772266,-0.32733644046605,0.219695367541128,-0.348619720140991,0.0650329548128369,0.0340316799284512,-0.251791355455579,-0.219246781262354
