group,CD8,CD56,HLA-ABC,CD45RA,CD7,CD49f,CD194,CD45RO,CD279,TIGIT,CD62L,CLEC15A,CD27,CD95,CD57,CD11a,CD244,CD235ab,CD54,CD81,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD99,CD94,CD82
healthy,0.282620729866807,0.0834849882480679,-0.329689921641733,0.433384534129406,0.269629926106553,-0.0679220388425274,-0.117191352689098,-0.39120069677085,-0.232989065767402,-0.282259198525907,0.271300382985568,-0.498726160249174,0.126596446704213,-0.402036089475174,-0.263038404403152,-0.363880614765105,-0.405269822012087,0.0359260085828139,-0.140646346835731,-0.10047481061445,-0.143152993687489,0.0866723829461664,0.0038362019000243,0.135352936177951,-0.257912118946718,-0.140955030153493,-0.209510290988006,0.193902798894793,-0.185127314524584,-0.221058002101969,-0.0823500634174714
healthy,-0.252818797279949,-0.167238909096692,-0.329665162946735,0.485956599702474,0.428937130027805,-0.105039007290705,-0.149034718491599,-0.590290729098954,-0.504128861941254,-0.477752034130414,0.670426980227631,-0.714241276062131,0.445599801119596,-0.635921022561114,-0.601424667188848,-0.705157160242368,-0.727840488094697,-0.0907307827586788,-0.471334983514789,-0.509190667862524,-0.549511142992341,0.304696261121356,-0.0629436894700761,0.33663580233951,-0.506583937455697,0.17481471617072,-0.595067693397777,0.522987436981702,-0.689715466497671,-0.272831605964715,-0.0753582371307165
healthy,-0.105685347029823,-0.0086879676202231,-0.212098769242247,0.562548411938472,0.187595465243847,-0.259390598826637,-0.31251602872593,-0.565573081836127,-0.265914775677841,-0.303811311919433,-0.0667026855321587,-0.430402342112139,0.226363127469399,-0.599718325933633,-0.0612614392406521,-0.474944102110818,-0.429939843615586,-0.0460869353349269,-0.357616877684242,-0.224628579562897,-0.39750197690554,-0.0795070558928473,0.0719054145161079,0.0847367262203759,-0.177123373132355,0.0268744327986973,-0.311796694961984,0.521889903487246,-0.62127892906409,-0.182470677076827,-0.422701003121154
healthy,0.0828983862804482,-0.127919394674169,0.0939099754736351,-0.261553224337115,-0.0714301996086625,-0.139101516997936,-0.388426715089777,0.0639800657973055,-0.0084729631808312,0.0116809250133396,-0.257289862016443,0.119883842623396,-0.0111277278414244,0.0030520831636169,0.0380517838982071,0.118102246763928,0.0732644201718812,-0.0001427936147847,0.0203293308374993,-0.0023567887912681,-0.0490789370890113,-0.192696357489152,-0.0920047831162143,-0.163765136825158,-0.007343617270877,-0.185702483918715,0.165542575107324,-0.0084792456798713,-0.0522659094047961,0.0477651481024821,-0.301404571822063
healthy,-0.105264460931436,-0.129575467578478,-0.147606746507732,0.491092463113832,0.492997080469605,-0.151159089650902,-0.232268655136021,-0.354438163514122,-0.307525129105458,-0.231021931346387,0.167547227267642,-0.47001010163117,0.523617875230409,-0.584693295786062,-0.378551438931224,-0.322313198393858,-0.488808261658176,-0.197509686450002,-0.332070946687402,-0.117888546853457,-0.339605853465816,0.167572530676249,0.133180263209417,0.222760192922858,-0.193769457279644,0.171446617470448,-0.429097383069462,0.565054757846809,-0.573199423394702,-0.154400735856224,-0.0670453020076633
healthy,-0.253754567250758,-0.228823712488695,-0.146082979093598,-0.406467405565445,-0.044864198269982,0.248339160243604,-0.101218112081122,0.156098535485388,-0.113720502035837,-0.237385293093328,0.0702368434231391,-0.547905274022259,0.281478763308816,0.0569440558793975,-0.490345075276273,-0.440915451808052,-0.49906363169737,-0.160761459703076,-0.284067034313308,-0.353064156010867,-0.241411380141359,0.225634114462224,-0.120719670251314,0.159654455402221,-0.312078249188186,0.171541275502702,-0.164878157191285,0.213188176437971,0.0075352815007535,-0.196991935381448,0.0653814224793641
healthy,0.219740775069929,0.322585794588119,0.471578199026232,0.218265774577807,-0.136856515471998,-0.384896577807755,-0.118546219058565,-0.128553476486927,-0.0192405852886849,0.39715374596981,-0.36698304979246,0.644710228911423,-0.531632125051534,0.379615098803333,0.454048492547274,0.49427135678392,0.59135436243754,-0.0284005464564391,0.288261316488258,0.252652757203696,0.313901960216105,-0.548327401957549,-0.026535896168552,-0.316086379677606,0.296994061215167,-0.36946075196302,0.431367861266838,-0.433860864285298,0.362135268702524,0.640412175079195,-0.0719293779479577
healthy,-0.0476536796901076,-0.169828678854138,-0.118370609144341,0.343320222536,-0.109669699148872,-0.0813728572338221,-0.0341527088975503,-0.0338645777120234,-0.11543121559128,0.155660014535793,0.352271727297025,-0.146871225832915,0.132789083594378,-0.212283226657412,-0.0924703682063124,-0.121643194114194,-0.0567262745877145,0.0564778500560181,-0.145289769760916,0.160491876325476,-0.0143823960567618,-0.020247449766126,-0.0498050528492281,-0.043893931900401,4.91532240046472e-05,-0.260769376449778,-0.122535413949875,0.218238362287169,-0.0583412236186778,-0.396402539164424,-0.109307382725797
healthy,0.130190453075327,-0.0255806763977042,-0.0007590648483092,-0.317274742147671,-0.115207085630601,0.115753317223307,-0.0455459922782761,0.269648605430954,0.254599303653864,0.179300064859922,0.248408024059594,0.416052493015829,-0.156835838942438,0.453654155672256,0.184302878587284,0.404059656161729,0.455093485832801,-0.0315690818591415,0.488937953176062,0.270508140107379,0.335387812438342,-0.184383411285027,-0.247937937088639,-0.164514755534146,0.0766516734693884,-0.291483461146609,0.518588451492278,-0.145276269218766,0.519458847642011,0.13776650519708,0.0741192871459735
healthy,0.196984881481793,-0.191402999626518,0.000638146342202,-0.256678302603247,0.413731601559246,0.30938193039698,0.0787740194246624,0.122151556165717,0.186933898407453,-0.0669802344521905,0.0749343406086214,-0.286304685990122,0.479679743386888,0.177537578182668,-0.621007146955669,-0.150595403417789,-0.358970192032854,-0.0085901492310669,0.107990437029029,-0.0788564347383689,0.0845244396710418,0.691543263676245,-0.0882916626503036,0.488142736378478,-0.0029782307447468,0.406100846389173,0.0078766535853912,0.168104889287709,0.144578455322091,-0.253429742429433,0.35424613265157
