group,CD52,CD3,CD45RA,CD7,CD49f,CD279,CLEC15A,CD27,CD95,HLA-DR,CD57,CD11a,CD244,CD54,CD41,CD226,CD81,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD305,CD99,CD94,CD82,CD101
healthy,0.0084790117055887,0.253019274492494,-0.336888819050431,0.0841406900290037,-0.169426574821195,0.305007866181582,0.274866207273384,-0.0842443481155535,0.2670550426002,-0.048010288983238,0.233619986958564,0.469763483027915,0.320416686737145,0.438363351419014,-0.175554635537295,-0.10880797488856,0.296276879932857,0.103928512399506,-0.214640532327681,-0.0038558747302808,-0.207453470502062,0.322304992514351,0.014897008743022,0.539701717057133,0.0613721588083995,-0.0324806720627471,0.379498281014603,0.218977303207267,0.181512721740205,0.11920513703031
healthy,-0.0841792571994215,0.303196347126225,0.164655977355203,-0.0213131080177893,-0.29310628949094,0.122571640158425,0.305688771831902,-0.116576206778839,0.114906107175287,-0.0634504686422743,0.344564670727695,0.340416161497597,0.319785258821841,0.119019310021341,-0.169643725373265,-0.0726566217909949,0.1688626327188,0.254156443407669,-0.216435696655106,-0.0567716567952955,-0.192087455316792,0.219309551711732,-0.22391333039769,0.33914726353502,-0.169159765200063,0.100132773393344,0.335950422243071,0.0807533175303926,-0.149344377459742,-0.227753944492186
healthy,0.0130913342862456,0.0015861561669727,0.573439533071926,0.275315253470174,-0.393612824254166,-0.288124046093459,-0.541562764588048,0.359307405562132,-0.567688629987016,-0.0865344264864256,-0.0885181438791976,-0.361949009293912,-0.442836328708516,-0.35767766783706,-0.301053576191109,-0.339412115658748,-0.243572007943828,-0.393130540891914,-0.0410120111066398,0.0869243573240041,0.0744043520028827,-0.137702751377208,0.0743070348983554,-0.244558052733553,0.60297654049646,0.14893986721031,-0.603266667877253,-0.203414367032561,-0.345409921526865,0.103320741885505
healthy,-0.308985747123612,-0.060647859854419,-0.245806150957862,-0.239053170941602,-0.221678908729772,0.0227237448006929,0.0032443574060037,-0.396511859670318,-0.040541392413752,0.0092625032975536,-0.137161583113668,-0.0573920611706733,0.100029515586552,-0.0037595798060653,-0.252006156771159,-0.055440130436612,-0.0814153050207983,0.0305327886713386,-0.244602583239822,0.0452571681695847,-0.152726015274812,-0.18420496470644,-0.320095903895911,-0.12464379710195,-0.326027700017978,-0.0386536880040332,-0.189398260902179,-0.0844299767043472,-0.103983649583196,0.0003176878757113
healthy,0.170203732479802,-0.169438474504846,0.370260422689593,0.539184947103164,-0.101928547996556,-0.336499324245493,-0.620328911017495,0.433195729082753,-0.616431735617907,-0.125892549011686,-0.453620258859154,-0.452492604458303,-0.512496881937905,-0.443068857410226,0.0598784891106805,-0.268639631634054,-0.309280725013148,-0.36376257418644,0.16471398272546,0.171327648081718,0.197137763224586,-0.272018921300241,0.357064325935667,-0.4901461699969,0.521447415502099,0.353912504740365,-0.606328119423662,-0.187117938783473,-0.0528983137581626,0.157471200473744
healthy,0.0685043375346158,-0.352801099598138,-0.561484979519982,-0.119030192699332,0.263600411743151,-0.0591255166919027,-0.184695447915472,0.119462378922399,0.229303257696938,-0.0344729464063068,-0.257894955935507,-0.125012987929026,-0.334315386273547,-0.117432755466044,0.0067600719963959,0.0730903893997321,-0.0912868245413298,0.0753510602437907,0.329914989736839,-0.0897165900939127,0.107887527648016,-0.135150124432535,0.22398617141723,0.0488740966563742,-0.0691460715584849,-0.212523137206636,0.212710954540687,-0.163319500467111,0.435562717809932,-0.0545044443334047
healthy,-0.0281482277631114,0.127657986904218,-0.297012342557774,-0.279464871762906,-0.237273375910427,0.17990482423295,0.498802132511941,-0.343274553962721,0.588330432438401,0.132401542583884,0.388582269519919,0.461961321760317,0.306630903112306,0.392060084768363,-0.393314465894866,0.288580406921834,0.181554715804685,0.55387180833532,-0.253899365165248,-0.247079753798834,-0.100354985296088,0.244871326328613,-0.1734934764293,0.619544572942179,-0.444706605514615,-0.392863108986747,0.620273818204095,0.191842666086924,0.289027093634042,-0.0303338341526865
healthy,-0.548593237166853,-0.156334063184235,-0.244388806202374,-0.528562978749583,-0.121923950130752,0.341991948115946,0.589352959242283,-0.547182834510101,0.489084061580439,-0.0708789343211326,0.0108392797665188,0.299227288113248,0.466872228319782,0.557510902848547,-0.168193514858645,0.0009716779352969,0.116816451633198,0.298958913371359,-0.406953070465816,-0.106300992814779,-0.467971490350528,-0.0463693641360204,-0.547162315882597,0.562166578680106,-0.467041998450254,-0.314033053091389,0.249964889991568,0.286669886603376,0.0972435801200836,-0.510307336723599
healthy,0.0557483750909637,-0.0984453743629071,0.547464966042835,0.241243893909606,-0.334963857578196,-0.39610339362018,-0.625869484607567,0.433946085729322,-0.748551775101224,-0.0532575070278939,-0.356202455731,-0.607983105032581,-0.719869338847486,-0.677587907748771,-0.0508301246657782,-0.390350429636518,-0.425180755174567,-0.586122810367016,0.282893759551749,0.353600958558571,0.168854858982687,-0.302458817730841,0.300363486795342,-0.571633499583823,0.481157129895372,0.201933611192109,-0.797696727135265,-0.393369143081406,-0.204039854357998,0.119476610461517
healthy,-0.0981573960524369,0.209045352634755,-0.0230558776913807,-0.447117075727495,-0.241031871841549,-0.0998211110122789,0.219919166711936,-0.482726614628176,-0.154645865473433,0.0237189785563939,0.505337330549337,0.16198884366452,0.216707898034333,-0.115500724539374,0.0782905159502054,0.0862382223017688,0.120864672540516,-0.0854363207115474,-0.579954070002634,0.0180414851809034,-0.389292769874116,-0.0343618959239039,-0.360746022483499,0.0573039207598221,-0.245324093322742,0.160856774382182,-0.145143098136743,0.0042926006896389,-0.342830705054475,-0.119117976489918
