group,HLA-ABC,CD45RA,CD7,CD49f,CD194,CD4,CD45RO,CD279,TIGIT,CD69,CD62L,CLEC15A,CD27,CD95,CD57,CD278,CD11a,CD244,CD54,CD2,CD226,CD29,CD81,CD18,CD28,CD38,CD127,CD26,CD49d,CD73,CD99,CD94,CD82,CD101
healthy,-0.276574677125604,0.0154005438128274,-0.256279522925017,-0.096962268557188,-0.035036199494963,0.220195042429871,-0.165827455457062,-0.0648352457672698,-0.33307115703671,-0.12625686561498,0.343899490560184,-0.350651195357128,0.0214136379762424,-0.219633770719951,0.0517849624266717,-0.152343829819964,-0.457441866513926,-0.387350897975532,-0.146688685070263,-0.272891521658645,-0.0619159013224439,-0.285464489439555,-0.211559881289307,-0.320309888118076,0.0773838809087171,-0.0104266000359636,0.0012371725046926,-0.151486248862207,-0.393880535010055,0.0787419783946544,-0.285251920117827,-0.0270328301710107,-0.0606035397747839,0.124422810342213
healthy,0.158982075512168,-0.368359261368436,-0.323883032026726,0.194760152088001,0.191133319077456,0.0479413397141194,0.314929782284469,0.287616988613109,0.338889488367256,0.310030510361537,-0.519217234188786,0.368391205800453,-0.32929651230065,0.350033147167469,0.281729998844437,-0.0664483370461798,0.228678485822862,0.363905075970878,0.285727615431187,0.121027474872056,0.222204692553987,0.269469140707495,0.200853823019966,0.192237046040739,-0.248395641619812,0.042818695473806,-0.252931754824623,-0.109525386492551,0.149471597990408,-0.347380593035385,0.260888997461672,0.146948795259551,0.0652466472751607,-0.315058995137042
healthy,0.314393740212555,-0.683442542624435,-0.239648889222873,0.451282334961932,0.314136413613207,0.0333056488109916,0.635797876123682,0.30667813976423,0.225228205249268,0.107159174847299,-0.292898861948466,0.559515506926647,-0.209023623026832,0.697411805708127,0.0432361349918423,0.0647606394745917,0.612589720065039,0.456439320525022,0.455379292343308,0.447801210522187,0.357942001290467,0.559034355350281,0.447554189413025,0.520488844311652,0.208246515179726,-0.341896655164776,0.0160324773551738,-0.0913021413207526,0.427109458458991,-0.469785512154628,0.752268546678134,0.196833209548233,0.398539743942062,-0.157293678037875
healthy,0.0854606691081396,-0.296666083309001,-0.0042865324021335,-0.103421294085066,0.111168552507566,0.0420979436316215,0.201981244444358,0.0832234108520988,0.145215702974464,0.139111510748175,0.134342109169072,0.180416074895832,-0.170837688693002,0.137451202838031,-0.0329355117519486,0.137953156159348,0.2051347830255,0.223471953911253,0.142713628764171,0.0788786522323595,0.0151972389671207,0.0296311452354012,0.144143976384348,0.303582269532109,-0.0302764927561843,0.0702103181611004,-0.0977653809068023,-0.0568322502736747,-0.0176267481199901,-0.297913474411598,0.0580450760912992,-0.0880762401975793,-0.0214669767516912,-0.115224971741856
healthy,0.0104561071527103,-0.225567487991135,-0.148773504924703,-0.0650136313057678,0.249453097257021,0.153110698379178,0.2233353534218,0.142415771875116,0.0191199612677794,0.0802075937618592,-0.162669265720188,0.104923604303383,-0.435133024690301,0.205557978676283,0.161029308609908,0.025935356622523,-0.0352704693276458,0.218982295673272,0.0667132991141026,-0.0538743294022167,0.119425210125689,0.0169266997104295,0.115940041345127,-0.169162533687716,-0.209174999382853,-0.0103007491819153,-0.247450207511083,0.0616041430203677,-0.103872734003532,-0.265496703782222,0.120796145276141,0.0080638825653236,0.0866297785919175,-0.052848261596971
healthy,0.21452062649303,0.324353462455786,-0.0055595418090117,-0.247361489708247,-0.221481350700565,-0.0127461941902974,-0.109865482741648,0.103017205189273,0.247363442622148,0.0973088063339216,-0.427891067715967,0.328621875498014,-0.0743109134887697,-0.15692262219914,0.240230724271376,-0.0098549894698802,0.201937055829845,0.351154853759707,0.217044516526371,0.0439663450656542,-0.0743981416321957,-0.2173106965421,0.333180056289074,-0.0649835152395448,-0.271643776732277,0.128868796768341,-0.246019559771776,-0.292744998557829,0.0936992847769176,-0.213343340792882,-0.0615636592564443,0.167871745112615,-0.23670717229182,-0.108297014960621
healthy,0.521943750561931,0.428427307852966,-0.108291434094428,-0.462765257655818,-0.14023698423763,-0.218639405279659,-0.283375258740795,-0.0565406725565632,0.572929393851962,-0.102808527116293,-0.34962001431525,0.729565682277836,-0.635350835092771,0.383416914672845,0.500978961353824,0.187120735493445,0.530493375970763,0.730242271625137,0.324915913405172,-0.0607233135373839,-0.0119557935333242,0.159281605688019,0.266336293713713,0.26904533507602,-0.670355181702795,0.163841820487221,-0.509918418010842,-0.507872607473118,0.397299339717348,-0.483255255731116,0.368427020702816,0.766975306547123,-0.181615190935829,-0.277854326478235
healthy,-0.0298140436996968,0.471404290512013,0.365656559788053,-0.180614540695783,-0.0833865310086633,-0.127845815514884,-0.350001595627797,-0.197608850546245,-0.259962524859622,0.0303867252976646,-0.113087024145856,-0.619265204511125,0.322051222653167,-0.599251590139253,0.0620382907993005,0.0003314173430052,-0.32396702708701,-0.290964685304224,-0.41732337221128,-0.0577550382054605,-0.0694055668069217,-0.369036767692373,-0.202392749426019,-0.243718352079053,0.0736025803748654,0.263875340907729,0.231814545434875,0.0956913764077966,-0.513393972371974,0.474400732311701,-0.390370719908897,-0.271887078500129,-0.210240995888009,0.482265273713588
healthy,0.144687131807045,-0.239696321133984,-0.13954673078174,0.292591399151746,0.159309607461328,0.154157327396565,0.371218918672932,0.305980370851557,0.138955220723782,0.0885088180762595,-0.700048213753213,0.32290141025222,-0.154396309468805,0.49252511937139,0.103188068095693,0.0130598036040076,0.373465321321246,0.378223501747278,0.329226677220649,0.438078142462642,0.223946392130688,0.333618383112011,0.509477504226775,0.273026238764582,0.136152591897626,-0.184951963966957,0.0357883423379457,-0.120922993264399,0.292780684935044,-0.184941669968409,0.503963317810255,0.184311535153016,0.165892198699303,-0.1208844678352
healthy,0.0406962004872999,0.249486234436332,-0.3636643610562,-0.131671105594569,0.020839095636559,-0.118737046873236,-0.0635998878439622,-0.0674989476927683,0.244451225577765,0.15749188402928,-0.117278345944808,0.517567575346599,-0.343849613697232,-0.0128205173692656,0.380809092795673,-0.105675920672454,0.271025976004924,0.603898699775989,0.199775098813751,0.063061976034065,0.179253054988242,0.0880494584156873,0.226342696760444,0.171428730581995,-0.554599328975682,0.0146693786461439,-0.438470173752819,-0.413766181816712,0.16966626870034,-0.219406334126839,0.0666997950358447,0.333815142316874,-0.308395082863606,-0.111459783184925
