group,CD3,CD8,CD45RA,CD7,CD49f,CD194,CD4,CD45RO,CD5,CD62L,CLEC15A,CD27,CD95,CD314,CD57,CD11a,CD244,CD54,CD226,CD29,CD81,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD99,CD94,CD82
healthy,0.189442350559437,0.000815237852975,-0.148574477123351,-0.234611487061531,0.03143249055664,0.110278805221173,-0.193814707273236,0.0028206718764898,-0.192564617382934,-0.156413846511721,0.371083568967409,-0.314552086550086,0.090678798624141,0.113500944874139,0.514270264759233,0.150646960026628,0.211930913751219,0.333368306984541,0.19087701923925,-0.0366596502227639,0.104256685487466,0.0235627396533293,-0.423936369220699,-0.0371226306940818,-0.448028711224692,0.24819691079116,-0.0567386071252684,-0.0643721816877885,-0.162124334786884,0.137443232864701,0.275123662443991,-0.177118732374046
healthy,0.470746248822024,0.265344129277133,-0.133876618484889,-0.251175174163794,-0.0826559888694976,-0.026176515328549,-0.023553712857584,0.33659068382243,-0.183748170580372,-0.262321913279466,0.609873430435795,-0.354296640030742,0.444676022193418,0.0852150758984307,0.565642036474074,0.651338620300587,0.628639949013768,0.365429959131241,0.105379416248762,0.137040910612549,0.397686385504195,0.475711380478596,-0.303037033773301,-0.0044632422914988,-0.309170403776074,0.447105155147244,-0.203385456088031,0.628585780882309,-0.40579307777805,0.649653250306252,0.246283328702275,-0.0165568413026572
healthy,0.155358287707043,0.170970710980265,-0.666327923700436,-0.2481099989633,0.500848363286564,0.360111005008111,0.0505284402402191,0.639898310880167,0.0986410888374773,-0.365280982685926,0.541634068282547,-0.265065075527752,0.700083141884271,0.241833629530643,0.0331595539108454,0.550455767156612,0.421017524018666,0.430740734303794,0.356275529602786,0.554988498228455,0.436662922151619,0.555777004351893,0.20459510679385,-0.257911214470926,0.0258621611060254,0.276431863257074,0.0059794071466158,0.459229180785993,-0.454415829257843,0.766679118343934,0.201145414553723,0.440400122997572
healthy,-0.171246628548327,-0.199995793731367,-0.185090647555538,0.0651902846136719,0.0692784190882606,0.381969203103189,0.212418984213003,0.240372197689116,0.149884122115412,0.300570305524767,-0.234097771997685,0.0102075762228748,0.263614942453204,-0.128813898604505,0.0170795124841626,-0.154523638462385,-0.184619189523278,-0.112237463894134,-0.0293420628578042,0.0165411316357376,-0.0340186988153749,-0.144046509724237,0.298592470702244,-0.0197348545366415,0.0826782386780268,-0.0573423861583025,0.213676342738452,-0.371827884788792,-0.0251741475690347,0.112314662495694,-0.302794621517747,0.446898660360626
healthy,0.259872524230931,0.171076741223336,-0.395975121633866,-0.379985158520098,0.0707277574457668,0.220149101219105,0.160482416672504,0.467098576149003,-0.0737726506531816,-0.320641654312317,0.640096810637294,-0.461218935312868,0.658572343566376,0.0026425805966869,0.46774204091158,0.501144816526194,0.610812700067651,0.369700593053342,0.308299767277244,0.264214771371392,0.380356519512963,0.39316590146507,-0.0359963535906931,-0.0935863320832184,-0.170585027952714,0.366658062889953,-0.135861218532483,0.464589025562754,-0.606903571808025,0.58160799548887,0.161877156681393,0.0874448069309341
healthy,-0.612189933630058,-0.343935215092642,-0.554310497874915,0.0330761761565327,0.13329358134794,0.097619839173402,0.0585686104817838,0.124554176145748,-0.0111555117368448,0.323579459103851,-0.697535785515163,-0.0014818811156866,0.0110766371365176,-0.254386724838735,-0.418337776232611,-0.591565702179503,-0.685252975609503,-0.468519254332232,-0.0020171365236714,-0.0746353323819958,-0.593073444002047,-0.265844440297938,0.266855896327737,-0.0697942236127775,0.101979714624214,-0.516435944865335,0.325439083141363,-0.361767146693135,0.179225684026622,-0.147809519585923,-0.317889417450809,0.26705921885899
healthy,-0.109852291761839,0.141003110309267,-0.0845947058947032,0.42130437981254,0.227340419623551,-0.0401857031418923,-0.161475726857444,0.0142886571868692,0.163712383397736,0.106783960718501,-0.556544375070352,0.695182163267013,-0.32552733029982,0.166387526683993,-0.629228205867358,-0.430170549718288,-0.467168144123784,-0.183926154663226,-0.242734103801269,-0.225711993997929,-0.0297260933933233,-0.335593220689195,0.688694064960384,0.0114476371465584,0.584017365634084,-0.0811298918836607,0.529259927369443,-0.331353585142662,0.509408485417221,-0.305800475187076,-0.434211117758811,0.0578263720362839
healthy,0.0588140667590151,0.0127646976776812,0.150743247977217,0.101717047830817,-0.0615010623499666,-0.0586087751702298,-0.24203312202693,-0.129131726489155,0.249654802663025,-0.27545462926776,-0.385837608059518,0.0705667113599022,-0.216751889598248,0.144891138010567,0.159381800635563,-0.0963404266728635,-0.100670976525579,-0.151133939986491,0.0407624232746805,-0.0778248596928068,-0.139208431982801,-0.177285273370488,0.028506396208678,0.114427944182962,-0.157916937621496,0.0229903034094464,-0.124535929526383,-0.350777612579591,0.203880757411417,-0.181129756401924,-0.373232907267481,-0.0844950915804453
healthy,0.15590227941926,0.171986131509095,-0.49593474771242,-0.195127280512026,0.231282553581341,0.143248208639903,0.128686338725836,0.545996958126707,0.0094155506645557,-0.561765180367358,0.639102544504188,-0.38537049404663,0.720653586426576,0.161698522214522,0.430734255305115,0.596279175561364,0.694141319080457,0.633558898049198,0.326629052267834,0.353600683691564,0.437604857928964,0.533071143989203,-0.194703861396776,-0.269108550077508,-0.08005637582683,0.339760504946133,-0.130211978379029,0.543759966958331,-0.442077834029838,0.744394931388942,0.394959564178508,0.21463200132326
healthy,0.201157486930857,-0.0895814717757557,0.14472461465671,-0.320922268679297,-0.17198614658093,-0.067990000445625,0.226440077708359,0.0124917284684425,0.0615443362284741,-0.0066029488213608,0.420799828376307,-0.410522291422688,-0.0506359215491405,-0.108085854822914,0.513699827821903,0.233733943726529,0.35908147879079,0.122661878010635,0.208644012038113,0.0728891682875545,0.191991225850313,0.157316293131411,-0.546928384706454,0.0766379311401,-0.305405930362807,0.108122363213178,-0.281436400859756,0.193887713226193,-0.169615958598834,0.0964884434874495,0.244401603330001,-0.249178099270382
