group,CD52,CD3,HLA-ABC,CD45RA,CD7,CD4,CD45RO,CD279,TIGIT,CD69,CD62L,CLEC15A,CD27,CD95,CD57,CX3CR1,CD11a,CD244,CD54,CD62,CD41,CD2,CD226,CD81,CD18,CD28,CD38,CD127,CD45,CD26,CD49d,CD73,CD319,CD99,CD94,CD82
healthy,-0.197185282729445,0.382483394926405,0.340579787777926,-0.19734543005708,-0.228328058024623,-0.222852179545714,0.207436261590917,0.365939802918771,0.505430320065714,0.464933652965704,-0.444824660192759,0.724796633176954,-0.304680660024174,0.237303190989508,0.167339508914523,0.262494574112948,0.412262605962634,0.584369318183807,0.53159015106254,0.207376598554462,0.436268473661798,0.249670492410218,0.333041374615252,0.286762162990428,0.312767318017407,-0.226045594665467,0.0268337404699139,-0.203131196941364,0.336315033543555,-0.0862326848379629,0.210698243591241,-0.0853143425624265,0.211452116395312,0.24126230777099,0.300449669302941,0.0199777567368182
healthy,-0.0638727208998339,0.515797941853679,0.330879666567084,-0.334030035591376,-0.389205245179888,0.0141767526429026,0.528797460225298,0.480483612280763,0.479708724867381,0.140805742758213,-0.516133908373307,0.759632171371433,-0.460705653104064,0.609347562557735,0.653952645858835,0.345277529855018,0.750694490081433,0.764973721677403,0.504688704744357,0.11898651514648,0.136368729939727,0.439635182333456,0.217603161661668,0.513450779247832,0.568094687833608,-0.351364404722145,0.0514307022812203,-0.355811687944542,0.541068657637585,-0.184232096193122,0.675559261804545,-0.510701531692102,0.258241400704263,0.740018944225799,0.303216859040448,0.0607769656500263
healthy,0.110753509478691,0.177444957875684,0.311613442466081,-0.503654948185368,-0.138954249396634,0.047004432005611,0.568130878525975,0.284033665689438,0.297184110627621,0.166412033926938,-0.438453709280762,0.444925886057428,-0.267072232622139,0.576391654906152,0.0590590504023129,0.126480554728757,0.310508149359585,0.314872058150095,0.293096630786158,0.162721366867146,0.220003649685226,0.323338879266902,0.353288306821177,0.131918612016344,0.2738881693094,0.105129345873462,-0.172627623833543,-0.0654608990134091,0.224131423429358,-0.118124224821641,0.116255344954184,-0.469200287965968,0.269416412773446,0.541344827554455,0.108509646483322,0.264373094537165
healthy,0.17296255572147,0.114504004778724,-0.0709591264739142,0.0104575242200215,0.195715968143225,0.0212673955830639,0.303849638786833,0.005787851551145,0.0517105647261674,-0.0556939820447104,0.117108164975066,0.165857511219318,0.186284643423298,0.168441467076691,0.141849102765298,-0.065982098719505,0.186732222838912,0.0834676591128006,-0.069995168382762,-0.020651856266833,-0.0169374938996466,0.115952213813412,-0.0359852903468114,0.121009770730579,0.0717099124415456,0.210156713685698,0.0064282011267122,0.13828363589765,0.115818426561411,0.224705230455345,0.131489176045694,0.191717769102426,0.117348988307852,0.17407161948026,-0.116832924215765,0.238777269413264
healthy,0.0945294178483035,-0.099850400337126,0.184647779083886,0.208077752157331,0.186713651320719,0.0091677767236249,-0.153011319030995,-0.15975254888476,-0.166951486519343,-0.0057847549681169,0.0944094938292267,-0.234999891878724,-0.187683396323821,-0.263653255751076,0.0035508472275352,0.0382846932624422,-0.279646016215461,0.0931838817286949,-0.104605462039313,-0.0134063899046874,0.0850875513512229,-0.167334641628388,-0.0307373835290659,-0.121242280500287,-0.350502734285083,-0.21947507325249,0.165289620107686,-0.041121721366363,-0.146794915693754,0.142337835274322,-0.313461554132964,0.17044973854981,0.0494789561000205,-0.291897112116677,-0.0210924190166995,-0.0740557355455992
healthy,-0.0098060799813154,0.449941418455352,0.232243283522656,0.287708389678981,-0.0922763892955143,-0.0949905342551181,0.0765995759123687,0.169559006791793,0.263395015916916,0.214154617814336,-0.301230445778573,0.607540718494363,-0.182428795384819,0.114081810699335,0.383984930784047,0.263372472241985,0.531250267211311,0.619178907381456,0.551229410825633,0.20055386914705,0.193722963548465,0.280579546406766,0.0937943021041643,0.459393294078541,0.235501966392083,-0.180316297772458,-0.0278458284862541,-0.0680833535332826,0.493140048856572,-0.240641037462616,0.415007222021201,-0.095578529099149,0.16706040025576,0.318139633125967,0.262314335392141,-0.0620160737977008
healthy,-0.232415930713272,0.318597533120146,0.461303772703097,0.246566421073189,-0.23908123252942,-0.090489156326751,-0.114356361981544,-0.0240313544628098,0.478558236290064,-0.116976501253845,-0.314970633691225,0.722469894224662,-0.682028322809407,0.453830397613001,0.611973605330712,0.523116096669422,0.565373838891427,0.663583711663706,0.269745229300273,-0.27546893800211,-0.290377780903241,-0.0070382214100807,0.113502328786754,0.236188348387916,0.364965660453656,-0.687405222478722,0.121614065755333,-0.538017287605291,0.273292218669103,-0.526736311286093,0.437736912172223,-0.505975829967334,0.254238028342873,0.421600703951774,0.695280620949803,-0.11745044278324
healthy,-0.472213285637424,0.214696813977389,0.276560364862099,0.0448901443219545,-0.330815095834753,-0.0733610528259699,0.0077307123643402,0.402229538952992,0.555280292413535,0.005235120769129,-0.372908739366755,0.735747830817989,-0.465470949551574,0.418759250783415,0.185465756568643,0.354198384673566,0.605791820224495,0.763901264100679,0.704424963413047,-0.0176078010453243,-0.0644135731426966,0.180052728003932,-0.165003726748825,0.500512946934099,0.327531463324348,-0.432606130988411,-0.0462588533701433,-0.491897614440771,0.281992046114661,-0.599645508091173,0.511767920607047,-0.433754685089539,0.505896369517176,0.183756078697846,0.30640229563405,-0.227158191706769
healthy,0.0788985556454929,0.223755880442672,0.288165630808917,-0.409216011970072,-0.284446408836453,0.107077494431859,0.492020774658742,0.249309230115101,0.156603559699372,0.0446471544881295,-0.447387122879245,0.52556131628377,-0.439355507919967,0.552968108945313,0.384057705994875,0.180004432229136,0.342543532714352,0.392118316269611,0.34336420018402,0.103287330903455,0.131032318293455,0.38519667041102,0.357840976982159,0.338893152579345,0.313635638182094,0.0220383982144617,-0.0339912696275788,-0.0464411895674626,0.269386796653175,0.0428660869089832,0.332142535362736,-0.412695471542367,0.234512995807524,0.41009250980829,0.243599319763385,0.10523469454652
healthy,0.0396239216198595,0.158447603169596,0.070691220857292,-0.0314796907138976,-0.247710934000547,0.29124802503569,0.101567289229811,-0.0348406118093058,-0.102664585910691,-0.0206708081819017,-0.0728497350430196,0.35002446855745,-0.354793642336756,0.0677911821138424,0.366793594147009,0.219265931067048,0.198512143186504,0.203498310935233,0.141934274147506,-0.0006398273867388,-0.0136779494439303,0.199901161843162,0.159813342442054,0.161574274817343,0.166874331547215,-0.336889636631761,-0.013543684653537,-0.12717709105868,0.152779238571464,-0.165698747715735,0.165319625931342,-0.158206717380488,-0.050305572861145,0.129602026974236,0.14191568034441,-0.116358310739084
